location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36107,2020-01-11,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.47,5.08,4.67,9.35,6.3,4.88,3.66,4.88,5.29,5.29,,14.03,3.46,7.32,3.05,4.67,9.35,6.3,3.46,5.29,4.07,3.46,,6.5,4.88,6.91,20.73,4.67,,6.1,,4.67,7.93,4.27,37.81,4.47,10.37,8.13,3.46,,3.25,3.05,10.883333,-0.155556,17.266667,1.4478,53.34,7.481481,78.751202
US_NY_36107,2020-01-12,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.75,9.91,4.56,10.51,7.14,,2.78,4.16,5.75,,3.96,15.46,,6.34,,4.76,7.14,5.75,2.78,4.76,5.75,4.96,6.34,4.56,,4.56,25.18,6.54,2.97,6.15,2.97,4.36,5.16,4.96,36.28,3.37,7.33,6.15,2.97,,3.37,6.15,10.3,0.422222,18.3,4.3942,,5.006173,70.792915
US_NY_36107,2020-01-13,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.28,6.79,5.85,9.62,10.0,7.74,,4.53,7.36,3.96,,11.89,3.21,7.55,3.4,6.61,10.57,3.4,4.91,3.21,7.55,5.85,3.96,,3.4,9.25,25.1,5.09,3.21,7.55,,5.28,3.59,6.98,40.2,5.47,8.3,9.62,5.47,4.72,3.02,3.02,1.238889,-1.961111,7.616667,2.54,,-2.574074,75.564188
US_NY_36107,2020-01-14,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,3.39,,4.89,13.74,8.47,4.52,6.4,5.65,3.58,3.76,3.95,16.56,4.14,5.65,,5.46,9.22,4.89,,5.27,4.71,4.14,3.01,4.14,3.01,3.2,27.67,6.21,3.39,5.65,3.39,4.52,7.53,6.78,32.37,3.76,10.35,3.95,3.76,4.33,3.76,3.58,2.972222,-2.411111,7.622222,0.0,,-0.308642,78.824298
US_NY_36107,2020-01-15,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.73,5.29,4.92,14.75,6.24,5.48,5.48,6.05,3.21,3.21,,16.07,2.65,7.56,3.4,4.92,9.08,4.54,2.84,7.19,4.92,3.4,,4.92,,3.97,23.45,6.62,3.03,6.05,,4.16,6.24,2.65,37.44,2.84,3.78,5.29,5.29,4.35,,3.97,4.372222,-1.411111,7.605556,0.0,,-0.833333,68.696331
US_NY_36107,2020-01-16,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,2.82,6.2,2.63,7.14,7.89,6.2,2.82,4.89,4.51,3.57,,11.65,5.07,6.95,2.63,6.2,6.95,4.13,4.13,9.02,4.51,,4.89,5.07,,4.89,24.62,5.26,,5.45,3.57,5.45,4.32,7.14,37.39,3.76,6.58,4.7,,3.38,2.82,2.82,1.666667,-2.377778,6.55,2.667,30.48,-1.592593,78.346485
US_NY_36107,2020-01-17,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,3.94,7.5,4.5,8.82,8.07,5.63,4.32,5.07,3.75,4.88,3.56,15.76,3.56,7.69,,5.25,9.76,6.75,3.0,5.44,6.0,3.56,3.75,4.5,,7.32,25.51,3.75,,3.19,2.81,4.88,4.32,5.63,35.64,,4.5,5.82,3.19,4.5,,,-8.155556,-12.594444,3.238889,2.5908,50.8,-13.67284,64.415429
US_NY_36107,2020-01-18,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,6.31,7.33,8.14,9.77,6.51,5.09,3.46,7.33,3.66,,3.26,14.86,4.07,8.14,3.26,3.26,6.92,6.72,3.26,4.28,7.33,2.85,7.33,9.77,,5.7,23.41,6.31,,6.72,3.26,2.85,7.33,4.68,39.9,3.87,8.96,7.74,5.09,4.68,5.09,3.26,-9.155556,-13.744444,-2.938889,0.0762,90.17,-12.95679,72.59418
US_NY_36107,2020-01-19,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.05,7.68,5.05,10.1,6.26,7.88,,6.47,4.85,,,20.21,4.04,8.08,3.64,4.04,9.29,4.24,3.84,5.25,4.45,,6.47,2.83,,6.26,22.63,3.64,,6.26,,4.24,3.44,3.44,35.77,4.45,7.07,7.48,4.45,3.23,4.85,3.84,-1.111111,-11.622222,2.055556,5.1816,115.57,-5.024691,74.330191
US_NY_36107,2020-01-20,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.74,5.74,3.48,7.79,7.38,7.17,3.07,6.76,3.48,6.15,3.48,19.88,3.48,11.68,,6.35,6.15,3.69,5.53,7.58,4.92,5.53,5.94,4.71,3.07,7.58,22.75,5.74,4.51,8.4,4.92,4.3,4.92,8.2,35.86,5.53,7.38,5.53,4.1,5.33,2.87,4.1,-8.338889,-11.261111,-3.7,0.7112,116.84,-13.604938,65.571898
US_NY_36107,2020-01-21,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.36,3.79,4.17,9.48,8.34,8.91,5.68,4.93,3.6,4.36,,18.19,4.36,8.15,3.79,6.25,8.15,4.55,,3.6,5.88,3.6,,9.1,3.41,5.12,26.72,8.91,3.41,8.34,3.22,4.93,7.96,5.68,44.35,,9.29,7.2,3.79,3.98,4.55,2.84,-8.116667,-14.583333,-2.672222,0.1016,120.226667,-12.882716,67.295882
US_NY_36107,2020-01-22,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,6.47,6.86,5.49,9.02,10.59,4.31,3.33,6.86,3.92,4.51,3.33,18.63,2.75,9.22,,8.82,7.84,7.25,,5.49,5.88,2.94,,8.23,,6.28,27.06,5.1,4.12,6.47,3.73,6.08,9.41,7.84,38.43,4.12,7.84,7.45,2.94,5.1,3.92,3.92,-5.361111,-12.744444,1.861111,0.0508,93.133333,-10.635802,64.565313
US_NY_36107,2020-01-23,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.76,10.37,3.65,9.22,7.68,5.38,4.61,4.42,,3.84,4.23,22.28,4.42,12.87,5.76,4.99,9.99,4.8,3.65,4.8,5.38,3.46,5.38,5.76,3.46,7.88,28.43,6.72,4.99,3.27,,2.88,4.8,7.68,39.38,4.03,8.45,6.15,4.42,,2.69,,-3.188889,-11.377778,3.711111,0.0,86.36,-9.833333,60.221371
US_NY_36107,2020-01-24,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,3.94,6.5,5.12,10.84,7.29,5.32,,6.11,3.75,,,26.02,2.96,10.84,2.96,4.53,9.46,2.96,,5.72,6.9,,3.55,4.34,,6.11,33.31,6.31,3.35,7.29,,3.94,5.52,5.12,36.66,,7.29,7.69,5.72,3.55,2.76,3.94,1.727778,-8.233333,9.205556,0.0,69.426667,-6.074074,56.111861
US_NY_36107,2020-01-25,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.03,7.55,3.35,10.06,7.55,5.03,,4.82,3.98,4.82,,26.2,5.03,8.8,3.98,5.03,8.59,6.92,2.93,6.5,6.5,8.18,6.08,2.93,3.14,3.98,40.45,5.24,,4.19,,6.08,4.19,6.92,42.97,5.03,7.55,4.61,4.4,,3.98,2.93,3.355556,-2.705556,8.938889,2.032,62.653333,-2.462963,65.31325
US_NY_36107,2020-01-26,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.44,8.27,4.64,10.48,7.66,4.43,,7.05,4.84,4.64,2.82,24.39,,12.9,5.24,4.03,8.47,,,6.05,6.25,,3.02,3.63,,5.44,30.64,5.04,3.43,5.44,,4.23,5.44,4.64,40.32,5.24,4.84,5.85,2.82,3.02,,4.03,1.683333,0.011111,5.455556,22.4028,54.61,-0.746914,83.587317
US_NY_36107,2020-01-27,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.46,4.1,5.86,10.93,8.59,6.83,2.93,6.05,4.68,3.51,3.71,38.84,5.08,11.71,,4.1,8.59,4.29,4.1,4.68,6.83,5.08,3.12,3.71,,5.46,43.72,6.25,,7.22,3.71,3.71,5.66,5.08,38.64,4.1,6.83,6.44,6.64,5.27,3.71,3.71,1.477778,-0.25,3.505556,1.1684,40.64,-1.679012,79.315527
US_NY_36107,2020-01-28,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.2,8.08,4.81,12.51,7.31,2.69,,5.0,4.43,2.69,,33.49,3.46,10.97,3.46,5.39,8.85,4.23,3.46,5.58,4.62,4.04,2.69,5.2,2.89,5.77,36.57,7.31,,7.12,,6.54,5.2,5.39,38.3,4.62,9.43,6.35,,,3.27,3.08,-0.1,-1.205556,2.322222,0.889,50.8,-3.506173,77.639955
US_NY_36107,2020-01-29,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.29,6.85,3.13,11.55,9.59,5.48,4.31,6.26,5.48,3.72,2.74,25.05,4.31,9.39,5.29,3.33,8.61,6.85,4.7,6.26,5.68,4.5,4.89,3.13,,7.05,39.15,8.61,4.89,6.07,,3.33,,8.61,38.95,3.91,9.79,6.26,4.31,6.66,3.91,3.72,-2.466667,-5.622222,0.716667,0.4318,64.77,-7.123457,70.175745
US_NY_36107,2020-01-30,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.32,6.48,4.72,8.06,9.23,4.72,,3.93,,2.75,3.54,29.08,2.75,10.81,,5.5,10.22,4.91,,9.63,4.72,3.54,,5.89,2.95,8.06,37.53,7.66,3.54,7.47,,4.13,2.75,4.91,34.39,4.13,7.27,4.72,5.11,2.95,3.73,,-6.433333,-11.483333,0.177778,0.0,50.8,-10.611111,70.674444
US_NY_36107,2020-01-31,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.13,4.73,5.51,9.65,7.09,5.71,3.35,4.13,4.92,5.32,,32.88,,8.27,2.76,3.94,10.44,,3.35,5.12,9.85,4.92,,4.53,3.54,8.66,38.4,6.7,,6.3,3.15,3.74,5.71,7.88,36.04,4.53,6.89,5.71,5.71,2.95,3.35,3.94,-1.638889,-10.705556,2.55,0.0,50.8,-7.401235,64.037009
US_NY_36107,2020-02-01,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.96,6.47,4.74,10.78,10.56,5.17,4.31,5.61,4.1,5.61,3.02,29.97,3.23,10.78,3.45,6.04,7.12,3.88,3.45,7.33,7.33,,,6.25,,7.55,33.42,5.61,,7.98,4.1,3.45,6.47,6.9,43.34,4.31,10.78,6.25,3.23,4.53,4.1,4.96,-0.016667,-3.638889,2.322222,0.0,50.8,-3.018519,79.877341
US_NY_36107,2020-02-02,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.67,8.53,3.45,9.95,6.5,3.45,3.86,5.89,4.88,,,26.0,4.88,10.97,3.05,4.26,6.7,9.14,3.45,5.28,6.7,3.25,3.05,6.91,,6.3,24.58,4.67,3.45,5.69,,,4.88,4.47,38.19,,6.09,4.88,,,4.47,,-0.544444,-3.066667,2.288889,0.508,40.64,-2.45679,85.696152
US_NY_36107,2020-02-03,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,5.12,5.69,4.75,10.63,8.35,3.04,2.85,6.45,5.12,3.99,,25.05,3.04,9.49,2.66,5.12,10.44,3.23,,7.59,7.02,4.55,4.37,5.5,,8.92,30.37,5.31,,4.75,2.85,5.88,5.5,5.31,38.15,,9.68,6.26,4.55,2.85,3.8,2.85,3.666667,-2.211111,9.644444,3.6576,40.64,-0.203704,75.309523
US_NY_36107,2020-02-04,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,4.64,5.61,3.29,10.63,7.93,5.8,3.09,5.22,,3.87,2.9,27.45,3.67,11.02,,7.73,9.47,4.25,,2.9,6.96,3.48,3.29,5.03,,6.77,33.84,7.54,3.87,7.35,,5.8,5.41,6.57,38.28,,6.77,7.54,5.22,3.67,,,2.566667,-1.427778,9.766667,0.127,90.17,-0.290123,80.408405
US_NY_36107,2020-02-05,ChIJBzj53KOE2okRjzPEnB155Zc,Q56154,geoId/36107,US,United States of America,NY,New York,36107,Tioga County,US,USA,2,,,,,,,48609,24092,24517,5200,6108,5142,5384,5632,7902,6538,4146,2557,1838024,42.17,-76.3,1354,80.55,,,,,6.04,6.42,3.78,7.37,8.5,4.72,,6.8,4.72,3.97,,23.42,,10.58,3.02,3.21,8.31,5.29,,5.67,8.12,5.48,3.78,3.59,,5.48,27.77,4.16,2.65,5.48,4.16,4.34,,6.42,37.21,5.29,6.23,6.04,3.97,3.59,4.34,6.23,-0.627778,-2.916667,5.894444,0.5842,50.8,-5.882716,67.105895
