location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19095,2020-01-11,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,11.51,9.01,22.53,,35.54,,-5.027778,-7.355556,-1.061111,7.765143,-7.066667,85.845418
US_IA_19095,2020-01-12,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,13.58,,28.2,,34.46,,-5.094444,-7.183333,-2.4,0.28575,-7.072222,86.225626
US_IA_19095,2020-01-13,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,9.48,13.09,7.22,25.28,,33.41,,-1.65,-3.677778,0.05,0.3556,-3.006944,90.865067
US_IA_19095,2020-01-14,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,12.78,10.04,26.92,,33.31,7.76,0.361111,-3.361111,1.927778,1.143,-0.655556,92.968856
US_IA_19095,2020-01-15,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,7.82,10.43,9.99,23.03,,23.03,,-2.916667,-5.833333,-0.366667,0.22225,-3.95679,93.657284
US_IA_19095,2020-01-16,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,11.0,11.46,,19.71,,27.05,,-13.472222,-17.844444,-4.894444,0.0,-17.277778,73.158539
US_IA_19095,2020-01-17,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,8.44,,14.54,21.11,9.38,25.8,,-9.077778,-14.277778,-3.35,0.217714,-11.311111,84.016347
US_IA_19095,2020-01-18,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,10.22,11.29,17.75,8.61,30.66,,-4.533333,-14.394444,0.783333,3.955143,-6.3,87.530351
US_IA_19095,2020-01-19,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,12.99,12.99,,20.27,8.31,30.66,,-16.461111,-18.6,-13.494444,0.042333,-20.155556,73.260518
US_IA_19095,2020-01-20,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,7.97,11.07,10.62,18.15,7.97,33.2,10.18,-13.255556,-14.933333,-10.044444,0.0,-15.755556,81.614982
US_IA_19095,2020-01-21,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,7.93,17.26,,20.53,,40.13,,-14.294444,-20.094444,-6.05,0.0,-16.246914,85.521854
US_IA_19095,2020-01-22,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,7.43,13.99,11.81,10.93,,28.42,,-2.772222,-6.794444,0.066667,0.127,-5.044444,84.532191
US_IA_19095,2020-01-23,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,8.03,12.05,8.93,10.27,,34.81,,0.033333,-1.277778,1.366667,0.931333,-0.611111,95.3396
US_IA_19095,2020-01-24,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,18.09,10.47,21.9,7.14,30.94,,0.261111,-0.345679,1.148148,1.560286,-0.272222,96.284992
US_IA_19095,2020-01-25,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,18.09,,23.18,,38.44,,-0.322222,-1.522222,1.188889,0.92075,-1.866667,89.471915
US_IA_19095,2020-01-26,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,20.99,,29.38,,31.48,,-3.638889,-7.822222,-0.244444,0.09525,-4.851852,90.692229
US_IA_19095,2020-01-27,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,10.51,26.5,7.77,37.01,,36.55,,-1.016667,-2.872222,0.1,0.0,-1.770833,94.196583
US_IA_19095,2020-01-28,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,10.94,19.15,7.75,29.63,,31.45,,-4.383333,-6.533333,-1.35,0.0762,-5.377778,92.927661
US_IA_19095,2020-01-29,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,11.03,9.65,30.79,,36.76,8.27,-6.083333,-7.255556,-3.5,0.0,-7.388889,91.127526
US_IA_19095,2020-01-30,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,8.62,21.77,,32.65,7.26,32.65,,-3.838889,-5.65,-1.233333,0.1016,-5.572222,87.91801
US_IA_19095,2020-01-31,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,9.35,23.38,8.88,32.26,,33.66,,-1.133333,-4.211111,2.227778,0.0,-2.648148,89.485292
US_IA_19095,2020-02-01,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,9.99,18.32,8.88,27.76,,33.87,,1.55,0.438889,3.822222,0.217714,0.144444,90.49331
US_IA_19095,2020-02-02,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,18.86,11.0,27.76,,36.14,7.86,5.405556,2.3,11.2,0.0,0.272222,69.732826
US_IA_19095,2020-02-03,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,12.84,23.39,6.88,30.27,,32.1,,1.344444,-2.4,6.144444,0.0,-0.627778,86.857409
US_IA_19095,2020-02-04,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,8.56,23.89,7.21,23.89,7.21,27.04,,-0.755556,-3.277778,2.583333,0.0,-6.011111,67.981554
US_IA_19095,2020-02-05,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,22.22,9.07,33.11,,36.74,8.62,-4.316667,-6.372222,-1.666667,0.0,-9.861111,65.466667
US_IA_19095,2020-02-06,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,19.62,7.76,36.5,,29.2,,-4.694444,-10.544444,0.027778,0.0,-9.994444,66.782171
US_IA_19095,2020-02-07,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,20.59,,31.61,8.62,30.17,7.66,-3.944444,-7.611111,-0.422222,0.0,-7.7,75.374045
US_IA_19095,2020-02-08,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,20.29,,25.93,,36.64,,-5.777778,-10.411111,-1.45,0.0508,-8.35,82.245341
US_IA_19095,2020-02-09,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,10.2,17.17,,30.05,,31.66,,-0.705556,-7.466667,4.45,0.127,-3.211111,83.336861
US_IA_19095,2020-02-10,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,9.13,21.46,,36.08,,38.82,,-4.277778,-8.933333,1.127778,0.5842,-6.527778,84.541388
US_IA_19095,2020-02-11,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,8.18,22.26,8.63,29.08,,26.81,7.27,-2.383333,-6.05,1.155556,0.0,-5.438889,79.768957
US_IA_19095,2020-02-12,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,24.19,7.76,26.47,,31.49,,-1.966667,-4.955556,1.772222,0.0,-4.861111,80.720287
US_IA_19095,2020-02-13,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,7.36,15.7,,19.13,7.36,36.3,7.85,-13.533333,-20.222222,0.377778,0.907143,-16.416667,79.037925
US_IA_19095,2020-02-14,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,,,,,16.05,8.49,26.43,,21.71,,-17.655556,-23.166667,-9.155556,0.0254,-22.033333,68.802375
US_IA_19095,2020-02-15,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,27,12,-2,,18.9,,17.79,,36.13,,-3.894444,-11.433333,4.677778,0.0,-8.327778,71.446324
US_IA_19095,2020-02-16,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,30,15,-5,12.12,15.81,,23.72,,40.06,,-0.655556,-6.416667,5.95,0.0,-2.572222,87.021023
US_IA_19095,2020-02-17,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,13,0,-4,7.48,18.48,6.6,32.11,,25.52,,1.738889,-0.533333,4.633333,0.53975,0.455556,91.34327
US_IA_19095,2020-02-18,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,2,4,1,9.56,17.3,15.47,30.49,,33.23,,-0.4,-4.172222,3.2,0.889,-2.822222,83.840856
US_IA_19095,2020-02-19,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,17,-10,-1,11.68,15.57,,17.51,,32.11,,-6.316667,-10.138889,-1.405556,0.0,-9.972222,75.591144
US_IA_19095,2020-02-20,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,5,0,-1,9.64,17.45,,22.51,,27.56,,-10.477778,-15.75,-5.7,0.0,-16.144444,63.390706
US_IA_19095,2020-02-21,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,28,-18,16,8.46,20.69,11.76,28.21,7.52,29.62,7.05,-5.488889,-12.122222,4.961111,0.0,-11.516667,62.662873
US_IA_19095,2020-02-22,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,29,5,2,,13.27,,17.14,,30.97,,2.361111,-2.627778,11.222222,0.0,-5.011111,58.461743
US_IA_19095,2020-02-23,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,32,6,,,18.43,8.67,26.02,,30.36,,5.6,-0.461111,14.794444,0.0,-0.444444,65.354703
US_IA_19095,2020-02-24,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,5,-6,1,9.34,16.46,8.45,32.47,,33.36,,3.016667,0.2,9.6,0.127,-1.122222,74.517883
US_IA_19095,2020-02-25,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,1,-17,-1,,23.64,9.73,40.79,,25.96,,1.738889,0.2,4.611111,0.0,-2.533333,73.538095
US_IA_19095,2020-02-26,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,23,-5,0,8.47,22.58,,46.1,,30.11,9.88,-0.35,-2.75,1.888889,0.0,-5.394444,69.049119
US_IA_19095,2020-02-27,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,21,-2,1,8.26,28.0,6.88,47.27,,34.42,,-2.038889,-5.566667,2.322222,0.0,-7.088889,68.504798
US_IA_19095,2020-02-28,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,37,-14,22,9.73,20.4,6.95,31.06,,28.28,,-2.044444,-5.066667,0.966667,0.0,-5.311111,78.554391
US_IA_19095,2020-02-29,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,47,12,0,,19.88,,31.48,,27.06,8.28,-2.638889,-9.572222,9.0,0.0254,-6.316667,76.105031
US_IA_19095,2020-03-01,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,39,36,,8.34,23.92,,27.26,8.9,33.93,,7.605556,2.172222,16.638889,0.0,0.894444,62.673263
US_IA_19095,2020-03-02,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,14,7,0,7.26,26.78,,41.3,8.17,27.69,,2.177778,-2.0,10.966667,0.0,-0.8,80.878936
US_IA_19095,2020-03-03,ChIJiUrN7ZG75YcR5nJcopyn1Pc,Q486000,geoId/19095,US,United States of America,IA,Iowa,19095,Iowa County,US,USA,2,,,,,,,16133,8077,8056,2023,2081,1662,1861,1816,2515,2038,1170,967,1790340,41.686111,-92.066944,1521,79.85,17,11,2,11.83,24.58,9.1,28.67,,41.87,9.1,3.794444,-1.583333,11.383333,0.0,-1.561111,68.295081
