location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48267,2020-01-11,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,11.061111,4.505556,20.1,3.175,,1.433333,51.914355
US_TX_48267,2020-01-12,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,7.9,1.738889,18.266667,0.0254,,1.327778,63.910649
US_TX_48267,2020-01-13,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,12.594444,5.105556,19.977778,0.0,,8.594444,77.126562
US_TX_48267,2020-01-14,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,16.322222,10.738889,26.066667,0.0,,12.705556,79.462695
US_TX_48267,2020-01-15,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,18.788889,13.511111,24.972222,0.0,,15.705556,82.459148
US_TX_48267,2020-01-16,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,15.033333,8.944444,21.938889,0.03175,,12.388889,84.394775
US_TX_48267,2020-01-17,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,7.766667,5.411111,12.872222,11.8745,,7.016667,95.088639
US_TX_48267,2020-01-18,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,14.266667,9.45,17.411111,5.1562,,10.577778,78.537104
US_TX_48267,2020-01-19,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,7.1,0.505556,14.072222,0.0,,-3.95,45.612634
US_TX_48267,2020-01-20,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,6.888889,-0.061111,15.133333,0.0,,-4.227778,45.322449
US_TX_48267,2020-01-21,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,9.077778,3.7,14.75,0.0,,-1.538889,47.565425
US_TX_48267,2020-01-22,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,11.2,7.944444,15.566667,1.326444,,7.788889,79.706629
US_TX_48267,2020-01-23,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,12.272222,6.211111,19.288889,0.7874,,7.261111,71.763775
US_TX_48267,2020-01-24,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,9.355556,1.005556,18.822222,0.0,,1.622222,58.579411
US_TX_48267,2020-01-25,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,11.044444,4.311111,17.138889,0.0,,5.594444,69.282883
US_TX_48267,2020-01-26,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,14.744444,8.022222,23.572222,0.0508,,9.361111,70.27281
US_TX_48267,2020-01-27,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,13.116667,4.194444,24.488889,0.0,,5.533333,60.315227
US_TX_48267,2020-01-28,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,13.933333,7.822222,21.377778,4.8895,,7.833333,66.931671
US_TX_48267,2020-01-29,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,8.283333,1.827778,15.244444,1.3716,,0.444444,58.152482
US_TX_48267,2020-01-30,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,5.530864,2.32716,12.932099,0.0,,1.895062,77.555966
US_TX_48267,2020-01-31,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,7.012346,2.493827,14.141975,0.0,,2.432099,72.842603
US_TX_48267,2020-02-01,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,8.858025,-0.246914,21.611111,0.0,,-0.666667,51.344363
US_TX_48267,2020-02-02,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,11.320988,1.753086,24.12963,0.0,,-2.919753,37.607506
US_TX_48267,2020-02-03,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,15.345679,10.450617,20.660494,0.0,,4.783951,50.077892
US_TX_48267,2020-02-04,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,15.177778,9.538889,22.561111,0.127,,11.405556,78.520041
US_TX_48267,2020-02-05,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,3.022222,0.216667,10.355556,1.11125,,0.633333,84.580849
US_TX_48267,2020-02-06,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,1.638889,-5.0,12.283333,0.2286,,-5.411111,59.625906
US_TX_48267,2020-02-07,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,7.811111,-1.633333,20.811111,0.0,,-4.116667,43.060592
US_TX_48267,2020-02-08,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,9.627778,1.094444,20.277778,0.0,,1.588889,57.623003
US_TX_48267,2020-02-09,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,18.427778,13.683333,24.888889,0.0,,14.166667,76.50493
US_TX_48267,2020-02-10,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,15.088889,7.277778,22.855556,0.0,,11.411111,78.911709
US_TX_48267,2020-02-11,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,5.711111,3.961111,9.783333,1.397,,4.033333,89.135401
US_TX_48267,2020-02-12,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,6.622222,4.011111,15.833333,13.23975,,4.016667,83.583522
US_TX_48267,2020-02-13,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,7.727778,0.644444,14.688889,9.1948,,1.322222,64.112944
US_TX_48267,2020-02-14,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,,5.25,-1.472222,14.644444,0.0,,-0.016667,68.914388
US_TX_48267,2020-02-15,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,33,9,8.961111,1.838889,17.016667,0.0,,3.611111,69.477018
US_TX_48267,2020-02-16,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,35,15,13.222222,5.461111,25.333333,0.0,,7.983333,71.126898
US_TX_48267,2020-02-17,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,69,16,17.111111,9.344444,27.388889,0.0,,10.805556,67.640763
US_TX_48267,2020-02-18,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,38,2,16.094444,9.272222,24.65,0.0,,12.211111,78.414209
US_TX_48267,2020-02-19,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,4,4,8.483333,7.055556,10.244444,1.23825,,5.072222,79.698095
US_TX_48267,2020-02-20,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,11,13,7.0,5.672222,10.016667,3.8735,,5.055556,87.57221
US_TX_48267,2020-02-21,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,14,13,4.844444,-0.622222,11.705556,0.4572,,-0.822222,66.839603
US_TX_48267,2020-02-22,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,23,13,9.377778,3.938889,17.022222,0.0,,1.466667,57.79416
US_TX_48267,2020-02-23,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,31,11,13.45,9.4,17.961111,0.0,,8.572222,72.444275
US_TX_48267,2020-02-24,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,34,0,15.183333,10.388889,21.561111,0.0,,7.377778,59.94299
US_TX_48267,2020-02-25,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,40,-5,10.622222,3.861111,20.233333,0.0762,,2.416667,57.274567
US_TX_48267,2020-02-26,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,28,10,6.672222,0.666667,13.683333,0.0,,-6.233333,39.386169
US_TX_48267,2020-02-27,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,19,9,4.05,-5.544444,16.605556,0.0,,-7.938889,41.571254
US_TX_48267,2020-02-28,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,25,21,9.261111,-1.9,22.444444,0.0,,-6.294444,33.489943
US_TX_48267,2020-02-29,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,47,20,13.338889,3.183333,22.633333,0.0,,-1.994444,34.78047
US_TX_48267,2020-03-01,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,28,12,17.111111,12.255556,25.161111,0.0,,8.383333,56.914307
US_TX_48267,2020-03-02,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,34,0,17.277778,12.683333,24.261111,0.0,,11.516667,69.537357
US_TX_48267,2020-03-03,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,52,-2,17.488889,13.483333,22.277778,0.0,,13.194444,76.209013
US_TX_48267,2020-03-04,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,13,7,15.494444,11.594444,20.633333,9.0805,,11.883333,79.195556
US_TX_48267,2020-03-05,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,47,15,12.344444,5.366667,22.366667,9.8044,,5.938889,65.180439
US_TX_48267,2020-03-06,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,45,21,12.933333,5.388889,21.155556,0.0,,2.344444,48.807072
US_TX_48267,2020-03-07,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,104,28,13.0,7.45,19.455556,0.0,,1.444444,45.625838
US_TX_48267,2020-03-08,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,60,27,14.338889,9.777778,20.45,0.0,,8.811111,69.488039
US_TX_48267,2020-03-09,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,70,14,17.766667,15.594444,21.45,0.366889,,13.527778,76.417023
US_TX_48267,2020-03-10,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,,15,18.588889,13.644444,25.794444,0.310444,,15.172222,80.792057
US_TX_48267,2020-03-11,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,75,16,21.138889,15.794444,28.227778,0.0,,16.244444,73.771156
US_TX_48267,2020-03-12,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,74,23,21.922222,16.8,27.988889,0.0,,16.072222,69.501489
US_TX_48267,2020-03-13,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,42,20,20.744444,17.427778,26.344444,0.0,,16.65,77.596382
US_TX_48267,2020-03-14,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,101,36,20.838889,18.105556,24.438889,0.0,,17.588889,82.17102
US_TX_48267,2020-03-15,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,66,32,17.038889,14.761111,21.811111,0.127,,15.111111,88.769372
US_TX_48267,2020-03-16,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,63,16,16.961111,13.855556,23.127778,8.28675,,15.011111,88.398576
US_TX_48267,2020-03-17,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,58,1,20.616667,17.077778,26.15,6.237111,,17.344444,81.667946
US_TX_48267,2020-03-18,ChIJs_K20LsJWYYR0kT2lX9D47o,Q26526,geoId/48267,US,United States of America,TX,Texas,48267,Kimble County,US,USA,2,,,,,,,4385,2157,2228,417,475,389,429,444,587,759,594,291,1827085,30.49,-99.75,3240,81.7,44,7,21.572222,18.155556,26.394444,0.366889,,17.688889,78.708524
