location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13205,2020-01-11,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,,18.76,,32.84,20.6,16.422222,24.344444,0.0,17.375,81.669795
US_GA_13205,2020-01-12,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,15.99,13.62,22.51,,27.84,18.988889,15.455556,23.183333,25.357667,17.819444,91.348387
US_GA_13205,2020-01-13,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,10.7,9.8,22.73,9.36,36.55,20.4,17.316667,25.516667,0.254,18.930556,91.637682
US_GA_13205,2020-01-14,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.27,8.63,23.62,7.27,30.44,19.188889,14.138889,25.683333,0.254,16.847222,86.309507
US_GA_13205,2020-01-15,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.66,8.57,13.98,,29.75,19.238889,15.555556,24.566667,1.0795,17.236111,88.058953
US_GA_13205,2020-01-16,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,7.45,20.16,,26.3,19.683333,16.677778,23.477778,0.197556,17.597222,88.631169
US_GA_13205,2020-01-17,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,8.77,7.89,11.84,,27.62,15.253086,11.290123,20.753086,0.028222,2.063492,41.204457
US_GA_13205,2020-01-18,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,11.37,15.16,10.11,38.54,13.238889,7.538889,22.516667,0.056444,7.395833,68.017129
US_GA_13205,2020-01-19,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,13.97,16.4,,31.59,15.522222,7.3,19.911111,1.439333,11.194444,74.91561
US_GA_13205,2020-01-20,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,16.53,15.39,21.09,,34.77,5.222222,0.905556,9.65,0.0508,-4.215278,50.427594
US_GA_13205,2020-01-21,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,10.08,16.21,20.15,8.76,32.42,2.227778,-2.05,7.866667,0.0,-5.284722,57.363455
US_GA_13205,2020-01-22,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,9.41,20.96,8.13,26.09,3.305556,-2.322222,12.761111,0.0,-6.034722,49.416441
US_GA_13205,2020-01-23,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.88,14.92,22.38,,22.8,9.333333,5.438889,15.994444,0.366889,1.277778,56.694615
US_GA_13205,2020-01-24,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,6.96,13.49,21.77,6.53,24.81,14.338889,10.127778,20.622222,1.905,12.0625,86.267164
US_GA_13205,2020-01-25,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,18.06,30.87,13.98,34.37,9.45,3.311111,17.155556,1.0668,4.020833,67.706887
US_GA_13205,2020-01-26,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,11.05,18.24,22.11,,27.64,7.844444,1.466667,14.572222,0.0,2.284722,66.936455
US_GA_13205,2020-01-27,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.22,9.77,23.79,6.8,27.61,10.322222,6.733333,14.522222,0.804333,7.4375,81.860988
US_GA_13205,2020-01-28,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.83,17.72,23.9,,28.43,9.588889,2.161111,17.638889,0.366889,4.111111,67.633973
US_GA_13205,2020-01-29,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,27.01,29.43,,26.61,7.044444,2.111111,14.455556,0.762,4.006944,80.757065
US_GA_13205,2020-01-30,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,10.76,22.81,24.96,,23.67,10.472222,5.044444,16.961111,5.418667,6.916667,78.266878
US_GA_13205,2020-01-31,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,13.53,21.32,22.14,,25.83,9.816667,7.388889,13.333333,1.143,7.284722,84.01509
US_GA_13205,2020-02-01,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,13.41,31.93,27.46,,30.66,7.394444,6.438889,10.005556,3.160889,6.333333,93.110114
US_GA_13205,2020-02-02,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,9.25,18.5,27.75,,37.0,8.883333,2.272222,17.416667,0.0,3.75,70.219552
US_GA_13205,2020-02-03,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,9.66,15.81,20.64,9.66,33.38,11.744444,2.511111,23.411111,0.0,5.1875,63.905608
US_GA_13205,2020-02-04,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,12.52,18.13,24.61,7.34,27.2,14.638889,6.677778,22.55,0.0,11.361111,80.676349
US_GA_13205,2020-02-05,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.03,15.71,16.95,7.03,25.22,17.766667,12.966667,23.394444,1.651,15.159722,85.390798
US_GA_13205,2020-02-06,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.93,12.89,25.78,,38.67,21.2,17.033333,25.322222,17.695333,19.0625,88.144345
US_GA_13205,2020-02-07,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,6.83,16.23,20.07,,26.05,11.0,5.533333,19.011111,32.808333,4.909722,65.928689
US_GA_13205,2020-02-08,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,12.56,19.47,34.55,9.42,31.41,7.361111,0.155556,17.811111,0.0508,1.194444,64.379729
US_GA_13205,2020-02-09,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,,12.96,17.08,8.83,40.04,11.305556,3.272222,20.194444,0.0,4.770833,63.985798
US_GA_13205,2020-02-10,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,10.32,15.48,24.94,7.74,27.95,15.022222,7.144444,24.733333,0.0,10.618056,74.843765
US_GA_13205,2020-02-11,ChIJ5Xr4gIOe7YgRCCblJNbk_4g,Q493102,geoId/13205,US,United States of America,GA,Georgia,13205,Mitchell County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22317,11582,10735,2766,2862,2933,2834,2906,2985,2520,1644,867,1073779,31.22,-84.19,1331,75.2,,,,7.02,18.16,29.71,,30.12,20.2,14.438889,26.738889,0.0,17.159722,83.522733
