location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31155,2020-01-01,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,9.21,8.64,,27.64,,8.64,23.03,,48.37,9.21,0.088889,-4.45,7.755556,0.0,30.48,-4.354167,72.111733
US_NE_31155,2020-01-02,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,12.67,12.67,,25.34,,9.05,31.37,,50.67,9.05,2.444444,-2.811111,6.366667,0.036286,,-0.520833,80.593416
US_NE_31155,2020-01-03,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,15.44,12.97,10.5,22.23,17.29,,33.96,,44.45,,0.294444,-4.4,5.494444,0.0,,-2.854167,79.647536
US_NE_31155,2020-01-04,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,,15.09,9.43,30.17,10.69,,39.6,10.69,50.91,10.69,-0.516667,-7.061111,7.05,0.0,,-6.430556,64.156605
US_NE_31155,2020-01-05,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,,15.13,,20.95,,15.13,25.6,12.22,47.71,9.31,5.272222,0.916667,8.333333,0.0,,-2.8125,56.340645
US_NE_31155,2020-01-06,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,8.49,15.84,,20.94,13.58,8.49,29.43,,57.15,9.62,0.094444,-4.733333,7.244444,0.0,,-4.361111,71.227617
US_NE_31155,2020-01-07,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,10.92,8.84,,16.64,12.48,10.4,36.4,,41.08,,1.622222,-4.211111,9.227778,0.0,,-3.868056,66.621279
US_NE_31155,2020-01-08,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,7.86,13.62,11.52,18.33,11.52,8.38,33.51,,40.84,12.57,-1.538889,-6.516667,5.805556,0.0,,-7.763889,63.310424
US_NE_31155,2020-01-09,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,8.68,11.24,,15.83,13.79,7.66,29.11,,47.5,18.9,5.138889,-0.072222,7.855556,0.0,,-2.354167,59.096558
US_NE_31155,2020-01-10,ChIJOyWwKDqylocRuXNg68HxtJo,Q495834,geoId/31155,US,United States of America,NE,Nebraska,31155,Saunders County,US,USA,2,,,,,,,21032,10640,10392,2723,2848,2143,2461,2302,3281,2694,1557,1023,1425386,41.23,-96.63,1965,79.9,,,,,,10.28,9.77,16.45,9.25,,44.2,,42.15,10.28,-2.838889,-8.011111,4.111111,0.689429,64.77,-5.673611,80.85438
