location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55023,2020-01-12,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,18.42,19.79,36.16,-7.422222,-11.611111,-3.288889,0.0,30.48,-11.755556,71.392894
US_WI_55023,2020-01-13,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,10.18,22.61,40.7,-3.277778,-5.616667,-1.416667,1.100667,30.48,-5.1,87.412603
US_WI_55023,2020-01-14,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,12.2,34.27,35.44,-0.261111,-3.494444,1.622222,1.185333,50.8,-1.855556,89.24464
US_WI_55023,2020-01-15,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,10.45,12.1,28.6,29.15,-5.55,-10.6,-1.255556,0.381,90.17,-7.033333,89.540404
US_WI_55023,2020-01-16,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,9.36,14.63,38.04,35.11,-13.127778,-19.0,-3.305556,0.072571,74.93,-17.544444,69.763179
US_WI_55023,2020-01-17,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,13.39,26.2,35.52,-11.972222,-18.094444,-4.188889,0.550333,74.93,-15.366667,76.072556
US_WI_55023,2020-01-18,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,23.52,29.79,47.82,-4.4,-14.488889,-0.755556,3.894667,74.93,-6.0,88.788816
US_WI_55023,2020-01-19,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,12.44,22.12,29.03,-14.966667,-18.244444,-9.616667,0.296333,149.86,-18.638889,73.853047
US_WI_55023,2020-01-20,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,15.04,30.71,37.6,-9.783333,-13.222222,-5.077778,0.15875,139.7,-12.672222,79.762078
US_WI_55023,2020-01-21,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,16.2,32.4,38.99,-12.411111,-18.25,-5.722222,0.028222,129.54,-14.777778,82.742176
US_WI_55023,2020-01-22,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,11.63,15.12,27.92,31.99,-3.794444,-8.044444,-0.116667,0.0,129.54,-6.661111,80.832853
US_WI_55023,2020-01-23,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,9.18,19.5,34.41,37.85,-1.055556,-2.438889,0.205556,1.80975,129.54,-2.133333,92.557535
US_WI_55023,2020-01-24,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,8.68,28.93,33.56,28.35,0.161111,-0.827778,1.55,2.003778,180.34,-0.772222,93.643902
US_WI_55023,2020-01-25,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,22.28,32.27,33.81,0.666667,0.080247,1.234568,1.721556,205.74,-0.611111,91.437727
US_WI_55023,2020-01-26,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,28.75,27.35,44.88,-1.516667,-3.266667,0.638889,0.1905,190.5,-3.127778,89.123865
US_WI_55023,2020-01-27,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,10.3,17.17,36.05,32.62,-2.261111,-3.572222,-0.305556,0.0,190.5,-3.983333,88.312961
US_WI_55023,2020-01-28,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,9.73,20.6,35.48,32.62,-3.45,-5.172222,-1.105556,0.0,175.26,-5.527778,85.948655
US_WI_55023,2020-01-29,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,27.69,38.52,28.89,-4.816667,-5.716667,-3.111111,0.0,175.26,-7.183333,83.933441
US_WI_55023,2020-01-30,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,12.67,31.68,32.26,41.48,-3.316667,-4.377778,-1.155556,0.0,175.26,-5.905556,82.64851
US_WI_55023,2020-01-31,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,22.38,24.68,33.86,-1.494444,-2.683333,0.594444,0.0,165.1,-3.027778,89.571208
US_WI_55023,2020-02-01,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,18.79,23.3,24.81,0.772222,-0.577778,3.161111,0.53975,165.1,-1.061111,87.808898
US_WI_55023,2020-02-02,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,15.78,23.67,30.84,39.45,4.338889,0.822222,8.422222,0.0,165.1,-0.438889,71.431523
US_WI_55023,2020-02-03,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,11.63,20.36,32.0,38.4,0.433333,-4.577778,4.861111,0.0,139.7,-2.4,81.553291
US_WI_55023,2020-02-04,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,19.89,39.2,26.7,-1.777778,-4.888889,2.472222,0.0,104.14,-10.111111,53.454256
US_WI_55023,2020-02-05,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,9.16,25.77,53.83,35.51,-6.416667,-10.144444,-1.894444,0.0,88.9,-13.377778,58.183371
US_WI_55023,2020-02-06,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,31.72,49.35,39.36,-5.277778,-10.822222,0.255556,0.0,88.9,-11.844444,60.116437
US_WI_55023,2020-02-07,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,18.57,35.99,32.5,-4.911111,-9.394444,0.055556,0.0,74.93,-10.372222,65.685571
US_WI_55023,2020-02-08,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,21.03,33.05,34.55,-4.377778,-7.711111,-1.644444,0.0,64.77,-8.338889,74.183045
US_WI_55023,2020-02-09,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,19.09,38.18,37.44,-5.605556,-10.488889,-1.15,0.889,64.77,-8.466667,80.478606
US_WI_55023,2020-02-10,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,17.12,29.51,33.05,-8.333333,-17.544444,-1.755556,4.543778,78.74,-10.527778,84.418902
US_WI_55023,2020-02-11,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,23.28,37.25,36.09,-6.716667,-12.216667,-1.933333,0.0,189.23,-9.522222,80.68067
US_WI_55023,2020-02-12,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,14.84,27.89,41.55,-4.255556,-10.816667,2.305556,0.0,173.99,-8.244444,74.012595
US_WI_55023,2020-02-13,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,9.96,23.45,32.82,38.1,-10.25,-17.777778,-0.2,0.846667,173.99,-14.377778,71.997128
US_WI_55023,2020-02-14,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,,,,,18.02,20.42,25.23,-20.333333,-27.6,-11.511111,0.1524,205.74,-26.072222,60.400208
US_WI_55023,2020-02-15,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,14,24,6,,27.45,26.73,28.17,-6.433333,-14.022222,1.65,0.0,190.5,-11.677778,66.675206
US_WI_55023,2020-02-16,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,8,34,,,23.68,31.33,37.6,-4.072222,-10.688889,0.244444,0.0,180.34,-7.227778,79.035058
US_WI_55023,2020-02-17,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,1,-3,-8,,30.89,25.27,32.57,-1.211111,-4.455556,1.516667,0.09525,165.1,-4.7,77.589037
US_WI_55023,2020-02-18,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,-1,-9,-3,11.8,31.85,37.75,38.93,-1.711111,-5.805556,0.833333,6.57225,149.86,-4.405556,82.076028
US_WI_55023,2020-02-19,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,3,12,1,,28.66,34.5,44.45,-11.411111,-17.805556,-5.011111,0.1016,139.7,-16.538889,66.048787
US_WI_55023,2020-02-20,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,-3,-10,1,12.54,31.65,49.56,37.02,-15.644444,-23.222222,-8.616667,0.0254,139.7,-21.272222,62.232614
US_WI_55023,2020-02-21,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,9,12,2,,21.6,35.61,28.02,-9.672222,-17.788889,1.861111,0.0,139.7,-15.672222,61.760977
US_WI_55023,2020-02-22,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,9,15,4,,34.57,28.8,38.89,-0.833333,-6.444444,5.455556,0.0508,139.7,-6.138889,67.613126
US_WI_55023,2020-02-23,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,11,11,,15.54,24.02,31.09,38.86,2.633333,-3.961111,8.855556,0.1524,139.7,-2.222222,70.593397
US_WI_55023,2020-02-24,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,9,5,1,,22.12,44.82,39.58,0.111111,-5.555556,5.505556,0.0,129.54,-3.827778,75.03016
US_WI_55023,2020-02-25,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,8,15,2,,30.1,48.28,26.7,0.516667,-1.733333,2.866667,0.0,100.33,-4.816667,67.821692
US_WI_55023,2020-02-26,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,21,16,2,12.42,33.32,46.31,27.67,-1.988889,-4.711111,0.877778,0.0,90.17,-7.938889,64.163215
US_WI_55023,2020-02-27,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,3,22,0,,27.38,45.45,24.1,-4.822222,-7.983333,-2.088889,0.0,90.17,-10.344444,65.761666
US_WI_55023,2020-02-28,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,5,5,-6,,28.39,45.17,30.98,-6.527778,-9.383333,-2.811111,0.0,90.17,-12.466667,63.215478
US_WI_55023,2020-02-29,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,20,15,2,,37.76,37.76,30.5,-7.238889,-14.033333,2.25,0.0508,74.93,-12.933333,64.128953
US_WI_55023,2020-03-01,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,27,31,,,21.9,43.09,37.44,3.477778,-0.661111,10.288889,0.0,74.93,-2.133333,67.012679
US_WI_55023,2020-03-02,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,15,43,0,,34.74,38.86,35.33,1.894444,-0.922222,6.233333,0.0,64.77,-2.233333,74.527985
US_WI_55023,2020-03-03,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,11,28,4,10.65,35.51,45.58,28.41,0.994444,-2.744444,5.972222,0.056444,78.74,-2.305556,78.945193
US_WI_55023,2020-03-04,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,23,26,1,12.99,30.5,46.88,39.53,2.016667,-2.138889,6.016667,0.73025,78.74,-3.577778,67.043291
US_WI_55023,2020-03-05,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,-1,26,2,10.58,27.05,35.28,36.45,3.577778,0.111111,6.438889,0.0,40.64,-1.505556,69.718243
US_WI_55023,2020-03-06,ChIJc2vVo_dg_IcR3gbYdxbjKdo,Q494899,geoId/55023,US,United States of America,WI,Wisconsin,55023,Crawford County,US,USA,2,,,,,,,16199,8417,7782,1648,1997,1697,1759,1725,2444,2479,1604,846,1792812,43.23,-90.93,1552,11,12,-3,,15.56,35.3,26.93,0.405556,-3.877778,5.194444,0.09525,50.8,-6.25,61.532042
