location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40009,2020-01-11,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,9.11,,,23.03,,31.6,9.64,-1.25,-6.55,4.733333,0.381,,-7.638889,62.156145
US_OK_40009,2020-01-12,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,12.23,8.34,25.02,10.56,34.47,,3.538889,-2.172222,15.211111,0.0,,-3.788889,58.986661
US_OK_40009,2020-01-13,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,8.63,12.95,20.79,5.88,36.1,,6.65,-1.305556,18.654321,0.0,,-0.516667,61.831915
US_OK_40009,2020-01-14,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,8.1,19.02,9.71,19.83,,34.0,6.88,7.972222,-1.538889,19.611111,0.0,,0.688889,64.018469
US_OK_40009,2020-01-15,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,8.16,15.54,8.55,19.04,6.61,31.08,,8.65,4.022222,14.138889,0.0,,0.872222,60.235351
US_OK_40009,2020-01-16,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,7.84,12.94,8.63,14.9,,32.15,,1.405556,-2.077778,8.161111,2.243667,,-5.166667,61.797387
US_OK_40009,2020-01-17,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,9.12,26.55,14.1,20.74,,31.94,,0.55,-2.016667,5.677778,12.827,,-0.277778,94.222662
US_OK_40009,2020-01-18,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,11.52,10.42,22.48,8.77,30.16,,5.783333,0.838889,9.594444,2.413,,-1.183333,61.111156
US_OK_40009,2020-01-19,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,9.87,15.91,,19.2,9.33,38.95,,1.994444,-4.677778,10.633333,0.0,,-6.116667,55.056393
US_OK_40009,2020-01-20,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,11.93,16.06,11.47,24.32,14.68,36.25,,2.705556,-5.05,13.566667,0.0,,-4.138889,60.915348
US_OK_40009,2020-01-21,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,7.28,17.38,12.13,21.83,7.68,36.38,,2.011111,-2.461111,8.816667,0.0,,-3.061111,69.259787
US_OK_40009,2020-01-22,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,6.83,18.59,9.48,21.24,9.1,29.97,,5.427778,3.616667,8.272222,2.159,,4.044444,90.947891
US_OK_40009,2020-01-23,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,12.81,8.01,24.03,,33.64,,6.622222,1.9,13.594444,0.2286,,1.516667,70.092188
US_OK_40009,2020-01-24,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,8.48,22.22,,26.66,9.7,31.51,10.5,5.072222,-1.616667,14.277778,0.0,,-3.683333,53.55233
US_OK_40009,2020-01-25,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,19.62,8.97,25.22,12.89,34.19,,6.711111,0.2,16.783333,0.0,,0.383333,64.225434
US_OK_40009,2020-01-26,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,20.12,,25.95,,35.48,,7.694444,-0.222222,18.261111,0.0,,1.322222,64.173184
US_OK_40009,2020-01-27,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,28.28,9.84,36.89,7.79,35.66,6.97,8.211111,-0.655556,19.272222,0.0,,1.688889,63.572469
US_OK_40009,2020-01-28,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,30.23,8.14,40.31,6.98,31.01,7.37,5.894444,0.727778,14.866667,3.374571,,3.788889,86.392075
US_OK_40009,2020-01-29,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,9.93,20.63,10.7,32.47,,37.44,9.93,1.605556,-0.994444,4.005556,5.49275,,-0.261111,87.68611
US_OK_40009,2020-01-30,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,5.81,26.73,11.62,29.83,,28.66,6.58,1.466667,-0.072222,4.544444,0.0,,-1.044444,83.482876
US_OK_40009,2020-01-31,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,30.22,8.51,29.8,,29.8,6.38,3.944444,-0.916667,11.561111,0.0,,-2.427778,63.354886
US_OK_40009,2020-02-01,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,11.01,23.75,9.27,27.22,,39.39,,5.922222,-2.588889,20.518519,0.0,,-4.85,46.157388
US_OK_40009,2020-02-02,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,22.94,,24.05,,35.24,11.75,11.372222,1.405556,24.648148,0.0,,-1.255556,41.947084
US_OK_40009,2020-02-03,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,10.03,13.79,7.11,25.07,6.27,36.78,7.94,11.283333,4.427778,18.361111,0.0,,-1.161111,42.281628
US_OK_40009,2020-02-04,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,22.63,5.85,33.16,,32.0,8.58,1.016667,-1.288889,5.538889,0.2032,,-2.416667,78.11102
US_OK_40009,2020-02-05,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,9.87,14.57,12.22,22.56,,31.96,,-1.861111,-4.122222,1.6,0.762,,-6.777778,69.422755
US_OK_40009,2020-02-06,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,7.35,14.31,8.51,25.92,11.6,32.1,6.19,-2.066667,-9.644444,8.316667,0.5334,,-8.711111,61.092791
US_OK_40009,2020-02-07,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,,19.75,15.32,37.49,6.45,30.64,,4.355556,-1.611111,11.183333,0.0,,-3.444444,57.081293
US_OK_40009,2020-02-08,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,8.61,19.91,10.76,25.83,,37.67,,6.077778,-1.844444,14.833333,0.0,,-1.45,58.580615
US_OK_40009,2020-02-09,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,9.87,17.54,,26.32,,37.28,,10.55,5.283333,15.672222,0.0,,3.916667,63.550752
US_OK_40009,2020-02-10,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,8.88,12.75,8.5,27.42,,40.17,,1.794444,-1.172222,9.511111,0.399143,,-3.6,67.59137
US_OK_40009,2020-02-11,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,7.59,14.38,7.59,26.76,9.59,36.35,,1.872222,0.211111,5.027778,2.9972,,-0.772222,82.725588
US_OK_40009,2020-02-12,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,6.16,13.96,9.86,25.05,,38.19,,3.116667,0.711111,7.772222,1.651,,-0.35,78.073163
US_OK_40009,2020-02-13,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,7.43,16.93,10.73,32.2,,31.38,6.19,-1.294444,-6.527778,5.8,0.4826,,-7.422222,63.143338
US_OK_40009,2020-02-14,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,,,,,8.67,16.32,,20.92,,36.22,,-1.833333,-6.105556,6.788889,0.0,,-9.461111,56.19624
US_OK_40009,2020-02-15,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,-1,4,-6,4,9.41,14.11,,25.29,9.41,41.17,,6.322222,1.238889,15.261111,0.0,,0.255556,65.190401
US_OK_40009,2020-02-16,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,3,4,4,5,11.31,15.27,10.18,18.09,,35.06,,6.594444,-1.055556,17.472222,0.0,,1.522222,70.215861
US_OK_40009,2020-02-17,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,-4,-12,9,-14,,17.87,9.4,31.98,,47.02,,8.516667,1.944444,16.305556,0.0,,5.283333,80.421067
US_OK_40009,2020-02-18,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,4,2,1,2,10.99,11.4,13.44,18.32,6.51,38.27,,7.216667,2.922222,13.788889,0.0,,-1.122222,55.557907
US_OK_40009,2020-02-19,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,6,19,-4,-2,6.74,16.44,9.7,21.07,,44.26,,3.566667,-2.688889,11.827778,0.0,,-4.277778,56.567283
US_OK_40009,2020-02-20,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,1,8,1,0,7.19,13.98,9.19,18.78,,33.56,,3.022222,-1.6,9.572222,0.0,,-4.083333,59.968776
US_OK_40009,2020-02-21,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,1,-3,-1,2,8.17,10.62,7.35,21.23,6.94,30.21,6.12,-1.183333,-8.955556,9.883333,0.0,,-6.827778,65.606667
US_OK_40009,2020-02-22,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,-1,2,1,-12,,14.5,10.6,23.99,,28.45,10.6,6.877778,0.783333,16.283333,0.0,,-1.205556,56.44213
US_OK_40009,2020-02-23,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,-7,-7,-1,2,8.3,26.57,,28.78,,36.53,9.96,10.605556,8.288889,14.811111,0.290286,,5.894444,72.868362
US_OK_40009,2020-02-24,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,-2,-9,1,1,10.52,12.14,,28.32,6.07,36.41,9.71,9.355556,5.888889,13.788889,4.826,,5.311111,76.280096
US_OK_40009,2020-02-25,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,2,7,14,-3,8.54,22.52,7.77,33.78,11.26,32.62,7.38,5.438889,1.294444,11.755556,1.016,,-0.477778,66.219253
US_OK_40009,2020-02-26,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,22,25,3,5,,17.86,11.26,31.07,6.99,24.08,,1.083333,-3.577778,6.277778,0.254,,-5.488889,62.285014
US_OK_40009,2020-02-27,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,20,19,-1,3,,23.95,9.18,27.54,9.58,21.95,8.78,2.988889,-5.566667,16.894444,0.0,,-7.544444,46.161462
US_OK_40009,2020-02-28,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,9,-1,7,5,5.96,21.44,6.35,36.52,9.53,26.99,8.34,7.638889,-2.611111,19.766667,0.0,,-3.266667,46.200043
US_OK_40009,2020-02-29,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,11,10,2,0,9.57,24.78,17.46,34.36,9.01,37.17,9.01,10.544444,0.405556,23.805556,0.0,,-3.611111,37.034186
US_OK_40009,2020-03-01,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,21,19,8,8,11.78,15.7,10.09,36.45,10.09,40.37,10.09,14.877778,4.961111,25.088889,0.0,,-1.816667,31.79945
US_OK_40009,2020-03-02,ChIJLUjFYmvEq4cRKuYrRbFLFY0,Q491646,geoId/40009,US,United States of America,OK,Oklahoma,40009,Beckham County,US,USA,2,,,,,,,21779,11721,10058,3098,2757,3153,3219,2552,2607,2331,1208,854,1822191,35.26,-99.69,2342,74.9,15,-2,9,6,11.74,22.31,,34.44,,33.27,8.61,9.95,3.838889,21.461111,0.0,,0.416667,51.831928
