location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55123,2020-06-04,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,21,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-23,,,6.15,9.06,8.09,,,,,10.04,11.65,,4.86,,5.18,15.86,4.53,11.65,5.83,30.11,14.24,6.15,22.527778,13.266667,30.705556,2.3114,,14.364198,60.20452
US_WI_55123,2020-06-05,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,21,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-25,,,5.3,12.93,7.29,5.97,,4.64,,4.97,7.62,5.3,,4.97,,11.6,,10.28,,35.47,16.57,8.29,23.377778,18.0,29.222222,3.429,,17.271605,68.618202
US_WI_55123,2020-06-06,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,21,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,12,,,6.12,12.23,,,6.84,,,,5.76,,,,,18.35,,10.79,,36.34,10.43,7.92,20.055556,12.911111,26.816667,1.0922,,11.074074,56.475621
US_WI_55123,2020-06-07,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,21,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,7,,5.7,7.38,14.09,,5.37,,5.7,,,,,5.37,,,14.42,,15.43,,29.51,13.41,6.71,20.655556,14.194444,28.1,0.5842,,12.716049,59.901561
US_WI_55123,2020-06-08,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,21,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-21,,,8.65,14.09,7.37,5.45,4.8,5.45,,,5.76,,,,,24.66,,9.93,,37.79,12.17,,24.866667,16.594444,32.1,0.0508,,14.487654,52.363603
US_WI_55123,2020-06-09,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,22,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-23,,,6.07,15.47,5.46,6.37,5.76,8.19,,,10.92,,,4.25,7.28,18.2,7.89,14.26,,38.84,9.41,6.37,23.261111,16.627778,30.522222,1.1938,,15.722222,62.985287
US_WI_55123,2020-06-10,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,22,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-24,,,10.24,14.16,6.33,4.82,5.42,,,,7.53,,4.22,,5.12,23.81,,13.56,,36.16,9.64,8.14,18.927778,15.183333,22.033333,33.1978,,17.320988,90.474934
US_WI_55123,2020-06-11,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,23,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,6,,-22,,4.93,7.89,9.54,7.56,4.93,,6.25,,5.92,6.25,5.59,,,,20.06,,5.92,5.92,32.55,7.89,5.59,18.688889,10.705556,26.3,9.4996,,9.938272,56.873441
US_WI_55123,2020-06-12,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,23,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-24,,,7.26,12.8,9.69,6.92,5.19,6.92,,,,,,,5.19,24.56,6.23,9.34,,29.4,7.61,5.19,18.994444,9.966667,27.338889,0.0,,10.858025,59.281442
US_WI_55123,2020-06-13,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,24,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,19,,11,,,11.09,17.01,5.92,6.66,11.09,,7.03,6.66,8.13,,,,5.18,18.49,,10.35,5.18,34.38,11.83,7.39,16.45,10.122222,23.411111,0.0254,,7.074074,53.814651
US_WI_55123,2020-06-14,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,24,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,3,,,10.07,14.93,5.21,6.94,,6.94,,,5.21,,,,5.9,23.61,5.9,10.42,,40.97,,11.46,15.733333,6.444444,23.472222,0.0508,,5.975309,52.15424
US_WI_55123,2020-06-15,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,24,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-23,,,,13.48,7.56,6.57,5.92,4.93,,,9.2,6.9,,,5.26,23.34,,11.5,,34.84,10.19,6.25,18.05,11.277778,25.627778,0.0,,6.604938,47.081404
US_WI_55123,2020-06-16,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,24,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-23,,4.69,6.03,14.41,6.37,7.38,6.03,5.36,,4.69,6.03,6.37,,,,24.14,,14.08,,37.55,9.39,5.36,21.011111,13.105556,28.655556,0.0,,9.783951,48.82575
US_WI_55123,2020-06-17,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,2,0,26,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-22,,,4.65,11.63,8.31,5.32,6.65,,,,7.31,4.99,5.32,,6.31,19.61,,9.3,5.98,40.21,10.63,6.65,21.705556,12.605556,29.283333,0.0,,12.746914,57.150892
US_WI_55123,2020-06-18,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,2,0,28,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,2,,-27,,10.23,,14.52,,7.26,,5.28,,,5.94,5.28,5.61,,,22.11,,14.19,5.94,35.3,10.23,,22.65,13.772222,30.055556,0.0,,14.302469,59.587738
US_WI_55123,2020-06-19,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,29,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,-2,,-27,,5.83,7.12,12.95,6.8,,7.45,6.15,,,9.06,6.8,,,5.83,23.63,,11.33,,33.99,13.27,7.77,22.472222,18.283333,27.916667,0.8382,,18.302469,77.845614
US_WI_55123,2020-06-20,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,29,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,5,,2,,,9.43,12.12,5.39,5.05,,,4.71,,6.4,,5.39,,,21.21,5.72,7.74,5.05,29.96,10.1,,20.588889,18.361111,24.644444,11.4554,,18.965278,90.515943
US_WI_55123,2020-06-21,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,29,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-2,,,8.31,14.89,,,,6.58,,,9.69,,8.65,,6.23,19.39,,10.04,,29.08,10.04,,20.133333,13.116667,28.583333,16.0782,,16.345679,78.908985
US_WI_55123,2020-06-22,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,30,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-27,,,6.45,8.3,7.68,,7.38,5.22,,,7.99,5.53,5.53,,5.22,25.51,7.99,7.99,,35.34,7.07,7.38,18.683333,15.472222,25.477778,19.8882,,17.17284,91.223879
US_WI_55123,2020-06-23,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,31,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,-5,,-25,,,6.79,10.66,4.52,,,8.72,,,10.02,5.17,4.85,,8.72,23.27,6.14,11.31,5.17,29.08,9.37,,17.116667,12.116667,22.827778,8.3566,,13.796296,80.996842
US_WI_55123,2020-06-24,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,31,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,1,,-23,,,6.16,10.7,,,4.86,5.19,,,5.83,,,,,25.28,,8.1,4.54,31.44,12.97,6.48,17.394444,11.522222,24.344444,1.143,,13.314815,77.43997
US_WI_55123,2020-06-25,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,32,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,4,,-25,,,6.71,14.77,6.38,,10.07,4.7,5.03,4.7,6.38,4.7,,,,21.81,,10.74,,31.21,10.07,,19.155556,12.333333,27.761111,3.5814,,13.765432,71.051903
US_WI_55123,2020-06-26,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,32,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,-5,,-26,,5.29,7.78,11.2,6.54,5.6,6.22,4.98,5.6,,5.29,,,,6.85,14.63,5.6,10.58,,32.99,9.03,4.67,20.777778,16.511111,26.416667,1.778,,18.296296,86.015003
US_WI_55123,2020-06-27,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,32,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,10,,10,,,8.35,12.71,5.45,,,,,,6.17,,5.81,,5.08,20.69,,13.8,6.9,25.78,11.62,,23.127778,16.772222,29.494444,10.922,,18.12963,73.737752
US_WI_55123,2020-06-28,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,32,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,1,,5.43,7.81,9.85,,6.79,,9.51,,,7.47,,,,5.43,25.46,,13.24,6.79,36.67,10.86,6.79,23.022222,15.766667,29.977778,0.0,,18.746914,77.053951
US_WI_55123,2020-06-29,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,32,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-26,,4.7,12.53,14.09,4.7,,6.89,6.26,,5.95,5.01,4.38,,,5.32,21.92,5.01,15.97,4.38,34.76,11.59,5.64,24.7,20.922222,28.75,1.4478,,21.833333,83.874949
US_WI_55123,2020-06-30,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,3,0,35,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-25,,4.65,8.97,10.3,,6.32,5.65,6.98,,,,,4.65,,,26.59,6.65,15.29,6.32,38.89,13.3,7.64,25.188889,19.438889,31.322222,4.6228,,21.006173,77.528446
US_WI_55123,2020-07-01,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,36,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-28,,5.18,7.77,10.03,,4.53,5.18,8.09,,5.5,7.77,,5.18,,4.53,22.0,7.77,9.06,6.15,28.48,9.06,5.5,25.561111,20.672222,30.577778,0.0,,21.561728,78.869585
US_WI_55123,2020-07-02,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,37,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-31,,,11.29,12.99,5.13,6.5,6.16,7.18,,,11.29,,,,,21.2,7.52,10.94,5.81,33.52,13.68,6.5,24.472222,17.65,31.333333,0.0508,,18.58642,69.769805
US_WI_55123,2020-07-03,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,38,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,17,,-52,,,5.12,7.51,,5.8,6.14,6.83,,,9.9,,5.8,,7.17,15.7,,11.6,4.78,34.47,7.17,7.85,24.594444,17.177778,32.238889,0.0,,19.450617,73.565234
US_WI_55123,2020-07-04,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,38,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,6,,-13,,5.56,,13.35,,7.42,,,,,5.56,,,5.93,,20.39,,10.01,,35.23,11.12,6.3,25.183333,19.3,31.738889,0.0762,,20.475309,75.246012
US_WI_55123,2020-07-05,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,38,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-11,,6.03,6.37,19.44,7.04,10.39,,8.38,,,6.37,4.69,,,7.04,28.82,5.36,15.08,7.04,41.22,14.07,8.38,25.45,19.011111,32.383333,0.0254,,20.574074,74.668263
US_WI_55123,2020-07-06,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,38,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-30,,,6.24,12.78,6.55,4.68,4.37,,,,13.09,9.66,,,5.3,30.55,6.55,14.96,4.99,33.67,12.16,8.73,26.15,19.822222,32.405556,0.4572,,21.092593,73.663489
US_WI_55123,2020-07-07,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,38,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,-2,,-26,,,7.04,15.99,6.4,8.96,4.8,7.67,,4.8,8.0,,5.44,,5.12,25.59,4.48,13.11,,40.94,12.79,7.36,24.172222,19.233333,31.905556,2.7432,,20.901235,81.934215
US_WI_55123,2020-07-08,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,39,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-25,,,7.23,14.79,8.54,7.89,6.25,9.86,,,10.85,,7.89,,4.93,23.34,5.59,11.5,,30.89,16.76,5.26,24.494444,18.244444,32.705556,8.128,,20.814815,79.786058
US_WI_55123,2020-07-09,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,40,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-28,,,7.54,11.62,6.6,,,5.66,,5.66,11.31,6.28,,5.03,5.34,20.11,,9.42,5.34,35.5,12.57,6.28,24.505556,19.722222,30.872222,0.0,,21.854167,83.98439
US_WI_55123,2020-07-10,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,41,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,7,,-25,,,12.11,11.07,5.54,5.88,,,,4.84,7.27,,5.19,,9.35,30.11,,6.58,,30.46,10.73,4.84,22.9,19.111111,28.338889,23.114,,18.092593,74.735056
US_WI_55123,2020-07-11,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,-1,0,40,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,9,,8,,,4.79,11.29,,8.55,7.52,8.89,,6.16,7.52,,5.81,5.81,5.81,20.86,6.84,9.23,,40.7,7.52,6.5,21.922222,16.072222,28.933333,0.1778,,18.030864,79.380698
US_WI_55123,2020-07-12,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,40,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,1,,4.82,8.95,6.88,9.64,,5.16,6.88,,7.92,6.88,,,,5.51,19.96,,13.42,,36.14,9.29,8.6,21.927778,15.672222,27.588889,2.0828,,16.617284,72.516487
US_WI_55123,2020-07-13,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,40,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-27,,,6.77,14.5,6.12,4.51,,,,,8.06,,5.48,,,24.49,5.48,15.14,6.44,32.87,11.92,7.73,21.655556,14.55,28.783333,0.0,,16.660494,73.196379
US_WI_55123,2020-07-14,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,2,0,42,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-28,,5.72,12.09,13.68,9.22,,,,4.77,,7.0,4.45,,4.77,5.72,25.76,4.45,6.68,,40.07,11.13,8.27,24.088889,20.127778,29.205556,3.3782,,18.814815,72.124889
US_WI_55123,2020-07-15,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,42,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,1,,-25,,4.48,13.11,13.43,,4.48,5.44,8.0,,,6.71,6.08,,,12.15,27.82,8.0,10.87,4.48,35.5,11.19,7.36,19.894444,16.816667,25.333333,21.971,,18.117284,89.440998
US_WI_55123,2020-07-16,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,42,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,5,,-23,,,8.93,17.17,6.18,6.52,,6.52,,,5.49,,7.9,,5.84,24.72,5.15,12.02,6.52,29.87,9.96,7.9,18.705556,12.966667,26.666667,5.2578,,15.549383,81.856302
US_WI_55123,2020-07-17,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,43,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,2,,-28,,,8.83,11.88,9.51,6.45,6.11,7.81,,,5.09,,,5.77,5.43,25.81,4.75,10.53,,33.28,9.85,7.47,22.777778,15.580247,30.104938,0.0,,18.694444,78.170145
US_WI_55123,2020-07-18,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,2,0,45,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,9,,6,,6.98,6.28,12.56,5.23,6.98,5.93,8.02,,5.58,7.33,,,,,22.33,,13.26,5.58,34.88,10.12,,26.0,21.333333,31.555556,0.282222,,22.638889,81.576044
US_WI_55123,2020-07-19,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,45,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-6,,,4.79,15.06,,,8.21,6.5,,5.48,6.5,,5.48,,7.19,28.07,,10.27,,36.62,8.21,8.9,26.339506,22.283951,29.981481,7.507111,,20.243056,69.3447
US_WI_55123,2020-07-20,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,45,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,-1,,-27,,,4.57,13.06,9.14,5.22,6.53,9.14,,,8.16,,4.9,,5.55,23.83,5.22,10.45,6.53,33.95,12.41,11.1,21.253086,14.833333,26.771605,2.822222,,15.805556,71.459484
US_WI_55123,2020-07-21,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,46,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-25,,,7.37,10.25,8.01,5.12,5.12,5.45,,,9.61,,,,,19.22,7.37,10.25,5.76,33.95,9.93,6.73,20.722222,15.433333,25.766667,0.536222,,17.790123,82.9148
US_WI_55123,2020-07-22,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,46,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-22,,,6.74,10.1,11.79,5.72,11.11,6.74,,6.4,5.05,,5.39,,4.71,20.88,10.78,7.07,,36.03,10.78,7.07,20.561111,17.222222,24.005556,0.3556,,16.993827,79.945412
US_WI_55123,2020-07-23,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,46,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,5,,-23,,5.05,8.08,17.17,6.74,5.05,,,,,7.75,,4.71,,,19.53,5.39,10.1,,25.25,7.41,,18.727778,12.572222,26.644444,0.0,,14.962963,79.418585
US_WI_55123,2020-07-24,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,46,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,7,,-22,,,5.13,9.91,4.79,9.23,,4.79,6.5,,8.55,5.47,4.79,7.52,5.81,19.83,5.81,12.65,,34.53,10.26,6.15,22.127778,15.122222,29.794444,0.0,,17.783951,76.465977
US_WI_55123,2020-07-25,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,47,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,7,,9,,5.68,10.29,7.45,8.52,,,9.58,,,7.45,,,,7.45,24.49,,13.13,,38.33,7.45,9.23,25.372222,19.927778,32.005556,0.0,,21.493827,79.190969
US_WI_55123,2020-07-26,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,1,0,48,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,,,-4,,5.82,6.47,15.21,5.5,5.82,6.15,6.79,,,7.44,,,,5.18,22.33,6.47,11.97,5.5,37.53,16.18,7.44,27.469136,24.950617,30.820988,0.0,,23.972222,81.247065
US_WI_55123,2020-07-27,ChIJj6q0LfQ5_IcR5873nD4PE6o,Q501587,geoId/55123,US,United States of America,WI,Wisconsin,55123,Vernon County,US,USA,2,0,0,48,0,,,30702,15444,15258,4325,4327,2859,3178,3319,4488,4296,2374,1536,1792817,43.59,-90.83,2114,5,,-26,,5.06,6.01,18.33,4.42,5.06,6.64,6.01,,,,6.64,,,,23.71,5.06,11.06,7.9,35.72,10.12,5.37,24.024691,18.641975,28.567901,2.060222,,18.1875,70.563941
