location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01061,2020-01-11,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,8.61,,,20.08,7.65,19.6,8.61,41.12,7.65,21.746914,17.975309,24.765432,13.208,18.018519,79.458639
US_AL_01061,2020-01-12,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,12.21,9.77,9.28,13.19,11.24,20.52,9.77,37.62,8.31,17.574074,12.895062,23.685185,15.776222,15.611111,88.39574
US_AL_01061,2020-01-13,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,9.56,13.15,10.76,7.97,11.16,31.08,10.36,50.21,11.16,21.45679,17.432099,25.407407,9.482667,19.691358,89.819602
US_AL_01061,2020-01-14,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,11.31,7.02,23.02,9.75,10.53,24.58,9.36,37.06,,20.845679,17.617284,25.296296,7.591778,18.833333,88.423058
US_AL_01061,2020-01-15,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,5.2,6.31,12.62,10.77,10.77,21.91,,37.13,5.2,19.302469,15.604938,26.154321,11.90625,17.246914,88.009742
US_AL_01061,2020-01-16,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,5.57,10.02,7.79,8.16,7.42,20.04,8.54,37.12,7.05,21.111111,17.864198,24.771605,0.028222,18.617284,85.726577
US_AL_01061,2020-01-17,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,12.02,8.82,6.81,,7.21,16.83,8.02,32.06,8.02,15.938272,10.864198,22.666667,0.0,1.339506,37.285496
US_AL_01061,2020-01-18,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,9.1,8.09,,10.61,12.63,23.75,,47.0,,14.679012,9.697531,21.574074,0.366889,8.561728,66.813262
US_AL_01061,2020-01-19,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,7.94,8.93,,12.9,11.91,20.84,11.91,42.17,,14.425926,8.104938,19.154321,5.644444,9.493827,72.46346
US_AL_01061,2020-01-20,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,11.41,12.9,7.44,15.38,,25.31,,44.66,9.43,4.691358,0.358025,9.160494,1.326444,-5.185185,48.827452
US_AL_01061,2020-01-21,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,7.94,10.33,7.55,15.49,,23.83,,31.38,6.75,1.922222,-2.338889,7.838889,0.0,-6.6,53.517203
US_AL_01061,2020-01-22,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,12.26,11.07,7.91,15.43,9.49,27.69,7.12,31.25,9.49,3.461111,-3.561111,12.561111,0.0,-5.505556,51.956383
US_AL_01061,2020-01-23,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,11.71,10.93,6.63,14.83,,43.71,10.54,35.51,7.41,8.766667,4.316667,13.027778,0.5842,2.327778,64.088597
US_AL_01061,2020-01-24,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,7.6,10.64,5.7,19.0,6.84,23.56,,26.6,5.32,14.255556,9.188889,19.294444,5.4864,10.983333,80.809497
US_AL_01061,2020-01-25,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,12.69,10.15,,16.74,8.12,35.01,,35.01,9.64,8.494444,1.827778,15.944444,0.4572,2.45,65.894932
US_AL_01061,2020-01-26,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,9.15,10.59,,21.66,8.18,32.73,11.55,41.4,9.15,7.533333,1.888889,13.638889,0.127,3.888889,77.878612
US_AL_01061,2020-01-27,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,7.08,11.8,9.44,22.42,11.4,32.64,8.65,37.36,8.26,10.011111,6.022222,14.561111,1.9812,7.788889,86.169832
US_AL_01061,2020-01-28,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,8.16,11.83,,17.54,6.12,39.56,7.34,36.3,12.23,9.455556,1.822222,18.833333,0.6858,3.9,68.349376
US_AL_01061,2020-01-29,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,,9.36,7.02,24.57,10.92,43.29,8.19,33.15,12.48,8.133333,4.794444,11.583333,3.6576,5.577778,84.075647
US_AL_01061,2020-01-30,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,9.24,8.86,6.16,22.34,10.02,39.29,8.47,37.36,7.7,9.266667,3.694444,16.866667,4.4196,5.927778,79.758805
US_AL_01061,2020-01-31,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,,10.9,10.9,27.25,9.45,35.25,7.99,29.43,5.45,10.561111,7.772222,12.894444,0.635,8.05,84.476039
US_AL_01061,2020-02-01,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,7.68,7.68,,29.71,8.71,33.29,,34.83,11.78,8.95,7.427778,12.955556,1.016,7.377778,89.98931
US_AL_01061,2020-02-02,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,9.36,,,21.68,,32.02,,35.96,,9.527778,1.566667,19.938889,0.0254,3.011111,63.916794
US_AL_01061,2020-02-03,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,9.43,8.29,,15.08,10.56,24.13,,37.7,5.66,13.427778,3.022222,24.716667,0.0,6.294444,62.236169
US_AL_01061,2020-02-04,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,6.63,14.81,,15.98,10.13,26.89,7.02,39.76,8.57,15.733333,8.377778,24.25,0.1016,12.194444,79.536532
US_AL_01061,2020-02-05,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,7.14,8.64,7.89,16.53,6.38,20.66,5.26,38.31,,19.005556,14.838889,23.205556,16.2052,16.816667,87.179283
US_AL_01061,2020-02-06,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,,,9.93,26.18,11.29,27.99,,39.73,,20.95,16.066667,24.722222,38.227,18.988889,88.680476
US_AL_01061,2020-02-07,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,7.11,12.64,7.9,15.41,7.11,29.64,6.32,36.75,,9.455556,2.611111,16.933333,19.1516,2.544444,62.58124
US_AL_01061,2020-02-08,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,9.64,13.2,7.61,15.23,8.63,25.89,11.68,36.55,9.64,8.361111,1.105556,18.25,0.0762,3.75,73.572969
US_AL_01061,2020-02-09,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,10.46,9.96,,18.42,8.46,38.34,9.46,37.84,10.46,13.388889,6.138889,22.116667,0.1524,7.616667,68.593392
US_AL_01061,2020-02-10,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,,11.52,6.32,15.6,5.57,28.23,9.29,36.41,9.29,16.844444,10.416667,24.433333,0.0254,11.788889,72.536631
US_AL_01061,2020-02-11,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,6.99,11.77,5.52,18.76,9.2,24.65,,37.89,9.2,22.333333,20.061111,27.511111,0.889,19.311111,83.128932
US_AL_01061,2020-02-12,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,8.11,15.06,7.72,21.62,7.72,26.25,6.95,30.5,5.79,21.422222,18.033333,26.588889,0.9144,18.411111,83.020806
US_AL_01061,2020-02-13,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,,9.12,9.5,16.34,10.64,31.92,10.64,38.76,9.88,20.166667,13.95,24.522222,2.3622,17.522222,84.831101
US_AL_01061,2020-02-14,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,,,,,,,6.08,8.93,5.68,26.77,,37.73,,11.155556,5.238889,19.111111,11.2014,2.25,54.277022
US_AL_01061,2020-02-15,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,-3,-5,-2,,10.05,14.28,7.93,14.81,9.52,19.57,,38.62,,9.577778,1.061111,18.166667,0.0508,-2.138889,43.973574
US_AL_01061,2020-02-16,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,-7,-10,-11,,8.46,11.44,8.95,25.87,,27.36,7.96,46.26,8.46,10.561111,5.266667,15.094444,8.2804,7.544444,81.740136
US_AL_01061,2020-02-17,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,3,-2,-26,,12.97,14.41,8.16,21.61,14.41,36.98,,54.27,18.73,13.427778,10.794444,18.088889,12.6492,12.288889,92.929595
US_AL_01061,2020-02-18,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,-1,4,5,0,,12.6,,15.56,7.04,25.93,7.04,50.02,7.78,18.933333,14.322222,24.972222,0.0762,17.144444,89.462504
US_AL_01061,2020-02-19,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,6,-3,4,-2,6.77,13.16,9.4,13.54,6.77,28.95,7.9,39.85,6.39,20.222222,16.338889,24.855556,2.794,17.255556,83.226603
US_AL_01061,2020-02-20,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,-11,-6,0,2,8.98,8.98,10.1,13.85,9.36,25.07,9.73,34.8,6.74,14.788889,8.611111,19.872222,5.6388,13.388889,91.423268
US_AL_01061,2020-02-21,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,-3,-5,1,,5.57,9.29,,13.75,14.49,15.24,5.95,32.7,6.32,7.772222,5.216667,13.111111,18.9484,3.155556,72.806577
US_AL_01061,2020-02-22,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,-2,-5,0,,9.11,10.63,,18.23,9.62,36.96,12.15,46.07,,5.722222,-0.5,14.6,0.0,-2.261111,56.953527
US_AL_01061,2020-02-23,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,3,7,-1,,,13.2,,16.24,8.63,26.39,,35.02,9.64,8.216667,0.266667,18.422222,0.0,0.305556,57.594998
US_AL_01061,2020-02-24,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,3,-3,0,0,8.7,11.35,6.81,18.16,11.73,28.0,11.35,32.91,5.67,14.772222,10.95,20.272222,5.8166,9.833333,72.454664
US_AL_01061,2020-02-25,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,2,0,1,0,5.88,10.29,10.29,16.54,13.23,34.55,,43.01,6.25,18.422222,15.327778,20.638889,23.8252,16.783333,90.278883
US_AL_01061,2020-02-26,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,24,5,3,-3,6.38,10.52,,21.79,7.14,34.18,8.64,32.68,7.89,14.138889,10.594444,18.177778,1.1684,10.872222,80.768116
US_AL_01061,2020-02-27,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,15,10,2,-2,8.72,7.96,6.06,21.6,9.1,35.25,6.06,36.01,,7.377778,2.227778,13.888889,0.0,-1.322222,54.091152
US_AL_01061,2020-02-28,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q,Q494620,geoId/01061,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2,,,,,,,26385,12874,13511,3042,3331,2894,2931,3289,3743,3574,2324,1257,1848777,31.092222,-85.838333,1499,74.816667,17,7,1,,,9.81,8.0,15.26,5.82,28.71,,25.08,8.0,6.9,-1.083333,16.994444,0.0,-1.683333,54.552289
