location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48435,2020-01-11,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,11.194444,4.822222,19.927778,0.0,,-0.488889,44.994337
US_TX_48435,2020-01-12,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,8.394444,2.277778,18.388889,0.0254,,0.405556,57.93688
US_TX_48435,2020-01-13,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,12.494444,3.966667,20.655556,0.0,,7.7,72.952709
US_TX_48435,2020-01-14,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,16.022222,8.938889,25.755556,0.0,,11.694444,75.709573
US_TX_48435,2020-01-15,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,17.388889,12.261111,23.911111,0.0,,14.588889,83.832771
US_TX_48435,2020-01-16,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,14.461111,7.483333,21.15,0.072571,,11.877778,84.663904
US_TX_48435,2020-01-17,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,6.594444,4.061111,12.038889,16.002,,5.738889,94.343454
US_TX_48435,2020-01-18,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,13.7,8.6,17.35,4.797778,,9.744444,77.066056
US_TX_48435,2020-01-19,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,7.044444,0.427778,15.088889,0.0,,-3.516667,47.202179
US_TX_48435,2020-01-20,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,7.811111,0.938889,15.0,0.0,,-4.505556,41.729008
US_TX_48435,2020-01-21,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,8.822222,3.372222,14.166667,0.0,,-1.455556,48.72458
US_TX_48435,2020-01-22,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,11.494444,7.894444,16.383333,1.30175,,7.822222,78.331793
US_TX_48435,2020-01-23,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,12.355556,5.861111,20.127778,0.536222,,6.505556,67.711902
US_TX_48435,2020-01-24,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,9.627778,1.227778,19.288889,0.0,,1.466667,56.905772
US_TX_48435,2020-01-25,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,11.344444,5.261111,17.3,0.0,,6.011111,69.907763
US_TX_48435,2020-01-26,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,14.666667,8.172222,24.266667,0.0,,8.511111,66.837399
US_TX_48435,2020-01-27,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,13.45,4.222222,25.038889,0.0,,4.611111,55.434017
US_TX_48435,2020-01-28,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,14.083333,7.0,22.477778,4.753429,,6.35,60.175539
US_TX_48435,2020-01-29,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,8.211111,0.866667,16.355556,0.5588,,-0.666667,54.266992
US_TX_48435,2020-01-30,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,5.922222,2.183333,13.727778,0.0,,1.516667,73.96191
US_TX_48435,2020-01-31,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,6.833333,2.188889,13.877778,0.0,,2.272222,72.924109
US_TX_48435,2020-02-01,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,8.661111,-0.911111,21.783333,0.0,,-1.122222,50.333022
US_TX_48435,2020-02-02,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,11.4,1.55,24.0,0.0,,-3.866667,34.839918
US_TX_48435,2020-02-03,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,15.461111,10.422222,21.211111,0.0,,3.705556,45.984245
US_TX_48435,2020-02-04,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,14.677778,8.377778,23.611111,0.036286,,10.538889,76.734982
US_TX_48435,2020-02-05,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,3.205556,0.105556,10.018519,1.161143,,-0.138889,79.903017
US_TX_48435,2020-02-06,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,1.855556,-5.2,13.272222,0.2032,,-5.744444,57.661862
US_TX_48435,2020-02-07,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,8.605556,-1.472222,21.794444,0.0,,-4.783333,39.18329
US_TX_48435,2020-02-08,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,10.661111,1.438889,22.161111,0.0,,1.333333,53.343003
US_TX_48435,2020-02-09,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,18.638889,14.027778,25.455556,0.0,,13.772222,73.735658
US_TX_48435,2020-02-10,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,14.877778,7.394444,23.605556,0.0,,10.533333,75.542301
US_TX_48435,2020-02-11,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,6.05,4.083333,11.327778,1.741714,,4.227778,88.371132
US_TX_48435,2020-02-12,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,6.572222,3.688889,16.416667,10.377714,,3.4,80.592244
US_TX_48435,2020-02-13,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,8.265432,0.759259,16.037037,3.894667,,0.722222,59.60307
US_TX_48435,2020-02-14,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,5.987654,-0.382716,15.481481,0.0,,0.12963,66.35775
US_TX_48435,2020-02-15,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,9.790123,2.62963,17.37037,0.0,,3.611111,65.887935
US_TX_48435,2020-02-16,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,0,13.37037,5.234568,25.5,0.0,,7.716049,69.112959
US_TX_48435,2020-02-17,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,17.061728,8.802469,27.858025,0.0,,10.160494,65.071811
US_TX_48435,2020-02-18,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,16.320988,9.351852,25.746914,0.0,,11.580247,74.283631
US_TX_48435,2020-02-19,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,9.111111,7.228395,12.006173,1.052286,,4.648148,74.405551
US_TX_48435,2020-02-20,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,7.7,6.383333,10.616667,3.683,,4.583333,81.416351
US_TX_48435,2020-02-21,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,-13,5.1,0.066667,11.544444,0.0508,,-1.105556,64.617435
US_TX_48435,2020-02-22,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,-12,9.494444,3.744444,17.133333,0.0,,0.894444,55.278909
US_TX_48435,2020-02-23,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,0,13.744444,9.083333,18.805556,0.0,,8.027778,68.94903
US_TX_48435,2020-02-24,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,-9,15.344444,9.9,22.333333,0.0,,6.161111,54.970949
US_TX_48435,2020-02-25,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,10.927778,3.772222,21.222222,0.0762,,1.45,52.743573
US_TX_48435,2020-02-26,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,6.6,0.366667,14.072222,0.0,,-7.405556,36.56377
US_TX_48435,2020-02-27,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,4.25,-5.583333,17.061111,0.0,,-9.083333,37.775605
US_TX_48435,2020-02-28,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,2,9.533333,-2.322222,22.616667,0.0,,-7.755556,29.547878
US_TX_48435,2020-02-29,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,13.761111,3.811111,22.833333,0.0,,-2.338889,33.027712
US_TX_48435,2020-03-01,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,-4,17.305556,11.844444,25.927778,0.0,,7.655556,53.590517
US_TX_48435,2020-03-02,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,16.994444,12.261111,24.672222,0.0,,9.994444,64.077648
US_TX_48435,2020-03-03,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,16.961111,12.416667,22.661111,0.0,,11.961111,72.727301
US_TX_48435,2020-03-04,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,15.372222,11.2,21.244444,15.965714,,11.044444,75.943864
US_TX_48435,2020-03-05,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,12.161111,5.044444,22.466667,10.795,,5.255556,63.025907
US_TX_48435,2020-03-06,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,-6,13.544444,5.788889,21.588889,0.0,,2.727778,48.264668
US_TX_48435,2020-03-07,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,14.011111,8.011111,20.466667,0.0762,,1.405556,42.791856
US_TX_48435,2020-03-08,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,-9,14.727778,10.822222,20.311111,0.1905,,8.716667,67.45422
US_TX_48435,2020-03-09,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,17.644444,14.538889,21.6,0.310444,,13.044444,74.668305
US_TX_48435,2020-03-10,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,18.366667,13.311111,25.572222,0.112889,,14.861111,80.322018
US_TX_48435,2020-03-11,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,20.844444,15.183333,28.555556,0.0,,15.994444,73.922272
US_TX_48435,2020-03-12,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,21.872222,16.488889,28.083333,0.0,,15.527778,67.499544
US_TX_48435,2020-03-13,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,26,20.427778,17.238889,26.083333,0.0,,16.427778,77.994999
US_TX_48435,2020-03-14,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,20.227778,17.544444,23.261111,0.0,,17.505556,84.580131
US_TX_48435,2020-03-15,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,17.5,15.322222,22.022222,0.145143,,15.544444,88.714915
US_TX_48435,2020-03-16,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,17.422222,13.894444,23.666667,17.961429,,15.15,86.712893
US_TX_48435,2020-03-17,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,20.738889,16.716667,26.172222,6.096,,17.127778,80.045163
US_TX_48435,2020-03-18,ChIJnzSdfOsq9oYRX1SevoLb8xU,Q26891,geoId/48435,US,United States of America,TX,Texas,48435,Sutton County,US,USA,2,,,,,,,3792,1935,1857,499,518,434,404,490,512,478,288,169,1814813,30.5,-100.54,3767,79.6,,,21.344444,17.805556,26.394444,0.903111,,17.633333,79.575372
