location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16051,2020-06-06,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,9,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-10,,7.31,13.53,6.21,,7.68,7.31,7.68,5.48,19.74,,9.14,31.07,6.95,8.41,18.122222,7.827778,29.483333,0.254,,6.674603,46.229645
US_ID_16051,2020-06-07,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,9,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-30,,7.48,13.94,8.16,5.1,,6.8,8.5,6.46,19.38,9.86,9.86,35.7,6.8,7.48,7.95,4.277778,15.605556,5.362222,,4.753968,78.284027
US_ID_16051,2020-06-08,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,9,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,23,,-5,,9.22,7.57,,4.61,8.56,4.61,7.9,5.27,15.15,6.59,10.87,35.57,6.92,6.92,4.733333,0.827778,11.422222,3.189111,,0.357143,71.603654
US_ID_16051,2020-06-09,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,9,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,16,,-31,6,10.52,12.62,9.81,8.06,5.26,7.71,9.46,4.91,15.42,,5.61,44.87,9.46,6.66,6.638889,-0.538889,14.561111,1.5494,,0.373016,62.935473
US_ID_16051,2020-06-10,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,9,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-28,5,9.96,9.25,8.89,,5.34,,7.47,6.76,16.37,7.83,5.34,41.63,,7.47,12.155556,0.983333,21.388889,0.0,,3.571429,54.928123
US_ID_16051,2020-06-11,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,9,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-32,4,9.99,16.05,8.2,,6.42,8.56,12.48,9.27,20.33,7.13,6.06,36.02,9.99,,15.294444,3.35,26.355556,0.0,,3.492063,44.550341
US_ID_16051,2020-06-12,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,10,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,26,,-19,,,18.71,9.36,5.76,7.2,,7.2,5.04,17.99,9.72,7.92,33.47,7.92,5.04,19.133333,6.977778,29.4,0.0,,3.079365,34.044443
US_ID_16051,2020-06-13,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,12,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-5,,7.94,13.61,7.18,7.56,,7.94,9.07,5.29,25.33,7.18,,35.53,6.43,7.18,18.805556,8.394444,29.061111,0.0,,2.126984,32.627159
US_ID_16051,2020-06-14,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,12,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-17,,7.43,12.16,9.12,7.43,5.07,9.46,10.47,,22.63,4.73,11.82,39.17,6.08,5.4,11.25,5.361111,20.077778,0.0,,1.706349,50.659526
US_ID_16051,2020-06-15,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,12,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,28,,-3,,,13.62,7.83,6.81,,,8.51,,20.76,,10.89,36.08,9.19,6.47,11.038889,1.461111,20.322222,0.381,,0.555556,46.75617
US_ID_16051,2020-06-16,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,-1,0,11,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,18,,-30,7,10.54,10.21,6.92,6.92,7.25,4.94,12.18,5.93,21.73,10.87,8.56,44.45,6.26,6.26,11.494444,4.044444,20.005556,2.229556,,6.238095,68.757384
US_ID_16051,2020-06-17,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,11,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-26,8,7.35,14.03,8.35,6.68,8.35,9.69,12.36,9.35,21.04,6.01,4.68,38.07,,8.35,7.022222,3.688889,12.983333,6.35,,4.722222,83.996709
US_ID_16051,2020-06-18,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,11,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-30,3,7.63,9.08,6.18,5.81,5.81,,9.08,,16.71,,9.08,30.52,6.9,,8.438889,2.061111,17.416667,5.5626,,3.849206,71.632286
US_ID_16051,2020-06-19,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,11,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,27,,-19,,9.39,11.27,5.63,7.14,5.26,,6.01,7.14,16.9,5.63,5.63,34.93,,5.63,11.505556,1.627778,20.772222,0.0,,3.428571,56.780145
US_ID_16051,2020-06-20,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,12,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-5,,7.13,14.65,7.92,,10.69,5.94,,,5.54,,8.71,41.98,9.51,,13.983333,2.7,21.577778,0.0,,4.325397,51.930783
US_ID_16051,2020-06-21,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,12,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-16,,12.44,12.79,,6.04,,6.04,9.6,,18.84,7.11,9.95,38.38,11.02,5.69,15.016667,6.227778,22.866667,0.0508,,8.309524,63.839692
US_ID_16051,2020-06-22,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,3,0,15,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,28,,-5,,13.18,14.56,8.32,6.24,,10.75,6.93,6.93,21.5,,4.85,40.57,11.1,5.89,15.938889,6.622222,24.85,0.889,,7.007937,55.212852
US_ID_16051,2020-06-23,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,16,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,24,,-33,3,9.07,17.09,11.16,,5.23,9.07,10.47,5.23,21.28,,,34.54,7.67,5.93,17.688889,6.577778,27.733333,0.0,,6.97619,49.250336
US_ID_16051,2020-06-24,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,16,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-31,3,6.32,12.63,10.53,8.77,8.07,7.37,9.82,7.02,24.56,9.47,9.12,38.95,5.96,7.72,19.233333,7.844444,29.1,0.0254,,8.134921,48.885508
US_ID_16051,2020-06-25,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,16,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-33,4,8.26,12.21,5.39,7.18,,8.26,7.54,,24.06,,11.85,40.22,7.54,9.34,16.7,9.672222,28.033333,0.931333,,9.555556,62.20786
US_ID_16051,2020-06-26,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,17,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,26,,-21,,10.2,6.19,8.38,9.11,,7.28,6.92,,20.76,,10.2,29.86,8.01,6.56,16.761111,7.077778,27.361111,1.2446,,8.801587,59.571952
US_ID_16051,2020-06-27,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,18,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-10,,5.4,14.27,5.4,,,9.64,8.1,7.33,18.13,6.94,5.4,39.35,6.56,6.94,19.388889,7.544444,28.572222,0.0,,6.849206,44.143782
US_ID_16051,2020-06-28,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,18,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-23,,6.63,9.95,6.3,,,7.96,7.29,6.3,23.87,6.63,7.62,42.43,6.63,5.97,14.055556,7.416667,27.1,1.354667,,7.579365,64.058151
US_ID_16051,2020-06-29,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,18,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,27,,-6,,9.14,12.87,6.1,6.1,6.43,7.11,8.13,,24.73,,9.48,41.32,,,7.188889,4.872222,14.305556,14.167556,,4.650794,82.221715
US_ID_16051,2020-06-30,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,18,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,20,,-31,6,7.38,8.05,6.04,5.37,6.71,7.71,9.73,7.04,23.48,,7.04,37.91,7.04,6.04,7.677778,3.45,13.972222,4.600222,,4.936508,79.81644
US_ID_16051,2020-07-01,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,18,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-32,2,5.94,8.03,4.89,5.59,5.94,8.03,8.73,5.24,22.35,,6.63,47.84,7.68,,11.405556,3.688889,20.538889,2.54,,5.039683,63.233768
US_ID_16051,2020-07-02,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,18,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-38,2,10.09,11.17,7.21,5.41,,10.81,10.09,6.49,18.38,10.09,8.29,32.44,5.77,9.73,14.588889,3.694444,23.45,0.3556,,4.214286,48.771562
US_ID_16051,2020-07-03,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,19,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,44,,-49,,8.15,9.63,5.18,,,7.04,5.92,,20.37,,6.67,35.92,5.92,5.55,18.133333,6.994444,27.161111,0.3302,,6.301587,44.384508
US_ID_16051,2020-07-04,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,20,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-26,,6.87,10.31,,,,,8.59,,19.76,6.45,,38.67,,8.16,17.35,7.288889,27.655556,0.0,,7.373016,52.234798
US_ID_16051,2020-07-05,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,21,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-21,,7.49,13.2,,5.35,7.13,8.92,8.2,,23.9,7.13,13.2,43.51,9.99,6.78,18.209877,7.703704,28.17284,0.0,,6.592593,45.348235
US_ID_16051,2020-07-06,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,21,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,31,,-11,,5.74,13.83,8.43,8.77,5.4,7.42,,6.07,24.63,7.08,12.48,42.17,7.76,9.45,18.191358,7.030864,28.697531,0.0,,5.453704,42.420813
US_ID_16051,2020-07-07,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,21,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,26,,-35,5,9.43,17.85,7.07,5.72,8.08,7.41,,10.1,28.29,,9.09,38.73,10.78,7.07,18.709877,7.62963,28.518519,0.0,,5.777778,41.627129
US_ID_16051,2020-07-08,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,21,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-34,5,9.38,10.07,6.6,6.6,6.6,10.07,8.68,,28.83,6.25,7.29,39.25,5.91,5.21,16.9,8.311111,24.494444,0.0,,2.444444,36.641091
US_ID_16051,2020-07-09,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,22,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-34,3,,9.98,11.04,,5.7,8.55,10.33,5.7,27.43,,11.4,43.47,9.62,,15.977778,4.183333,27.261111,0.0,,3.404762,42.564282
US_ID_16051,2020-07-10,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,24,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,24,,-21,,9.27,10.7,7.49,6.78,6.42,8.56,9.27,7.13,21.75,,7.49,42.08,7.13,5.35,18.155556,5.327778,27.233333,0.0,,5.253968,42.364188
US_ID_16051,2020-07-11,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,7,0,31,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-12,,,6.48,,6.1,,8.38,,6.1,22.48,6.86,6.86,38.1,5.71,6.48,18.461111,5.988889,30.255556,0.0,,4.095238,38.269608
US_ID_16051,2020-07-12,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,1,0,32,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-21,,11.73,13.74,8.05,6.37,7.71,9.05,7.71,5.7,22.46,5.03,7.71,45.26,5.7,9.05,20.205556,6.616667,30.277778,0.0,,4.420635,35.596772
US_ID_16051,2020-07-13,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,4,0,36,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,29,,-7,,6.64,16.28,5.98,7.31,5.98,10.96,10.63,7.97,26.24,5.65,9.96,38.53,9.3,4.65,18.361111,9.905556,28.438889,0.0,,4.126984,37.986707
US_ID_16051,2020-07-14,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,3,0,39,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,23,,-33,3,8.05,14.7,9.45,,,10.15,12.6,5.6,27.66,,6.65,39.91,9.8,9.1,15.355556,4.722222,24.738889,0.0,,1.626984,39.559379
US_ID_16051,2020-07-15,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,0,39,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-32,3,6.92,12.79,,7.26,,6.57,11.06,10.72,19.02,6.92,9.68,42.53,7.26,7.26,15.661111,3.95,26.855556,0.0,,1.15873,37.843075
US_ID_16051,2020-07-16,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,3,0,42,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-34,3,11.76,13.19,11.76,5.35,,7.13,7.49,6.42,24.6,,7.13,34.94,5.7,6.77,17.75,4.394444,28.872222,0.0,,3.388889,38.754825
US_ID_16051,2020-07-17,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,5,0,47,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,22,,-25,,7.62,10.17,,5.81,,9.44,8.35,9.08,24.33,6.17,8.35,38.49,6.9,,20.455556,7.2,31.616667,0.0,,5.333333,36.987047
US_ID_16051,2020-07-18,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,6,0,53,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-9,,8.72,12.14,7.58,,7.96,6.45,8.34,,20.1,5.31,5.69,37.17,5.31,6.45,20.177778,8.727778,31.083333,0.0762,,6.365079,40.735997
US_ID_16051,2020-07-19,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,4,0,57,0,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-16,,6.78,9.99,,,7.49,8.92,6.42,6.06,21.4,6.42,11.42,41.02,6.42,5.35,18.794444,7.594444,28.311111,0.0,,3.857143,37.278244
US_ID_16051,2020-07-20,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,0,1,57,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,27,,-7,,4.75,10.87,4.75,4.75,,9.17,12.57,7.13,22.08,,7.47,30.91,9.51,,18.883333,7.572222,28.516667,0.0,,5.277778,41.263513
US_ID_16051,2020-07-21,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,59,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,24,,-32,5,11.53,13.27,7.68,6.64,,10.83,8.73,4.89,32.14,,16.07,33.88,12.57,8.38,19.622222,7.327778,30.544444,0.0,,6.420635,42.514442
US_ID_16051,2020-07-22,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,5,0,64,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-31,4,8.94,16.45,9.66,5.01,6.44,9.3,8.94,6.8,23.96,,9.3,36.12,8.94,,19.844444,7.633333,30.416667,0.0,,6.595238,42.510886
US_ID_16051,2020-07-23,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,4,0,68,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-34,4,,8.45,8.8,8.45,5.63,10.21,12.32,5.99,21.83,6.34,5.63,34.5,,5.28,19.544444,10.161111,28.522222,1.467556,,11.531746,59.016831
US_ID_16051,2020-07-24,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,11,0,79,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,29,,-21,,7.83,10.06,,13.79,8.57,10.81,7.08,5.59,23.48,,13.05,36.16,,,17.511111,8.85,27.655556,2.2098,,9.047619,57.344496
US_ID_16051,2020-07-25,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,8,0,87,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-17,,6.52,15.35,7.29,,5.75,11.13,10.74,,19.57,,11.13,36.84,9.98,6.52,18.377778,7.888889,28.583333,0.0,,6.888889,46.937226
US_ID_16051,2020-07-26,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,3,0,90,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-20,,10.55,10.55,10.2,,7.03,7.74,9.14,,22.51,6.68,9.14,34.82,,5.28,17.805556,6.955556,29.694444,0.0254,,7.095238,50.772785
US_ID_16051,2020-07-27,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,7,0,97,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,31,,-7,,10.55,18.03,7.83,11.23,5.44,7.49,7.83,,28.58,,10.21,39.13,6.8,8.51,19.911111,7.261111,32.061111,0.0,,6.571429,42.298831
US_ID_16051,2020-07-28,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,10,0,107,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,22,,-33,5,11.6,12.3,8.44,24.96,,9.49,7.73,7.73,23.55,8.09,9.49,35.86,6.68,6.68,19.416667,10.677778,31.5,0.0508,,9.5,52.853071
US_ID_16051,2020-07-29,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,2,0,109,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-32,3,5.32,9.57,4.96,15.6,,8.86,5.32,6.03,23.04,,8.51,39.71,4.96,8.51,17.694444,10.711111,27.988889,1.495778,,10.896825,65.273911
US_ID_16051,2020-07-30,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,13,0,122,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,,,-34,4,13.03,14.09,7.39,7.39,10.92,8.1,11.97,8.1,26.41,5.63,9.16,34.16,7.75,,17.894444,7.205556,30.983333,0.508,,8.34127,53.37012
US_ID_16051,2020-07-31,ChIJXTISHMsZVFMRxLC5as8Z8GE,Q494526,geoId/16051,US,United States of America,ID,Idaho,16051,Jefferson County,US,USA,2,9,0,131,1,,,28439,14442,13997,5225,5244,3191,3836,3157,3138,2576,1407,665,1742093,43.82,-112.31,2863,80.725,,33,,-24,,11.84,9.32,,7.53,5.02,5.02,8.61,7.53,17.93,,7.89,35.15,5.74,,22.372222,9.916667,33.716667,0.0,,7.34127,37.577416
