location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MT_30003,2020-01-01,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,19.48,36.53,2.133333,-4.133333,7.288889,0.0,,-7.366667,50.903381
US_MT_30003,2020-01-02,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,16.74,22.59,1.488889,-2.244444,7.1,0.282222,,-4.816667,64.794834
US_MT_30003,2020-01-03,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,18.32,37.51,-0.922222,-5.711111,6.022222,0.0508,,-7.738889,60.446533
US_MT_30003,2020-01-04,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,21.02,42.04,3.166667,-4.911111,12.566667,0.0,,-6.383333,50.878619
US_MT_30003,2020-01-05,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,32.82,32.82,-0.422222,-5.844444,8.822222,0.0,,-12.25,40.97093
US_MT_30003,2020-01-06,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,24.12,29.94,-2.016667,-7.505556,3.7,0.0,,-12.327778,46.189374
US_MT_30003,2020-01-07,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,19.54,35.52,1.444444,-5.788889,7.216667,0.0,,-7.655556,52.559164
US_MT_30003,2020-01-08,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,29.11,30.77,0.955556,-5.583333,8.066667,0.1524,,-5.972222,61.295846
US_MT_30003,2020-01-09,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,30.11,16.83,-2.738889,-8.055556,4.383333,0.0,,-8.288889,66.589988
US_MT_30003,2020-01-10,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,16.73,22.02,-10.422222,-18.15,0.711111,1.36525,30.48,-13.777778,76.688554
US_MT_30003,2020-01-11,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,,34.67,-6.577778,-15.611111,0.277778,0.3048,30.48,-12.611111,63.021153
US_MT_30003,2020-01-12,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,24.84,38.64,-4.388889,-11.766667,1.066667,0.1778,30.48,-10.494444,63.39635
US_MT_30003,2020-01-13,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,13.83,18.15,-7.822222,-14.088889,-1.433333,0.0,30.48,-13.288889,66.75172
US_MT_30003,2020-01-14,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,17.78,23.44,-12.677778,-18.3,-5.188889,0.056444,30.48,-17.588889,68.084741
US_MT_30003,2020-01-15,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,14.64,17.08,-15.266667,-21.666667,-5.588889,0.2286,30.48,-19.933333,68.221322
US_MT_30003,2020-01-16,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,15.52,34.7,-9.211111,-20.505556,1.783333,0.0254,30.48,-15.716667,60.884044
US_MT_30003,2020-01-17,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,23.84,22.95,-3.966667,-12.388889,3.277778,0.0,50.8,-11.033333,60.07007
US_MT_30003,2020-01-18,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,,24.77,-8.0,-13.955556,1.911111,0.2032,30.48,-15.305556,57.266226
US_MT_30003,2020-01-19,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,21.55,27.89,-5.038889,-13.305556,3.616667,0.0,30.48,-12.372222,57.323197
US_MT_30003,2020-01-20,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,25.73,34.3,-3.105556,-10.688889,6.166667,0.0,30.48,-10.677778,56.867087
US_MT_30003,2020-01-21,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,27.24,26.41,2.494444,-3.694444,8.672222,0.0,,-6.744444,52.349438
US_MT_30003,2020-01-22,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,25.75,28.24,1.888889,-3.466667,8.866667,0.0,,-5.244444,60.72841
US_MT_30003,2020-01-23,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,25.11,25.89,-0.6,-5.638889,6.022222,0.2286,,-8.066667,58.437521
US_MT_30003,2020-01-24,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,38.93,16.08,2.144444,-5.538889,9.322222,0.0,,-5.338889,58.626158
US_MT_30003,2020-01-25,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,36.43,22.42,2.977778,-3.45,9.983333,0.0,,-5.0,56.744246
US_MT_30003,2020-01-26,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,32.64,29.26,2.094444,-3.655556,8.761111,0.0,,-5.472222,58.056429
US_MT_30003,2020-01-27,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,32.3,31.47,0.805556,-3.722222,7.555556,0.028222,,-3.805556,72.079944
US_MT_30003,2020-01-28,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,26.11,33.23,-0.55,-6.544444,6.122222,1.143,,-7.111111,62.850306
US_MT_30003,2020-01-29,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,32.87,36.07,1.522222,-4.511111,6.738889,0.127,,-4.555556,64.92573
US_MT_30003,2020-01-30,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,29.61,16.36,0.394444,-4.622222,6.144444,0.60325,,-5.516667,66.212704
US_MT_30003,2020-01-31,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,23.04,18.43,0.911111,-5.283333,9.272222,0.4572,,-8.711111,50.889298
US_MT_30003,2020-02-01,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,20.21,40.43,6.827778,-3.027778,14.777778,0.0,,-5.4,44.18709
US_MT_30003,2020-02-02,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,21.05,35.08,4.033333,-4.155556,14.538889,0.0,78.74,-6.144444,48.102518
US_MT_30003,2020-02-03,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,36.19,23.52,-6.211111,-7.933333,-1.505556,4.73075,78.74,-8.688889,82.698204
US_MT_30003,2020-02-04,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,23.05,29.25,-10.383333,-16.844444,-4.772222,1.2954,50.8,-13.616667,77.36545
US_MT_30003,2020-02-05,ChIJOSWX9i8qNlMR1Vjkl7FBJY0,Q109503,geoId/30003,US,United States of America,MT,Montana,30003,Big Horn County,US,USA,2,,,,,,,13483,6660,6823,2661,2266,1720,1551,1330,1573,1347,712,323,288661,45.43,-107.49,12998,77.52,,,,,14.99,29.2,-9.738889,-17.977778,-1.933333,0.056444,50.8,-15.022222,65.986556
