location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42087,2020-01-01,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,6.04,6.8,4.28,8.81,10.57,,6.54,4.03,18.62,,9.82,4.28,4.03,5.54,5.79,,,4.53,5.03,5.79,4.78,22.15,6.8,4.78,,5.79,,35.24,5.29,7.8,4.28,,5.54,1.122222,-1.827778,5.761111,0.508,,-5.077778,63.72488
US_PA_42087,2020-01-02,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,6.01,11.29,5.05,8.41,8.17,6.01,6.01,5.05,18.74,,11.77,4.08,3.85,10.81,6.01,5.05,3.36,6.25,3.85,8.89,6.01,29.8,3.36,6.49,,4.81,6.01,40.13,3.36,7.21,5.53,5.29,6.01,0.727778,-4.827778,7.988889,0.0254,,-4.666667,67.704275
US_PA_42087,2020-01-03,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,5.71,8.8,3.57,10.94,6.66,,5.94,,18.31,3.57,8.8,,3.57,9.99,5.94,4.75,7.13,6.42,3.8,4.75,9.04,33.53,8.08,5.94,,4.28,8.8,37.33,3.33,8.08,4.99,4.04,4.52,6.227778,3.294444,8.133333,1.016,,3.361111,82.075177
US_PA_42087,2020-01-04,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,5.43,10.86,6.42,7.65,6.67,5.68,8.89,5.18,21.23,5.68,13.58,3.95,4.44,6.91,6.17,7.65,,3.46,5.92,4.94,7.65,27.16,5.68,4.69,,4.94,8.89,41.97,4.69,4.94,8.89,4.69,5.68,7.416667,4.327778,10.766667,6.745111,,5.722222,89.088667
US_PA_42087,2020-01-05,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,5.18,8.63,,9.62,10.85,4.69,5.92,5.43,19.24,4.19,8.14,4.69,4.44,5.92,6.41,5.92,4.44,5.92,,,6.66,30.34,7.4,8.14,4.69,6.17,7.89,43.41,,7.4,8.14,4.44,4.44,1.877778,-0.127778,7.95,2.50825,,-4.855556,61.449533
US_PA_42087,2020-01-06,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,4.44,8.44,5.77,9.1,7.99,3.55,5.11,4.44,15.76,3.11,10.44,4.44,6.44,8.88,4.22,5.77,3.55,3.55,3.55,3.77,5.99,27.31,6.22,8.66,5.11,4.88,3.77,42.41,4.0,7.99,,4.0,5.99,2.738889,-1.0,7.438889,0.28575,,-4.422222,59.630522
US_PA_42087,2020-01-07,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,6.65,5.54,5.54,11.08,8.2,5.1,5.54,6.2,13.96,4.21,8.64,,3.99,9.53,4.65,3.99,,3.99,,3.54,7.31,25.93,6.65,8.64,4.65,3.77,7.31,40.55,3.77,7.31,4.21,4.88,7.09,0.555556,-2.827778,6.644444,0.1905,64.77,-4.838889,67.314953
US_PA_42087,2020-01-08,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,5.69,9.49,4.03,9.49,7.83,8.54,5.93,,14.47,3.32,9.73,,3.32,9.49,6.88,6.17,,3.56,3.8,4.75,6.64,30.37,4.51,7.12,4.75,3.8,9.73,42.47,7.59,10.68,5.46,5.22,6.64,-1.783333,-6.394444,2.394444,3.65125,44.026667,-5.622222,75.164729
US_PA_42087,2020-01-09,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,5.73,6.84,4.19,11.03,8.82,6.4,5.29,5.96,15.0,4.63,8.16,,5.29,8.82,4.85,6.4,3.97,,,3.31,7.94,27.79,6.17,7.06,4.41,3.97,6.62,32.86,3.53,9.04,7.5,3.75,4.63,-5.005556,-11.088889,0.588889,0.451556,46.566667,-12.211111,57.253283
US_PA_42087,2020-01-10,ChIJKzBQTf7KzokRJVris7sYWtM,Q494161,geoId/42087,US,United States of America,PA,Pennsylvania,42087,Mifflin County,US,USA,2,,,,,,,46290,22559,23731,5667,5640,5137,4916,5430,6525,6035,4248,2692,416666,40.61,-77.62,1074,78.591667,,,,,8.86,3.89,5.18,9.07,8.64,5.83,5.4,,11.23,5.62,7.56,,5.4,9.29,5.62,7.34,4.54,3.02,,4.1,4.54,24.62,5.62,5.62,,3.24,6.05,38.88,3.02,4.75,5.83,4.1,3.24,0.383333,-7.816667,6.283333,0.0,40.64,-4.733333,68.764029
