location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42123,2020-01-16,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.1,10.19,4.33,8.66,7.9,3.57,6.88,,15.29,10.45,,6.37,6.88,5.61,7.14,5.35,5.61,6.88,27.01,5.1,6.12,3.82,5.1,4.33,43.07,3.82,5.86,7.14,5.61,5.35,1.405556,-2.494444,6.277778,2.144889,,-1.840278,80.456766
US_PA_42123,2020-01-17,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.84,5.59,4.07,9.15,5.34,7.88,7.37,,12.71,10.67,5.34,8.89,4.83,,4.83,7.62,,6.35,28.21,5.84,5.34,7.12,,4.32,40.16,4.58,8.13,5.34,4.58,4.32,-6.794444,-9.15,-1.311111,0.762,,-11.986111,67.304723
US_PA_42123,2020-01-18,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.95,8.79,,11.54,8.52,,5.77,,15.39,6.32,4.95,5.5,3.85,4.4,4.95,,4.95,5.22,26.38,4.95,8.52,3.85,,5.22,34.35,5.77,7.14,4.4,6.32,,-4.483333,-9.027778,3.183333,0.141111,,-8.243056,76.180526
US_PA_42123,2020-01-19,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.89,10.31,,12.76,9.5,9.23,,3.8,14.93,8.96,5.16,8.69,,,5.16,5.43,,,24.97,8.41,12.21,5.16,3.8,5.16,37.73,3.8,9.5,6.51,,,-2.922222,-7.988889,4.038889,7.394222,,-6.076389,82.70178
US_PA_42123,2020-01-20,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,,12.01,5.48,11.22,4.7,5.48,8.09,3.65,19.84,12.79,6.53,7.05,5.74,,4.7,,5.74,3.92,29.24,7.05,6.79,,4.96,5.74,40.98,4.18,5.74,8.62,,6.0,-8.327778,-11.205556,-1.455556,0.931333,50.8,-12.923611,71.828774
US_PA_42123,2020-01-21,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.42,7.8,4.94,11.45,10.67,4.42,9.11,4.16,20.29,8.06,4.94,8.32,5.2,3.9,6.24,4.94,8.32,6.5,28.09,4.68,5.98,4.68,7.28,6.5,47.35,7.02,10.41,6.5,3.9,5.2,-6.088889,-10.505556,-3.772222,0.0,50.8,-11.013889,72.960593
US_PA_42123,2020-01-22,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.33,6.86,3.81,11.18,9.15,4.83,5.84,4.83,14.48,7.62,3.56,5.84,5.84,5.84,6.86,3.56,12.45,9.65,34.3,7.62,5.08,5.33,12.2,7.88,40.65,8.13,9.65,6.35,4.07,3.56,-6.055556,-11.233333,0.283333,0.0,78.74,-12.006944,66.566251
US_PA_42123,2020-01-23,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.81,11.39,5.57,9.62,11.65,5.57,7.59,3.54,22.02,11.39,4.81,9.62,,8.35,5.32,5.82,6.58,5.82,35.19,8.86,9.62,8.1,6.33,9.87,37.47,3.8,9.11,6.58,,3.8,-1.633333,-9.611111,3.983333,0.0,78.74,-10.736111,51.825775
US_PA_42123,2020-01-24,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,6.55,7.82,5.04,5.29,5.8,6.05,3.78,4.03,19.91,6.81,6.55,6.55,7.56,4.54,5.04,5.8,4.54,9.83,32.77,11.34,7.06,7.56,5.8,5.04,38.07,,5.29,7.56,4.03,4.29,2.9,-2.311111,6.688889,0.0,78.74,-5.472222,55.278875
US_PA_42123,2020-01-25,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,8.43,7.55,,15.11,7.84,6.68,4.07,4.65,23.54,9.3,5.81,7.26,8.72,5.81,,5.81,13.37,7.55,34.87,7.55,8.14,5.52,4.94,5.23,44.46,,7.55,,,4.65,3.588889,0.272222,6.527778,9.708444,50.8,1.451389,88.191443
US_PA_42123,2020-01-26,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,,5.64,4.29,7.78,10.2,6.98,,4.56,21.47,10.2,5.37,9.12,6.17,6.44,8.32,5.9,4.29,6.98,39.72,5.64,8.05,3.76,4.03,4.83,39.72,5.37,8.59,8.59,,,0.077778,-0.744444,3.438889,2.286,,-1.631944,90.087602
US_PA_42123,2020-01-27,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.47,6.45,,9.68,7.69,6.45,6.45,,26.8,7.69,3.72,11.91,5.21,3.72,6.7,3.97,5.46,9.68,44.41,6.2,7.69,3.97,,5.95,45.65,,7.2,4.47,5.95,,-0.183333,-0.822222,0.622222,1.016,,-2.069444,89.38278
US_PA_42123,2020-01-28,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.42,7.39,4.92,12.31,9.85,7.63,4.68,3.45,21.42,11.82,3.94,8.12,8.12,6.16,4.18,,6.4,15.02,36.93,6.89,10.34,3.94,6.89,,45.79,4.18,6.89,7.63,5.91,6.4,-0.644444,-1.438889,0.138889,0.338667,,-3.194444,85.373132
US_PA_42123,2020-01-29,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.82,7.59,4.05,12.66,10.13,6.58,8.61,3.54,31.39,9.37,7.34,10.13,3.8,4.3,8.35,7.85,5.57,5.57,46.58,7.09,8.1,6.33,7.85,,38.73,4.81,12.15,7.59,,7.09,-2.183333,-4.177778,0.111111,0.084667,,-6.354167,74.858183
US_PA_42123,2020-01-30,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.87,7.69,3.85,6.41,11.02,6.92,5.38,3.59,32.3,9.74,4.87,9.23,7.95,6.15,9.23,4.61,4.87,9.23,42.29,8.46,6.41,4.36,5.64,5.38,41.27,3.59,10.51,5.38,,6.15,-4.972222,-9.394444,0.327778,0.0,,-9.222222,73.090713
US_PA_42123,2020-01-31,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.76,3.75,4.0,12.51,5.0,8.01,5.76,4.75,31.53,10.76,3.75,10.01,4.75,4.0,5.26,5.0,5.26,9.01,28.78,7.01,7.01,5.0,5.76,6.26,36.79,,8.51,4.5,,4.75,-0.972222,-6.116667,1.3,0.0,,-5.6875,71.107217
US_PA_42123,2020-02-01,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,6.23,4.81,,9.06,3.96,6.23,3.96,3.96,21.79,8.21,4.25,5.38,,,5.66,4.81,6.79,7.64,24.91,3.96,7.92,,6.23,4.25,33.68,4.81,6.51,4.81,,4.53,-1.322222,-3.366667,1.227778,0.282222,,-4.326389,81.91521
US_PA_42123,2020-02-02,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,,5.11,,10.76,6.46,5.11,9.15,,18.57,5.92,,6.73,3.77,5.92,,5.11,4.3,6.46,20.72,5.11,6.19,,4.04,6.46,38.74,,7.26,4.04,,6.73,-0.033333,-3.144444,3.155556,0.649111,,-2.145833,87.015452
US_PA_42123,2020-02-03,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.15,7.52,,8.82,9.08,3.89,7.78,6.49,16.35,4.93,5.97,8.04,3.63,7.0,,4.93,5.71,7.52,29.32,6.75,6.23,,4.67,,43.59,4.93,4.41,5.97,3.89,4.93,4.5,-0.338889,9.2,0.762,,0.097222,71.569827
US_PA_42123,2020-02-04,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,7.59,4.56,4.3,10.38,11.39,6.83,8.1,4.56,15.95,8.1,4.81,13.67,4.3,6.58,5.82,4.81,,11.64,25.82,8.35,19.24,4.05,8.35,6.08,39.49,13.16,16.71,8.1,9.87,,4.822222,0.138889,9.094444,0.0,,1.208333,73.896579
US_PA_42123,2020-02-05,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,,4.58,4.33,9.43,5.6,5.6,3.82,4.08,12.99,7.9,8.41,8.92,3.82,5.6,4.33,5.6,5.09,10.45,27.0,5.86,18.09,7.13,8.41,7.13,37.19,9.43,18.09,6.37,3.82,5.09,-2.044444,-4.538889,1.044444,0.649111,,-6.895833,69.718745
US_PA_42123,2020-02-06,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.97,6.22,4.73,14.43,10.2,7.21,3.48,5.22,18.16,8.46,6.22,11.94,3.98,8.46,5.22,3.73,5.47,7.46,33.83,6.96,12.19,5.47,4.48,5.22,36.82,9.45,12.94,4.23,6.96,7.71,-1.2,-4.205556,0.733333,5.870222,,-2.583333,88.603814
US_PA_42123,2020-02-07,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,9.02,5.22,5.46,9.02,6.88,5.46,3.56,3.32,19.47,10.21,8.79,10.45,,4.51,,,5.22,8.07,19.94,5.7,8.31,4.99,5.46,4.51,41.79,4.75,5.94,,5.7,4.99,-2.944444,-4.855556,-0.044444,5.446889,30.48,-4.493056,89.342154
US_PA_42123,2020-02-08,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,6.03,10.62,5.46,10.05,6.6,4.88,4.02,4.31,18.09,10.34,5.74,4.31,6.89,5.46,,,9.47,7.75,27.85,7.18,9.76,,6.6,4.59,37.61,6.32,6.6,6.89,4.59,4.88,-4.366667,-6.488889,-1.627778,2.003778,50.8,-6.784722,83.708858
US_PA_42123,2020-02-09,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,4.71,9.13,4.71,4.71,10.8,6.37,10.8,5.54,16.33,5.81,,5.81,,5.54,4.71,5.26,,8.58,31.84,7.75,9.13,5.54,6.09,4.98,39.03,5.81,8.58,7.47,4.15,5.81,-2.127778,-6.327778,1.544444,0.846667,50.8,-4.611111,83.90534
US_PA_42123,2020-02-10,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,6.47,6.72,,9.95,6.72,6.22,5.22,4.48,12.44,6.97,4.73,10.7,3.48,5.22,6.22,7.96,4.23,7.96,22.39,3.73,9.21,4.97,4.48,3.48,40.55,,5.22,6.22,6.72,3.48,1.744444,-3.277778,3.755556,5.334,129.54,0.243056,90.64488
US_PA_42123,2020-02-11,ChIJzzfkDrg2zYkRpcTR2iV5Sbk,Q495662,geoId/42123,US,United States of America,PA,Pennsylvania,42123,Warren County,US,USA,2,,,,,,,39679,19901,19778,4097,4394,4061,4125,4567,6264,6060,3793,2318,416689,41.81,-79.27,899,78.530769,,,,,,5.85,6.86,4.07,10.93,6.36,5.34,8.13,,17.29,8.13,5.85,8.13,5.85,,,4.58,6.36,9.91,34.32,9.41,8.13,,4.83,9.41,48.05,4.07,6.61,5.59,3.56,4.83,0.066667,-1.383333,2.794444,0.635,30.48,-1.631944,89.041725
