location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35037,2020-01-01,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,25.92,47.33,3.877778,-5.377778,15.711111,0.0,,-7.783951,42.895323
US_NM_35037,2020-01-02,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,23.9,37.29,5.105556,-0.688889,11.994444,0.141111,,-4.358025,51.517629
US_NM_35037,2020-01-03,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,,33.34,2.55,-3.466667,9.755556,0.903111,,-3.290123,66.852803
US_NM_35037,2020-01-04,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,,29.64,3.816667,-4.561111,15.711111,0.1524,,-5.820988,49.731095
US_NM_35037,2020-01-05,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,15.35,27.82,6.655556,-3.522222,14.244444,0.0,,-5.969136,40.591685
US_NM_35037,2020-01-06,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,,29.81,3.594444,-3.811111,11.994444,0.0,,-7.802469,43.585883
US_NM_35037,2020-01-07,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,24.23,17.7,3.616667,-5.483333,16.233333,0.0,,-11.049383,34.069077
US_NM_35037,2020-01-08,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,25.24,31.78,4.555556,-5.472222,16.338889,0.0,,-10.660494,32.254262
US_NM_35037,2020-01-09,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,25.73,29.88,6.316667,-3.355556,15.383333,0.0,,-8.858025,33.483391
US_NM_35037,2020-01-10,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,28.99,24.99,4.377778,-1.311111,12.133333,0.0,,-6.253086,47.587109
US_NM_35037,2020-01-11,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,21.44,30.63,-1.438889,-10.105556,10.483333,1.378857,30.48,-6.962963,67.148
US_NM_35037,2020-01-12,ChIJXasEsYJIG4cR_7u9CRsLBrc,Q489642,geoId/35037,US,United States of America,NM,New Mexico,35037,Quay County,US,USA,2,,,,,,,8299,4044,4255,962,1001,844,824,798,1146,1308,965,451,1832208,35.11,-103.55,7464,75.9,,,,,15.95,29.9,3.427778,-6.494444,11.633333,0.0254,,-9.666667,37.924881
