location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22023,2020-01-01,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,37.36,31.38,11.240741,7.549383,14.728395,0.0,3.877778,63.872993
US_LA_22023,2020-01-02,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,29.47,37.72,14.944444,11.87037,20.333333,2.074333,12.988889,89.436099
US_LA_22023,2020-01-03,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,19.12,31.07,16.802469,14.623457,20.191358,8.636,15.3,89.553176
US_LA_22023,2020-01-04,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,,31.73,12.91358,7.395062,18.185185,0.874889,6.466667,65.174268
US_LA_22023,2020-01-05,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,26.0,,12.851852,7.740741,20.32716,0.0,6.622222,73.026214
US_LA_22023,2020-01-06,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,24.82,30.55,15.364198,10.506173,21.450617,0.0,11.077778,80.097897
US_LA_22023,2020-01-07,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,21.0,34.36,14.407407,8.506173,18.407407,0.0,4.366667,52.284037
US_LA_22023,2020-01-08,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,32.11,35.03,10.777778,4.660494,17.87037,0.0,1.711111,59.47858
US_LA_22023,2020-01-09,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,29.52,40.26,16.654321,12.814815,21.277778,0.03175,12.933333,78.881792
US_LA_22023,2020-01-10,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,21.8,34.06,20.037037,17.469136,22.611111,0.0,18.5,85.699305
US_LA_22023,2020-01-11,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,,,17.759259,10.407407,22.37037,5.164667,15.855556,84.662439
US_LA_22023,2020-01-12,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,24.25,24.25,8.037037,4.555556,15.080247,0.0,4.588889,79.084231
US_LA_22023,2020-01-13,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,20.01,31.84,13.049383,9.950617,16.567901,0.508,11.444444,90.070889
US_LA_22023,2020-01-14,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,25.2,30.04,19.679012,16.04321,21.932099,4.898571,19.855556,97.108571
US_LA_22023,2020-01-15,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,35.43,36.44,20.450617,18.993827,23.555556,0.15875,20.155556,92.897313
US_LA_22023,2020-01-16,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,29.07,23.26,20.481481,18.419753,23.567901,0.0,19.911111,92.142347
US_LA_22023,2020-01-17,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,31.32,30.24,17.314815,15.12963,21.049383,0.0,14.1,81.051349
US_LA_22023,2020-01-18,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,19.3,27.75,19.802469,18.092593,21.796296,3.725333,19.044444,92.582762
US_LA_22023,2020-01-19,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,23.96,29.01,12.604938,6.716049,19.234568,6.785429,2.555556,50.819869
US_LA_22023,2020-01-20,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,26.33,51.47,8.117284,3.95679,13.753086,0.0,-1.533333,52.999361
US_LA_22023,2020-01-21,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,35.49,23.02,6.660494,2.191358,12.444444,0.0,-0.922222,61.581704
US_LA_22023,2020-01-22,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,25.04,26.9,7.339506,4.475309,10.901235,0.846667,1.555556,70.485925
US_LA_22023,2020-01-23,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,33.65,45.81,14.092593,9.567901,18.901235,8.309429,11.7,88.836142
US_LA_22023,2020-01-24,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,32.6,39.85,11.555556,5.191358,18.302469,1.862667,5.088889,66.239375
US_LA_22023,2020-01-25,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,,43.46,11.234568,5.777778,17.253086,0.0,3.5,64.270051
US_LA_22023,2020-01-26,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,23.02,29.41,14.37037,12.0,16.271605,1.227667,11.722222,85.578267
US_LA_22023,2020-01-27,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,22.17,27.95,12.981481,11.882716,14.728395,0.423333,11.022222,87.00094
US_LA_22023,2020-01-28,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,35.55,37.59,11.932099,8.777778,15.32716,0.0,9.566667,89.282966
US_LA_22023,2020-01-29,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,25.77,27.61,11.41358,7.962963,14.759259,1.778,8.955556,83.803764
US_LA_22023,2020-01-30,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,44.97,28.35,11.5,10.444444,13.197531,0.0635,9.188889,85.165317
US_LA_22023,2020-01-31,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,25.92,32.4,10.839506,8.901235,13.561728,0.0,8.177778,83.739718
US_LA_22023,2020-02-01,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,32.41,41.25,10.783951,5.339506,18.265432,0.0,3.6,63.080772
US_LA_22023,2020-02-02,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,27.75,33.04,13.91358,8.061728,21.314815,0.0,5.933333,61.787286
US_LA_22023,2020-02-03,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,23.76,27.56,16.17284,11.709877,21.419753,0.0,12.722222,81.056425
US_LA_22023,2020-02-04,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,42.0,30.13,19.54321,18.185185,21.407407,0.0508,17.566667,85.274145
US_LA_22023,2020-02-05,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,29.8,35.57,18.820988,11.487654,21.518519,0.0,18.466667,94.521147
US_LA_22023,2020-02-06,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,74.86,25.91,7.1875,4.291667,10.263889,0.8636,4.733333,84.027323
US_LA_22023,2020-02-07,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,56.0,29.52,9.709877,3.209877,18.685185,0.028222,0.755556,61.666682
US_LA_22023,2020-02-08,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,45.33,22.66,14.419753,10.67284,20.104938,0.181429,8.133333,67.867947
US_LA_22023,2020-02-09,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,36.7,24.9,16.783951,13.777778,21.104938,0.0,13.9,82.163745
US_LA_22023,2020-02-10,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,39.5,29.87,20.0,16.876543,22.382716,4.354286,19.622222,93.067228
US_LA_22023,2020-02-11,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,37.48,39.31,18.777778,15.234568,21.611111,0.362857,18.211111,94.410354
US_LA_22023,2020-02-12,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,23.3,43.69,15.796296,12.358025,22.938272,0.653143,14.466667,94.002413
US_LA_22023,2020-02-13,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,36.05,24.36,11.185185,8.191358,16.037037,4.535714,8.277778,81.955182
US_LA_22023,2020-02-14,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,,,21.37,19.0,8.074074,3.604938,14.333333,0.0,2.444444,68.022949
US_LA_22023,2020-02-15,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,-10,,28.41,28.41,10.055556,5.493827,16.740741,0.0,4.077778,68.687309
US_LA_22023,2020-02-16,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,-4,,,32.59,15.975309,14.080247,19.339506,0.544286,13.466667,83.648105
US_LA_22023,2020-02-17,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,-4,2,17.48,31.68,16.790123,13.679012,20.820988,0.0635,15.944444,94.266539
US_LA_22023,2020-02-18,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,7,-2,27.79,27.79,20.438272,18.228395,23.067901,0.028222,20.166667,93.164268
US_LA_22023,2020-02-19,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,-3,2,30.99,28.17,16.04321,12.037037,21.45679,0.169333,14.633333,91.494743
US_LA_22023,2020-02-20,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,0,-6,22.52,31.91,10.166667,8.209877,12.080247,0.6604,8.677778,91.796433
US_LA_22023,2020-02-21,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,3,-12,48.09,20.3,7.333333,3.265432,12.123457,3.773714,0.055556,59.571892
US_LA_22023,2020-02-22,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,-5,,47.13,26.34,7.018519,1.888889,14.407407,0.0,-0.433333,60.619319
US_LA_22023,2020-02-23,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,-12,,50.74,35.82,12.604938,7.895062,17.993827,0.0,8.611111,80.454941
US_LA_22023,2020-02-24,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,6,-11,23.31,39.21,16.574074,15.518519,17.858025,4.868333,15.0,90.034613
US_LA_22023,2020-02-25,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,5,-18,26.02,39.6,15.191358,11.320988,20.845679,2.963333,11.466667,79.385969
US_LA_22023,2020-02-26,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,-5,-2,28.62,27.52,12.833333,9.246914,18.5,0.0,3.688889,53.24655
US_LA_22023,2020-02-27,ChIJ0ZPy0P9lPIYRNZDd6P_rRpM,Q497964,geoId/22023,US,United States of America,LA,Louisiana,22023,Cameron Parish,US,USA,2,,,,,,,6944,3468,3476,823,904,859,843,768,1141,821,523,262,1838146,29.85,-93.2,5003,78.25,12,-4,42.53,47.26,6.555556,1.265432,12.746914,0.0,-2.322222,54.526796
