location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05043,2020-01-01,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,,14.54,21.28,,35.3,5.666667,1.395062,11.401235,0.0,,-0.465278,63.944328
US_AR_05043,2020-01-02,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,9.66,13.8,24.84,10.58,27.6,10.844444,8.816667,13.627778,4.85775,,7.82716,81.621627
US_AR_05043,2020-01-03,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,,14.47,15.4,,31.27,14.638889,12.411111,17.838889,21.1455,,13.308642,92.073534
US_AR_05043,2020-01-04,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,11.18,7.98,21.29,,21.82,9.766667,3.972222,14.694444,1.354667,,3.430556,64.518049
US_AR_05043,2020-01-05,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,,8.76,15.46,,34.53,8.827778,1.783333,20.033333,0.0,,2.12963,62.877236
US_AR_05043,2020-01-06,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,7.78,12.54,21.19,8.65,35.89,10.755556,3.905556,18.744444,0.0,,6.209877,73.866433
US_AR_05043,2020-01-07,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,8.54,7.38,20.58,6.21,31.07,9.45,3.205556,16.077778,0.0,,1.0,55.894852
US_AR_05043,2020-01-08,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,6.12,7.55,28.42,,24.82,7.172222,-0.4,17.816667,0.0,,-0.648148,56.984305
US_AR_05043,2020-01-09,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,5.91,8.0,20.86,,28.86,11.572222,5.794444,18.9,0.0,,4.580247,61.9632
US_AR_05043,2020-01-10,ChIJqTr0OEVaLIYR6Ky8g-J7E5A,Q61478,geoId/05043,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2,,,,,,,18370,8973,9397,2179,2553,3015,2015,1970,2364,2066,1327,881,1826821,33.584444,-91.730833,2164,75.56,,,,5.84,7.91,16.84,,25.78,18.394444,16.222222,21.716667,0.471714,,15.333333,83.028483
