location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26109,2020-02-01,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,8.7,,23.37,,26.09,,42.39,,0.271605,-2.617284,2.783951,0.0,-2.714286,80.530825
US_MI_26109,2020-02-02,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,,12.16,18.5,,25.9,,44.93,,1.796296,-0.746914,5.141975,0.0,-1.880952,76.482934
US_MI_26109,2020-02-03,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,12.89,13.75,22.35,10.74,31.8,6.45,39.97,,1.0,-2.104938,4.537037,0.028222,-3.738095,71.485208
US_MI_26109,2020-02-04,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,7.33,10.78,8.19,17.68,10.78,35.79,8.19,40.53,7.76,-4.243056,-7.298611,0.590278,0.0,-10.222222,64.564543
US_MI_26109,2020-02-05,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,10.25,11.11,25.2,,36.31,8.12,35.88,7.69,-10.1875,-15.951389,-4.090278,0.0,-15.861111,67.353818
US_MI_26109,2020-02-06,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,9.25,,26.48,8.41,32.37,,40.78,,-6.635802,-11.833333,-0.302469,0.0,-12.34127,63.772906
US_MI_26109,2020-02-07,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,11.66,,9.99,17.91,7.08,25.82,,32.48,6.25,-5.839506,-9.654321,-2.388889,0.0,-8.809524,80.856619
US_MI_26109,2020-02-08,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,13.87,,19.21,13.34,25.07,,38.95,,-9.617284,-14.54321,-4.450617,0.0,-14.246032,70.673829
US_MI_26109,2020-02-09,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,7.96,,20.7,,23.36,10.09,35.03,7.96,-9.265432,-13.493827,-5.820988,0.34925,-12.02381,85.742433
US_MI_26109,2020-02-10,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,10.36,11.65,23.31,11.65,34.1,7.34,42.3,,-7.537037,-13.82716,-2.666667,0.28575,-10.587302,80.77455
US_MI_26109,2020-02-11,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,6.37,7.64,,16.99,7.22,34.4,,39.5,6.8,-4.95679,-9.87037,-0.845679,0.03175,-9.190476,73.221876
US_MI_26109,2020-02-12,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,9.01,10.23,22.92,,29.06,6.55,31.52,,-4.253086,-8.419753,1.481481,0.0,-9.015873,70.769054
US_MI_26109,2020-02-13,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,7.69,,17.0,9.31,21.05,,35.21,,-11.845679,-16.25,-3.376543,0.03175,-16.992063,66.695618
US_MI_26109,2020-02-14,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,,,,,,,7.09,19.05,8.86,21.71,,31.45,6.64,-17.901235,-24.765432,-10.925926,0.0,-25.039683,56.704342
US_MI_26109,2020-02-15,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,3,-4,0,,,14.43,,27.79,11.22,30.46,,39.55,,-9.790123,-15.013889,-2.950617,0.0,-15.634921,63.96367
US_MI_26109,2020-02-16,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,6,-14,-6,,,7.57,,23.72,9.59,37.35,12.62,41.89,,-6.135802,-10.345679,-2.919753,0.0,-12.253968,63.584117
US_MI_26109,2020-02-17,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,-5,-12,-4,,,12.96,,20.9,8.36,23.41,,33.86,,-8.895833,-16.986111,-0.277778,0.0,-13.87037,74.012332
US_MI_26109,2020-02-18,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,-6,-18,-8,,8.24,12.37,10.54,14.66,11.45,29.77,10.08,34.81,,-2.240741,-4.549383,-0.709877,0.197556,-5.738095,78.245766
US_MI_26109,2020-02-19,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,-4,-8,2,,,7.44,,19.01,,21.49,,36.78,,-11.580247,-15.909722,-4.104938,0.635,-18.047619,57.708376
US_MI_26109,2020-02-20,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,-8,4,1,,9.39,8.11,,14.93,,25.6,,37.12,6.4,-14.203704,-20.729167,-7.209877,0.0,-21.15873,56.899374
US_MI_26109,2020-02-21,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,3,-13,-2,,,,8.49,11.17,,24.58,,39.32,,-8.12963,-14.645833,1.635802,0.0,-16.373016,51.711548
US_MI_26109,2020-02-22,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,14,-6,2,,,9.26,8.71,23.96,,31.58,9.8,44.11,8.71,-1.450617,-7.765432,4.222222,0.0,-7.246032,65.760919
US_MI_26109,2020-02-23,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,9,-4,-6,,,7.77,,21.23,,25.37,,43.49,,1.574074,-4.092593,8.95679,0.0,-4.095238,67.06346
US_MI_26109,2020-02-24,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,-2,-8,2,,,,6.7,20.11,8.8,31.42,,44.4,8.8,1.740741,-3.648148,7.080247,0.0,-4.611111,63.006535
US_MI_26109,2020-02-25,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,7,-8,-1,,,7.83,6.18,17.72,8.65,30.08,6.59,35.44,,-1.388889,-3.722222,1.895062,0.0,-5.261905,75.442911
US_MI_26109,2020-02-26,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,6,-2,1,,,9.9,,29.29,9.08,40.85,8.66,35.9,6.19,-4.469136,-5.925926,-1.783951,0.0,-9.031746,71.118387
US_MI_26109,2020-02-27,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,-1,2,1,,6.62,8.27,6.62,24.81,9.93,41.35,,35.98,,-8.074074,-11.201389,-5.246914,0.0,-13.880952,64.627009
US_MI_26109,2020-02-28,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,8,-9,3,,,8.82,,23.94,,35.28,,33.18,,-9.54321,-12.9375,-3.919753,0.0,-15.690476,58.845145
US_MI_26109,2020-02-29,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,12,19,2,,10.71,,,23.97,9.18,35.19,9.18,40.29,,-6.765432,-13.209877,-0.259259,0.0,-15.650794,51.897867
US_MI_26109,2020-03-01,ChIJA1DaGn-AUk0RrExH-oHLJ3o,Q497728,geoId/26109,US,United States of America,MI,Michigan,26109,Menominee County,US,USA,2,,,,,,,22981,11696,11285,2118,2556,2189,2346,2557,3710,3820,2264,1421,1798744,45.52,-87.53,3465,82.171429,13,-12,6,,,11.06,,24.14,,30.17,7.54,36.21,,-0.277778,-5.0,5.598765,0.0,-5.952381,66.698108
