location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29061,2020-01-01,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,45.64,2.407407,-4.222222,12.950617,0.0,,-4.069444,62.06908
US_MO_29061,2020-01-02,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,39.24,6.87037,2.537037,11.018519,0.0,,1.729167,69.752882
US_MO_29061,2020-01-03,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,68.34,3.895062,-0.41358,8.58642,0.028222,,0.097222,76.463175
US_MO_29061,2020-01-04,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,44.42,1.283951,-2.753086,6.024691,0.084667,,-5.458333,61.521172
US_MO_29061,2020-01-05,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,39.91,47.89,4.191358,-0.518519,10.530864,0.028222,,-4.875,51.706237
US_MO_29061,2020-01-06,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,56.23,0.876543,-4.191358,7.012346,0.0,,-4.944444,65.500222
US_MO_29061,2020-01-07,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,34.52,2.296296,-2.32716,9.740741,0.0,,-4.0625,62.730961
US_MO_29061,2020-01-08,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,53.26,1.790123,-3.475309,8.006173,0.0,,-5.743056,56.808998
US_MO_29061,2020-01-09,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,45.24,10.691358,2.975309,17.660494,0.0,,1.604167,52.821725
US_MO_29061,2020-01-10,ChIJo8ac7sQL6ocREpg6rENAqgQ,Q485209,geoId/29061,US,United States of America,MO,Missouri,29061,Daviess County,US,USA,2,,,,,,,8358,4218,4140,1120,1240,895,831,930,1085,1115,757,385,1180459,39.96,-93.99,1474,76.0,,,50.64,4.148148,-0.388889,13.04321,0.0,,0.486111,77.896159
