location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13101,2020-01-01,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,8.123457,1.660494,16.246914,0.0,0.265432,58.009079
US_GA_13101,2020-01-02,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,13.135802,4.648148,23.382716,0.0,5.617284,60.419751
US_GA_13101,2020-01-03,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,21.265432,17.820988,25.907407,0.0,17.530864,79.562837
US_GA_13101,2020-01-04,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,19.45679,14.62963,24.604938,13.038667,15.746914,79.227392
US_GA_13101,2020-01-05,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,8.814815,2.407407,15.154321,0.903111,-1.401235,49.102466
US_GA_13101,2020-01-06,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,8.567901,1.518519,19.654321,0.0,2.524691,65.945695
US_GA_13101,2020-01-07,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,10.882716,3.62963,18.95679,0.0,5.592593,69.940058
US_GA_13101,2020-01-08,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,8.580247,0.098765,18.259259,0.0,-1.271605,50.30698
US_GA_13101,2020-01-09,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,8.925926,0.265432,21.790123,0.0,2.839506,65.767034
US_GA_13101,2020-01-10,ChIJx7qj9Eiq74gRMsiWpjatWqA,Q493029,geoId/13101,US,United States of America,GA,Georgia,13101,Echols County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,2010,1904,582,559,484,568,518,500,400,177,126,1073778,30.72,-82.9,1090,74.55,17.703704,12.938272,25.0,0.0,12.518519,71.719113
