location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01099,2020-01-01,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,11.98,21.56,34.34,39.13,6.433333,0.122222,15.316667,0.0,0.194444,59.724627
US_AL_01099,2020-01-02,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,12.98,19.12,23.22,50.54,13.85,8.577778,21.35,3.414889,10.435185,75.125028
US_AL_01099,2020-01-03,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,12.25,14.97,31.98,42.87,19.816667,15.488889,23.35,19.586222,18.888889,89.450425
US_AL_01099,2020-01-04,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,,15.0,22.51,42.76,14.638889,10.738889,16.711111,14.31925,9.898148,70.607472
US_AL_01099,2020-01-05,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,,18.03,37.62,43.1,6.922222,-0.694444,15.655556,0.127,-0.462963,56.50697
US_AL_01099,2020-01-06,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,,15.31,27.29,44.59,8.633333,1.161111,19.927778,0.0,4.361111,71.098875
US_AL_01099,2020-01-07,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,9.7,14.26,29.66,31.94,12.383333,7.333333,17.077778,0.0,4.972222,58.715136
US_AL_01099,2020-01-08,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,8.57,12.32,27.84,33.73,7.055556,-1.683333,17.961111,0.0,-2.055556,49.820923
US_AL_01099,2020-01-09,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,9.53,10.59,22.77,29.66,8.733333,0.366667,20.3,0.0,2.601852,60.734537
US_AL_01099,2020-01-10,ChIJCQvCHRohkIgRs3ZdtiYokfg,Q501060,geoId/01099,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2,,,,,,,21290,10151,11139,2364,2845,2464,2219,2577,3119,2863,1784,1055,1848792,31.570833,-87.369722,2679,75.042857,,,,18.33,15.71,24.22,43.85,18.361111,14.844444,23.444444,0.0,12.657407,67.327819
