location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29011,2020-01-01,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,,44.09,4.228395,-1.604938,13.87037,0.0,,-3.986111,55.019662
US_MO_29011,2020-01-02,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,25.73,40.58,8.024691,3.691358,12.765432,0.0,,3.673611,73.382708
US_MO_29011,2020-01-03,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,32.75,28.38,6.382716,2.777778,10.82716,0.0,,3.576389,82.415147
US_MO_29011,2020-01-04,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,20.83,38.19,2.783951,-2.166667,7.432099,0.0,,-5.583333,54.264886
US_MO_29011,2020-01-05,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,18.73,21.07,5.216049,-0.611111,13.820988,0.0,,-4.909722,47.8601
US_MO_29011,2020-01-06,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,18.86,33.53,3.135802,-3.925926,11.604938,0.0,,-4.006944,59.144711
US_MO_29011,2020-01-07,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,25.96,37.6,3.925926,-2.62963,12.234568,0.0,,-4.298611,54.992747
US_MO_29011,2020-01-08,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,21.75,19.03,6.216049,-0.814815,16.598765,0.0,,-5.222222,43.838032
US_MO_29011,2020-01-09,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,23.01,37.17,12.888889,10.444444,16.179012,0.0,,4.083333,55.06041
US_MO_29011,2020-01-10,ChIJ_67osuUzxocRKwHSpzytWgQ,Q484501,geoId/29011,US,United States of America,MO,Missouri,29011,Barton County,US,USA,2,,,,,,,11793,5822,5971,1415,1664,1304,1258,1298,1648,1549,1037,620,1180455,37.5,-94.34,1546,77.6,,,14.71,22.5,14.395062,6.512346,19.092593,9.6012,,13.222222,92.887411
