location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MS_28151,2020-01-11,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,,,4.16,7.84,3.92,,4.9,3.92,13.22,,6.37,3.43,3.43,3.43,,4.16,3.67,5.39,3.67,6.37,19.1,,5.39,,,4.65,29.64,3.92,5.39,5.14,,4.41,18.351852,10.62963,23.518519,10.305143,16.923611,90.253395
US_MS_28151,2020-01-12,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.9,7.58,,8.96,6.2,5.51,4.13,5.97,10.56,3.22,7.58,4.13,5.05,,5.97,,,5.28,3.67,10.11,20.21,3.22,5.97,,4.13,3.44,30.09,3.22,4.59,,6.2,5.74,5.984127,3.634921,10.587302,21.481143,3.777778,84.348803
US_MS_28151,2020-01-13,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.59,4.59,,5.12,9.53,5.65,4.41,3.0,9.53,2.47,4.41,3.0,4.94,2.47,3.71,,3.53,3.53,4.24,6.71,19.95,4.41,6.53,3.0,5.12,4.06,35.3,3.88,4.59,3.0,2.82,4.59,7.8125,3.840278,13.951389,0.042333,6.634921,90.792153
US_MS_28151,2020-01-14,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,5.04,7.82,,6.25,5.56,5.56,2.43,4.69,7.99,3.13,6.25,,7.64,2.43,5.04,,3.65,3.82,3.47,9.03,22.93,4.17,5.73,,3.47,5.73,32.65,,6.77,4.17,5.04,3.82,15.314815,12.654321,18.012346,10.450286,14.916667,95.924491
US_MS_28151,2020-01-15,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.78,6.7,2.92,8.93,6.36,4.81,2.92,,6.01,,5.5,2.75,10.82,,4.47,4.47,3.26,2.92,2.75,8.25,25.09,3.95,6.53,3.09,2.92,4.29,28.86,3.09,4.12,5.15,6.53,3.61,19.361111,16.661111,22.361111,26.035,18.222222,93.053797
US_MS_28151,2020-01-16,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.98,6.33,,8.86,4.88,4.52,3.43,3.43,9.76,2.71,5.42,,9.76,3.61,4.16,,3.61,3.79,3.25,6.69,24.22,4.34,5.24,2.71,4.52,3.07,32.35,3.25,7.59,,4.16,6.51,15.738889,10.172222,20.833333,0.889,13.987654,89.413849
US_MS_28151,2020-01-17,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.33,6.13,,7.03,5.23,4.33,5.23,4.87,9.19,4.87,4.5,,7.39,,2.88,3.6,3.6,4.33,,6.13,16.94,2.52,3.78,3.06,3.42,3.24,30.27,3.6,5.41,4.5,3.24,5.41,10.377778,8.144444,14.111111,2.398889,3.95679,64.054256
US_MS_28151,2020-01-18,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.54,5.68,,6.14,3.86,,3.86,3.41,12.5,3.64,7.04,,7.04,4.32,5.68,,,6.14,4.54,6.36,17.27,4.32,7.27,,3.86,5.68,29.32,,,4.09,3.64,4.54,16.183333,12.327778,19.916667,2.921,13.450617,83.656573
US_MS_28151,2020-01-19,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.66,5.55,,7.33,3.33,4.88,5.33,,13.1,,5.77,3.11,9.55,,4.66,,5.11,7.11,3.11,6.0,19.54,4.44,5.33,,,6.0,28.87,5.11,4.66,4.88,5.55,3.77,7.783333,2.233333,15.75,2.9718,-2.561728,48.517278
US_MS_28151,2020-01-20,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.27,7.56,,7.76,4.7,4.09,3.68,4.7,12.87,,9.81,,11.03,,3.27,,5.11,4.29,4.5,8.58,24.93,4.29,8.38,,3.27,5.72,32.69,4.09,6.54,4.09,5.31,7.15,2.372222,-1.244444,6.75,0.0,-4.987654,58.768168
US_MS_28151,2020-01-21,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.26,7.6,,8.87,5.97,3.62,,5.43,10.68,2.54,6.88,3.98,10.14,3.26,3.8,3.62,3.8,4.89,6.34,7.42,22.27,3.98,6.7,3.62,5.97,6.34,28.61,2.72,5.43,3.08,2.9,3.98,0.255556,-2.616667,4.761111,0.0,-4.808642,69.348865
US_MS_28151,2020-01-22,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,,5.01,2.77,8.81,6.22,4.32,4.32,4.15,9.85,2.94,5.7,5.53,10.37,3.28,2.94,,5.36,3.63,5.18,7.61,20.91,5.36,6.74,4.49,5.88,7.26,30.42,4.15,5.36,4.49,4.49,3.28,1.572222,-1.444444,6.122222,0.197556,-3.512346,69.172638
US_MS_28151,2020-01-23,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.22,7.76,,8.94,4.39,3.88,4.39,3.88,11.13,2.87,6.75,2.53,9.11,3.88,4.55,2.87,3.21,5.91,,8.1,25.81,6.07,8.6,3.37,6.07,3.88,27.67,5.74,4.05,3.37,4.72,5.57,5.666667,3.327778,9.061111,10.25525,3.691358,87.046494
US_MS_28151,2020-01-24,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.17,5.99,,8.63,3.35,3.52,2.64,,13.04,4.58,4.93,,9.51,3.17,2.47,,3.35,4.4,,6.69,20.79,3.17,6.52,3.17,2.82,4.4,29.77,3.52,4.76,3.52,3.7,4.4,6.788889,3.4,9.8,15.1384,4.598765,85.850785
US_MS_28151,2020-01-25,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,5.17,5.41,,8.93,6.58,4.7,,5.64,14.81,3.29,4.7,,7.99,5.41,4.7,4.7,6.34,5.17,,6.11,25.15,4.93,6.82,,3.29,3.76,33.84,,3.76,5.17,5.64,4.93,5.333333,-0.161111,12.422222,0.0,1.314815,74.667554
US_MS_28151,2020-01-26,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.67,4.49,,7.76,9.19,5.92,5.31,4.49,17.56,5.51,5.92,3.67,3.88,4.49,4.9,,4.9,5.1,,4.49,24.3,4.7,8.17,,,4.9,30.42,3.27,4.9,4.29,2.86,4.9,8.822222,6.055556,11.683333,0.98425,6.808642,87.880198
US_MS_28151,2020-01-27,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,6.38,5.52,2.42,8.11,5.0,5.17,3.62,3.1,15.87,4.31,8.28,3.79,7.93,3.97,4.83,2.59,2.59,4.49,2.93,6.21,21.56,5.52,5.52,3.97,3.1,4.49,36.4,5.52,7.42,3.62,3.79,5.52,11.205556,9.511111,15.3,1.4732,9.216049,87.558928
US_MS_28151,2020-01-28,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.23,4.25,3.74,7.66,2.89,2.38,3.23,4.25,13.44,3.23,6.8,2.72,7.14,,3.57,,3.06,4.42,3.23,8.85,48.14,4.42,4.42,,4.08,4.42,29.94,,29.94,4.25,3.74,5.95,7.777778,2.327778,13.733333,0.0,6.395062,90.214651
US_MS_28151,2020-01-29,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.69,6.55,4.37,6.55,7.05,3.19,3.36,5.71,13.6,,6.21,2.52,7.72,,3.69,3.36,2.52,,3.36,10.07,33.92,2.69,6.55,,,4.53,25.86,4.37,15.78,5.71,3.36,5.54,10.522222,8.572222,13.572222,2.31775,8.740741,89.012769
US_MS_28151,2020-01-30,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.73,4.22,2.7,11.14,5.07,3.55,4.73,3.21,17.9,4.22,8.44,3.88,7.43,,3.55,4.05,3.38,4.05,,7.94,27.18,4.9,7.43,2.36,2.36,3.88,28.7,3.71,6.42,4.9,4.39,4.22,7.3,5.366667,10.672222,2.413,5.901235,90.779673
US_MS_28151,2020-01-31,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.08,5.98,3.08,6.84,4.62,3.76,6.15,6.5,21.19,2.56,5.81,2.9,7.35,3.59,4.27,3.59,3.93,2.73,,7.35,27.18,3.08,8.38,2.73,3.08,2.39,29.91,4.1,5.3,3.93,2.39,4.27,7.727778,6.738889,9.527778,0.73025,6.450617,91.603775
US_MS_28151,2020-02-01,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.83,6.98,,6.76,3.38,7.88,4.73,5.86,16.89,,8.11,4.05,5.63,3.38,,3.38,5.86,3.83,3.6,7.88,23.87,3.6,6.76,,,,29.95,4.28,6.31,5.86,,5.86,8.233333,3.738889,13.727778,0.2286,4.462963,77.175423
US_MS_28151,2020-02-02,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.55,7.15,3.03,9.74,5.85,6.06,3.9,4.98,17.11,,8.23,,4.11,3.46,,,4.33,6.06,,6.93,24.47,5.2,6.5,4.55,3.03,,31.83,4.55,6.28,5.41,,,11.95,4.811111,22.822222,0.0,3.197531,54.805135
US_MS_28151,2020-02-03,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.22,5.43,,9.49,6.78,2.88,3.73,2.54,13.9,3.05,9.66,,6.44,3.39,4.24,,2.88,4.41,3.56,8.99,21.36,3.73,5.76,2.54,4.07,3.9,28.32,3.9,5.43,3.05,4.58,7.29,15.155556,8.811111,21.116667,0.0,8.308642,63.338571
US_MS_28151,2020-02-04,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,2.83,4.49,,8.49,4.49,4.33,3.99,4.49,13.31,3.0,7.82,,8.32,3.66,3.33,,,3.49,3.66,6.66,21.8,3.33,6.16,3.49,,3.33,26.62,4.16,3.99,7.32,3.66,5.82,18.155556,16.072222,21.327778,0.28575,15.450617,84.577755
US_MS_28151,2020-02-05,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.67,5.17,,7.5,7.0,2.67,5.33,2.83,10.83,2.5,5.33,3.0,8.16,,4.5,2.5,3.33,5.66,4.17,8.16,20.32,2.83,5.83,3.17,4.33,3.33,26.99,3.5,4.83,3.5,4.17,5.17,14.055556,8.092593,20.518519,8.926286,13.333333,95.078069
US_MS_28151,2020-02-06,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.19,5.03,2.52,7.21,5.7,2.35,3.19,5.54,13.59,2.68,6.88,3.35,6.71,,5.2,,5.37,,3.86,7.38,24.32,4.03,8.39,,3.69,3.35,28.68,4.36,5.2,6.37,4.03,4.36,5.822222,3.344444,8.227778,10.06475,4.660494,91.978342
US_MS_28151,2020-02-07,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.01,4.78,2.48,7.96,4.6,3.36,,3.36,13.27,3.36,6.72,,6.55,4.78,4.07,,4.42,3.72,3.54,6.37,23.18,5.31,4.25,3.19,,3.72,26.19,4.25,4.42,2.48,3.89,3.36,3.655556,-0.966667,11.233333,2.0955,-0.987654,71.547963
US_MS_28151,2020-02-08,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.45,5.52,,11.51,5.75,4.37,3.68,,13.81,,6.21,4.6,5.52,4.6,5.29,,3.68,3.68,5.06,5.29,25.32,5.75,6.67,4.14,5.52,3.22,26.7,4.37,4.83,3.22,5.06,5.98,8.205556,2.05,15.433333,0.0254,1.5,62.217857
US_MS_28151,2020-02-09,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.75,5.73,,7.71,5.29,5.51,3.75,3.53,17.63,,8.81,3.08,7.05,,3.08,,4.41,3.75,4.85,8.81,22.7,4.41,6.17,4.85,4.19,4.41,27.77,,4.63,4.63,5.95,3.75,12.894444,6.333333,22.383333,0.0,5.734568,62.063417
US_MS_28151,2020-02-10,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,4.28,5.27,,8.56,5.27,3.95,3.95,,13.66,3.13,6.42,4.28,7.08,3.46,6.42,3.62,2.96,3.13,2.96,7.74,25.51,,7.08,2.8,2.3,3.95,32.26,3.13,6.91,2.47,2.8,6.42,17.616667,14.527778,20.75,8.382,15.5,87.876274
US_MS_28151,2020-02-11,ChIJo_jQcb-9K4YRiLgoHJtcQ7w,Q484643,geoId/28151,US,United States of America,MS,Mississippi,28151,Washington County,US,USA,2,,,,,,,46197,21461,24736,6802,6345,6159,5366,5155,6132,5865,2843,1530,1828966,33.29,-90.95,1972,72.268421,,,,,3.98,4.64,,9.28,2.49,4.31,2.98,4.47,11.6,2.49,7.62,4.31,6.46,2.49,4.14,3.31,3.98,4.31,,7.13,22.21,5.3,6.96,6.46,2.98,4.81,30.83,3.15,5.64,2.65,2.98,5.47,10.211111,6.294444,17.194444,54.6735,9.401235,94.837761
