location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48169,2020-01-11,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,4.45,-2.311111,15.311111,3.937,30.48,-2.604938,61.738644
US_TX_48169,2020-01-12,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,7.466667,0.15,17.066667,2.032,30.48,-4.716049,41.872287
US_TX_48169,2020-01-13,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,9.422222,1.205556,22.25,0.0,,-1.598765,46.569811
US_TX_48169,2020-01-14,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,10.222222,0.538889,23.727778,0.0,,-1.141975,46.733176
US_TX_48169,2020-01-15,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,11.938889,4.844444,20.922222,0.0,,-0.358025,44.305911
US_TX_48169,2020-01-16,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,6.216667,0.266667,15.344444,4.463143,,-1.419753,59.052584
US_TX_48169,2020-01-17,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,3.944444,0.888889,12.544444,7.65175,,2.320988,89.096075
US_TX_48169,2020-01-18,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,7.761111,2.35,12.655556,3.048,,2.246914,68.896342
US_TX_48169,2020-01-19,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,2.866667,-3.138889,10.566667,0.0,,-5.709877,53.51007
US_TX_48169,2020-01-20,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,4.627778,-2.294444,12.544444,0.0,,-5.395062,48.000486
US_TX_48169,2020-01-21,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,7.0,2.766667,11.872222,0.072571,,-3.166667,48.434709
US_TX_48169,2020-01-22,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,9.938889,5.361111,18.166667,1.4605,,4.814815,71.188074
US_TX_48169,2020-01-23,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,8.438889,2.022222,15.833333,0.0,,0.685185,59.21046
US_TX_48169,2020-01-24,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,6.544444,-1.333333,16.305556,0.0,,-1.783951,55.424032
US_TX_48169,2020-01-25,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,9.975309,2.888889,20.425926,0.0,,1.666667,55.923162
US_TX_48169,2020-01-26,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,10.211111,1.705556,20.255556,0.0,,-0.783951,47.003612
US_TX_48169,2020-01-27,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,11.144444,1.755556,23.211111,0.0,,0.41358,47.761772
US_TX_48169,2020-01-28,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,10.266667,4.088889,20.533333,0.0,,0.228395,50.666952
US_TX_48169,2020-01-29,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,4.266667,-3.138889,12.538889,0.0,,-3.759259,56.90481
US_TX_48169,2020-01-30,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,2.95,-0.694444,10.511111,0.0,,-1.135802,74.981299
US_TX_48169,2020-01-31,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,3.672222,-2.15,12.0,0.0,,-2.333333,64.591897
US_TX_48169,2020-02-01,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,7.122222,-1.444444,20.85,0.0,,-5.203704,41.563773
US_TX_48169,2020-02-02,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,11.316667,1.116667,23.6,0.0,,-6.598765,27.753726
US_TX_48169,2020-02-03,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,14.683333,6.938889,22.816667,0.0,,-4.512346,26.574457
US_TX_48169,2020-02-04,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,6.955556,0.222222,20.022222,0.254,,2.358025,74.275805
US_TX_48169,2020-02-05,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,-2.905556,-4.988889,1.2,8.998857,50.8,-5.802469,82.064177
US_TX_48169,2020-02-06,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,-4.627778,-12.122222,7.361111,2.159,129.54,-9.561728,70.381171
US_TX_48169,2020-02-07,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,4.083333,-1.816667,11.533333,0.0,129.54,-3.530864,57.782531
US_TX_48169,2020-02-08,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,5.961111,-1.761111,17.738889,4.1402,50.8,-1.302469,60.369174
US_TX_48169,2020-02-09,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,14.494444,7.866667,21.45,0.0,,6.438272,59.957785
US_TX_48169,2020-02-10,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,6.061111,0.861111,18.733333,4.699,,-0.345679,64.520833
US_TX_48169,2020-02-11,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,2.044444,0.7,5.366667,11.2395,,0.561728,90.689598
US_TX_48169,2020-02-12,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,3.3,-0.333333,11.811111,3.628571,,-0.253086,78.914555
US_TX_48169,2020-02-13,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,2.55,-1.972222,10.544444,0.6858,,-2.080247,72.504526
US_TX_48169,2020-02-14,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,,1.255556,-3.472222,10.305556,0.0,,-2.111111,78.441972
US_TX_48169,2020-02-15,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,-2,-15,8.6,1.244444,20.016667,0.0,,1.660494,62.142876
US_TX_48169,2020-02-16,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,0,12.5,2.755556,24.161111,0.0,,0.432099,43.845311
US_TX_48169,2020-02-17,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-15,14.783333,6.022222,24.15,0.0,,-0.888889,34.527854
US_TX_48169,2020-02-18,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-19,9.255556,5.05,19.083333,0.0,,2.141975,62.206419
US_TX_48169,2020-02-19,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-12,4.75,0.522222,10.783333,0.834571,,-1.901235,62.806914
US_TX_48169,2020-02-20,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-14,4.422222,1.766667,7.322222,8.47725,,0.462963,76.519143
US_TX_48169,2020-02-21,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-14,1.422222,-4.194444,9.905556,0.0254,,-4.166667,66.83427
US_TX_48169,2020-02-22,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,-15,-22,8.155556,3.161111,17.461111,0.0,,0.364198,58.052404
US_TX_48169,2020-02-23,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,0,11.555556,7.516667,18.161111,0.3048,,5.197531,65.097125
US_TX_48169,2020-02-24,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-28,12.294444,3.977778,20.972222,0.2286,,-0.802469,41.198171
US_TX_48169,2020-02-25,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-12,8.388889,1.277778,20.194444,0.0,,-4.0,41.809118
US_TX_48169,2020-02-26,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-14,1.938889,-3.727778,9.594444,0.0,,-9.660494,42.918404
US_TX_48169,2020-02-27,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-12,4.733333,-4.627778,18.572222,0.0,,-10.864198,30.834518
US_TX_48169,2020-02-28,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,21,-21,9.194444,-1.0,20.922222,0.0,,-7.401235,30.341019
US_TX_48169,2020-02-29,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-10,13.244444,4.638889,23.427778,0.0,,-5.617284,26.42043
US_TX_48169,2020-03-01,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-2,15.777778,8.405556,23.144444,0.0,,-1.037037,32.123758
US_TX_48169,2020-03-02,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-20,15.311111,10.055556,21.611111,0.0,,-0.851852,33.350942
US_TX_48169,2020-03-03,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-14,14.1,10.088889,19.894444,0.8255,,3.802469,50.947385
US_TX_48169,2020-03-04,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-14,9.583333,7.35,13.288889,15.465778,,6.950617,85.107091
US_TX_48169,2020-03-05,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-8,9.116667,2.805556,19.288889,17.018,,2.981481,66.398649
US_TX_48169,2020-03-06,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-8,10.633333,3.061111,19.144444,0.0,,0.08642,48.885061
US_TX_48169,2020-03-07,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-1,12.011111,4.916667,20.805556,0.0,,1.074074,47.338983
US_TX_48169,2020-03-08,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,8,13.272222,9.783333,19.238889,0.127,,6.419753,62.977553
US_TX_48169,2020-03-09,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-18,15.533333,11.372222,22.983333,3.386667,,9.179012,66.457617
US_TX_48169,2020-03-10,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-2,15.988889,8.827778,25.833333,0.6096,,8.401235,60.222962
US_TX_48169,2020-03-11,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,16,18.938889,12.461111,26.977778,0.0,,11.012346,60.930334
US_TX_48169,2020-03-12,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,12,19.85,14.155556,26.166667,0.217714,,10.648148,55.737251
US_TX_48169,2020-03-13,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,15,7,13.95,10.077778,22.744444,5.49275,,11.012346,84.157644
US_TX_48169,2020-03-14,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,46,11.205556,8.527778,18.572222,4.572,,8.895062,87.1343
US_TX_48169,2020-03-15,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,27,10.244444,7.544444,17.6,0.338667,,8.709877,91.305103
US_TX_48169,2020-03-16,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,-14,10.033333,6.961111,19.4,8.918222,,8.604938,92.42698
US_TX_48169,2020-03-17,ChIJ_fahg8FV_oYRCo_7MaUlLBE,Q111663,geoId/48169,US,United States of America,TX,Texas,48169,Garza County,US,USA,2,,,,,,,6490,4251,2239,605,750,1495,907,951,821,448,310,203,1811571,33.18,-101.3,2321,75.8,,2,16.833333,11.927778,23.194444,4.826,,14.401235,86.805897
