location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13109,2020-01-11,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,32.3,33.55,20.472222,15.027778,25.433333,0.254,,17.705556,84.227537
US_GA_13109,2020-01-12,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,20.36,41.85,21.516667,18.438889,25.444444,2.370667,,19.461111,88.229127
US_GA_13109,2020-01-13,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,15.36,36.06,21.033333,18.088889,25.85,1.68275,,19.244444,89.667358
US_GA_13109,2020-01-14,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,26.44,34.31,20.727778,16.777778,26.527778,0.0,,17.977778,84.416379
US_GA_13109,2020-01-15,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,20.29,26.3,20.161111,16.761111,25.8,0.0,,17.166667,82.959527
US_GA_13109,2020-01-16,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,19.18,23.45,20.088889,16.727778,25.722222,0.0,,16.494444,79.858703
US_GA_13109,2020-01-17,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,15.65,29.88,13.111111,8.566667,21.961111,0.0,,-1.35,36.857628
US_GA_13109,2020-01-18,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,25.37,46.93,11.455556,6.35,20.822222,0.0,,4.411111,61.965026
US_GA_13109,2020-01-19,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,23.47,27.17,16.266667,8.111111,19.377778,0.084667,,11.055556,71.308212
US_GA_13109,2020-01-20,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,30.53,34.05,6.1,1.683333,10.438889,0.0,,-4.516667,46.607618
US_GA_13109,2020-01-21,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,17.46,37.02,2.461111,-0.988889,7.994444,0.0,,-6.266667,52.793585
US_GA_13109,2020-01-22,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,23.52,22.83,4.316667,-0.383333,13.083333,0.0,,-7.755556,41.209826
US_GA_13109,2020-01-23,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,34.29,42.71,7.222222,2.933333,12.216667,0.0,,0.688889,63.349367
US_GA_13109,2020-01-24,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,14.6,19.05,13.4,8.361111,20.238889,2.624667,,11.588889,88.839783
US_GA_13109,2020-01-25,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,19.15,29.92,11.711111,5.4,17.461111,2.286,,6.472222,70.453319
US_GA_13109,2020-01-26,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,39.95,31.07,8.655556,2.316667,16.516667,0.0,,1.4,60.480293
US_GA_13109,2020-01-27,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,26.73,38.09,11.255556,5.9,15.255556,1.608667,,6.422222,72.270471
US_GA_13109,2020-01-28,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,23.71,25.74,10.127778,3.166667,17.105556,0.028222,,4.688889,69.063505
US_GA_13109,2020-01-29,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,35.57,37.66,7.266667,2.172222,14.988889,0.084667,,4.472222,82.559886
US_GA_13109,2020-01-30,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,40.37,32.16,10.772222,5.583333,16.027778,7.281333,,7.272222,79.015728
US_GA_13109,2020-01-31,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,16.92,23.81,8.744444,6.655556,12.722222,0.338667,,5.394444,79.554595
US_GA_13109,2020-02-01,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,34.73,48.38,7.255556,6.338889,9.855556,8.89,,6.261111,93.46447
US_GA_13109,2020-02-02,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,19.58,29.37,9.933333,4.627778,17.683333,0.0,,3.994444,66.633256
US_GA_13109,2020-02-03,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,26.74,30.0,13.238889,4.138889,24.122222,0.0,,4.272222,54.690119
US_GA_13109,2020-02-04,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,23.71,36.96,14.877778,7.0,23.0,0.0,,9.761111,71.679262
US_GA_13109,2020-02-05,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,19.12,25.49,17.505556,11.838889,24.95,0.0,,13.277778,76.283418
US_GA_13109,2020-02-06,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,30.32,20.45,21.088889,16.155556,26.05,4.487333,,17.705556,81.227783
US_GA_13109,2020-02-07,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,32.43,21.84,14.066667,8.844444,21.983333,41.656,,7.4,64.402576
US_GA_13109,2020-02-08,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,26.06,41.46,7.294444,0.966667,15.455556,0.0,,1.077778,64.983593
US_GA_13109,2020-02-09,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,21.11,37.25,9.405556,2.033333,17.144444,0.0,,3.027778,64.656702
US_GA_13109,2020-02-10,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,18.69,25.36,13.861111,5.894444,24.505556,0.0,,8.616667,70.72281
US_GA_13109,2020-02-11,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,17.87,24.06,20.483333,16.916667,26.35,0.0,,16.805556,79.538649
US_GA_13109,2020-02-12,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,22.09,22.09,20.666667,14.538889,26.827778,0.0,,17.288889,81.254285
US_GA_13109,2020-02-13,ChIJc4pD_Zhg-ogR71XeJQ_0_IQ,Q493044,geoId/13109,US,United States of America,GA,Georgia,13109,Evans County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10741,5255,5486,1569,1520,1328,1346,1262,1388,1135,776,417,1028130,32.16,-81.89,484,76.6,,,,29.14,34.96,21.733333,16.627778,27.605556,5.926667,,18.466667,81.818542
