location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26127,2020-01-11,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,7.63,,,,21.08,9.87,,22.88,,7.63,34.54,,,0.505556,-3.016667,5.077778,5.023556,,-0.642857,89.608914
US_MI_26127,2020-01-12,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,7.03,11.25,12.19,,,12.19,9.38,7.97,36.1,9.38,11.72,38.44,,,-5.85,-8.772222,-2.394444,0.790222,50.8,-8.18254,83.756233
US_MI_26127,2020-01-13,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,6.59,8.14,6.21,8.53,19.78,9.31,,34.51,,,43.82,11.63,,-2.55,-5.444444,0.566667,0.381,50.8,-4.103175,88.211838
US_MI_26127,2020-01-14,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,11.21,6.81,8.81,6.01,20.82,,11.21,26.43,7.61,8.41,42.05,7.21,,0.688889,-0.961111,2.611111,0.169333,50.8,-1.142857,88.22668
US_MI_26127,2020-01-15,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,6.33,5.54,7.12,,7.12,15.82,,9.88,24.12,,,41.52,5.54,8.3,1.161111,-0.972222,2.544444,0.0,30.48,-1.753968,81.200345
US_MI_26127,2020-01-16,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,6.07,,7.97,,7.59,12.53,5.7,7.97,26.57,,5.7,34.17,5.32,6.45,-3.105556,-7.722222,1.522222,0.145143,30.48,-5.793651,79.225807
US_MI_26127,2020-01-17,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,7.49,11.43,,,15.76,10.64,5.51,27.97,,,40.18,8.27,,-6.211111,-8.705556,-2.811111,0.028222,,-10.849206,68.656047
US_MI_26127,2020-01-18,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,8.87,7.47,,,10.74,8.4,7.47,22.41,7.0,7.0,32.69,,,-2.394444,-4.616667,1.188889,1.524,129.54,-4.595238,85.804755
US_MI_26127,2020-01-19,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,6.88,10.09,,,16.52,9.63,8.26,21.56,,,43.13,7.8,9.18,-4.372222,-7.0,0.172222,1.415143,129.54,-7.484127,77.311309
US_MI_26127,2020-01-20,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,10.29,,6.48,7.62,18.3,9.15,5.34,23.63,6.86,8.0,38.88,8.38,6.1,-4.861111,-7.272222,-2.722222,0.108857,129.54,-8.912698,75.02424
US_MI_26127,2020-01-21,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,,7.69,,5.77,22.3,9.61,7.69,24.22,,6.54,35.37,9.23,6.54,-5.083333,-9.35,-1.372222,0.0,129.54,-9.111111,75.641064
US_MI_26127,2020-01-22,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,7.52,8.71,,,20.58,8.31,6.33,25.73,,5.54,33.64,5.54,6.33,-0.483333,-3.022222,1.666667,0.0,99.06,-4.238095,75.376943
US_MI_26127,2020-01-23,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,7.49,10.11,6.74,,7.12,17.23,9.74,7.49,26.21,5.62,,34.83,6.37,,-0.122222,-1.572222,1.222222,0.34925,149.86,-3.285714,79.922223
US_MI_26127,2020-01-24,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,5.88,,,,5.88,27.84,,,28.23,8.23,8.23,37.65,5.88,,1.177778,0.094444,2.738889,1.354667,99.06,0.087302,92.960758
US_MI_26127,2020-01-25,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,,,7.54,,25.43,8.01,8.95,33.91,,,31.09,,7.07,1.228395,0.37037,2.333333,2.257778,50.8,0.694444,95.813088
US_MI_26127,2020-01-26,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,10.82,7.67,10.37,,6.76,33.37,,7.67,31.57,,9.92,46.9,9.92,,1.377778,0.627778,2.022222,0.197556,50.8,0.293651,92.699736
US_MI_26127,2020-01-27,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,7.45,7.84,8.24,5.49,6.67,25.5,8.63,9.41,34.12,,6.67,34.52,,7.45,0.766667,-0.072222,2.133333,0.169333,30.48,-0.857143,88.498383
US_MI_26127,2020-01-28,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,5.68,,,8.33,29.92,12.12,,41.66,,6.44,40.15,5.68,6.06,-0.288889,-1.638889,0.733333,0.22225,30.48,-2.126984,86.980548
US_MI_26127,2020-01-29,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,13.04,7.34,,,31.39,6.52,,37.91,,,27.31,,7.75,-1.822222,-2.711111,-0.466667,0.141111,30.48,-5.087302,77.589509
US_MI_26127,2020-01-30,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,11.47,,,6.97,,34.83,8.2,12.29,38.52,8.61,8.61,39.75,6.15,,-1.255556,-2.288889,-0.083333,0.0,30.48,-3.928571,81.381202
US_MI_26127,2020-01-31,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,9.61,,,,38.45,10.03,,30.92,9.19,10.03,39.7,,,-0.488889,-1.444444,0.966667,0.0635,30.48,-2.571429,85.821346
US_MI_26127,2020-02-01,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,10.45,,,,18.53,9.98,11.4,33.26,,,34.21,13.78,,1.316667,-0.066667,2.744444,0.127,30.48,-0.666667,87.396178
US_MI_26127,2020-02-02,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,6.91,9.67,7.37,,6.91,25.78,8.75,6.91,31.77,,7.83,41.43,6.91,12.89,3.161111,1.116667,6.577778,0.254,30.48,-0.134921,80.000885
US_MI_26127,2020-02-03,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,6.93,9.78,8.15,,18.33,8.96,9.37,29.34,7.33,,37.89,11.82,,2.555556,-2.038889,6.427778,0.0,30.48,-0.912698,79.033669
US_MI_26127,2020-02-04,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,,,6.35,,22.23,9.92,7.14,32.95,,,36.91,7.14,5.56,0.388889,-3.066667,3.7,0.0,,-4.722222,67.420169
US_MI_26127,2020-02-05,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,11.51,7.94,,,20.25,11.51,6.75,29.38,,7.54,36.52,9.93,,-4.988889,-8.494444,-1.611111,0.0,,-11.301587,61.670846
US_MI_26127,2020-02-06,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,7.03,7.81,,,,19.53,6.64,6.25,22.66,,8.2,26.18,7.42,5.86,-3.505556,-5.977778,-1.288889,0.0,30.48,-9.222222,65.027405
US_MI_26127,2020-02-07,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,5.42,10.07,7.36,,,10.84,7.75,5.42,19.36,8.13,8.91,33.31,,,-3.161111,-6.516667,0.255556,0.22225,30.48,-6.52381,80.473447
US_MI_26127,2020-02-08,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,8.97,,8.03,,21.71,,8.03,24.55,,8.97,33.52,,7.08,-4.444444,-8.172222,-0.627778,0.4445,30.48,-7.81746,77.201368
US_MI_26127,2020-02-09,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,7.63,8.08,11.68,,,21.11,,,21.56,,,31.44,,,-1.938889,-4.577778,-0.305556,0.1905,99.06,-5.222222,78.975807
US_MI_26127,2020-02-10,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,8.79,7.91,8.79,,18.01,9.23,,24.6,,8.79,31.63,8.35,,-1.361111,-2.938889,0.661111,1.7145,78.74,-3.468254,83.35275
US_MI_26127,2020-02-11,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,5.5,9.83,9.04,8.26,,18.88,,7.47,27.92,6.68,7.86,28.7,9.83,,-2.855556,-5.872222,-0.333333,0.0,78.74,-5.896825,80.022852
US_MI_26127,2020-02-12,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,,7.72,6.57,,,13.13,9.27,8.88,21.63,8.11,,35.54,,,-1.166667,-5.088889,1.811111,0.0,50.8,-5.34127,73.346316
US_MI_26127,2020-02-13,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,7.82,11.91,5.21,7.07,5.21,13.4,8.19,7.82,25.68,,7.07,26.43,7.07,,-5.977778,-10.716667,0.9,0.60325,129.54,-8.333333,80.022478
US_MI_26127,2020-02-14,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,,,,,5.5,9.43,5.89,,,15.72,,,17.29,,8.64,31.04,6.29,6.29,-10.961111,-13.2,-7.372222,0.3175,200.66,-14.325397,74.380749
US_MI_26127,2020-02-15,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,17,9,6,-2,,,11.91,,,,10.53,7.33,,16.03,7.78,8.24,31.59,7.78,,-5.95,-11.138889,-0.377778,0.181429,149.86,-10.166667,73.763076
US_MI_26127,2020-02-16,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,,15,12,3,,7.03,7.5,,,,14.06,7.5,,22.96,,,29.99,,,-1.122222,-5.861111,0.722222,0.2032,129.54,-5.849206,69.619745
US_MI_26127,2020-02-17,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,17,10,-1,-4,1,6.86,9.91,7.62,,7.62,18.29,8.38,8.0,27.44,5.72,6.86,39.25,9.15,7.62,-4.644444,-9.3,0.305556,0.0,129.54,-10.31746,67.417241
US_MI_26127,2020-02-18,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,10,16,1,2,0,,12.31,8.95,,5.59,10.07,10.44,5.97,29.84,8.21,5.59,33.57,,5.22,-0.25,-2.988889,2.033333,0.959556,129.54,-2.52381,84.217658
US_MI_26127,2020-02-19,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,-4,6,0,4,-1,6.43,7.95,6.43,,,14.76,12.48,10.21,23.08,6.81,,31.4,7.19,6.43,-6.111111,-9.527778,-0.911111,0.028222,129.54,-12.087302,60.968464
US_MI_26127,2020-02-20,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,-2,-4,-5,1,-1,,,9.49,,,13.05,,,20.95,8.3,,37.96,9.09,,-8.811111,-11.305556,-6.183333,0.0,129.54,-14.492063,62.479858
US_MI_26127,2020-02-21,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,0,15,-1,5,-1,7.41,7.41,7.0,6.17,,17.7,,,28.81,,12.76,42.39,7.41,10.7,-5.138889,-10.605556,0.611111,0.0,129.54,-10.563492,66.12043
US_MI_26127,2020-02-22,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,25,15,13,7,,12.85,9.63,,,7.34,16.06,8.72,,24.77,11.01,7.8,32.11,,,1.038889,-1.833333,3.638889,0.0,99.06,-4.484127,66.508969
US_MI_26127,2020-02-23,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,0,17,13,4,,6.79,,,7.25,,13.14,7.25,,22.65,,8.61,33.07,9.97,,3.294444,0.588889,5.977778,0.0,30.48,-1.47619,71.687031
US_MI_26127,2020-02-24,ChIJIUZfB8fzG4gRHSqMbCV0uXg,Q63951,geoId/26127,US,United States of America,MI,Michigan,26127,Oceana County,US,USA,2,,,,,,,26422,13343,13079,3211,3444,2930,2765,2861,3908,3764,2353,1186,1907330,43.66,-86.53,3384,79.233333,1,-2,2,5,-1,5.88,,5.49,5.49,5.88,18.02,,,24.68,7.05,7.44,34.87,6.66,6.27,2.533333,-2.633333,5.655556,0.0,30.48,-2.007937,72.566342
