location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22053,2020-01-11,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,10.05,5.95,7.07,,5.95,11.16,7.44,5.58,23.07,7.07,5.95,39.07,7.07,,19.82716,11.975309,23.839506,6.35,16.674603,82.166952
US_LA_22053,2020-01-12,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,11.33,8.21,7.81,5.86,,9.38,8.21,10.94,24.61,5.86,10.55,41.41,10.94,7.03,8.993827,5.419753,17.481481,6.970889,5.111111,77.182856
US_LA_22053,2020-01-13,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,6.07,9.99,7.85,6.78,7.5,11.78,15.71,10.71,27.13,5.71,10.71,43.19,7.85,,13.58642,9.716049,16.87037,0.465667,11.753968,89.419623
US_LA_22053,2020-01-14,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,10.51,8.33,7.97,6.88,6.88,14.49,13.04,9.78,21.01,,10.87,37.68,13.77,,20.450617,15.858025,24.049383,4.680857,19.52381,94.533073
US_LA_22053,2020-01-15,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,11.33,7.55,,7.17,8.31,18.12,9.82,24.54,5.29,7.93,51.73,7.17,7.93,21.345679,19.5,25.246914,0.0,19.674603,90.320332
US_LA_22053,2020-01-16,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,9.37,11.99,6.37,9.37,6.37,12.74,10.12,9.75,35.23,,7.87,31.11,11.24,5.62,20.524691,17.907407,24.364198,0.0,19.039683,92.209175
US_LA_22053,2020-01-17,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,9.47,14.02,,,,14.77,11.74,9.47,31.44,,7.2,39.4,9.09,6.44,17.074074,14.308642,22.320988,3.592286,13.238095,78.489031
US_LA_22053,2020-01-18,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,7.56,12.47,,5.29,,14.73,5.67,,26.45,5.67,6.42,41.18,7.18,7.18,20.32716,17.222222,23.351852,0.338667,18.34127,88.905719
US_LA_22053,2020-01-19,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,7.89,10.89,6.38,,6.38,11.64,5.63,10.14,25.91,,8.26,42.81,7.51,5.63,12.407407,6.37037,19.833333,19.33575,2.888889,52.563484
US_LA_22053,2020-01-20,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,11.42,15.85,9.95,8.11,6.63,14.74,9.95,8.84,32.8,,9.95,40.53,10.69,6.63,6.91358,2.388889,13.246914,0.0,-1.904762,54.224655
US_LA_22053,2020-01-21,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,14.01,8.33,6.43,,7.19,27.63,8.33,11.36,41.26,7.57,6.43,45.04,11.36,,5.308642,0.580247,11.91358,0.0,-2.02381,60.40537
US_LA_22053,2020-01-22,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,5.25,10.49,9.37,7.12,9.37,24.36,13.49,12.37,30.35,8.62,7.12,48.71,5.62,10.87,5.592593,2.290123,9.117284,0.550333,0.428571,70.117682
US_LA_22053,2020-01-23,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,8.58,8.2,7.46,8.2,5.97,24.61,8.95,13.05,31.7,10.44,7.46,41.02,7.46,,12.475309,6.617284,19.697531,12.264571,10.531746,87.88075
US_LA_22053,2020-01-24,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,8.52,9.29,7.36,,,22.07,12.39,12.0,33.69,,8.52,41.82,10.07,,11.635802,3.969136,18.740741,7.732889,5.380952,66.037174
US_LA_22053,2020-01-25,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,8.22,9.04,8.63,7.39,,22.59,,8.22,28.76,6.98,7.8,46.01,,,9.358025,3.154321,16.493827,0.0,2.34127,64.889294
US_LA_22053,2020-01-26,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,8.26,,8.26,,5.03,23.34,6.46,8.98,27.65,,8.98,40.58,6.46,7.18,12.840278,9.326389,15.736111,1.989667,10.277778,83.974654
US_LA_22053,2020-01-27,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,11.69,11.69,8.77,6.21,10.23,27.02,9.49,14.61,42.0,6.21,8.4,47.48,8.4,8.4,12.479167,11.215278,15.347222,5.5245,10.546296,87.931737
US_LA_22053,2020-01-28,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,12.02,9.77,8.64,7.89,7.14,26.3,12.78,11.65,42.46,6.39,10.14,48.47,10.14,9.77,11.230159,6.849206,16.412698,0.0,9.066667,86.233973
US_LA_22053,2020-01-29,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,11.7,13.96,9.43,5.28,6.41,24.15,7.92,9.43,37.73,,8.68,43.39,12.45,5.28,12.145833,8.743056,15.173611,3.011714,9.555556,84.274565
US_LA_22053,2020-01-30,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,11.53,14.13,8.18,8.92,9.29,28.25,11.53,8.18,37.92,8.92,10.78,52.05,6.69,,11.561728,10.339506,13.537037,0.987778,8.904762,83.772202
US_LA_22053,2020-01-31,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,5.64,7.9,6.02,6.77,,27.08,10.53,9.4,35.35,9.03,7.9,42.12,,6.02,10.660494,8.938272,13.376543,0.254,7.857143,82.953445
US_LA_22053,2020-02-01,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,6.43,10.44,6.02,9.24,,24.5,6.83,6.83,33.74,6.83,8.43,41.37,,8.43,10.166667,4.475309,17.660494,0.056444,3.873016,65.276914
US_LA_22053,2020-02-02,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,7.17,13.58,6.79,7.54,,24.9,12.45,8.68,30.56,,8.3,44.14,10.19,,12.555556,4.975309,22.635802,0.0,5.579365,63.6291
US_LA_22053,2020-02-03,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,8.75,10.94,5.47,5.47,7.29,21.51,14.58,6.2,36.46,,,45.21,7.66,8.38,15.592593,9.049383,22.290123,0.0,12.039683,80.035611
US_LA_22053,2020-02-04,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,5.93,8.52,7.04,6.3,,31.11,11.11,13.7,37.04,6.3,8.52,39.26,6.3,5.93,19.611111,17.259259,22.265432,0.0635,16.960317,84.825366
US_LA_22053,2020-02-05,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,8.58,11.8,7.86,5.72,6.79,22.88,6.79,11.08,30.39,7.51,5.72,42.54,6.79,5.36,20.54321,15.358025,23.228395,0.689429,19.126984,92.43503
US_LA_22053,2020-02-06,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,6.98,8.45,9.18,7.71,7.34,25.34,10.65,10.28,70.88,5.88,9.55,42.23,,10.65,8.958333,5.180556,15.715278,7.874,6.269841,85.320452
US_LA_22053,2020-02-07,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,7.04,10.95,,8.6,,22.29,6.65,9.38,52.78,,5.87,51.22,7.43,11.73,8.228395,1.179012,18.067901,0.705556,0.349206,61.619232
US_LA_22053,2020-02-08,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,10.83,,,9.22,19.25,9.22,7.62,41.31,,6.02,38.9,10.83,,14.006173,10.277778,20.475309,0.254,8.412698,69.697824
US_LA_22053,2020-02-09,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,11.09,10.32,9.94,6.12,9.18,19.11,9.94,9.18,39.37,9.94,10.32,35.55,9.94,8.03,16.395062,11.320988,22.919753,0.0,12.436508,77.594946
US_LA_22053,2020-02-10,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,11.83,11.48,,11.83,9.74,20.18,10.79,10.44,42.1,6.26,9.05,46.28,9.39,6.96,20.685185,16.697531,23.438272,8.418286,19.134921,90.857634
US_LA_22053,2020-02-11,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,12.01,18.93,5.09,,8.01,24.39,12.74,,34.21,6.92,10.55,48.41,,5.82,20.240741,16.049383,23.419753,1.487714,18.555556,90.404305
US_LA_22053,2020-02-12,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,9.14,15.47,8.44,6.33,5.98,23.56,11.61,6.68,36.22,7.74,,44.31,7.03,7.74,16.611111,12.820988,24.574074,0.943429,15.055556,91.758545
US_LA_22053,2020-02-13,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,,9.75,7.88,5.25,,15.01,10.5,7.88,27.38,5.25,,44.64,,,12.41358,8.993827,19.635802,8.853714,9.190476,81.356827
US_LA_22053,2020-02-14,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,,,,,,6.25,10.95,7.82,,,17.2,13.29,10.55,33.62,6.25,7.43,36.36,6.25,,7.91358,2.907407,14.691358,0.395111,1.880952,65.960468
US_LA_22053,2020-02-15,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,3,21,-2,8,,9.96,13.14,,,,12.74,9.56,6.77,29.07,6.37,7.96,36.64,6.77,,9.290123,3.549383,18.12963,0.0,3.349206,67.384789
US_LA_22053,2020-02-16,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-2,10,,0,,10.31,13.62,5.15,,8.1,9.57,10.68,8.84,28.71,6.63,11.04,41.6,9.94,7.73,15.888889,13.808642,19.592593,4.426857,12.857143,82.290696
US_LA_22053,2020-02-17,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-3,4,,0,1,9.64,15.35,11.07,5.71,8.57,26.42,7.5,11.43,35.7,5.71,7.86,47.48,6.07,5.71,16.030864,12.08642,20.462963,2.4765,14.984127,93.675036
US_LA_22053,2020-02-18,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-4,-1,-2,-1,1,12.41,14.53,,7.8,7.8,20.56,15.24,13.12,36.16,7.44,9.57,50.33,9.93,9.22,21.117284,17.697531,24.820988,0.072571,19.603175,91.241328
US_LA_22053,2020-02-19,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-10,6,-4,0,0,9.28,14.99,6.42,7.85,9.28,21.06,13.92,14.63,35.69,5.35,10.71,39.26,7.14,7.14,15.679012,11.475309,22.777778,0.465667,13.97619,90.561585
US_LA_22053,2020-02-20,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-8,-4,,-1,4,11.5,11.5,7.54,5.03,,15.45,11.14,9.7,26.95,5.03,8.62,38.45,7.54,7.91,10.388889,7.679012,13.055556,6.138333,8.904762,91.223298
US_LA_22053,2020-02-21,ChIJRy2Kd71mO4YRqJpMHyeEDgw,Q504355,geoId/22053,US,United States of America,LA,Louisiana,22053,Jefferson Davis Parish,US,USA,2,,,,,,,31480,15425,16055,4426,4344,3934,3868,3556,4342,3546,2136,1328,1838151,30.2425,-92.673333,23,1706,74.757143,-2,2,25,0,,8.55,10.79,7.07,,5.58,10.04,8.55,13.39,34.22,5.21,7.07,30.87,9.67,5.21,7.067901,2.833333,12.074074,11.303,-0.079365,60.473579
