location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49025,2020-01-11,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,,32.24,-3.233333,-9.394444,5.661111,0.0,-10.604938,55.31179
US_UT_49025,2020-01-12,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,26.14,38.69,-2.544444,-9.85,5.433333,0.0254,-8.376543,62.554491
US_UT_49025,2020-01-13,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,19.93,30.29,0.505556,-8.261111,7.966667,0.0,-7.246914,54.351267
US_UT_49025,2020-01-14,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,16.7,23.86,0.85,-6.416667,9.783333,0.0,-7.191358,54.861904
US_UT_49025,2020-01-15,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,21.73,20.12,-0.45,-8.866667,9.65,0.0,-8.358025,55.710063
US_UT_49025,2020-01-16,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,,27.16,0.427778,-7.661111,10.833333,0.0,-7.944444,52.538239
US_UT_49025,2020-01-17,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,14.49,19.07,3.005556,-3.194444,8.366667,0.338667,-5.969136,51.281333
US_UT_49025,2020-01-18,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,20.0,20.87,-1.766667,-7.616667,6.744444,0.1778,-10.691358,50.326995
US_UT_49025,2020-01-19,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,21.12,31.26,-0.166667,-6.972222,7.772222,0.0,-9.030864,51.16776
US_UT_49025,2020-01-20,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,,27.68,1.577778,-3.894444,7.022222,0.0,-7.067901,52.907341
US_UT_49025,2020-01-21,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,24.94,24.21,3.083333,-0.872222,6.805556,0.254,-2.17284,66.49496
US_UT_49025,2020-01-22,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,23.46,32.99,2.777778,-2.3,9.627778,1.143,-0.283951,79.857809
US_UT_49025,2020-01-23,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,17.08,30.45,1.994444,-5.172222,10.933333,0.0,-2.462963,73.397604
US_UT_49025,2020-01-24,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,21.93,27.42,1.683333,-5.227778,10.794444,0.0,-3.006173,69.904215
US_UT_49025,2020-01-25,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,31.12,25.07,1.577778,-5.338889,11.05,0.0,-2.969136,70.945543
US_UT_49025,2020-01-26,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,26.28,34.49,1.916667,-4.622222,11.561111,0.0,-2.987654,67.859873
US_UT_49025,2020-01-27,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,32.53,19.8,4.777778,-3.672222,11.633333,0.987778,-1.135802,63.808797
US_UT_49025,2020-01-28,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,26.07,23.9,0.833333,-6.633333,9.472222,0.0254,-6.339506,59.493972
US_UT_49025,2020-01-29,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,28.27,30.63,0.238889,-6.494444,8.122222,0.0762,-4.635802,70.298579
US_UT_49025,2020-01-30,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,24.61,28.34,0.191358,-6.549383,8.438272,0.874889,-5.701389,65.419584
US_UT_49025,2020-01-31,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,33.16,26.36,-0.080247,-7.87037,9.82716,0.0,-7.229167,59.111121
US_UT_49025,2020-02-01,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,32.31,22.21,1.894444,-7.183333,13.544444,0.0,-6.574074,53.25384
US_UT_49025,2020-02-02,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,22.92,31.88,3.755556,-5.722222,15.705556,0.0,-5.981481,48.135463
US_UT_49025,2020-02-03,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,22.14,18.86,2.427778,-5.683333,14.033333,0.705556,-8.555556,45.64828
US_UT_49025,2020-02-04,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,19.61,24.89,-7.133333,-13.05,-1.466667,0.8128,-15.179012,55.916033
US_UT_49025,2020-02-05,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,34.06,26.32,-8.361111,-15.138889,1.088889,0.0,-16.697531,54.738439
US_UT_49025,2020-02-06,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,27.05,29.36,-0.9,-8.444444,8.261111,0.0,-8.228395,60.184036
US_UT_49025,2020-02-07,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,23.81,22.96,3.561111,-5.127778,13.344444,0.0,-4.290123,59.084948
US_UT_49025,2020-02-08,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,22.91,26.03,4.272222,-5.188889,15.116667,0.0,-5.592593,50.175361
US_UT_49025,2020-02-09,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,23.4,29.7,3.111111,-4.516667,14.15,0.0,-6.154321,52.189266
US_UT_49025,2020-02-10,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,19.77,18.3,1.305556,-5.711111,8.494444,0.3556,-6.395062,56.947018
US_UT_49025,2020-02-11,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,26.62,24.41,0.066667,-6.261111,7.811111,0.0,-11.160494,44.397051
US_UT_49025,2020-02-12,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,18.52,21.48,-1.580247,-9.481481,8.660494,0.0,-12.291667,46.896261
US_UT_49025,2020-02-13,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,24.95,27.09,0.123457,-9.191358,10.740741,0.0,-9.583333,50.110835
US_UT_49025,2020-02-14,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,18.43,14.01,1.469136,-8.246914,12.771605,0.0,-9.993056,43.215843
US_UT_49025,2020-02-15,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,15.63,17.67,3.222222,-6.567901,12.660494,0.0,-9.097222,41.642078
US_UT_49025,2020-02-16,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,16.98,27.17,5.635802,-3.197531,15.271605,0.0,-7.097222,41.14264
US_UT_49025,2020-02-17,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,-24,,23.58,5.895062,-2.197531,14.462963,0.0,-4.444444,49.133953
US_UT_49025,2020-02-18,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,-2,,6,15.38,30.77,1.037037,-7.166667,11.32716,0.0,-10.013889,44.926885
US_UT_49025,2020-02-19,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,28,11,,7,28.56,19.54,1.0,-7.461111,9.655556,0.0,-10.135802,44.05859
US_UT_49025,2020-02-20,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,23,4,,-2,16.53,28.55,0.311111,-8.672222,10.211111,0.0,-12.648148,38.414101
US_UT_49025,2020-02-21,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,14,-11,,-8,,28.61,2.1,-6.605556,13.605556,0.0,-12.993827,33.809065
US_UT_49025,2020-02-22,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,-5,-9,0,,22.68,31.56,4.288889,-3.622222,12.894444,0.0,-6.123457,47.319665
US_UT_49025,2020-02-23,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,25.47,18.87,2.255556,-1.366667,9.983333,12.022667,0.376543,86.616646
US_UT_49025,2020-02-24,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,12,0,,2,23.55,24.36,2.433333,-3.488889,8.905556,1.0922,-4.203704,62.70938
US_UT_49025,2020-02-25,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,16,-4,,6,21.17,27.52,-0.005556,-6.005556,7.672222,0.0,-10.833333,45.680276
US_UT_49025,2020-02-26,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,19,2,,2,26.07,21.0,-1.077778,-8.583333,9.538889,0.0,-11.345679,46.55973
US_UT_49025,2020-02-27,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,25,9,,4,23.03,28.4,2.288889,-7.755556,13.805556,0.0,-7.888889,47.930672
US_UT_49025,2020-02-28,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,16,-2,,-6,29.43,22.64,3.594444,-5.461111,13.966667,0.0,-7.623457,44.776565
US_UT_49025,2020-02-29,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,22,9,,,30.22,40.61,4.888889,-4.266667,14.355556,0.0,-6.62963,43.776042
US_UT_49025,2020-03-01,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,25.74,36.04,6.411111,-2.294444,14.2,0.0,-5.740741,42.798612
US_UT_49025,2020-03-02,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,20,12,,2,34.5,26.83,3.405556,-2.144444,11.127778,0.649111,-3.111111,62.432512
US_UT_49025,2020-03-03,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,27,-6,,7,29.86,27.08,3.633333,-4.733333,13.627778,0.3302,-6.987654,46.769144
US_UT_49025,2020-03-04,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,30,,,4,42.01,32.26,4.944444,-4.95,15.961111,0.0,-5.58642,47.594521
US_UT_49025,2020-03-05,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,34,9,,-2,27.8,15.99,6.277778,-4.127778,18.5,0.0,-7.283951,38.130331
US_UT_49025,2020-03-06,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,27,6,,-6,39.12,21.19,8.655556,-1.472222,18.5,0.0,-7.407407,32.490491
US_UT_49025,2020-03-07,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,41,21,,,30.8,34.53,9.333333,-0.055556,18.05,0.0,-3.648148,40.757649
US_UT_49025,2020-03-08,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,,41.89,26.59,9.272222,2.405556,16.544444,0.028222,-1.444444,48.225411
US_UT_49025,2020-03-09,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,31,,,-2,40.89,24.53,5.877778,-0.566667,14.066667,0.127,-2.592593,54.773318
US_UT_49025,2020-03-10,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,14,,7,44.87,26.28,7.311111,0.644444,13.805556,0.112889,-0.981481,56.732195
US_UT_49025,2020-03-11,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,9,,2,65.52,24.73,8.955556,2.955556,15.483333,2.794,3.882716,69.562725
US_UT_49025,2020-03-12,ChIJaSDhEIjCNYcRiMeL2ZVWMHE,Q26628,geoId/49025,US,United States of America,UT,Utah,49025,Kane County,US,USA,2,,,,,,,7520,3803,3717,946,997,740,884,729,912,1199,814,299,1744362,37.29,-111.89,10641,82.1,,,,-2,100.0,19.88,8.994444,2.288889,16.716667,2.4638,2.783951,65.524875
