location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AZ_04001,2020-01-12,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.8,12.35,5.49,6.86,7.89,,5.83,5.83,17.5,10.63,6.52,9.26,,,5.49,7.89,,6.52,5.83,29.16,5.83,6.52,,6.17,,34.65,6.86,6.86,8.23,6.86,,-0.65,-9.888889,7.266667,0.0,279.4,-9.616667,51.345926
US_AZ_04001,2020-01-13,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.77,6.77,4.26,8.53,6.77,4.01,4.01,6.77,14.8,7.53,,8.03,3.76,5.77,4.01,4.01,4.01,6.27,4.52,25.84,6.27,6.27,,8.53,5.77,35.88,3.76,7.78,4.26,7.53,,1.316667,-6.905556,9.033333,0.0,248.92,-8.911111,47.206814
US_AZ_04001,2020-01-14,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,3.86,7.73,6.82,5.91,6.36,4.77,4.77,5.0,15.68,10.45,3.18,6.14,3.18,4.09,3.18,3.86,4.09,3.18,7.95,26.36,4.54,6.14,6.59,,4.77,34.77,,,3.18,5.23,4.77,2.244444,-5.7,12.527778,0.0,,-9.366667,42.386794
US_AZ_04001,2020-01-15,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.81,9.39,4.81,10.54,7.79,,5.04,5.5,15.58,10.08,3.67,9.62,,,,4.81,,5.04,4.58,26.11,3.89,4.35,3.89,5.04,5.27,35.51,3.89,6.87,,6.18,,3.055556,-6.266667,13.444444,0.0,,-9.288889,40.657651
US_AZ_04001,2020-01-16,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.07,9.27,5.2,6.78,4.52,,3.62,4.29,14.92,10.4,4.29,10.85,,4.07,4.29,3.62,,3.84,7.23,28.03,3.39,7.23,3.16,4.97,4.75,31.87,4.07,3.84,3.16,5.65,4.07,3.577778,-4.75,11.766667,0.169333,,-6.277778,49.927738
US_AZ_04001,2020-01-17,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,6.83,6.33,10.12,4.81,4.3,4.3,3.54,15.19,7.09,4.3,9.11,6.08,4.3,,,5.82,6.08,10.88,23.29,4.3,8.86,3.54,3.54,3.8,32.15,3.8,6.08,,5.82,,2.983333,-2.038889,8.422222,3.076222,200.66,-0.927778,75.71731
US_AZ_04001,2020-01-18,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,8.55,14.12,,9.66,,5.95,,,24.53,11.52,8.55,9.29,,,8.18,,,7.06,8.55,30.85,5.2,,6.69,,,42.01,,11.15,6.32,6.32,5.58,-0.794444,-7.777778,8.511111,0.0,200.66,-8.566667,56.545529
US_AZ_04001,2020-01-19,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,6.35,8.12,5.29,9.88,6.35,,6.0,,20.47,10.94,6.35,12.35,6.0,8.47,,,7.06,5.65,,23.29,,9.88,5.29,5.65,4.94,47.64,,5.65,7.06,6.35,,0.083333,-7.405556,8.35,0.0,200.66,-8.416667,54.308407
US_AZ_04001,2020-01-20,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,13.28,9.19,8.17,6.13,5.11,5.79,6.47,21.45,10.55,6.13,9.53,,8.51,5.11,4.77,4.77,,9.53,28.94,4.77,6.47,,5.79,,43.24,,6.47,5.45,7.15,7.15,1.422222,-5.377778,8.833333,0.0,180.34,-6.25,57.73595
US_AZ_04001,2020-01-21,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,5.45,4.31,6.35,10.67,8.85,7.49,6.35,7.26,16.11,9.53,6.35,12.94,5.45,4.08,4.54,,,7.72,7.26,25.87,5.67,5.9,4.77,6.58,5.9,40.85,3.86,5.45,5.67,6.58,5.22,3.372222,-2.911111,8.027778,0.979714,180.34,-0.172222,77.740084
US_AZ_04001,2020-01-22,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.54,9.32,8.18,8.18,7.04,6.14,6.59,,16.36,7.95,6.36,7.73,3.64,4.77,5.91,3.86,,5.23,4.32,24.09,5.23,7.27,5.68,5.0,5.45,39.32,4.77,5.91,5.0,5.23,4.09,3.694444,0.161111,8.438889,5.406571,180.34,0.65,80.679002
US_AZ_04001,2020-01-23,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.96,8.8,6.77,4.96,4.96,3.84,6.09,3.38,17.15,,7.45,9.48,4.74,4.74,5.19,3.16,3.16,4.06,4.74,31.14,5.19,6.54,4.51,3.61,4.96,36.78,,6.09,4.06,4.06,,2.15,-3.683333,9.794444,0.0508,129.54,-2.688889,70.722372
US_AZ_04001,2020-01-24,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,9.55,10.84,5.42,7.74,11.61,4.9,7.22,,20.9,8.51,5.42,9.03,7.22,6.45,,,,,4.9,29.15,6.71,8.0,,,5.93,38.96,3.87,4.39,5.93,5.16,4.13,2.022222,-4.827778,10.416667,0.0,129.54,-3.594444,67.16756
US_AZ_04001,2020-01-25,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,6.66,6.66,,7.77,11.1,,6.66,,34.05,9.62,8.88,13.32,5.55,,,5.55,,,,40.71,7.4,7.77,6.29,,9.99,47.0,,8.88,,7.4,5.92,2.077778,-5.161111,11.527778,0.0,99.06,-3.65,66.227979
US_AZ_04001,2020-01-26,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,9.34,,7.09,11.27,7.73,,4.83,65.07,12.88,4.51,6.12,,,5.48,6.76,9.66,,6.12,56.05,6.76,6.76,4.51,,,35.75,,5.48,9.02,,5.8,2.677778,-5.061111,13.072222,0.0,78.74,-3.9,62.232935
US_AZ_04001,2020-01-27,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,5.22,7.6,4.75,8.31,4.51,,6.41,4.75,46.55,14.25,6.65,9.5,,6.17,6.41,3.8,,4.04,8.55,55.33,5.94,7.12,4.75,,6.41,31.35,6.41,3.8,4.75,3.56,3.8,3.483333,-3.944444,12.833333,1.30175,50.8,-1.888889,68.386988
US_AZ_04001,2020-01-28,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,3.84,6.1,7.0,10.16,9.48,6.1,7.23,3.84,35.23,8.36,4.29,5.87,,3.61,3.39,4.97,,4.29,5.42,44.26,3.61,5.64,4.74,3.16,6.1,32.97,8.58,5.64,7.0,5.87,,1.355556,-5.572222,8.738889,0.9652,30.48,-7.344444,53.089275
US_AZ_04001,2020-01-29,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.23,7.35,8.46,6.68,9.8,3.34,4.23,,28.95,10.24,5.79,9.8,3.79,4.45,3.56,4.9,3.34,4.45,6.24,42.98,3.79,4.23,5.12,5.34,5.34,35.63,,8.24,3.56,6.24,,0.588889,-5.466667,8.35,0.0,,-5.972222,61.99222
US_AZ_04001,2020-01-30,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,5.09,9.3,5.75,8.63,7.97,6.42,5.09,3.1,32.09,8.85,6.2,9.96,3.98,5.98,3.76,,,,7.53,48.69,5.09,6.64,5.31,3.32,6.64,35.19,4.43,6.64,4.21,,3.54,0.411111,-6.422222,8.005556,0.225778,,-5.95,63.45198
US_AZ_04001,2020-01-31,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,6.55,7.31,10.08,4.03,4.54,,3.53,33.77,9.07,3.78,10.08,,6.05,5.8,,,,6.55,42.09,4.29,4.79,,,4.79,31.76,3.78,4.29,6.05,4.29,4.54,1.161111,-6.811111,10.005556,0.0,,-9.15,46.894515
US_AZ_04001,2020-02-01,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,10.77,6.31,7.8,5.2,9.65,6.68,,27.11,10.03,,7.06,,,,,,7.43,7.06,41.59,,12.63,,5.2,8.91,36.76,,8.17,,,5.2,2.444444,-5.983333,13.372222,0.0,,-8.966667,43.783818
US_AZ_04001,2020-02-02,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,8.5,4.76,7.82,8.16,8.16,7.14,,28.89,13.93,,9.52,,4.76,5.78,,,6.46,,36.36,4.76,6.46,4.76,6.8,5.78,47.24,,7.48,4.76,4.76,,3.383333,-5.544444,16.133333,0.0,,-6.511111,49.031119
US_AZ_04001,2020-02-03,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.01,7.57,,11.14,7.57,4.9,3.12,5.35,25.17,13.59,3.56,8.69,4.23,4.68,5.12,4.23,,4.68,6.91,40.54,3.79,3.56,3.12,5.35,3.79,36.08,4.01,6.01,3.79,5.35,3.56,6.905556,-0.055556,14.294444,0.0,,-6.277778,38.722987
US_AZ_04001,2020-02-04,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.36,9.4,4.81,8.25,8.02,3.21,8.02,,19.25,6.65,5.96,7.79,3.21,4.58,6.42,4.81,4.36,,3.67,32.55,4.36,5.04,3.21,,5.27,28.88,,5.5,4.13,4.81,4.36,-3.45,-8.727778,5.394444,0.0,,-13.938889,45.392617
US_AZ_04001,2020-02-05,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,4.54,5.67,7.94,9.3,6.35,,4.08,,18.61,7.49,3.18,8.17,,5.45,4.08,3.4,,4.08,5.45,32.0,5.45,7.26,3.4,3.4,4.31,32.0,4.99,3.86,6.81,3.86,4.54,-6.844444,-14.422222,1.005556,0.0,,-18.094444,41.174475
US_AZ_04001,2020-02-06,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,6.19,7.11,9.17,8.71,7.8,,,24.08,11.24,6.88,12.38,,,,5.73,3.44,,5.96,35.78,5.73,5.04,,,4.36,27.98,5.5,7.8,,6.19,,-1.938889,-11.344444,9.422222,0.0,,-12.944444,43.093473
US_AZ_04001,2020-02-07,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,7.0,4.25,10.49,8.99,4.5,7.0,5.25,21.24,9.74,5.25,9.74,,,3.75,,,5.5,6.0,26.73,4.5,6.25,4.25,,,30.48,4.5,,5.0,7.25,3.75,4.505556,-6.822222,14.55,0.0,,-5.927778,46.821356
US_AZ_04001,2020-02-08,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,,5.6,,11.21,5.98,5.98,5.6,,25.78,14.95,,10.09,,5.6,,5.98,,7.1,7.85,31.38,7.1,6.35,5.23,6.35,,41.84,,,8.59,,7.1,4.427778,-5.561111,16.655556,0.0,,-7.294444,42.44422
US_AZ_04001,2020-02-09,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,5.91,10.08,10.77,11.12,7.99,7.64,5.21,,26.06,10.77,7.99,5.56,,6.6,5.91,,,5.56,7.99,31.62,4.86,8.34,5.91,,6.25,45.52,,7.64,6.6,,,5.805556,-3.311111,15.255556,0.0,,-7.494444,38.755371
US_AZ_04001,2020-02-10,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,Q58771,geoId/04001,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2,,,,,,,71545,35313,36232,10424,11415,9779,8102,7680,9250,7839,4759,2297,1832179,35.423889,-109.4425,29056,75.74375,,,,,,,5.71,5.93,4.61,9.22,9.88,3.51,5.49,6.59,18.01,9.45,4.83,7.25,4.83,5.49,3.73,8.13,3.29,4.61,7.25,38.66,5.27,5.27,3.73,9.88,3.73,32.51,3.08,4.83,4.61,6.81,5.93,3.7,-2.25,12.477778,0.03175,,-3.388889,60.272202
