location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31185,2020-01-12,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,23.36,,19.93,,48.1,,-7.922222,-12.155556,-3.922222,0.0,30.48,-10.881944,76.935152
US_NE_31185,2020-01-13,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,10.86,15.2,12.49,32.03,,42.89,8.69,-3.172222,-6.916667,0.738889,0.544286,30.48,-4.125,93.589643
US_NE_31185,2020-01-14,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,18.36,,21.51,,35.15,,-2.511111,-8.572222,0.927778,0.0,,-4.708333,86.311289
US_NE_31185,2020-01-15,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,13.79,16.55,,25.38,,37.51,,-3.261111,-9.738889,-0.622222,0.0,,-6.513889,79.38017
US_NE_31185,2020-01-16,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,7.97,13.82,9.03,28.16,,28.7,,-13.116667,-17.077778,-6.988889,0.0,,-18.256944,64.391274
US_NE_31185,2020-01-17,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,15.93,,33.7,,36.76,,-5.022222,-10.566667,0.705556,1.1938,,-7.25,82.772845
US_NE_31185,2020-01-18,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,15.4,11.9,,25.19,11.2,49.69,,-4.072222,-10.05,1.527778,4.064,30.48,-7.75,74.88024
US_NE_31185,2020-01-19,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,13.78,,22.05,,33.76,,-11.172222,-15.983333,-3.533333,0.2032,30.48,-16.006944,66.189522
US_NE_31185,2020-01-20,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,9.26,27.79,9.26,27.17,9.88,56.19,,-12.983333,-15.638889,-10.127778,0.0,30.48,-17.291667,68.891562
US_NE_31185,2020-01-21,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,10.49,19.41,,27.28,,45.12,15.74,-12.644444,-18.344444,-1.883333,0.0,30.48,-15.270833,78.606837
US_NE_31185,2020-01-22,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,9.4,28.78,9.98,33.48,9.98,39.94,,0.672222,-1.9,1.75,5.4864,30.48,-0.548611,90.947306
US_NE_31185,2020-01-23,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,22.44,10.15,24.58,,34.2,,0.65,-1.75,1.894444,4.4704,30.48,-0.041667,94.786393
US_NE_31185,2020-01-24,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,22.98,9.53,35.88,,40.36,,-2.038889,-2.888889,-0.411111,4.064,30.48,-3.645833,88.764432
US_NE_31185,2020-01-25,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,16.2,28.72,13.26,24.3,,33.14,,-3.083333,-7.877778,0.477778,0.0,50.8,-4.131944,91.088175
US_NE_31185,2020-01-26,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,14.55,39.48,12.47,35.33,11.78,45.72,,0.9,-4.511111,7.594444,0.0,44.026667,-1.25,85.330766
US_NE_31185,2020-01-27,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,13.7,33.96,12.6,46.02,,38.35,,0.394444,-2.705556,4.794444,0.0,37.253333,-1.666667,86.284585
US_NE_31185,2020-01-28,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,9.03,24.83,10.16,28.78,,42.33,,-0.866667,-2.205556,0.488889,0.0,30.48,-2.340278,88.983683
US_NE_31185,2020-01-29,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,10.69,22.98,12.83,33.67,,29.93,,-0.3,-2.377778,3.561111,1.580444,30.48,-1.097222,92.02094
US_NE_31185,2020-01-30,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,8.31,43.2,8.86,33.79,,33.23,11.08,0.866667,-1.04321,3.388889,0.2794,37.253333,-0.340278,91.42823
US_NE_31185,2020-01-31,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,31.95,,48.77,,43.16,,1.372222,-0.488889,3.283333,0.169333,,-0.833333,85.092758
US_NE_31185,2020-02-01,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,32.62,13.77,33.35,,34.8,,1.416667,-4.027778,9.966667,0.0,,-1.659722,80.190161
US_NE_31185,2020-02-02,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,26.64,,41.03,,28.8,,7.972222,0.738889,16.616667,0.0,,0.923611,61.793218
US_NE_31185,2020-02-03,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,29.61,12.38,37.15,,45.76,,1.32716,-0.845679,9.808642,0.0,,-2.365079,76.721171
US_NE_31185,2020-02-04,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,8.78,25.78,10.42,40.6,,43.34,9.88,-3.067901,-5.45679,-0.098765,0.0,,-10.206349,57.708036
US_NE_31185,2020-02-05,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,16.15,29.52,10.03,41.22,10.03,47.35,8.36,-4.376543,-6.95679,0.345679,0.028222,,-9.777778,64.990633
US_NE_31185,2020-02-06,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,10.39,19.68,12.57,30.07,,39.37,,-3.654321,-9.469136,4.95679,0.564444,,-7.507937,72.879972
US_NE_31185,2020-02-07,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,22.49,,35.86,,44.98,12.16,-1.419753,-5.537037,3.259259,0.072571,,-5.238095,74.529359
US_NE_31185,2020-02-08,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,22.32,,29.77,,39.44,,-3.783951,-9.981481,5.975309,0.112889,,-7.396825,74.007168
US_NE_31185,2020-02-09,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,18.39,30.9,,41.2,13.24,44.15,,1.290123,-2.253086,4.555556,0.0,,-3.293651,71.299616
US_NE_31185,2020-02-10,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,16.29,29.67,9.89,35.49,,50.03,11.05,-2.17284,-8.148148,6.660494,0.0,,-6.68254,70.714797
US_NE_31185,2020-02-11,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,,25.36,,29.87,,42.27,8.45,-0.074074,-6.018519,6.604938,0.0,,-6.587302,61.289219
US_NE_31185,2020-02-12,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,9.14,25.8,,30.1,,39.78,,0.092593,-7.123457,5.432099,0.0,,-5.52381,66.774695
US_NE_31185,2020-02-13,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,11.21,19.22,10.14,30.96,,34.16,,-14.123457,-18.876543,-6.290123,0.09525,,-21.436508,53.574811
US_NE_31185,2020-02-14,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,,,,10.31,18.33,9.16,35.51,,31.5,,-9.537037,-15.709877,0.055556,0.0,,-16.468254,55.284538
US_NE_31185,2020-02-15,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,2,-10,0,,21.42,16.25,25.85,,42.84,,-0.141975,-7.950617,9.993827,0.0,,-7.595238,56.994598
US_NE_31185,2020-02-16,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,6,-9,6,,24.39,,34.73,11.82,39.91,,4.209877,-3.796296,12.981481,0.0,,-5.611111,48.869187
US_NE_31185,2020-02-17,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,1,-10,-7,12.66,24.16,,37.97,,40.85,8.63,5.796296,1.197531,11.67284,0.197556,,0.222222,68.013313
US_NE_31185,2020-02-18,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,6,-3,1,,24.71,,36.8,,34.6,10.44,-0.444444,-6.351852,7.716049,0.0,,-5.746032,67.094634
US_NE_31185,2020-02-19,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-4,-10,-1,11.84,21.53,11.84,20.99,,42.52,,-4.253086,-8.351852,5.0,0.0,,-7.484127,78.431733
US_NE_31185,2020-02-20,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-2,4,1,12.7,18.77,11.6,19.33,,50.8,,-10.074074,-18.04321,-0.95679,0.870857,,-13.944444,73.578618
US_NE_31185,2020-02-21,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,4,13,-2,11.05,19.19,14.54,33.14,,36.05,,-1.475309,-7.216049,10.493827,0.028222,40.64,-6.753968,66.178926
US_NE_31185,2020-02-22,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,6,3,3,11.32,17.36,,36.98,,40.76,,4.067901,-3.882716,15.709877,0.0,30.48,-2.507937,62.339887
US_NE_31185,2020-02-23,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,8,-8,6,,16.06,11.68,17.52,11.68,48.18,13.87,4.54321,-3.358025,15.376543,0.0,,-2.492063,60.686232
US_NE_31185,2020-02-24,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,3,-8,3,,15.21,8.77,36.85,,36.85,9.94,4.049383,-2.074074,11.432099,0.0,,-3.31746,59.755678
US_NE_31185,2020-02-25,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,-6,-17,0,8.29,32.07,13.82,34.84,8.85,33.73,,1.308642,-2.141975,7.425926,0.0,,-3.992063,68.202279
US_NE_31185,2020-02-26,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,11,-11,1,11.89,27.18,10.76,33.41,,37.94,,-1.37037,-7.074074,3.938272,0.141111,,-8.230159,60.139635
US_NE_31185,2020-02-27,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,5,-2,3,8.65,18.39,8.11,31.9,11.9,37.85,8.11,-0.04321,-4.839506,6.098765,0.0,,-5.357143,66.969321
US_NE_31185,2020-02-28,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,20,6,3,,27.35,9.49,36.84,,29.03,,3.055556,-3.290123,13.098765,0.09525,,-3.142857,62.994836
US_NE_31185,2020-02-29,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,6,-4,-5,,29.25,,27.79,,41.68,10.97,5.197531,-3.790123,19.709877,0.0,,-3.404762,53.424859
US_NE_31185,2020-03-01,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,13,-11,4,19.0,19.71,,33.08,,32.38,10.56,8.932099,0.679012,17.401235,0.0,,-1.357143,50.265752
US_NE_31185,2020-03-02,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,8,-17,3,13.43,30.94,,44.37,,48.45,,3.277778,-1.753086,11.746914,0.254,,-2.436508,66.790457
US_NE_31185,2020-03-03,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,2,-21,-1,,27.16,9.24,41.6,,39.29,,6.098765,-1.037037,15.944444,0.0635,,-2.952381,52.109099
US_NE_31185,2020-03-04,ChIJLcNMqXhFl4cRl_HkEUbkSb0,Q489648,geoId/31185,US,United States of America,NE,Nebraska,31185,York County,US,USA,2,,,,,,,13762,6739,7023,1793,1797,1744,1601,1366,1797,1748,1085,831,1425436,40.87,-97.6,576,79.5,9,-16,1,9.56,25.3,10.12,43.29,,35.98,,8.833333,-0.790123,17.820988,0.0,,-2.31746,45.931324
