location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37009,2020-01-11,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.86,6.9,10.35,11.04,7.24,8.62,9.66,9.31,6.9,9.31,,5.52,5.52,5.17,7.93,22.07,6.9,10.35,,,43.45,4.83,8.28,,4.83,13.983333,7.45,19.261111,4.1275,,10.894444,83.374067
US_NC_37009,2020-01-12,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.97,6.35,11.95,8.59,8.96,8.21,12.32,6.72,,10.08,7.47,,7.09,6.35,,24.27,13.44,7.09,,,42.19,,11.57,5.6,,13.994444,7.816667,19.5,30.099,,8.966667,71.807211
US_NC_37009,2020-01-13,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.17,4.87,4.26,7.0,4.87,5.17,17.65,7.3,5.17,10.04,,5.48,5.17,6.69,8.21,22.21,5.17,6.69,6.39,5.48,45.63,4.87,7.0,5.48,9.13,9.494444,5.572222,16.133333,0.66675,,6.016667,79.316626
US_NC_37009,2020-01-14,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.14,,9.38,9.07,6.66,4.24,13.31,8.17,5.14,9.07,8.77,5.14,,5.14,10.89,24.81,9.38,6.66,,4.54,45.38,6.96,7.56,7.56,,11.861111,7.411111,15.555556,1.80975,,10.388889,90.78508
US_NC_37009,2020-01-15,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,4.01,5.72,11.16,5.44,4.01,6.58,12.59,4.01,,7.15,,7.15,4.86,4.01,10.3,19.74,5.44,5.44,6.29,,33.76,,6.01,,,12.166667,9.111111,15.994444,3.58775,,11.155556,93.632753
US_NC_37009,2020-01-16,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,6.84,4.27,7.98,5.41,6.84,9.12,9.12,7.69,4.27,12.54,7.41,6.27,,,6.84,26.5,5.98,4.56,,,41.59,,6.27,,,11.255556,6.25,15.483333,0.959556,,4.15,61.863116
US_NC_37009,2020-01-17,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.23,5.52,9.01,7.56,5.52,7.27,17.15,11.63,,15.12,4.65,4.65,4.07,,10.76,23.55,5.52,4.65,,4.94,40.99,,4.94,6.4,5.81,1.927778,-2.644444,6.916667,0.0,,-11.805556,36.734756
US_NC_37009,2020-01-18,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,9.32,14.5,6.21,,,13.12,8.28,4.83,10.35,,5.87,5.18,7.59,7.59,21.4,,5.52,6.9,,34.86,,11.04,,8.28,3.166667,0.288889,6.55,2.7305,,-5.85,52.284699
US_NC_37009,2020-01-19,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,10.94,9.23,6.5,9.91,10.6,10.94,12.31,5.13,7.18,,5.47,,4.79,6.84,24.96,6.5,6.5,5.81,6.15,46.15,5.13,5.81,6.5,7.52,3.761111,-2.366667,8.988889,2.612571,,-2.222222,65.404828
US_NC_37009,2020-01-20,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,8.13,8.8,13.21,6.77,8.13,6.43,17.95,7.45,5.42,8.8,,5.76,6.43,,9.48,30.81,8.46,9.48,7.45,7.79,48.08,,8.46,5.76,6.77,-4.655556,-7.538889,-0.966667,0.0635,,-11.561111,59.374222
US_NC_37009,2020-01-21,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,4.81,5.41,11.12,8.41,5.71,,18.03,11.72,5.11,12.32,4.81,5.71,6.61,6.01,9.32,36.06,6.01,7.81,5.71,6.61,42.97,,12.62,4.21,5.71,-5.740741,-9.314815,-0.018519,0.0,,-12.265432,61.031552
US_NC_37009,2020-01-22,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,4.62,10.16,9.85,5.54,6.77,22.16,14.16,4.92,8.31,5.54,5.85,6.16,8.31,11.08,26.77,6.77,,8.0,5.54,39.09,,7.08,5.85,,-3.049383,-9.87037,7.080247,0.0,,-11.58642,52.101316
US_NC_37009,2020-01-23,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,5.49,9.46,7.32,6.71,6.71,18.91,4.88,,11.59,5.19,7.63,6.71,4.27,8.54,29.89,8.54,5.8,5.8,4.88,41.48,6.1,7.63,4.58,,1.209877,-6.703704,8.833333,0.0,,-9.5,45.800998
US_NC_37009,2020-01-24,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,7.2,7.2,,,8.06,21.6,6.05,4.61,12.38,4.03,4.03,4.32,,11.52,28.51,4.9,4.61,5.18,,30.24,,6.62,4.61,5.47,4.475309,-0.296296,7.950617,4.971143,,0.185185,73.838935
US_NC_37009,2020-01-25,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,10.72,8.04,6.51,7.66,7.66,21.45,12.26,,9.96,7.28,,,,9.96,34.47,,11.11,,5.75,46.72,6.13,6.89,9.19,,3.833333,0.561728,8.703704,25.611667,,1.660494,85.91156
US_NC_37009,2020-01-26,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.38,8.62,10.77,6.82,7.18,,26.93,11.49,,14.36,,,5.74,5.74,6.1,35.9,,5.38,,5.38,40.21,5.74,9.69,6.1,7.18,1.185185,-1.932099,7.185185,0.056444,,-3.450617,71.585015
US_NC_37009,2020-01-27,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.62,5.62,7.59,9.28,5.62,7.59,20.8,8.71,,9.28,,6.47,5.9,,9.28,27.83,5.34,4.5,,,28.4,4.78,7.03,7.31,,3.314815,-0.271605,6.283951,0.5715,,0.444444,82.249429
US_NC_37009,2020-01-28,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,4.28,,9.49,9.49,7.04,5.2,22.95,11.02,,8.57,6.43,4.28,6.12,,9.49,35.8,5.81,6.43,5.81,,40.09,5.2,9.79,4.59,4.28,3.877778,0.688889,7.588889,1.989667,,-1.022222,71.522269
US_NC_37009,2020-01-29,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.84,4.92,13.21,6.45,7.07,6.14,24.89,15.05,5.53,9.83,,,7.37,6.76,12.29,39.02,10.75,8.6,5.53,5.84,42.09,,11.98,,,2.172222,-2.105556,7.7,0.0,,-1.716667,75.768861
US_NC_37009,2020-01-30,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,4.31,6.16,12.63,7.09,4.93,5.86,36.05,16.33,5.86,7.7,5.24,5.55,6.78,7.09,9.86,39.75,12.02,6.47,5.86,5.24,39.75,,8.94,,4.62,2.916667,-0.477778,6.461111,0.762,,0.066667,82.117389
US_NC_37009,2020-01-31,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,6.69,,5.1,4.46,,5.42,37.29,8.92,,5.74,,7.01,6.69,6.37,,33.78,7.33,,7.01,,32.19,,6.37,5.74,,2.333333,0.35,5.088889,0.544286,,0.116667,85.530233
US_NC_37009,2020-02-01,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,6.05,10.2,9.45,12.09,7.18,23.43,12.85,,8.69,7.94,6.8,7.56,6.05,7.56,34.77,10.2,5.67,,5.67,43.09,,6.42,9.83,7.18,2.366667,-0.266667,6.75,1.560286,,1.211111,92.217831
US_NC_37009,2020-02-02,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,6.86,9.91,10.29,9.53,11.44,,27.44,12.58,,12.96,,6.86,9.15,5.72,7.62,29.35,6.48,9.53,5.34,,48.41,,6.86,7.62,,5.577778,-0.077778,13.888889,0.296333,,-1.261111,62.371314
US_NC_37009,2020-02-03,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.66,5.66,11.01,7.24,6.92,4.4,27.68,17.3,5.35,11.32,,7.24,7.24,,9.44,28.94,6.92,6.92,,,41.84,,5.03,4.72,4.4,11.161111,2.505556,19.227778,0.0254,,-0.205556,46.292362
US_NC_37009,2020-02-04,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.29,,7.05,7.35,5.0,,26.75,12.64,6.17,7.05,4.7,4.41,7.35,,12.93,26.46,5.88,6.17,,,37.04,5.58,5.29,5.88,4.12,12.683333,7.394444,17.677778,1.197429,,4.488889,58.321746
US_NC_37009,2020-02-05,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,4.76,9.52,9.52,8.03,,34.49,17.54,4.16,11.0,4.46,4.46,7.14,4.16,7.73,28.54,7.14,4.46,7.14,9.81,34.49,,7.73,4.16,,12.072222,9.377778,14.794444,6.858,,11.083333,93.843491
US_NC_37009,2020-02-06,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,8.46,9.67,9.07,,4.83,27.2,9.97,6.65,10.28,,4.53,4.53,5.44,10.88,28.41,,4.53,5.44,4.53,29.31,,6.95,,,12.605556,10.844444,14.872222,32.41675,,12.133333,96.985195
US_NC_37009,2020-02-07,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,,6.23,8.06,,,21.26,15.03,,14.66,,,5.86,,6.6,31.15,,8.43,5.5,,35.92,,5.13,,,5.511111,-1.25,11.9,31.33725,,2.805556,83.348704
US_NC_37009,2020-02-08,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,5.71,11.03,7.99,5.33,5.33,28.92,16.36,,11.03,6.09,5.33,6.09,7.23,11.41,29.68,7.61,,7.61,6.09,29.3,,,,,-1.194444,-4.138889,1.85,0.3556,,-5.3,73.752305
US_NC_37009,2020-02-09,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,9.56,11.47,11.47,8.41,5.74,23.32,12.24,8.41,9.56,,9.56,,6.12,8.79,30.21,,6.12,,,45.88,6.5,9.94,6.12,,2.972222,-2.722222,9.888889,0.338667,,-2.666667,66.731288
US_NC_37009,2020-02-10,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,5.62,9.47,17.45,7.4,4.44,5.92,22.78,10.65,5.33,10.35,9.47,7.4,5.33,4.14,9.47,36.68,8.58,6.21,4.73,4.14,34.02,8.88,9.76,,5.62,5.638889,-0.133333,9.105556,2.286,,1.622222,76.180322
US_NC_37009,2020-02-11,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,5.71,14.27,6.34,9.83,4.76,24.73,10.46,5.39,13.32,6.66,,6.66,4.76,9.19,31.07,6.97,7.93,7.29,6.97,42.48,,8.88,6.66,5.71,11.705556,6.011111,15.305556,15.3035,,10.716667,93.801799
US_NC_37009,2020-02-12,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,,4.8,11.1,9.9,8.1,9.6,17.69,8.1,,12.89,5.1,6.6,6.0,7.8,10.2,35.99,7.2,5.1,4.5,,41.08,,7.8,5.7,6.3,7.766667,4.911111,14.072222,6.31825,,5.344444,85.184432
US_NC_37009,2020-02-13,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,6.37,6.68,6.68,7.59,6.68,6.98,15.47,4.86,,5.76,4.25,7.89,5.76,4.55,7.28,23.97,6.37,4.55,,7.28,35.8,5.76,5.16,8.8,7.59,11.011111,4.694444,16.216667,13.1445,,8.622222,85.393973
US_NC_37009,2020-02-14,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,,,,,7.42,6.07,8.09,8.09,5.06,7.08,15.85,9.44,,9.44,,6.41,,4.72,8.77,26.3,4.72,8.43,8.77,4.72,38.44,5.39,5.39,,6.07,1.472222,-2.072222,4.705556,5.926667,,-6.772222,56.109466
US_NC_37009,2020-02-15,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,14,30,2,,,7.99,12.94,,,5.33,18.27,11.04,6.47,7.99,,7.99,,6.47,,24.36,5.33,9.13,8.76,,37.3,,8.37,8.76,,-1.577778,-8.1,6.138889,0.0,,-9.183333,56.660981
US_NC_37009,2020-02-16,ChIJn-fwseqsUYgR8RvxLwZRnXU,Q491626,geoId/37009,US,United States of America,NC,North Carolina,37009,Ashe County,US,USA,2,,,,,,,26787,13175,13612,2502,2770,2491,2756,3258,4054,4438,3008,1510,2528673,36.43,-81.5,1105,77.483333,14,3,5,,7.61,6.89,10.15,6.89,5.08,5.44,18.49,6.53,7.25,10.88,,,,7.98,8.7,24.29,8.7,5.8,,7.61,42.05,5.08,7.25,6.53,,3.844444,-3.916667,9.783333,0.0,,-3.222222,60.499084
