location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46127,2020-01-11,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,11.7,7.98,11.7,17.55,11.17,24.47,,41.49,9.04,-15.727778,-19.75,-9.422222,0.217714,40.64,-20.006173,67.906631
US_SD_46127,2020-01-12,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,8.15,,,16.3,12.73,23.43,,33.61,8.15,-11.633333,-16.961111,-5.811111,0.217714,40.64,-13.555556,84.352098
US_SD_46127,2020-01-13,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,7.57,16.83,,15.15,10.94,29.45,8.41,48.38,24.82,-6.233333,-13.05,-2.016667,2.54,74.93,-6.881944,93.936334
US_SD_46127,2020-01-14,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,6.71,10.91,7.55,16.37,12.59,26.44,,34.83,,-4.861111,-10.666667,-0.505556,0.181429,64.77,-6.839506,84.875808
US_SD_46127,2020-01-15,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,,6.92,16.87,,33.75,,39.37,,-10.15,-17.055556,-5.7,0.1016,72.813333,-12.191358,83.965852
US_SD_46127,2020-01-16,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,7.1,10.21,,13.31,7.54,26.62,,37.72,,-20.055556,-24.755556,-13.772222,0.0254,64.77,-24.024691,69.456952
US_SD_46127,2020-01-17,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,11.29,,,12.28,7.86,20.13,,35.36,,-9.388889,-16.105556,-3.755556,1.8288,64.77,-11.376543,83.665774
US_SD_46127,2020-01-18,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,,,16.09,,26.28,,40.76,,-10.388889,-17.372222,-1.894444,6.749143,72.813333,-12.185185,85.220183
US_SD_46127,2020-01-19,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,8.23,10.29,10.29,17.49,,31.89,7.72,58.65,,-19.033333,-21.433333,-16.694444,0.2794,166.793333,-23.006173,69.851053
US_SD_46127,2020-01-20,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,11.62,6.97,12.09,8.83,19.99,,42.77,7.44,-19.794444,-23.416667,-14.272222,0.0,166.793333,-22.820988,76.261371
US_SD_46127,2020-01-21,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,7.54,14.19,8.42,17.29,,26.15,10.2,46.99,10.2,-16.755556,-22.383333,-7.766667,0.0,166.793333,-19.092593,81.864583
US_SD_46127,2020-01-22,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,7.17,9.87,8.97,20.18,8.07,33.63,6.73,41.26,7.62,-1.123457,-7.135802,1.444444,0.22225,160.02,-2.361111,90.606137
US_SD_46127,2020-01-23,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,6.95,7.81,13.02,11.29,27.78,,42.54,6.51,-0.555556,-2.611111,0.705556,0.508,190.5,-1.080247,96.027839
US_SD_46127,2020-01-24,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,7.68,7.68,28.91,,28.01,,43.37,11.29,-2.094444,-2.7,-1.161111,0.310444,149.86,-2.851852,94.081065
US_SD_46127,2020-01-25,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,11.27,,32.62,10.68,34.4,8.9,43.3,,-2.988889,-5.338889,-1.627778,0.0,149.86,-4.530864,88.747613
US_SD_46127,2020-01-26,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,7.82,11.99,33.89,,40.15,,39.63,9.39,-3.012346,-7.907407,2.253086,0.0508,149.86,-4.047619,90.882289
US_SD_46127,2020-01-27,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,18.71,,28.29,9.13,41.98,,38.33,10.95,-1.777778,-4.616667,1.077778,0.028222,123.613333,-2.796296,91.916032
US_SD_46127,2020-01-28,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,10.09,,26.15,9.63,38.53,8.26,35.78,7.34,-5.638889,-7.477778,-2.794444,0.0,110.066667,-6.291667,91.907484
US_SD_46127,2020-01-29,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,7.2,11.71,9.01,26.11,11.71,40.97,,39.62,9.01,-5.933333,-8.744444,-3.355556,0.211667,129.54,-6.858025,91.374161
US_SD_46127,2020-01-30,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,7.6,9.38,10.28,32.17,11.62,39.32,6.7,32.17,,-2.438889,-5.166667,0.955556,0.0,110.066667,-2.833333,94.275442
US_SD_46127,2020-01-31,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,10.71,,28.4,7.91,37.24,,36.31,10.24,0.294444,-1.104938,1.395062,0.3556,129.54,-0.253086,95.899929
US_SD_46127,2020-02-01,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,10.38,,19.68,,33.34,,40.45,,-0.394444,-5.433333,4.7,0.1524,106.68,-2.030864,88.035701
US_SD_46127,2020-02-02,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,11.14,8.49,11.67,12.2,,28.11,,42.43,8.49,4.705556,1.333333,7.555556,0.0,82.973333,0.37037,73.617627
US_SD_46127,2020-02-03,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,10.21,11.92,8.09,18.73,8.94,35.32,,37.88,8.51,-1.238889,-4.233333,3.472222,0.0,69.426667,-4.314815,79.132439
US_SD_46127,2020-02-04,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,8.28,9.15,8.71,20.92,9.59,33.55,,34.86,10.89,-7.616667,-10.638889,-2.916667,0.0,37.253333,-12.253086,68.437962
US_SD_46127,2020-02-05,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,9.29,7.07,22.11,8.4,30.07,,44.21,,-6.922222,-10.544444,-1.116667,0.0,40.64,-11.17284,71.221688
US_SD_46127,2020-02-06,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,7.25,6.8,8.16,21.76,10.43,27.2,,38.99,,-5.566667,-10.422222,0.666667,0.0,37.253333,-8.234568,80.589651
US_SD_46127,2020-02-07,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,8.62,14.52,7.26,21.77,9.07,25.86,,33.57,,-5.944444,-9.766667,-0.127778,0.1524,40.64,-7.864198,84.990943
US_SD_46127,2020-02-08,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,,,32.7,8.76,34.46,,47.31,9.34,-10.094444,-15.861111,-1.222222,0.028222,40.64,-12.932099,78.222078
US_SD_46127,2020-02-09,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,11.25,10.71,,17.14,,33.74,,48.21,,-3.1,-7.977778,-0.422222,2.54,53.34,-5.432099,82.428772
US_SD_46127,2020-02-10,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,8.32,7.44,9.63,19.7,7.44,31.09,,36.78,,-6.783333,-13.066667,1.894444,0.127,66.886667,-9.123457,82.044239
US_SD_46127,2020-02-11,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,9.12,10.03,11.86,15.51,10.03,26.45,,32.84,10.49,-3.327778,-10.122222,2.244444,0.03175,56.726667,-6.703704,76.24294
US_SD_46127,2020-02-12,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,9.24,10.99,6.6,15.83,9.24,28.15,,40.02,8.8,-3.138889,-16.45,1.2,0.0,64.77,-6.858025,74.328941
US_SD_46127,2020-02-13,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,,9.51,23.08,13.58,22.18,,39.83,,-20.833333,-24.933333,-15.216667,0.0762,64.77,-25.759259,63.048683
US_SD_46127,2020-02-14,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,,,,,,12.14,,19.42,8.25,23.79,,37.87,,-13.277778,-21.561111,-2.022222,0.0,56.726667,-18.111111,65.735389
US_SD_46127,2020-02-15,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,3,4,4,-2,11.11,11.11,,16.96,,28.07,,38.59,,-1.772222,-5.533333,3.327778,0.0,53.34,-6.660494,69.131958
US_SD_46127,2020-02-16,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,4,,2,,,,9.1,18.78,8.54,26.17,,45.52,,-0.916667,-5.127778,4.155556,0.0,59.69,-3.91358,79.199681
US_SD_46127,2020-02-17,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,6,2,2,-14,9.08,13.86,9.56,31.06,9.08,27.71,,34.4,,-0.611111,-3.361111,2.277778,0.042333,35.56,-1.524691,91.904121
US_SD_46127,2020-02-18,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,5,16,0,3,7.0,10.5,9.62,27.12,11.81,31.49,7.44,41.99,8.31,-4.688889,-8.627778,-0.211111,0.0,30.48,-7.055556,81.990202
US_SD_46127,2020-02-19,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,1,-4,-2,-3,,,7.63,16.11,10.6,27.56,,37.31,8.9,-10.972222,-14.144444,-4.555556,0.3048,35.56,-14.358025,74.302016
US_SD_46127,2020-02-20,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,2,10,-4,-2,,13.12,9.18,24.05,7.43,25.8,6.56,42.85,,-15.633333,-23.405556,-5.244444,0.508,40.64,-18.975309,75.698292
US_SD_46127,2020-02-21,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,6,-2,8,4,,8.21,6.84,21.44,9.12,26.46,,39.69,,-4.305556,-10.955556,5.622222,0.0,80.01,-8.0,75.274406
US_SD_46127,2020-02-22,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,3,0,8,0,8.61,13.78,,20.67,,25.83,,36.16,,0.777778,-4.827778,9.588889,0.0,85.09,-2.333333,78.836415
US_SD_46127,2020-02-23,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,7,,,,11.24,,,25.28,9.55,30.34,,34.83,,1.483333,-4.733333,7.933333,0.0,40.64,-2.098765,76.919698
US_SD_46127,2020-02-24,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,2,,-4,3,8.93,10.72,,28.58,6.7,30.81,7.59,42.42,8.48,-0.438889,-4.916667,4.85,0.0,40.64,-2.981481,82.422968
US_SD_46127,2020-02-25,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,-3,2,2,4,,9.47,6.46,26.26,12.05,36.16,,38.31,7.32,-0.188889,-2.85,2.716667,0.0,,-4.04321,74.675603
US_SD_46127,2020-02-26,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,2,12,-4,4,7.01,11.21,,29.44,9.81,46.73,7.94,38.32,,-5.055556,-9.788889,0.661111,0.0,,-8.432099,75.818565
US_SD_46127,2020-02-27,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,3,4,-4,1,,8.66,11.26,33.79,12.56,43.32,7.37,35.96,,-4.505556,-8.433333,0.455556,0.0,,-7.290123,79.487726
US_SD_46127,2020-02-28,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,11,11,20,-3,,8.23,,25.61,,36.59,,37.04,,-0.294444,-4.055556,2.027778,0.296333,,-2.148148,86.335697
US_SD_46127,2020-02-29,ChIJ6RBFroxmjocRnRt-ebNtJZc,Q495216,geoId/46127,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2,,,,,,,15277,7732,7545,1984,2091,1613,1865,1874,2062,2036,1093,659,1425453,42.83,-96.65,1210,80.666667,22,11,10,-2,14.25,,,25.65,,45.59,,38.19,,1.45,-4.666667,13.127778,0.0,30.48,-2.234568,76.164316
