location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17045,2020-01-13,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,8.67,8.67,33.15,45.39,1.911111,-0.133333,4.227778,0.0508,-0.314815,84.995797
US_IL_17045,2020-01-14,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,15.0,28.45,37.77,2.744444,-0.577778,6.733333,0.0,1.277778,90.090824
US_IL_17045,2020-01-15,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.42,19.83,33.21,36.18,4.433333,0.733333,9.238889,0.127,3.487654,93.684834
US_IL_17045,2020-01-16,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.25,11.82,33.4,32.89,-1.272222,-6.133333,6.922222,0.0508,-5.0,76.022628
US_IL_17045,2020-01-17,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.37,11.03,35.28,34.73,-4.05,-6.505556,-0.255556,0.084667,-8.580247,71.1401
US_IL_17045,2020-01-18,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,24.66,23.21,33.37,1.861111,-4.027778,7.133333,16.171333,-0.617284,83.655216
US_IL_17045,2020-01-19,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,18.41,18.41,43.64,-10.261111,-13.661111,-3.644444,5.418667,-15.197531,67.753704
US_IL_17045,2020-01-20,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,15.26,23.8,28.69,47.61,-8.688889,-11.377778,-3.966667,0.0,-12.345679,75.633583
US_IL_17045,2020-01-21,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,18.31,37.63,39.66,-4.827778,-9.305556,-0.272222,0.169333,-8.104938,77.751354
US_IL_17045,2020-01-22,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,15.51,23.27,36.2,42.4,-2.983333,-5.433333,0.966667,0.0,-7.191358,73.641379
US_IL_17045,2020-01-23,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,14.16,11.63,36.92,38.94,0.977778,-1.05,3.9,0.127,-3.944444,70.485571
US_IL_17045,2020-01-24,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.83,18.62,28.97,40.87,2.633333,1.255556,3.766667,2.8575,1.487654,92.020615
US_IL_17045,2020-01-25,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,25.88,27.87,53.09,0.705556,0.094444,2.055556,0.580571,-0.82716,89.970878
US_IL_17045,2020-01-26,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,12.29,25.23,41.41,39.47,0.561111,-2.566667,4.594444,0.112889,-2.790123,79.103695
US_IL_17045,2020-01-27,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.54,24.81,30.54,30.54,-1.072222,-2.433333,1.127778,0.0,-2.783951,88.533658
US_IL_17045,2020-01-28,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,11.92,23.33,28.51,37.84,-0.816667,-1.461111,0.005556,0.0,-2.895062,86.250817
US_IL_17045,2020-01-29,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,12.45,24.9,37.34,37.84,-0.216667,-1.166667,1.227778,0.03175,-2.654321,84.247612
US_IL_17045,2020-01-30,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,14.91,37.28,43.25,40.76,0.55,-1.088889,2.933333,0.0,-2.62963,79.581266
US_IL_17045,2020-01-31,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,28.34,27.83,32.47,1.416667,-0.494444,4.288889,0.290286,-1.111111,83.595622
US_IL_17045,2020-02-01,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,22.14,35.55,40.25,2.472222,1.077778,3.888889,0.5715,0.234568,85.702002
US_IL_17045,2020-02-02,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,14.09,20.8,29.52,43.61,6.194444,0.4,16.172222,0.0254,0.314815,66.951389
US_IL_17045,2020-02-03,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,10.72,21.44,32.15,44.4,7.816667,0.783333,19.266667,0.0,2.987654,72.040728
US_IL_17045,2020-02-04,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,8.86,16.73,24.61,36.41,7.816667,1.683333,15.322222,1.11125,4.333333,78.012748
US_IL_17045,2020-02-05,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,30.99,34.43,46.23,0.433333,-1.033333,2.011111,2.358571,-3.111111,77.163416
US_IL_17045,2020-02-06,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,20.31,40.62,49.76,-2.0,-2.994444,-0.672222,2.074333,-3.858025,87.015581
US_IL_17045,2020-02-07,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.57,20.74,26.59,38.83,-1.861111,-4.138889,1.783333,0.435429,-6.253086,73.156957
US_IL_17045,2020-02-08,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,25.33,28.07,31.49,-0.838889,-1.916667,0.377778,0.550333,-3.104938,85.475142
US_IL_17045,2020-02-09,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,,14.21,23.0,33.83,-1.044444,-5.377778,3.261111,5.277556,-3.783951,82.297054
US_IL_17045,2020-02-10,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.98,23.96,37.44,49.42,1.916667,-1.133333,5.711111,14.1605,0.074074,87.370764
US_IL_17045,2020-02-11,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,7.22,14.93,29.86,36.12,1.15,-0.588889,4.927778,0.6096,-2.419753,77.780869
US_IL_17045,2020-02-12,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.65,17.37,25.09,37.64,-0.105556,-2.655556,2.572222,0.41275,-2.351852,85.289607
US_IL_17045,2020-02-13,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,9.18,19.33,33.83,43.01,-3.011111,-10.8,0.9,5.116286,-4.907407,87.045719
US_IL_17045,2020-02-14,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,,,,,8.28,18.62,22.76,41.38,-14.283333,-18.5,-8.327778,0.15875,-18.666667,69.705267
US_IL_17045,2020-02-15,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,5,-6,-2,,,20.39,21.75,28.55,-5.816667,-14.944444,3.894444,0.0,-10.950617,68.060434
US_IL_17045,2020-02-16,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,10,,11,,12.75,12.08,32.88,40.26,1.927778,-3.505556,6.755556,0.3048,-3.024691,70.694774
US_IL_17045,2020-02-17,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,2,,-18,,9.3,22.1,37.8,44.77,1.777778,-1.716667,5.7,1.552222,-1.234568,80.730882
US_IL_17045,2020-02-18,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,-4,0,0,,9.93,7.94,31.77,44.67,4.505556,0.811111,8.661111,8.099778,1.901235,83.550136
US_IL_17045,2020-02-19,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,6,9,3,,12.07,16.9,22.69,39.1,-1.0,-4.805556,3.416667,0.0762,-6.030864,70.366215
US_IL_17045,2020-02-20,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,8,-8,1,,8.31,13.2,20.04,42.53,-2.927778,-5.744444,0.588889,0.0,-10.580247,57.072666
US_IL_17045,2020-02-21,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,5,-9,-2,,8.88,8.88,17.75,37.47,-5.255556,-10.416667,1.688889,0.0254,-13.037037,55.932702
US_IL_17045,2020-02-22,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,1,10,3,,10.3,13.05,31.59,40.52,0.022222,-5.733333,8.55,0.0,-9.074074,52.318609
US_IL_17045,2020-02-23,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,8,,2,,,18.76,27.46,38.18,5.094444,-0.783333,13.555556,0.0508,-3.117284,56.838816
US_IL_17045,2020-02-24,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,3,,2,,10.38,13.68,25.47,43.87,5.744444,3.255556,9.538889,1.157111,3.345679,84.661901
US_IL_17045,2020-02-25,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,8,-4,0,,12.17,13.63,30.18,37.49,4.316667,1.794444,6.288889,5.334,3.08642,92.2488
US_IL_17045,2020-02-26,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,10,0,-1,,,20.7,41.39,41.86,0.238889,-1.516667,1.933333,3.773714,-2.185185,86.196615
US_IL_17045,2020-02-27,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,14,22,1,,,22.28,34.88,36.33,-1.155556,-5.311111,3.716667,0.66675,-8.154321,62.727717
US_IL_17045,2020-02-28,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,8,-5,-5,,8.46,26.87,36.82,43.29,-1.477778,-4.794444,2.361111,0.036286,-6.950617,69.778392
US_IL_17045,2020-02-29,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,23,8,8,,12.02,18.69,40.05,29.37,-2.955556,-8.327778,3.105556,0.127,-9.648148,62.599594
US_IL_17045,2020-03-01,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,20,,8,,,16.48,36.27,38.24,4.888889,-1.644444,16.455556,0.0,-3.302469,59.047532
US_IL_17045,2020-03-02,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,11,,1,,12.84,17.77,37.02,37.02,10.044444,6.144444,14.455556,7.704667,5.962963,78.014002
US_IL_17045,2020-03-03,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,22,,1,,9.68,25.65,30.49,38.71,7.383333,1.544444,12.405556,5.644444,1.432099,68.371832
US_IL_17045,2020-03-04,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,27,,0,,,24.22,32.94,44.08,6.027778,0.75,10.833333,0.395111,-3.055556,54.933099
US_IL_17045,2020-03-05,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,20,4,1,,10.95,18.92,35.35,34.85,4.733333,-2.005556,13.161111,0.0,-3.197531,58.942416
US_IL_17045,2020-03-06,ChIJkST6Ms69cogRCAPGWoBqOUQ,Q484124,geoId/17045,US,United States of America,IL,Illinois,17045,Edgar County,US,USA,2,,,,,,,17390,8491,8899,1861,2055,1886,1981,2066,2499,2439,1588,1015,1801525,39.68,-87.75,1617,76.76,-2,-5,-4,,10.74,20.5,38.07,26.85,3.82716,0.012346,9.919753,0.169333,-3.645833,58.393463
