location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27001,2020-01-15,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,,31.29,35.66,-12.822222,-15.511111,-9.7,0.4445,408.94,-15.401235,82.337877
US_MN_27001,2020-01-16,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,19.26,39.26,34.07,-21.638889,-27.366667,-14.705556,1.072444,408.94,-25.87037,69.521899
US_MN_27001,2020-01-17,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,12.11,22.07,23.5,-18.469136,-27.216049,-8.666667,1.4605,459.74,-22.506944,70.408752
US_MN_27001,2020-01-18,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,,17.11,27.7,-8.462963,-14.598765,-6.283951,5.334,510.54,-10.784722,84.057518
US_MN_27001,2020-01-19,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,13.3,21.13,34.44,-14.395062,-16.222222,-10.91358,2.2225,609.6,-17.833333,75.656082
US_MN_27001,2020-01-20,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,,33.4,39.66,-14.272222,-22.244444,-7.45,0.3048,530.86,-17.62963,76.499345
US_MN_27001,2020-01-21,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,23.51,25.72,20.57,-14.35,-19.277778,-7.0,0.042333,558.8,-17.444444,77.138399
US_MN_27001,2020-01-22,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,16.94,25.78,30.2,-5.783333,-9.827778,-0.05,0.0,530.86,-8.450617,81.625929
US_MN_27001,2020-01-23,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,,22.73,27.13,-1.35,-2.788889,-0.333333,0.127,530.86,-2.611111,92.133442
US_MN_27001,2020-01-24,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,34.42,23.47,37.55,-3.166667,-5.227778,-1.461111,0.889,530.86,-5.302469,85.708628
US_MN_27001,2020-01-25,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,17.61,27.87,27.14,-3.127778,-4.516667,-1.383333,0.0,530.86,-5.67284,83.028013
US_MN_27001,2020-01-26,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,25.43,30.38,37.44,-4.388889,-5.494444,-2.727778,0.0,530.86,-6.246914,87.065591
US_MN_27001,2020-01-27,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,24.92,40.31,31.52,-6.061111,-7.961111,-4.527778,0.0,530.86,-7.530864,90.225142
US_MN_27001,2020-01-28,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,12.05,29.37,48.19,45.93,-9.733333,-11.3,-7.6,0.0,530.86,-12.092593,83.23844
US_MN_27001,2020-01-29,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,18.26,13.88,48.22,31.41,-9.938889,-14.1,-5.3,0.0,510.54,-12.987654,79.275133
US_MN_27001,2020-01-30,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,25.62,41.99,36.3,-8.205556,-10.461111,-6.111111,0.0,510.54,-10.703704,82.489728
US_MN_27001,2020-01-31,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,16.58,21.41,54.56,33.15,-5.15,-7.072222,-1.222222,0.1016,510.54,-6.641975,89.800505
US_MN_27001,2020-02-01,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,11.38,16.7,25.04,33.39,-2.361111,-8.344444,1.055556,0.056444,530.86,-5.135802,81.751723
US_MN_27001,2020-02-02,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,21.88,30.18,25.65,1.894444,-1.944444,4.8,0.0,510.54,-2.419753,73.247692
US_MN_27001,2020-02-03,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,16.08,42.65,32.86,-3.283333,-8.461111,0.733333,0.0,510.54,-8.753086,66.853547
US_MN_27001,2020-02-04,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,21.87,48.12,45.2,-13.55,-20.294444,-7.211111,0.0,480.06,-18.259259,68.57475
US_MN_27001,2020-02-05,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,14.37,17.11,40.38,33.53,-11.6,-18.633333,-1.694444,0.0,459.74,-16.234568,68.423255
US_MN_27001,2020-02-06,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,17.75,33.27,35.49,-9.022222,-16.45,-2.144444,0.0,459.74,-12.962963,73.45675
US_MN_27001,2020-02-07,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,15.97,31.93,23.95,-8.783333,-12.533333,-4.705556,0.0635,459.74,-12.401235,75.378212
US_MN_27001,2020-02-08,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,24.89,24.11,32.66,-15.533333,-24.6,-7.816667,0.0,459.74,-20.796296,66.635541
US_MN_27001,2020-02-09,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,12.27,30.68,24.54,-8.611111,-10.494444,-5.622222,0.0,459.74,-13.975309,65.589365
US_MN_27001,2020-02-10,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,10.96,22.6,27.39,23.97,-9.5,-17.805556,-2.455556,0.0,459.74,-11.987654,81.155441
US_MN_27001,2020-02-11,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,,38.0,42.47,-5.044444,-8.211111,-1.772222,0.0,459.74,-9.518519,71.076501
US_MN_27001,2020-02-12,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,14.57,27.69,30.6,-6.977778,-17.866667,-3.294444,0.0,429.26,-11.703704,69.881314
US_MN_27001,2020-02-13,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,11.31,21.91,15.55,36.05,-23.555556,-29.411111,-16.322222,0.028222,429.26,-30.450617,53.834265
US_MN_27001,2020-02-14,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,,,,,,12.99,25.16,31.65,-20.2,-28.416667,-7.916667,0.0,429.26,-26.037037,59.423468
US_MN_27001,2020-02-15,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,42,7,,-2,,13.55,20.68,24.25,-7.805556,-11.961111,-0.072222,0.0,429.26,-12.777778,67.292774
US_MN_27001,2020-02-16,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,22,4,,,,17.83,27.1,27.82,-12.322222,-20.6,-3.777778,0.0,429.26,-19.777778,54.881302
US_MN_27001,2020-02-17,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,7,7,,-24,15.39,13.08,28.47,45.4,-7.855556,-12.6,-2.872222,0.8255,429.26,-13.481481,65.359788
US_MN_27001,2020-02-18,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,2,9,,3,,11.31,27.57,31.82,-8.994444,-12.977778,-4.8,1.2065,429.26,-13.469136,70.759469
US_MN_27001,2020-02-19,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,-1,13,,4,,18.24,37.95,38.68,-17.983333,-25.761111,-12.438889,0.0,429.26,-24.037037,59.443623
US_MN_27001,2020-02-20,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,-3,-16,,3,,19.32,26.22,30.36,-18.549383,-29.425926,-8.024691,0.0,408.94,-24.694444,57.84867
US_MN_27001,2020-02-21,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,27,18,,13,,,23.66,34.11,-8.524691,-15.598765,2.308642,0.0,408.94,-13.361111,67.017363
US_MN_27001,2020-02-22,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,47,22,,0,,,26.24,30.5,-2.933333,-11.2,6.8,0.0,408.94,-8.54321,66.166748
US_MN_27001,2020-02-23,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,24,12,,,,18.17,21.96,49.22,0.033333,-6.388889,5.661111,0.0,408.94,-4.820988,70.289332
US_MN_27001,2020-02-24,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,16,9,,3,11.22,18.23,42.77,46.27,-2.044444,-10.733333,4.016667,0.0,408.94,-7.154321,68.761952
US_MN_27001,2020-02-25,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,9,6,,3,,21.39,30.36,35.19,-3.577778,-9.227778,1.338889,0.0,408.94,-9.006173,67.186829
US_MN_27001,2020-02-26,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,-1,7,,2,,27.26,38.02,36.59,-7.7,-13.838889,-1.2,0.0,408.94,-12.845679,68.044916
US_MN_27001,2020-02-27,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,8,3,,4,19.09,17.67,36.76,43.12,-9.466667,-14.283333,-6.394444,0.0,408.94,-16.203704,58.60254
US_MN_27001,2020-02-28,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,15,-4,-50,3,,20.77,34.38,30.8,-11.338889,-20.144444,-4.238889,0.0,408.94,-18.166667,57.582905
US_MN_27001,2020-02-29,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,43,-9,-38,-2,,25.28,35.88,28.54,-9.233333,-16.805556,0.7,0.0,408.94,-12.506173,76.833622
US_MN_27001,2020-03-01,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,5,-10,-43,,20.22,21.03,26.69,42.87,-0.783333,-7.822222,6.355556,0.0,408.94,-4.209877,77.970454
US_MN_27001,2020-03-02,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,8,34,,4,14.69,20.57,30.12,21.3,-0.955556,-4.083333,2.25,0.0,408.94,-6.487654,66.654559
US_MN_27001,2020-03-03,ChIJJ4hmahgGsVIR9EY9qBOgIZg,Q109986,geoId/27001,US,United States of America,MN,Minnesota,27001,Aitkin County,US,USA,2,,,,,,,15792,8003,7789,1338,1557,1143,1345,1372,2390,3045,2459,1143,1795839,46.61,-93.41,5168,79.483333,18,7,,-1,,17.14,28.8,30.17,-0.294444,-2.211111,2.222222,0.0,381.0,-4.506173,73.280054
