location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19021,2020-01-01,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,8.22,13.16,,20.29,,,16.45,13.71,42.22,9.32,,-3.1,-8.166667,3.261111,0.0,-5.072222,86.428596
US_IA_19021,2020-01-02,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,12.64,,,19.72,,,31.85,13.65,40.95,13.65,,1.172222,-2.683333,3.45,0.0,0.033333,92.233545
US_IA_19021,2020-01-03,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,9.18,9.67,8.7,20.78,8.22,8.22,30.45,,30.45,,,-0.772222,-3.294444,1.694444,0.0,-1.234568,95.892284
US_IA_19021,2020-01-04,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,8.64,10.8,14.58,8.64,11.34,23.21,,37.79,,,-3.772222,-8.5,1.122222,1.778,-4.883333,92.116422
US_IA_19021,2020-01-05,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,8.41,,,19.97,9.46,,27.33,9.98,38.89,,,1.716667,-2.372222,4.566667,0.0,-1.855556,77.331476
US_IA_19021,2020-01-06,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,5.97,8.35,,16.31,,8.35,21.48,7.96,38.98,5.57,,-1.661111,-4.894444,2.027778,0.0,-3.355556,88.429667
US_IA_19021,2020-01-07,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,8.12,7.35,15.86,6.96,,25.92,6.58,41.4,8.51,,-2.061111,-7.133333,2.538889,0.0,-3.533333,89.777301
US_IA_19021,2020-01-08,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,9.84,6.81,,16.64,,,35.94,,30.26,14.38,,-8.45,-12.677778,-2.261111,0.0,-13.011111,69.750987
US_IA_19021,2020-01-09,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,,13.15,13.15,6.96,9.28,46.01,,32.48,9.28,8.51,-0.538889,-6.488889,6.266667,0.0,-4.827778,73.07395
US_IA_19021,2020-01-10,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,5.8,7.34,8.11,11.59,6.57,8.5,41.34,,35.93,7.34,6.96,-5.8,-11.022222,-1.45,0.0,-7.644444,86.97798
US_IA_19021,2020-01-11,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,,8.24,14.94,,,25.76,,41.22,,,-14.12963,-17.641975,-9.654321,0.0,-18.024691,72.564274
US_IA_19021,2020-01-12,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,17.11,,7.78,21.26,8.3,,24.37,,35.26,,,-11.061728,-15.932099,-4.512346,0.1905,-12.259259,91.003342
US_IA_19021,2020-01-13,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,9.5,6.08,6.46,21.29,11.03,9.12,28.13,9.12,29.65,,,-4.9,-9.0,-1.488889,0.9144,-5.354167,96.1455
US_IA_19021,2020-01-14,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,12.26,7.67,18.39,7.28,,30.27,5.75,29.89,9.58,,-3.433333,-8.338889,0.477778,0.0,-4.85,90.034851
US_IA_19021,2020-01-15,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,,7.67,19.56,5.75,,28.38,6.52,37.97,11.12,,-8.5,-15.394444,-4.877778,0.0,-9.761111,90.70477
US_IA_19021,2020-01-16,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,5.58,6.33,7.82,22.71,8.19,,22.71,5.96,26.06,,,-19.277778,-23.488889,-15.172222,0.0508,-22.877778,73.223949
US_IA_19021,2020-01-17,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,9.58,,14.37,11.98,,18.2,,34.01,,,-10.283333,-15.383333,-4.15,0.0,-12.027778,87.141639
US_IA_19021,2020-01-18,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,10.43,16.88,,18.37,,,18.37,,32.77,,,-9.238889,-17.783333,-1.772222,1.2192,-10.844444,88.361083
US_IA_19021,2020-01-19,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,8.24,9.7,9.7,19.39,,,31.51,8.24,34.42,,8.24,-18.9,-21.005556,-16.405556,0.1778,-22.3,74.626681
US_IA_19021,2020-01-20,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,,,15.85,7.93,,25.66,,35.86,6.04,,-18.577778,-22.422222,-14.016667,0.0,-20.9,82.046128
US_IA_19021,2020-01-21,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,6.42,6.05,6.42,22.67,6.8,6.05,31.74,,41.56,9.82,5.29,-17.011111,-22.65,-8.305556,0.0,-18.577778,87.83652
US_IA_19021,2020-01-22,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,7.85,11.08,7.85,20.31,,,25.85,10.16,31.86,6.92,7.39,-1.522222,-8.227778,0.994444,0.973667,-2.361111,94.108735
US_IA_19021,2020-01-23,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,9.83,5.67,,20.42,5.67,6.05,30.25,6.05,34.03,8.7,,0.1,-0.65,0.901235,2.794,-0.15,98.25615
US_IA_19021,2020-01-24,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,12.17,7.22,,24.71,11.79,,37.64,7.98,28.14,9.12,5.7,-1.255556,-2.083333,-0.522222,0.3175,-1.805556,96.176077
US_IA_19021,2020-01-25,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,15.21,,10.32,28.8,,8.69,32.6,,34.23,10.32,,-2.394444,-4.511111,-1.155556,0.0,-3.688889,90.985283
US_IA_19021,2020-01-26,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,8.23,13.37,,32.39,8.23,,37.53,9.25,27.76,9.77,,-3.233333,-8.072222,0.511111,0.0,-4.214286,94.963681
US_IA_19021,2020-01-27,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,10.0,10.0,29.64,7.41,,37.79,5.93,30.75,5.56,,-2.577778,-6.422222,-0.311111,0.03175,-3.326389,96.672889
US_IA_19021,2020-01-28,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,6.02,7.53,30.48,11.29,,40.65,,35.38,6.02,5.64,-6.033333,-7.95,-3.1,0.0,-6.743056,95.740451
US_IA_19021,2020-01-29,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,7.72,,9.27,32.81,9.27,10.42,36.67,,35.13,,8.49,-6.911111,-9.072222,-4.3,0.254,-8.012346,93.865357
US_IA_19021,2020-01-30,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,8.6,9.35,,29.16,6.36,,42.62,7.1,39.63,,7.1,-4.411111,-8.294444,-0.016667,0.056444,-5.208333,95.374617
US_IA_19021,2020-01-31,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,6.78,8.67,33.92,6.03,,41.08,,39.95,,,-0.5,-1.244444,0.827778,0.0,-0.845679,97.184214
US_IA_19021,2020-02-01,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,8.92,,,20.45,9.44,,38.28,8.39,30.94,,,-0.138889,-3.85,2.988889,0.0254,-1.179012,92.314081
US_IA_19021,2020-02-02,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,8.22,7.71,9.25,24.66,8.22,,34.42,,35.96,,,4.155556,1.144444,6.822222,0.0,1.027778,80.368837
US_IA_19021,2020-02-03,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,6.63,,9.58,19.16,11.05,,28.73,,32.79,5.16,,-1.266667,-3.738889,2.927778,0.0,-2.944444,88.572303
US_IA_19021,2020-02-04,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,10.14,5.07,14.86,26.09,6.88,5.43,34.78,8.7,38.41,,8.7,-6.827778,-9.65,-3.016667,0.0,-10.4,75.823917
US_IA_19021,2020-02-05,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,7.88,11.64,10.14,32.29,9.76,5.63,38.29,7.88,35.66,6.76,,-7.527778,-10.722222,-1.911111,0.0,-10.905556,76.887602
US_IA_19021,2020-02-06,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,7.5,9.75,6.75,30.38,5.63,,33.76,,35.26,5.63,,-7.283333,-12.722222,-0.561111,0.0,-9.483333,84.463711
US_IA_19021,2020-02-07,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,8.38,5.33,17.9,9.52,,27.8,7.24,35.8,5.33,,-5.227778,-8.55,-1.361111,0.381,-6.755556,89.194792
US_IA_19021,2020-02-08,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,9.3,8.76,10.4,26.82,,,24.08,8.21,44.34,,,-11.05,-17.438889,-3.65,0.127,-13.261111,83.933761
US_IA_19021,2020-02-09,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,12.0,,21.91,7.83,,29.21,,42.78,,8.35,-3.25,-6.738889,-0.127778,0.127,-4.883333,88.676124
US_IA_19021,2020-02-10,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,8.77,8.77,25.58,10.23,,36.18,5.48,31.43,,,-7.933333,-14.327778,2.061111,0.0,-9.372222,89.570015
US_IA_19021,2020-02-11,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,5.2,8.55,9.66,20.43,8.17,,31.95,,41.61,,,-3.894444,-9.777778,1.111111,0.0,-6.088889,84.891916
US_IA_19021,2020-02-12,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,10.39,,7.17,24.72,5.73,,29.02,6.45,34.03,,5.37,-3.188889,-14.211111,1.244444,0.0,-5.911111,81.681008
US_IA_19021,2020-02-13,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,7.37,,25.33,7.37,,29.93,8.29,41.91,,,-20.883333,-25.222222,-14.738889,0.0,-25.244444,68.140514
US_IA_19021,2020-02-14,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,,,,,,9.29,,19.0,7.6,6.76,24.49,5.91,26.61,6.33,,-15.288889,-21.933333,-4.872222,0.0,-19.333333,71.284899
US_IA_19021,2020-02-15,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,9,7,1,,11.35,,10.21,23.82,8.51,,28.93,9.64,45.95,,,-3.166667,-7.611111,3.211111,0.0,-6.755556,76.485624
US_IA_19021,2020-02-16,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,11,-5,0,,,,11.4,17.92,,,30.4,9.77,39.63,,,-1.088889,-5.527778,4.422222,0.0,-2.811111,88.33989
US_IA_19021,2020-02-17,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,-12,-14,-16,,7.13,12.03,12.03,20.5,11.14,,32.52,8.91,41.88,,,0.411111,-2.827778,3.161111,0.0508,-0.155556,96.058635
US_IA_19021,2020-02-18,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,-6,5,3,,6.74,5.99,11.98,19.84,7.11,5.62,25.84,6.37,37.82,8.61,,-3.916667,-7.422222,-0.538889,1.382889,-5.55,88.605377
US_IA_19021,2020-02-19,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,-10,-5,3,,7.11,,15.33,18.7,6.73,8.23,32.53,,35.9,6.36,6.36,-10.616667,-13.327778,-4.533333,0.0,-13.644444,78.762435
US_IA_19021,2020-02-20,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,10,-3,2,,6.38,7.13,11.63,24.38,6.75,6.38,24.01,,29.26,6.0,7.13,-15.472222,-22.372222,-7.816667,0.03175,-18.622222,77.004687
US_IA_19021,2020-02-21,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,16,10,-2,,7.11,5.61,10.1,12.35,,,21.33,6.36,26.94,5.99,,-4.855556,-11.533333,5.283333,0.0,-7.761111,80.274715
US_IA_19021,2020-02-22,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,18,-4,-24,,13.9,8.02,8.56,14.44,,,23.53,8.56,35.3,,,1.461111,-4.038889,8.516667,0.0,-0.733333,85.622827
US_IA_19021,2020-02-23,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,10,6,4,,12.93,8.28,7.76,17.58,,,27.93,9.31,40.34,,,2.761111,-2.6,9.083333,0.0,-0.338889,80.237237
US_IA_19021,2020-02-24,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,0,-6,-9,,9.24,7.03,12.94,18.12,8.51,9.98,28.48,,33.65,7.77,,0.027778,-3.338889,4.05,0.0,-1.633333,88.763073
US_IA_19021,2020-02-25,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,-9,-14,1,,7.87,9.3,9.66,17.18,9.3,8.59,27.55,,31.13,7.87,,-0.316667,-2.138889,1.872222,0.0,-2.838889,83.318102
US_IA_19021,2020-02-26,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,8,22,3,,,8.58,7.09,21.26,7.46,7.83,46.24,6.71,31.32,8.58,,-4.438889,-9.05,-0.238889,0.0,-7.427778,79.785922
US_IA_19021,2020-02-27,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,5,-17,2,,,6.94,8.4,19.72,6.57,,29.58,9.49,35.78,,,-4.233333,-7.705556,-0.416667,0.0,-6.594444,83.726826
US_IA_19021,2020-02-28,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,12,8,0,,8.45,,8.45,20.2,8.81,6.61,36.73,7.71,29.38,,7.35,-1.416667,-3.566667,0.811111,0.0,-3.133333,88.21978
US_IA_19021,2020-02-29,ChIJVT2g8-s1jYcRMrOHMiDnUjg,Q111957,geoId/19021,US,United States of America,IA,Iowa,19021,Buena Vista County,US,USA,2,,,,,,,20144,10202,9942,2937,2874,2878,2493,2057,2524,2230,1147,1004,1788771,42.735,-95.150278,1502,80.116667,21,-5,-1,,8.37,,10.61,15.07,10.61,10.61,31.82,,31.26,,,-0.361111,-6.444444,10.811111,0.0,-2.777778,83.896131
