location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40133,2020-01-15,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,10.18,,14.84,19.93,26.72,9.75,33.5,8.9,14.094444,10.272222,18.661111,0.0,,11.538889,84.634186
US_OK_40133,2020-01-16,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,9.38,8.52,,15.34,7.25,24.29,6.39,44.75,8.52,4.077778,-0.555556,11.466667,0.211667,,-0.633333,71.467512
US_OK_40133,2020-01-17,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,7.54,9.22,10.47,12.15,24.72,8.38,28.91,7.54,3.722222,1.194444,7.55,29.972,,3.138889,96.023788
US_OK_40133,2020-01-18,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,10.18,,14.13,17.52,31.09,,41.27,,8.094444,3.427778,11.533333,11.90625,,3.022222,70.430188
US_OK_40133,2020-01-19,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,10.1,9.53,,19.63,13.46,25.8,8.41,37.58,,2.366667,-3.333333,10.177778,0.127,,-5.383333,56.792837
US_OK_40133,2020-01-20,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,7.93,11.1,20.61,13.21,24.84,11.1,35.94,,1.583333,-5.083333,10.233333,0.0,,-5.961111,57.364914
US_OK_40133,2020-01-21,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,7.74,6.45,,15.04,8.17,30.95,6.45,30.52,10.31,0.85,-4.3,7.577778,0.0,,-5.011111,64.966871
US_OK_40133,2020-01-22,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,7.36,6.54,17.18,8.18,29.05,10.64,31.09,9.0,2.211111,-0.05,4.638889,5.04825,,0.311111,87.331491
US_OK_40133,2020-01-23,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,6.66,11.24,8.74,16.24,8.74,29.98,8.74,32.06,6.66,5.088889,2.35,12.222222,1.161143,,2.555556,83.795428
US_OK_40133,2020-01-24,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,9.17,8.34,,21.26,11.25,31.26,7.92,39.59,6.67,4.816667,1.566667,10.133333,0.1905,,-0.644444,67.906624
US_OK_40133,2020-01-25,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,11.96,,21.07,11.96,39.29,,49.54,,4.933333,-1.516667,16.15,0.0,,-0.422222,68.407053
US_OK_40133,2020-01-26,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,9.05,9.58,28.2,10.64,28.2,,35.65,9.05,9.616667,2.427778,16.15,1.636889,,4.222222,69.362014
US_OK_40133,2020-01-27,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,6.77,8.89,34.71,13.55,48.68,7.62,38.94,8.89,8.438889,0.855556,18.5,0.0,,3.55,71.987919
US_OK_40133,2020-01-28,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,7.76,8.99,33.5,9.81,45.35,6.95,34.32,6.13,6.716667,2.522222,13.266667,7.239,,5.538889,92.294703
US_OK_40133,2020-01-29,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,5.7,8.15,10.18,28.11,9.37,43.58,6.11,40.33,8.96,2.05,0.7,5.183333,12.3825,,1.011111,92.860116
US_OK_40133,2020-01-30,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,9.24,,32.13,11.65,34.94,,34.54,6.02,2.355556,0.277778,4.222222,0.0254,,0.011111,84.553303
US_OK_40133,2020-01-31,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,18.61,,30.71,8.38,40.48,8.84,31.64,7.91,4.055556,0.1,11.016667,0.0,,0.577778,78.13961
US_OK_40133,2020-02-01,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,8.46,9.59,27.64,,37.8,,31.03,,5.616667,-2.116667,17.7,0.0,,-2.716667,55.374243
US_OK_40133,2020-02-02,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,9.27,,13.08,22.35,9.27,32.16,,35.98,,13.422222,5.833333,25.466667,0.0,,-0.761111,37.707877
US_OK_40133,2020-02-03,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,8.42,6.74,24.41,7.16,35.78,,40.41,8.0,16.627778,9.838889,21.511111,0.0,,1.877778,37.150496
US_OK_40133,2020-02-04,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,9.99,6.39,21.58,8.39,35.57,7.2,34.77,,4.222222,1.005556,12.461111,6.858,,1.844444,84.601876
US_OK_40133,2020-02-05,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,,,17.64,,34.76,,32.69,9.34,-0.527778,-1.855556,1.405556,5.30225,50.8,-2.005556,89.795876
US_OK_40133,2020-02-06,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,16.09,9.86,19.21,,27.51,7.79,39.97,,-1.777778,-5.988889,3.655556,2.9845,,-5.027778,78.657793
US_OK_40133,2020-02-07,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,8.55,7.2,7.65,18.45,9.9,28.79,,31.49,,2.072222,-3.461111,10.744444,0.0,,-3.005556,69.163658
US_OK_40133,2020-02-08,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,,8.48,22.61,,24.87,,41.83,,5.616667,-1.233333,15.061111,0.0,,-1.266667,61.421608
US_OK_40133,2020-02-09,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,9.26,10.9,9.26,19.07,12.53,28.88,,44.68,8.72,13.172222,9.438889,19.138889,0.296333,,6.688889,64.84355
US_OK_40133,2020-02-10,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,5.58,11.16,8.37,18.33,13.55,23.11,10.36,28.69,7.97,4.022222,0.05,12.905556,1.651,,-0.233333,73.959113
US_OK_40133,2020-02-11,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,,13.48,5.72,11.84,9.8,31.86,,37.17,5.72,3.716667,1.766667,6.6,0.973667,,0.272222,78.263451
US_OK_40133,2020-02-12,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,10.41,7.49,11.24,16.65,12.07,32.47,10.82,34.14,11.24,3.911111,2.211111,5.644444,4.15925,,1.483333,84.275631
US_OK_40133,2020-02-13,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,6.82,8.53,8.95,13.22,10.23,23.45,8.95,27.71,7.25,0.466667,-5.1,4.505556,5.1562,,-4.45,69.888025
US_OK_40133,2020-02-14,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,,,,,,8.22,9.76,,17.46,10.27,31.85,9.76,38.52,7.71,-1.088889,-5.805556,7.905556,0.0,,-9.633333,52.393788
US_OK_40133,2020-02-15,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,1,-5,,6,,,,,15.54,,26.63,,36.07,,6.594444,1.544444,14.844444,0.0,,-0.572222,60.323472
US_OK_40133,2020-02-16,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,5,-1,,0,,10.67,,17.96,12.35,10.67,26.39,,35.93,,9.161111,3.7,15.438889,0.0,,5.494444,78.013774
US_OK_40133,2020-02-17,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,-1,-7,,-20,,9.7,10.18,8.73,16.0,13.09,26.66,10.18,33.45,8.73,13.666667,8.288889,19.616667,0.0,,10.194444,79.810899
US_OK_40133,2020-02-18,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,-5,-8,,-1,,,10.22,11.04,15.12,13.49,24.93,7.36,38.01,9.4,8.966667,5.144444,15.65,0.0,,2.527778,64.143525
US_OK_40133,2020-02-19,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,9,6,,1,,,12.41,6.41,18.82,9.61,45.25,12.01,50.05,7.61,5.072222,-0.622222,13.494444,0.0,,-3.65,53.472285
US_OK_40133,2020-02-20,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,5,6,,0,,6.76,11.13,5.96,9.15,9.15,27.04,,34.99,7.55,5.488889,1.327778,11.172222,0.0,,-3.061111,54.239141
US_OK_40133,2020-02-21,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,1,-1,,2,,,8.44,10.22,17.33,12.44,22.66,8.0,25.77,8.44,-0.088889,-7.1,8.777778,0.0,,-8.372222,54.112443
US_OK_40133,2020-02-22,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,2,-1,,6,,9.0,11.26,,21.95,12.38,30.95,,42.21,15.19,5.777778,-0.427778,15.866667,0.0,,-4.394444,48.073159
US_OK_40133,2020-02-23,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,2,-3,,-3,,,12.09,9.89,14.29,11.54,36.26,10.99,47.8,11.54,9.7,6.766667,13.188889,0.381,,4.05,67.960425
US_OK_40133,2020-02-24,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,4,-6,,4,,7.4,9.46,11.51,20.97,10.69,30.83,6.99,41.93,6.58,10.427778,7.583333,13.127778,0.979714,,8.488889,87.878715
US_OK_40133,2020-02-25,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,5,-11,,6,,7.54,10.72,7.94,31.36,11.12,38.9,7.15,37.32,8.34,7.355556,3.705556,11.411111,0.1524,,2.627778,72.069157
US_OK_40133,2020-02-26,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,21,4,,3,,,12.19,9.83,31.05,11.4,42.45,6.68,35.38,,2.722222,-0.3,7.411111,0.931333,,-2.661111,67.804041
US_OK_40133,2020-02-27,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,25,12,,3,,,7.43,9.49,23.94,11.56,42.1,6.19,28.89,,3.027778,-5.322222,15.777778,0.0,,-7.027778,47.873456
US_OK_40133,2020-02-28,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,25,5,,1,,,11.32,,25.81,8.15,36.22,10.41,37.13,,8.438889,-1.083333,18.033333,0.0,,-2.0,47.972188
US_OK_40133,2020-02-29,ChIJhyP2nNKbs4cRRjglNaXxyzc,Q495891,geoId/40133,US,United States of America,OK,Oklahoma,40133,Seminole County,US,USA,2,,,,,,,24845,12166,12679,3352,3639,2868,2861,2812,3369,2922,1969,1053,1822242,35.17,-96.61,1659,75.944444,15,10,,6,,,12.94,,21.38,10.12,32.06,,34.31,,10.95,-0.022222,23.277778,0.0,,-1.705556,41.642032
