location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ND_38097,2020-01-01,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,33.11,49.0,-7.216667,-14.15,-0.255556,0.1524,364.49,-8.911111,87.897244
US_ND_38097,2020-01-02,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,,33.46,-2.211111,-4.688889,0.35,0.762,354.33,-3.333333,92.267387
US_ND_38097,2020-01-03,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,,38.56,-4.222222,-6.372222,-1.577778,0.0,379.306667,-5.888889,88.422556
US_ND_38097,2020-01-04,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,,29.53,-8.716667,-14.033333,-3.827778,0.0635,372.533333,-10.222222,89.077079
US_ND_38097,2020-01-05,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,,46.65,-2.494444,-8.227778,2.805556,0.0,344.17,-6.25,75.641373
US_ND_38097,2020-01-06,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,41.67,27.78,-7.383333,-13.555556,-1.194444,0.0,356.446667,-10.222222,80.485379
US_ND_38097,2020-01-07,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,,34.46,-10.305556,-18.233333,-1.783333,0.0,356.446667,-14.466667,71.923944
US_ND_38097,2020-01-08,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,27.86,18.94,-21.861111,-28.311111,-15.727778,0.1524,356.446667,-24.933333,76.308602
US_ND_38097,2020-01-09,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,33.06,21.33,-10.844444,-15.444444,-7.822222,0.1524,356.446667,-14.377778,75.567343
US_ND_38097,2020-01-10,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,20.66,30.99,-16.833333,-22.177778,-8.983333,0.0,356.446667,-21.194444,69.188306
US_ND_38097,2020-01-11,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,25.35,35.21,-25.116667,-30.85,-17.483333,0.0,349.673333,-28.383333,74.316434
US_ND_38097,2020-01-12,ChIJVdlPrHHvxVIRAykAgu-4p3k,Q511524,geoId/38097,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2,,,,,,,7998,4046,3952,1017,1044,964,838,899,1127,990,605,514,1740315,47.45,-97.183333,2235,78.125,,32.89,35.76,-14.617284,-20.055556,-9.271605,0.0,349.673333,-18.320988,73.558436
