location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36095,2020-09-17,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,5,,-28,,4.23,,11.58,9.35,5.12,,6.9,,4.67,7.79,4.45,3.34,3.34,4.45,5.34,21.15,,6.46,3.34,7.12,26.27,3.12,5.57,,6.9,14.727778,6.55,21.477778,0.0,,11.339506,80.994326
US_NY_36095,2020-09-18,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,6,,-24,,3.38,5.18,9.69,7.43,4.06,4.73,8.79,,5.18,5.86,4.73,3.6,3.38,3.6,4.96,17.8,,4.96,,4.51,22.98,,6.31,6.08,,14.005556,8.955556,19.561111,0.3302,,7.197531,64.214033
US_NY_36095,2020-09-19,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,30,,-3,,,,9.85,7.45,4.52,5.32,5.85,,,4.52,4.26,,3.99,6.12,5.85,15.7,5.06,4.26,6.39,,31.4,3.73,5.06,,,8.516667,0.95,16.894444,0.0,,-0.166667,54.897874
US_NY_36095,2020-09-20,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,52,,2,,,3.97,8.19,7.69,4.47,4.96,6.7,3.72,,7.94,3.47,4.47,,,5.46,16.13,4.71,6.7,3.47,,27.3,,3.97,4.22,,8.238889,0.527778,16.316667,0.0,,0.487654,58.039708
US_NY_36095,2020-09-21,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,10,,-24,,4.46,4.46,10.25,8.91,,4.46,8.69,,,6.46,5.12,5.57,3.34,3.56,,22.05,5.35,7.13,4.01,6.01,28.74,4.23,5.79,4.01,3.12,8.022222,-0.511111,17.494444,0.0,,1.345679,62.760781
US_NY_36095,2020-09-22,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-1,,-24,,4.71,7.41,12.57,11.0,5.61,5.39,6.29,4.04,6.29,5.84,5.84,4.26,5.39,6.51,4.26,24.25,6.06,5.84,3.37,5.39,32.1,,6.51,5.84,3.37,9.083333,-0.494444,19.505556,0.0,,2.598765,63.767173
US_NY_36095,2020-09-23,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,1,,-20,5,3.73,7.23,7.89,6.13,4.6,5.04,7.23,4.16,4.82,5.92,3.29,5.04,3.07,,6.13,20.81,4.6,7.01,4.6,4.16,27.82,,11.17,5.26,,14.388889,3.016667,23.494444,0.0,,8.654321,68.188389
US_NY_36095,2020-09-24,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,10,,-21,4,5.13,5.13,10.48,6.91,4.68,7.36,7.58,,4.91,9.59,3.12,3.79,,,6.91,22.53,5.58,6.69,5.13,6.02,29.89,3.12,3.35,4.91,3.35,15.883333,7.416667,23.494444,0.0,,11.469136,74.752266
US_NY_36095,2020-09-25,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,83,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-1,,-24,5,4.08,4.54,12.24,8.84,3.63,4.08,4.54,,,6.8,,3.63,,4.08,7.48,17.23,3.63,6.8,4.31,6.8,35.6,,5.67,6.12,,17.277778,8.888889,26.061111,0.0508,,13.018519,76.079025
US_NY_36095,2020-09-26,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,84,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,30,,4,,4.47,7.89,10.52,5.53,3.95,4.21,3.95,3.68,3.68,8.16,3.68,,,4.21,,18.42,3.95,5.53,4.47,3.95,30.52,4.21,5.79,5.26,4.47,17.522222,10.311111,25.661111,0.0,,13.351852,76.798773
US_NY_36095,2020-09-27,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,85,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,38,,4,,3.9,6.59,10.98,7.57,4.39,,7.08,3.42,5.12,6.83,4.39,4.15,5.12,,6.1,16.35,4.15,9.76,,4.88,27.82,3.9,6.83,5.12,3.66,20.777778,13.361111,24.65,0.0,,16.506173,76.690797
US_NY_36095,2020-09-28,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,85,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,4,,-21,6,3.66,6.03,11.2,9.47,4.09,4.09,7.11,,6.25,7.97,3.66,3.88,4.52,,6.46,22.18,5.6,9.26,,3.02,34.24,3.66,4.74,5.81,3.02,21.655556,17.888889,25.666667,1.382889,,17.901235,79.733349
US_NY_36095,2020-09-29,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,85,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,5,,-21,5,3.81,6.15,6.78,5.51,4.03,5.09,8.27,,5.51,5.93,,3.81,,4.45,4.45,19.71,3.39,4.66,3.6,7.42,31.37,,4.45,5.72,4.66,19.516667,15.744444,24.716667,0.7112,,16.506173,83.103814
US_NY_36095,2020-09-30,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,85,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,3,,-21,5,3.85,4.71,7.49,5.77,,4.49,5.35,,4.28,6.42,,4.92,,3.85,6.42,20.32,5.77,6.2,4.71,3.85,29.94,4.28,,4.28,3.63,15.738889,12.022222,21.994444,51.985333,,11.296296,76.499397
US_NY_36095,2020-10-01,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,85,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,17,,-21,3,3.32,6.43,8.2,5.98,3.77,5.98,5.76,,5.54,5.76,5.1,5.1,,,5.54,21.93,3.54,7.98,,6.43,34.12,,3.99,3.99,3.99,15.133333,10.188889,20.922222,9.4234,,8.277778,63.765023
US_NY_36095,2020-10-02,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,85,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,1,,-20,5,4.97,4.74,10.17,7.91,6.55,6.33,8.59,5.65,5.42,8.36,5.87,4.97,4.29,,7.23,22.59,6.55,4.29,,7.91,31.63,4.52,8.13,5.87,4.97,11.344444,7.927778,19.261111,0.959556,,8.734568,84.395996
US_NY_36095,2020-10-03,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,86,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,16,,-4,,,5.22,4.18,4.7,5.74,7.83,8.09,3.92,5.22,4.7,4.18,5.22,5.22,,4.7,16.97,,8.36,,,31.59,,4.96,,,9.688889,4.955556,16.016667,3.7084,,6.277778,79.543451
US_NY_36095,2020-10-04,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,86,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,36,,2,,4.22,,7.44,11.91,3.97,5.95,6.7,5.46,3.97,4.22,3.97,6.2,,,,18.61,5.95,7.69,,3.72,36.97,3.47,6.95,6.95,4.22,8.2,1.805556,16.066667,0.127,,4.45679,77.503037
US_NY_36095,2020-10-05,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,87,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,4,,-21,3,4.12,5.63,8.89,7.8,4.99,7.15,6.72,4.55,5.42,6.94,8.89,3.9,4.99,6.29,,20.37,5.42,9.97,3.69,4.99,30.56,4.77,3.9,4.55,3.47,11.188889,3.005556,18.305556,0.1016,,7.228395,76.760214
US_NY_36095,2020-10-06,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,87,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,5,,-22,3,3.71,7.2,9.16,4.8,5.45,4.8,7.85,3.71,3.05,7.2,,5.45,,3.71,4.8,24.21,5.45,3.93,,4.36,27.27,4.8,5.02,3.71,5.02,12.816667,4.911111,19.05,0.0,,8.259259,74.29748
US_NY_36095,2020-10-07,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,87,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-2,,-21,4,,6.1,11.54,6.1,3.27,4.57,6.75,,,9.14,,5.22,3.7,5.88,4.14,20.68,3.7,5.66,4.35,3.05,29.39,,4.57,5.88,3.05,14.133333,7.766667,19.433333,0.0,,8.740741,70.371183
US_NY_36095,2020-10-08,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,88,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,20,,-26,1,4.08,7.03,6.13,3.18,4.76,5.22,10.89,,6.35,6.35,4.99,,,,,24.28,4.31,5.9,4.99,3.63,25.64,3.4,4.54,4.76,5.45,10.788889,6.05,17.661111,3.9116,,2.777778,58.569471
US_NY_36095,2020-10-09,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,2,0,90,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,1,,-25,5,4.35,5.04,13.51,6.18,,3.66,5.95,3.66,3.43,9.16,3.21,4.58,3.43,3.43,5.27,22.9,6.18,4.81,,7.1,31.82,4.58,5.27,3.66,6.64,8.855556,2.111111,16.788889,0.0,,2.796296,65.925734
US_NY_36095,2020-10-10,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,3,0,93,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,23,,-1,,5.04,5.31,12.21,6.63,,,7.17,3.98,6.63,13.0,4.25,,,,6.37,19.9,5.04,5.57,,4.78,28.93,,5.31,6.63,6.1,15.694444,4.966667,24.727778,0.0,,9.580247,67.289636
US_NY_36095,2020-10-11,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,94,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,49,,1,,,5.82,6.55,4.37,5.58,6.06,6.55,5.33,4.12,6.55,5.82,3.64,4.61,5.33,,15.76,5.33,6.55,4.85,5.09,31.04,,4.85,5.33,4.37,13.277778,6.955556,23.194444,1.1176,,6.487654,64.396339
US_NY_36095,2020-10-12,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,94,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,7,,-42,9,4.49,5.67,9.69,7.09,4.73,5.44,8.04,4.25,3.54,11.58,,3.78,3.78,3.31,7.56,17.96,5.91,4.49,,6.38,36.4,3.31,5.2,5.91,,8.994444,5.0,15.816667,0.3302,,2.975309,66.957302
US_NY_36095,2020-10-13,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,95,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-4,,-21,7,4.63,8.43,6.95,7.37,4.85,4.85,9.69,3.58,6.11,10.74,,3.16,,3.79,6.53,18.75,7.16,3.79,3.37,3.79,31.18,,3.58,5.06,3.37,10.294444,7.722222,13.116667,5.954889,,8.265432,87.620417
US_NY_36095,2020-10-14,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,95,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,3,,-19,5,3.91,3.26,8.04,6.51,3.91,4.13,5.86,,4.78,6.51,3.26,3.91,,3.26,6.73,21.06,4.56,5.21,,5.21,35.61,5.43,4.78,5.65,4.13,11.516667,4.794444,19.127778,6.3246,,6.783951,72.564007
US_NY_36095,2020-10-15,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,2,0,97,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,9,,-19,4,3.31,3.75,10.14,7.93,4.85,4.63,7.49,5.07,5.29,9.92,3.75,3.08,3.75,5.07,5.29,18.73,6.83,,5.95,4.41,30.63,,3.75,3.08,3.08,13.833333,4.555556,23.311111,0.0,,7.160494,64.127712
US_NY_36095,2020-10-16,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,3,0,100,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-8,,-20,7,5.63,4.12,9.1,7.37,,4.12,7.58,3.47,4.77,7.58,6.07,3.47,3.47,6.07,3.9,17.11,4.33,,5.42,3.03,29.89,,4.55,4.98,,11.466667,5.955556,20.294444,2.201333,,8.969136,85.789379
US_NY_36095,2020-10-17,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,100,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,16,,-3,,,6.81,7.07,3.93,4.19,6.03,5.24,4.45,4.98,3.67,4.98,,4.19,4.19,4.45,20.96,3.67,3.93,3.67,,28.03,,,6.81,4.19,8.283333,3.472222,14.616667,8.509,,1.95679,64.828574
US_NY_36095,2020-10-18,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,100,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,34,,-3,,5.42,5.91,12.56,6.4,6.4,,6.89,4.68,5.42,6.89,,3.45,,4.92,5.17,18.22,3.45,5.66,,3.69,37.68,,,5.91,6.89,6.866667,-1.4,15.705556,0.3302,,0.993827,66.190283
US_NY_36095,2020-10-19,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,100,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-6,,-20,5,4.3,5.59,8.6,7.31,,4.94,7.09,,3.01,8.81,4.3,3.22,4.08,,4.3,18.05,4.51,5.16,,3.65,33.1,3.22,6.23,5.59,,11.827778,6.372222,15.261111,0.0,,8.018519,77.420478
US_NY_36095,2020-10-20,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,101,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-6,,-17,7,3.17,6.56,8.04,8.88,5.92,4.44,6.98,,5.71,6.98,4.23,5.92,2.96,5.08,6.34,23.48,,5.29,5.5,3.6,32.99,4.44,8.46,5.29,6.13,14.461111,9.277778,17.9,2.342444,,12.160494,86.807703
US_NY_36095,2020-10-21,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,101,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,2,,-17,5,3.56,6.89,7.78,8.89,6.67,6.23,6.23,,6.45,9.56,4.67,4.67,4.89,4.45,6.23,22.9,6.67,3.78,4.22,,33.58,4.22,7.78,5.56,,15.422222,10.661111,21.633333,0.903111,,12.635802,84.359219
US_NY_36095,2020-10-22,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,101,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,7,,-19,4,,4.64,7.52,6.85,,5.3,8.62,3.98,5.75,8.62,,,3.76,3.32,5.53,22.11,4.42,8.84,3.1,5.97,32.49,4.42,7.29,4.64,5.08,16.655556,11.0,22.6,0.1778,,12.339506,77.051179
US_NY_36095,2020-10-23,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,3,0,104,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-6,,-23,6,,7.0,6.33,5.42,,4.07,7.23,3.84,,7.45,4.52,,3.61,4.29,5.87,20.33,5.42,6.1,,4.07,28.01,,6.55,4.97,5.42,17.494444,11.216667,23.9,0.0,,13.716049,79.137066
US_NY_36095,2020-10-24,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,3,0,107,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,12,,-6,,4.49,6.49,8.23,8.48,,4.49,5.74,,,6.24,6.49,4.24,3.74,4.74,,25.95,,7.74,3.49,3.74,28.7,5.49,,8.73,,14.344444,7.822222,21.933333,0.1016,,10.030864,76.218709
US_NY_36095,2020-10-25,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,2,0,109,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,21,,-1,,,4.98,5.98,7.47,4.23,4.73,5.98,4.48,,5.48,4.23,6.23,,4.48,4.73,20.17,,6.97,4.48,3.98,26.15,4.98,6.72,4.48,6.72,5.705556,1.216667,12.816667,0.1016,,-0.962963,62.725736
US_NY_36095,2020-10-26,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,109,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-6,,-19,6,3.79,5.68,6.31,6.94,4.42,,6.31,3.37,4.0,5.26,4.63,3.37,,4.0,6.52,25.24,5.47,6.94,4.21,5.05,35.33,4.21,9.25,5.47,7.15,6.661111,1.761111,10.15,2.737556,,4.030864,84.164178
US_NY_36095,2020-10-27,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,110,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-3,,-21,6,4.21,6.2,8.42,10.86,,3.77,6.65,4.87,3.77,7.98,4.87,3.1,5.54,3.54,5.32,23.7,6.87,5.54,3.54,4.87,35.67,3.99,5.98,5.76,4.65,8.555556,5.316667,10.9,3.245556,,5.524691,82.222577
US_NY_36095,2020-10-28,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,111,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,4,,-17,6,4.97,5.62,8.65,11.67,6.7,5.41,5.41,4.76,5.19,6.92,4.76,3.67,,4.32,3.67,18.59,4.76,8.65,5.62,4.32,32.0,,4.76,4.32,3.46,6.972222,4.877778,10.355556,2.709333,,5.432099,91.345451
US_NY_36095,2020-10-29,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,112,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,5,,-17,7,4.96,6.04,7.56,5.4,4.75,4.1,8.63,,4.53,7.56,4.32,3.67,,3.89,3.45,21.59,6.26,5.83,5.18,3.45,29.36,3.89,6.04,4.75,5.4,6.044444,3.788889,9.7,2.624667,,5.191358,94.788191
US_NY_36095,2020-10-30,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,113,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-11,,-21,9,5.01,5.44,6.75,6.97,3.27,4.35,4.14,3.05,,5.22,,4.14,,3.05,7.4,18.07,6.1,6.53,3.27,3.05,28.3,,4.79,6.31,,2.194444,-1.227778,6.783333,20.432889,30.48,0.018519,86.276991
US_NY_36095,2020-10-31,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,114,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,10,,-7,,5.01,,9.77,8.97,4.22,4.49,7.39,5.28,,6.6,,5.81,,4.75,,21.11,6.07,6.33,7.65,,28.24,,5.01,4.49,,-0.6,-6.255556,6.044444,2.159,30.48,-4.5,75.248865
US_NY_36095,2020-11-01,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,115,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,11,,-6,,,6.61,6.14,11.57,,,10.15,4.01,9.68,7.79,6.14,,4.72,5.19,3.78,20.54,6.84,4.96,4.01,,31.87,3.54,4.01,,,4.294444,-4.933333,10.0,0.0,,0.45679,76.760227
US_NY_36095,2020-11-02,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,1,0,116,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,-15,,-20,7,4.39,5.02,10.25,10.25,3.97,,6.9,4.18,7.74,6.48,3.97,3.76,4.81,5.86,5.02,21.96,4.6,6.27,4.18,3.14,34.93,2.93,5.44,5.86,3.14,1.988889,-0.872222,9.011111,4.2672,,-4.12963,64.90034
US_NY_36095,2020-11-03,ChIJ_RKPRqol3IkRq7xhO-i-9e4,Q71202,geoId/36095,US,United States of America,NY,New York,36095,Schoharie County,US,USA,2,0,0,116,2,,,31255,15678,15577,2880,3922,3718,3205,3596,4850,4685,2849,1550,1838138,42.59,-74.44,1622,81.914286,8,,-23,6,,4.53,8.23,8.64,4.94,4.94,5.76,3.5,5.96,7.4,3.29,,4.53,3.08,4.32,19.74,4.53,4.73,,3.91,29.61,,2.88,5.76,3.08,2.5,-1.022222,5.322222,1.9304,,-3.962963,63.061956
