location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48025,2020-01-20,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,9.95,17.74,,6.49,15.14,6.92,9.52,26.82,,10.81,38.5,9.95,6.92,11.968254,6.365079,17.587302,0.0,-0.111111,44.456872
US_TX_48025,2020-01-21,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.93,14.22,6.93,,16.04,9.48,6.93,27.71,,10.21,41.93,6.56,,12.857143,7.18254,18.984127,0.0,4.788889,60.823436
US_TX_48025,2020-01-22,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.16,11.97,8.89,5.47,12.31,8.89,7.18,30.45,6.5,6.84,42.08,,6.5,16.952381,15.65873,18.706349,0.508,13.377778,79.341666
US_TX_48025,2020-01-23,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,9.37,10.06,7.63,22.21,15.27,9.02,31.23,7.98,7.63,39.21,7.98,5.55,17.388889,12.634921,23.492063,5.043714,13.866667,79.953565
US_TX_48025,2020-01-24,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.34,7.83,,8.21,27.98,10.07,12.31,35.07,9.33,8.58,32.46,7.09,7.09,14.65873,8.206349,21.31746,0.0,7.166667,61.535402
US_TX_48025,2020-01-25,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.94,8.87,12.14,8.87,24.28,9.34,8.87,44.82,7.0,7.47,41.55,,,16.0,11.428571,20.650794,0.0,12.011111,79.921477
US_TX_48025,2020-01-26,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,11.61,8.17,,25.38,11.18,9.89,30.11,,7.74,43.87,6.45,8.6,19.412698,16.539683,24.198413,0.181429,17.222222,86.092063
US_TX_48025,2020-01-27,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.35,9.88,10.59,7.76,24.71,15.88,7.76,30.0,,10.24,48.71,8.82,6.0,15.888889,10.380952,22.396825,0.0,13.144444,85.187551
US_TX_48025,2020-01-28,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.26,10.37,13.14,5.88,28.36,8.3,9.34,35.62,,10.03,43.92,10.03,6.92,19.31746,15.333333,25.952381,0.0,14.955556,75.605256
US_TX_48025,2020-01-29,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.23,13.74,11.21,,19.89,11.57,12.29,39.42,7.23,9.04,38.69,13.74,7.96,15.690476,9.206349,22.984127,0.145143,3.211111,43.489183
US_TX_48025,2020-01-30,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,8.1,12.89,9.21,5.52,32.03,9.21,12.89,33.51,6.63,10.31,36.08,10.68,,12.206349,9.468254,17.968254,0.0,7.222222,72.574573
US_TX_48025,2020-01-31,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,5.37,11.5,8.05,,29.53,6.13,10.35,20.71,7.67,7.67,38.35,8.82,,13.368056,10.868056,18.409722,0.0,7.925926,69.062255
US_TX_48025,2020-02-01,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.94,9.72,10.64,,20.36,7.4,7.4,26.84,,7.4,37.95,9.26,,13.166667,6.708333,22.034722,0.0,4.25,55.61068
US_TX_48025,2020-02-02,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,15.41,8.61,,21.31,10.88,9.97,34.91,12.69,10.88,38.98,8.16,,14.576389,7.548611,23.090278,0.0,3.972222,50.319689
US_TX_48025,2020-02-03,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,8.26,13.41,7.91,5.16,16.51,12.73,10.32,29.58,5.85,9.63,37.49,7.57,5.85,19.006944,16.652778,23.5625,0.0,14.25,72.892157
US_TX_48025,2020-02-04,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,5.23,10.47,8.02,,19.19,10.12,8.02,34.54,7.67,5.23,41.52,8.02,8.37,21.166667,18.465278,25.763889,0.0,17.777778,79.498442
US_TX_48025,2020-02-05,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.75,9.87,7.75,,23.97,10.93,10.93,27.49,,,39.12,6.34,5.99,13.034722,6.986111,21.8125,0.036286,10.185185,82.900596
US_TX_48025,2020-02-06,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,8.62,8.98,,23.0,7.91,10.06,26.23,,7.55,40.25,6.11,,8.784722,3.326389,17.125,0.0,-0.972222,49.642077
US_TX_48025,2020-02-07,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.86,11.2,13.0,7.95,18.78,11.56,10.47,27.81,7.95,6.14,43.34,5.42,7.58,12.326389,4.340278,22.625,0.0,1.194444,48.258926
US_TX_48025,2020-02-08,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,17.3,11.22,,23.85,8.42,10.29,37.41,,7.95,39.29,,8.42,17.583333,13.395833,22.840278,0.0,13.805556,79.223551
US_TX_48025,2020-02-09,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,12.67,11.8,,,17.92,10.05,8.74,26.66,9.18,,47.63,,12.23,20.68254,17.484127,24.325397,0.036286,18.688889,83.996923
US_TX_48025,2020-02-10,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.97,13.04,8.33,,22.82,14.85,11.95,34.77,6.88,,36.95,7.24,7.61,22.420635,20.333333,26.642857,0.036286,20.677778,85.024026
US_TX_48025,2020-02-11,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,5.56,11.81,9.38,6.6,27.8,13.21,7.3,33.01,6.6,12.16,31.97,6.95,,14.791667,10.409722,23.548611,0.0,13.472222,91.688878
US_TX_48025,2020-02-12,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,,9.6,12.09,,22.41,12.45,7.11,30.23,6.76,10.67,40.55,8.89,,10.826389,9.319444,13.472222,0.9652,9.425926,91.2316
US_TX_48025,2020-02-13,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,7.83,16.72,10.32,,18.86,9.61,8.54,29.53,5.69,,37.0,4.98,7.47,12.293651,7.150794,19.007937,0.036286,7.188889,71.929967
US_TX_48025,2020-02-14,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,,,,,6.46,6.84,7.6,,13.3,6.08,,26.61,6.08,6.84,35.73,6.84,,10.436508,4.809524,16.753968,0.0,4.211111,65.297412
US_TX_48025,2020-02-15,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,1,3,-4,,,10.26,8.79,,21.98,,10.26,33.7,,10.75,32.73,12.7,10.26,14.34127,8.857143,21.571429,0.0,9.888889,74.621535
US_TX_48025,2020-02-16,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,4,-9,-5,,10.34,11.24,,,26.53,12.59,7.2,30.58,,8.99,44.07,11.24,7.64,18.753968,14.611111,25.071429,0.0,16.222222,83.029461
US_TX_48025,2020-02-17,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-1,3,-9,,10.78,10.06,8.62,,20.84,14.02,8.98,35.58,6.11,9.7,43.48,9.34,7.19,21.563492,18.444444,26.936508,0.036286,19.522222,83.538218
US_TX_48025,2020-02-18,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,3,-8,-1,1,7.82,12.8,12.44,6.04,20.27,11.73,6.4,30.58,6.04,12.8,48.35,12.8,9.24,21.904762,19.952381,25.65873,0.0,20.066667,85.89223
US_TX_48025,2020-02-19,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-2,-6,0,2,,6.72,10.41,6.38,14.44,12.43,,28.22,5.71,,34.26,5.71,6.05,15.569444,12.791667,21.881944,0.508,14.074074,91.510437
US_TX_48025,2020-02-20,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-6,-16,-3,,7.16,8.53,8.53,10.91,16.71,7.5,7.5,32.4,8.19,6.82,41.95,8.19,5.12,11.715278,9.0625,15.020833,0.181429,10.574074,93.255435
US_TX_48025,2020-02-21,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-4,-6,0,,,9.07,7.62,5.8,13.06,12.33,8.71,24.67,5.8,5.44,33.01,,5.44,10.465278,6.958333,15.597222,0.762,3.824074,63.282657
US_TX_48025,2020-02-22,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-3,-11,-2,,8.43,10.78,8.43,8.9,18.74,10.78,,25.3,,12.18,34.67,7.03,,11.881944,6.131944,19.034722,0.0,5.101852,64.663908
US_TX_48025,2020-02-23,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,4,-5,-2,,6.79,15.84,,,18.55,9.05,7.69,27.61,7.24,9.5,44.8,,7.24,18.423611,15.479167,23.798611,0.0,13.916667,73.516711
US_TX_48025,2020-02-24,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,-2,-8,4,-1,6.73,10.98,6.38,6.38,14.52,9.21,6.73,28.34,10.27,8.5,40.02,9.21,5.31,21.215278,18.256944,26.430556,0.169333,17.240741,76.451457
US_TX_48025,2020-02-25,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,15,-5,2,-1,5.87,11.73,7.25,5.17,30.71,13.11,7.59,35.54,5.17,5.87,42.44,5.17,7.94,19.131944,13.638889,26.763889,0.03175,10.305556,56.752132
US_TX_48025,2020-02-26,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,13,0,-1,0,8.79,5.5,,6.59,25.65,12.82,5.5,41.03,,,39.2,7.33,5.5,14.777778,9.451389,22.847222,0.0,-0.657407,34.49227
US_TX_48025,2020-02-27,ChIJvYVfKbcBaIYR220fjLmQqfo,Q108397,geoId/48025,US,United States of America,TX,Texas,48025,Bee County,US,USA,2,,,,,,,32592,19834,12758,3806,4048,5684,5401,4420,3751,2849,1684,949,1828415,28.42,-97.74,2280,76.116667,11,3,-3,-1,6.6,12.47,9.9,6.24,28.97,11.0,,45.48,,,39.24,6.97,,9.576389,1.284722,17.104167,0.0,-3.990741,39.253176
