location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49001,2020-01-11,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,,-2.511111,-8.561111,6.188889,0.0,-10.5,54.961332
US_UT_49001,2020-01-12,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,29.43,29.43,-2.127778,-9.1,5.461111,0.028222,-7.419753,66.999898
US_UT_49001,2020-01-13,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,21.4,34.65,0.9,-6.655556,7.466667,0.0,-7.358025,53.570364
US_UT_49001,2020-01-14,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,19.76,28.09,1.65,-4.372222,9.25,0.0,-7.228395,52.794153
US_UT_49001,2020-01-15,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,16.25,26.41,-1.7,-9.761111,8.133333,0.0,-8.37037,59.761282
US_UT_49001,2020-01-16,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,17.21,0.361111,-8.044444,11.061111,0.0,-7.993827,54.607773
US_UT_49001,2020-01-17,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,22.24,30.03,3.088889,-2.494444,8.316667,0.381,-6.709877,48.362731
US_UT_49001,2020-01-18,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,25.1,25.1,-1.994444,-7.5,6.122222,0.6858,-10.253086,53.393829
US_UT_49001,2020-01-19,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,31.23,-0.716667,-7.133333,7.361111,0.0,-8.530864,56.482689
US_UT_49001,2020-01-20,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,22.28,37.13,0.977778,-4.25,6.544444,0.0,-6.604938,58.910357
US_UT_49001,2020-01-21,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,29.21,29.21,3.111111,-1.005556,7.683333,0.254,-2.12963,68.924416
US_UT_49001,2020-01-22,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,39.91,37.75,3.177778,-1.55,9.738889,0.5842,-0.197531,78.186362
US_UT_49001,2020-01-23,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,20.15,27.58,2.194444,-4.527778,10.766667,0.0,-2.098765,73.100896
US_UT_49001,2020-01-24,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,32.11,21.04,2.277778,-4.133333,11.127778,0.0,-2.561728,70.851775
US_UT_49001,2020-01-25,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,,1.877778,-4.983333,11.094444,0.084667,-2.314815,73.986716
US_UT_49001,2020-01-26,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,26.76,25.55,2.777778,-3.627778,12.422222,0.0,-2.339506,69.780489
US_UT_49001,2020-01-27,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,38.34,25.22,5.144444,-2.705556,11.5,0.28575,-0.907407,64.624135
US_UT_49001,2020-01-28,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,34.98,40.12,0.694444,-6.35,8.794444,0.0,-5.62963,63.142663
US_UT_49001,2020-01-29,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,23.34,19.1,0.461111,-5.394444,7.533333,0.084667,-3.87037,73.895347
US_UT_49001,2020-01-30,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,39.53,16.22,-0.271605,-6.592593,7.376543,0.28575,-4.979167,70.793991
US_UT_49001,2020-01-31,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,27.91,23.92,-0.475309,-8.179012,9.537037,0.0,-6.333333,65.081214
US_UT_49001,2020-02-01,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,,1.883333,-7.105556,13.761111,0.0,-5.962963,56.832028
US_UT_49001,2020-02-02,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,22.18,33.92,5.038889,-4.272222,16.783333,0.0,-5.530864,48.722767
US_UT_49001,2020-02-03,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,23.8,29.75,0.761111,-6.794444,13.316667,1.143,-8.179012,51.796265
US_UT_49001,2020-02-04,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,15.63,22.47,-7.827778,-13.927778,-2.983333,0.903111,-14.067901,63.307095
US_UT_49001,2020-02-05,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,16.53,25.27,-9.327778,-16.177778,-0.111111,0.0,-15.95679,60.873855
US_UT_49001,2020-02-06,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,16.53,36.16,-0.916667,-7.15,7.172222,0.0,-7.253086,65.671777
US_UT_49001,2020-02-07,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,32.16,26.97,3.3,-4.633333,12.805556,0.0,-3.45679,62.861451
US_UT_49001,2020-02-08,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,,4.172222,-4.65,14.577778,0.0,-4.728395,53.386644
US_UT_49001,2020-02-09,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,22.36,1.588889,-4.716667,11.738889,0.0,-5.895062,56.763077
US_UT_49001,2020-02-10,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,16.53,33.06,-0.338889,-6.95,6.761111,0.5842,-7.061728,59.48984
US_UT_49001,2020-02-11,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,35.24,24.17,-1.177778,-7.394444,6.077778,0.0,-10.283951,51.538506
US_UT_49001,2020-02-12,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,,29.74,-1.986111,-9.736111,8.027778,0.0,-11.396825,49.775329
US_UT_49001,2020-02-13,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,33.9,15.95,-0.472222,-9.409722,10.416667,0.0,-8.785714,53.460341
US_UT_49001,2020-02-14,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,,19.12,,1.972222,-7.256944,13.118056,0.0,-9.777778,42.731767
US_UT_49001,2020-02-15,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,2,10,,,27.32,2.520833,-7.0,12.104167,0.0,-8.380952,44.612234
US_UT_49001,2020-02-16,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,11,,,35.88,5.034722,-2.409722,13.819444,0.0,-5.873016,46.388086
US_UT_49001,2020-02-17,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,,-13,,30.42,4.756944,-2.756944,12.645833,0.0,-4.103175,51.731009
US_UT_49001,2020-02-18,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,-4,1,0,17.82,27.2,-0.458333,-7.923611,8.6875,0.0,-9.674603,49.167601
US_UT_49001,2020-02-19,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,18,-2,0,15.38,27.88,-0.205556,-7.983333,7.233333,0.0,-10.17284,46.51264
US_UT_49001,2020-02-20,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,0,15,-4,,27.82,-1.544444,-9.833333,8.033333,0.0,-12.54321,43.02699
US_UT_49001,2020-02-21,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,19,11,-4,27.08,23.21,0.711111,-7.538889,12.616667,0.0,-12.432099,39.095107
US_UT_49001,2020-02-22,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,-7,9,,,,3.55,-4.161111,11.9,0.0,-6.932099,46.783461
US_UT_49001,2020-02-23,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,14,,23.55,30.62,2.75,-1.766667,10.822222,8.523111,-1.024691,79.000379
US_UT_49001,2020-02-24,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,12,21,0,27.5,28.49,2.072222,-4.45,8.95,0.8128,-5.333333,59.804219
US_UT_49001,2020-02-25,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,-25,8,-4,,29.33,-0.483333,-6.827778,6.694444,0.0,-10.598765,46.697915
US_UT_49001,2020-02-26,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,7,0,0,31.35,31.35,-1.388889,-9.122222,9.927778,0.0,-11.345679,47.409215
US_UT_49001,2020-02-27,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,5,37,4,39.31,18.72,2.161111,-7.572222,13.605556,0.0,-8.104938,47.470003
US_UT_49001,2020-02-28,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,26,28,-4,19.91,,3.605556,-5.75,14.211111,0.0,-7.598765,44.805679
US_UT_49001,2020-02-29,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,19,13,,33.42,35.99,5.733333,-3.044444,14.855556,0.0,-6.574074,42.390713
US_UT_49001,2020-03-01,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,22,,35.12,59.71,5.083333,-2.388889,13.055556,0.0,-4.901235,48.546726
US_UT_49001,2020-03-02,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,-8,26,0,39.57,25.09,1.633333,-3.244444,8.8,3.20675,-3.691358,64.826886
US_UT_49001,2020-03-03,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,-27,8,-2,33.84,35.95,2.405556,-5.655556,12.527778,0.338667,-6.975309,49.215466
US_UT_49001,2020-03-04,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,18,8,-2,45.36,37.95,4.444444,-5.172222,15.483333,0.0,-4.617284,51.616822
US_UT_49001,2020-03-05,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,26,33,2,34.41,39.33,6.533333,-4.027778,18.95,0.0,-6.197531,40.346358
US_UT_49001,2020-03-06,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,12,22,-6,28.8,38.73,9.516667,0.027778,19.172222,0.0,-7.265432,31.573006
US_UT_49001,2020-03-07,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,27,22,,49.39,30.7,9.955556,1.427778,17.933333,0.0,-3.907407,38.467779
US_UT_49001,2020-03-08,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,,25,,28.88,29.99,8.733333,2.805556,15.5,0.028222,-1.049383,49.441052
US_UT_49001,2020-03-09,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,4,40,,48.04,32.71,6.188889,-0.038889,13.877778,0.0762,-2.808642,53.15573
US_UT_49001,2020-03-10,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,18,8,0,50.31,24.64,6.844444,0.405556,13.688889,0.0,-1.611111,54.440869
US_UT_49001,2020-03-11,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,28,14,-6,57.92,42.94,8.844444,2.588889,16.088889,1.495778,2.117284,62.527486
US_UT_49001,2020-03-12,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,33,35,-2,100.0,23.08,8.844444,1.205556,16.855556,0.6096,1.0,58.352907
US_UT_49001,2020-03-13,ChIJaw0PeS77tIARVsktxn3YOrw,Q109284,geoId/49001,US,United States of America,UT,Utah,49001,Beaver County,US,USA,2,,,,,,,6421,3282,3139,1167,1086,689,816,681,664,712,415,191,1744354,38.34,-113.23,6714,80.2,8,17,-21,80.49,37.24,5.827778,0.533333,15.683333,4.572,-1.160494,61.90837
