location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29219,2020-01-11,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.06,11.62,4.77,13.11,11.62,8.04,5.06,,14.0,8.34,6.85,7.74,,8.04,4.77,,5.66,4.47,5.06,27.1,4.77,9.23,,,,43.78,6.85,7.15,6.55,,,4.090278,-1.770833,15.708333,58.456286,30.48,3.034722,92.899663
US_MO_29219,2020-01-12,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,4.4,8.22,4.11,9.1,7.04,4.4,7.63,,16.14,10.27,,6.75,,6.75,9.98,4.11,8.8,7.92,5.28,27.88,5.28,8.8,,4.4,5.87,43.43,,6.46,6.16,7.04,6.16,-2.965278,-4.486111,-0.048611,7.184571,50.8,-4.597222,88.613782
US_MO_29219,2020-01-13,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,3.95,11.06,4.21,10.0,9.48,,7.9,3.69,16.85,9.21,5.53,8.69,,5.26,5.79,5.0,,5.79,7.63,23.17,5.26,8.16,6.05,4.21,6.05,42.91,4.47,8.69,6.58,,5.53,0.611111,-1.191358,3.265432,0.0,30.48,-0.972222,90.642678
US_MO_29219,2020-01-14,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,4.88,3.8,4.34,9.23,5.97,4.07,6.24,,15.74,7.33,7.6,11.94,4.88,4.34,4.61,,4.07,4.34,11.13,24.43,4.34,,5.43,7.33,6.79,40.17,6.79,4.34,8.41,4.88,6.51,4.469136,-0.469136,10.876543,0.0,40.64,2.861111,88.611229
US_MO_29219,2020-01-15,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.71,5.99,5.71,7.62,10.88,7.07,7.62,,11.97,9.25,4.9,8.71,6.53,4.62,3.81,4.9,5.44,5.44,6.53,28.56,5.99,5.44,3.81,4.9,4.35,42.17,,7.62,5.99,4.35,6.53,8.522222,4.105556,13.705556,0.028222,,6.661111,88.245939
US_MO_29219,2020-01-16,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,,6.3,4.99,8.67,8.93,5.52,6.3,4.47,10.25,6.57,,9.2,5.52,4.2,,,5.25,3.68,9.72,28.64,6.57,6.83,6.3,3.68,5.78,35.2,3.94,9.98,6.04,4.2,6.83,-1.277778,-6.166667,9.283333,0.0,,-6.277778,69.183932
US_MO_29219,2020-01-17,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.7,8.27,5.99,8.27,6.27,7.99,5.42,,9.7,4.85,5.42,7.42,8.27,5.7,4.56,,11.12,6.27,5.13,29.37,8.84,6.84,5.42,7.7,,38.5,,8.55,8.84,,5.7,-2.594444,-4.627778,0.061111,0.0,,-6.666667,73.728808
US_MO_29219,2020-01-18,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,8.59,6.14,4.6,7.67,10.74,5.22,,4.91,14.73,7.98,8.59,9.82,,4.6,4.3,4.3,,5.53,,26.39,7.37,7.67,,,,43.89,5.83,7.37,5.83,8.29,6.14,2.794444,-1.622222,8.761111,40.349714,,0.277778,83.631286
US_MO_29219,2020-01-19,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.32,8.28,4.43,11.53,10.05,5.91,5.02,4.43,15.07,8.28,,8.87,4.43,7.39,5.62,5.02,4.73,8.57,4.73,23.35,4.73,8.57,,6.8,6.8,43.74,,8.87,4.43,5.32,5.62,-6.35,-10.461111,0.05,0.7366,,-13.805556,55.758622
US_MO_29219,2020-01-20,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,,8.05,,9.78,9.49,5.75,6.04,5.17,16.68,9.49,4.6,10.64,4.31,4.03,5.17,,5.17,5.17,5.17,25.88,5.46,7.76,4.03,,5.17,38.52,5.46,12.36,9.2,7.19,6.04,-8.427778,-10.361111,-5.361111,0.0,30.48,-12.316667,73.641849
US_MO_29219,2020-01-21,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,6.04,6.82,4.46,9.97,9.18,5.77,5.25,,19.16,6.3,3.94,7.87,5.77,,4.2,7.08,,8.4,4.46,23.35,5.51,7.08,4.72,7.61,6.3,43.29,4.46,6.56,6.3,,4.46,-5.672222,-9.783333,0.555556,0.3175,30.48,-8.938889,77.907472
US_MO_29219,2020-01-22,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.08,6.41,,8.28,9.09,,5.34,,17.64,5.34,4.81,7.75,5.61,,8.28,5.61,5.61,8.55,9.35,34.47,5.88,7.48,5.88,7.21,5.88,42.49,,8.28,5.61,,5.34,-1.65,-5.188889,1.85,0.0,30.48,-6.488889,69.727895
US_MO_29219,2020-01-23,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,10.6,8.02,,12.89,7.45,6.3,7.16,6.3,18.33,8.31,5.44,9.45,4.3,6.3,5.16,,,8.59,9.45,27.79,6.3,8.88,6.02,10.6,4.87,45.55,5.73,7.45,5.16,6.02,5.16,0.627778,-0.688889,1.65,4.191,30.48,-0.722222,90.751499
US_MO_29219,2020-01-24,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,6.92,7.23,,11.14,7.53,5.42,5.12,,20.77,9.03,5.42,8.73,4.82,5.42,4.82,,,5.72,8.73,37.03,4.82,10.24,6.92,6.92,4.52,40.65,5.42,5.72,7.53,4.52,,0.694444,0.083333,1.861111,6.19125,64.77,-0.077778,94.640886
US_MO_29219,2020-01-25,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.98,10.39,6.3,11.02,5.98,5.98,8.81,,24.87,9.13,,8.18,5.04,6.3,8.18,,,7.87,13.54,37.15,6.92,7.87,7.87,5.67,9.13,49.42,,7.24,5.35,6.61,,1.2,-0.25,2.638889,1.55575,40.64,-1.883333,80.898722
US_MO_29219,2020-01-26,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,7.45,5.36,4.47,15.78,7.15,5.06,6.85,8.64,25.31,8.93,8.64,11.32,4.76,4.17,5.96,5.96,4.17,5.96,5.36,30.08,6.85,7.45,4.47,4.47,7.45,45.27,4.17,4.17,4.17,5.96,5.06,0.166667,-4.338889,7.45,0.0,78.74,-2.8,80.948683
US_MO_29219,2020-01-27,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,7.45,6.12,,14.11,9.85,5.32,8.25,5.06,28.21,9.31,8.25,12.51,10.11,4.52,5.59,4.79,4.26,6.65,6.65,40.98,7.98,8.52,5.06,7.18,6.92,43.38,3.99,9.58,6.92,4.79,,0.15,-2.35,4.288889,0.0,30.48,-1.411111,89.758007
US_MO_29219,2020-01-28,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.57,7.95,4.77,11.13,11.93,6.36,6.63,4.77,31.01,9.81,6.63,14.31,7.16,4.77,,3.71,,5.57,7.42,36.84,5.57,7.16,3.71,,9.28,44.79,,8.48,5.57,7.95,,-0.766667,-1.561111,0.527778,0.0,50.8,-2.044444,91.159826
US_MO_29219,2020-01-29,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,3.65,8.09,3.65,6.78,8.61,6.78,4.43,4.96,22.69,8.87,7.04,8.87,4.7,4.17,6.78,,3.91,,7.83,41.99,7.56,7.83,3.65,4.7,4.96,41.21,6.0,10.43,6.78,3.91,5.22,-0.594444,-1.733333,0.855556,0.689429,30.48,-2.411111,87.629579
US_MO_29219,2020-01-30,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,,7.49,4.13,6.45,10.33,8.0,4.13,4.91,33.56,9.81,5.94,11.62,4.39,7.49,,6.45,3.87,,8.52,38.47,4.13,10.59,5.68,,4.91,46.47,4.65,5.16,3.87,4.91,,-0.055556,-1.338889,2.177778,0.733778,30.48,-2.016667,86.767386
US_MO_29219,2020-01-31,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,6.68,4.81,5.61,12.3,4.28,,5.08,,37.16,12.03,4.01,8.02,4.54,7.22,4.28,4.01,,6.68,8.29,41.17,6.15,7.22,6.42,5.35,6.15,32.08,3.74,5.35,5.61,4.81,,2.561111,0.494444,5.9,0.0,,0.55,86.759779
US_MO_29219,2020-02-01,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,7.2,9.7,5.01,10.96,10.33,6.57,5.32,4.38,28.17,11.89,5.32,10.96,4.7,,5.32,,4.7,7.2,,33.18,8.14,8.14,,5.01,,47.89,6.57,10.64,6.57,7.83,,3.444444,-0.227778,7.133333,0.0,,0.294444,80.151527
US_MO_29219,2020-02-02,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,8.06,8.06,5.89,10.23,,5.58,5.89,6.82,19.21,7.44,4.96,9.3,5.27,6.82,,,4.65,,7.44,25.1,,9.3,,,8.37,41.84,5.58,6.2,8.06,4.65,,9.233333,1.211111,20.116667,0.0,,0.416667,54.77815
US_MO_29219,2020-02-03,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,4.49,6.88,5.09,12.27,8.68,5.39,6.88,5.39,29.32,10.77,5.39,9.28,4.49,8.08,5.09,,,6.28,5.99,38.3,5.39,8.68,,6.28,,49.67,,6.88,6.88,6.88,5.09,10.75,3.116667,20.905556,0.0,,2.566667,58.205838
US_MO_29219,2020-02-04,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,4.97,8.64,,8.12,8.12,6.81,5.24,4.19,20.95,10.73,4.71,12.3,5.24,6.02,7.07,,,4.45,9.69,29.06,6.81,6.28,,4.45,6.54,41.1,4.45,,5.76,6.81,4.71,6.561111,1.505556,17.283333,0.0,,2.566667,75.918202
US_MO_29219,2020-02-05,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,6.91,5.76,4.61,8.93,10.37,4.32,6.62,,21.89,9.22,5.18,7.49,6.91,6.62,5.18,,4.9,10.08,6.05,27.08,8.06,6.05,4.32,5.76,,42.05,6.62,4.32,6.34,5.47,5.18,-0.044444,-1.205556,1.316667,1.87325,50.8,-2.683333,82.647297
US_MO_29219,2020-02-06,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,9.66,5.73,,12.98,9.05,7.54,7.24,6.04,25.05,9.36,5.43,12.98,4.83,,8.15,,9.96,4.83,8.75,35.61,7.24,8.45,4.53,4.83,6.94,46.78,5.43,6.64,7.85,,,-1.977778,-3.133333,-0.322222,5.116286,,-4.511111,82.954833
US_MO_29219,2020-02-07,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.17,5.99,,13.34,8.98,7.35,5.17,5.17,23.69,13.89,7.08,9.53,,5.99,3.81,,5.45,,8.17,39.48,5.45,6.81,4.36,4.36,5.72,36.21,4.9,5.99,5.45,6.26,,-1.694444,-5.627778,2.922222,0.072571,30.48,-5.833333,73.727192
US_MO_29219,2020-02-08,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.71,8.24,,7.29,12.04,6.66,4.44,6.34,23.46,8.56,4.44,9.19,7.29,6.02,,,4.75,6.97,5.71,33.6,7.92,8.56,,,6.02,45.01,6.34,7.29,6.97,,,-0.372222,-3.105556,2.616667,0.60325,30.48,-4.588889,73.349821
US_MO_29219,2020-02-09,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,4.83,10.56,4.22,10.86,8.15,6.34,6.64,6.64,26.25,12.97,4.83,9.35,5.43,,7.24,,7.54,4.53,7.54,28.06,9.05,8.75,,,4.53,48.27,7.24,10.26,7.24,4.22,5.43,3.966667,-2.411111,12.933333,0.28575,,0.272222,77.217796
US_MO_29219,2020-02-10,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,7.37,5.31,,11.5,9.44,6.78,5.9,5.31,25.95,13.57,,9.73,4.42,,9.73,,6.19,,5.9,35.39,6.78,7.37,4.42,4.72,6.19,40.11,5.6,7.96,4.13,,5.01,2.605556,-0.733333,10.744444,11.647714,,0.733333,87.658015
US_MO_29219,2020-02-11,ChIJn724bO2r3ocRQJ8l38mlPY0,Q497634,geoId/29219,US,United States of America,MO,Missouri,29219,Warren County,US,USA,2,,,,,,,34448,17227,17221,4488,4533,3923,4051,3889,5306,4206,2727,1325,1180522,38.77,-91.16,438,79.08,,,,,,5.12,6.74,,12.94,6.47,6.47,6.2,3.77,22.1,9.97,,9.43,5.66,5.39,5.93,4.04,3.77,3.77,8.89,31.53,7.28,7.28,5.66,5.93,5.93,43.39,4.04,8.89,7.01,4.58,4.85,2.05,-0.1,6.322222,0.423333,,-1.883333,75.420856
