location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28145,2020-01-25,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,7.43,,,22.72,,27.09,,36.27,,4.855556,2.472222,8.727778,0.28575,,-0.111111,69.24443
US_MS_28145,2020-01-26,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,8.39,10.07,,15.95,,26.44,,32.74,6.3,5.811111,1.005556,11.8,0.15875,,2.902778,80.149055
US_MS_28145,2020-01-27,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,7.3,9.86,5.48,20.45,11.32,32.88,6.58,35.8,7.3,10.166667,7.083333,15.305556,0.907143,,6.236111,76.326381
US_MS_28145,2020-01-28,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,9.34,11.13,5.75,25.85,7.9,37.7,7.54,38.42,7.9,6.65,-0.4,16.138889,0.028222,,2.166667,71.511327
US_MS_28145,2020-01-29,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,9.2,16.56,9.93,28.33,7.36,37.16,7.36,44.15,13.24,8.961111,5.272222,13.961111,0.290286,,4.569444,73.783058
US_MS_28145,2020-01-30,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,5.53,9.95,9.59,35.39,7.0,47.55,5.9,35.76,6.27,6.511111,3.288889,11.483333,0.254,,3.673611,82.149958
US_MS_28145,2020-01-31,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,,8.49,7.75,29.53,7.75,35.06,7.01,35.06,5.54,7.327778,4.388889,10.444444,0.508,,4.881944,85.308014
US_MS_28145,2020-02-01,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,,7.12,,30.55,,25.95,,28.88,,8.211111,6.038889,11.444444,1.016,,4.548611,77.461933
US_MS_28145,2020-02-02,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,,9.02,7.67,16.69,7.67,23.0,7.22,26.16,,9.144444,1.338889,21.505556,0.0508,,0.895833,55.908802
US_MS_28145,2020-02-03,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,6.27,11.8,,29.51,5.9,33.57,6.27,32.46,8.85,14.372222,7.688889,22.183333,0.0,,5.048611,53.753296
US_MS_28145,2020-02-04,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,8.28,9.31,10.01,18.63,6.21,25.53,7.25,31.74,7.59,16.677778,13.444444,19.661111,0.508,,12.375,75.881541
US_MS_28145,2020-02-05,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,6.34,11.97,8.8,17.95,6.34,27.81,5.99,31.69,5.63,13.9,10.75,18.327778,14.816667,,12.097222,91.080398
US_MS_28145,2020-02-06,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,6.82,8.97,11.48,21.17,8.61,32.29,7.89,36.59,,6.166667,3.055556,12.422222,29.101143,,4.034722,88.333069
US_MS_28145,2020-02-07,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,,10.78,10.78,16.36,5.58,29.36,,33.08,,2.7,0.261111,7.516667,7.408333,,-1.916667,70.791922
US_MS_28145,2020-02-08,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,,,9.02,17.14,16.69,25.27,6.77,39.25,7.22,5.816667,0.161111,12.727778,0.141111,,-0.75,61.512017
US_MS_28145,2020-02-09,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,7.37,11.7,,17.34,7.37,20.8,,35.1,9.53,8.438889,-0.011111,19.416667,0.0,,2.472222,64.457316
US_MS_28145,2020-02-10,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,8.6,10.75,9.31,18.99,7.52,27.23,6.09,35.47,8.24,13.877778,10.6,16.905556,6.180667,,11.958333,87.324462
US_MS_28145,2020-02-11,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,5.81,11.61,9.8,15.61,12.7,27.22,6.53,37.74,7.26,9.344444,5.611111,15.383333,54.483,,7.444444,88.587301
US_MS_28145,2020-02-12,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,11.79,8.85,6.63,17.69,8.85,24.33,7.74,37.97,7.0,8.066667,5.761111,16.4,10.625667,,6.138889,88.275209
US_MS_28145,2020-02-13,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,9.25,13.49,6.17,15.42,11.18,27.75,,36.23,,8.094444,4.761111,13.305556,27.214286,,5.104167,82.282696
US_MS_28145,2020-02-14,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,,,,,,,8.87,,16.2,9.64,28.15,5.79,30.08,,0.638889,-4.338889,6.427778,1.947333,,-6.222222,59.691776
US_MS_28145,2020-02-15,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,9,8,5,-6,,10.46,13.95,,14.82,9.15,23.1,10.9,34.0,,3.094444,-4.766667,14.9,0.0,,-5.090278,54.28719
US_MS_28145,2020-02-16,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,5,2,14,2,,8.32,13.58,,29.35,8.76,29.79,,29.35,9.2,10.472222,7.305556,13.811111,0.028222,,3.256944,61.287025
US_MS_28145,2020-02-17,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,2,-7,-1,-15,,,10.86,11.67,19.72,6.44,28.57,8.85,47.08,6.44,8.533333,3.066667,14.611111,0.0254,,7.0,88.804776
US_MS_28145,2020-02-18,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,-2,9,5,1,,6.62,7.72,8.09,16.92,11.04,22.8,11.04,45.61,5.52,14.272222,8.705556,17.077778,1.989667,,12.541667,89.656457
US_MS_28145,2020-02-19,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,-1,-7,-3,1,,10.41,9.72,6.94,18.39,9.72,33.66,8.68,29.5,5.9,7.316667,4.316667,14.0,19.775714,,2.569444,71.64107
US_MS_28145,2020-02-20,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,-10,-12,-6,-1,,6.2,9.65,6.2,15.51,9.3,28.6,7.58,38.25,8.27,5.805556,2.405556,9.766667,4.995333,,0.395833,67.782813
US_MS_28145,2020-02-21,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,-1,-3,4,1,,5.33,10.3,,12.08,9.59,21.31,,31.97,9.59,1.261111,-3.716667,7.3,7.3152,,-6.340278,56.201902
US_MS_28145,2020-02-22,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,8,4,1,-10,,10.09,,6.31,16.4,10.09,22.28,,37.0,,1.766667,-5.638889,12.288889,0.0,,-5.645833,56.751059
US_MS_28145,2020-02-23,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,2,-9,6,4,,6.85,6.42,6.85,11.13,8.14,23.13,8.57,38.12,6.85,6.977778,1.4,12.638889,0.0,,0.645833,62.903385
US_MS_28145,2020-02-24,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,-3,0,-9,0,,5.52,8.97,6.56,9.66,6.56,33.82,5.87,33.48,12.77,9.377778,6.566667,15.105556,3.429,,7.444444,87.434327
US_MS_28145,2020-02-25,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,9,9,5,4,,,7.65,6.6,17.38,9.38,31.28,,31.97,5.21,11.577778,6.138889,16.138889,7.27075,,7.611111,76.85513
US_MS_28145,2020-02-26,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,23,6,17,2,,5.79,7.15,6.81,27.23,11.57,40.85,,42.21,6.81,7.188889,4.2,12.1,0.127,,3.201389,75.198399
US_MS_28145,2020-02-27,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,17,9,4,1,,5.55,8.32,6.59,20.46,8.32,31.56,,33.99,5.9,3.311111,-2.572222,9.266667,0.22225,,-3.972222,57.707413
US_MS_28145,2020-02-28,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,14,9,16,-1,,6.5,7.95,9.03,18.07,6.5,35.78,10.12,35.05,10.12,6.516667,0.938889,12.761111,0.0,,-2.208333,53.264569
US_MS_28145,2020-02-29,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,20,7,6,-6,,,11.8,,25.79,,33.22,,34.97,7.87,7.955556,-0.35,16.616667,0.0,,-0.388889,54.3767
US_MS_28145,2020-03-01,ChIJc2eCIjYcfogR9mM-APEHROk,Q115344,geoId/28145,US,United States of America,MS,Mississippi,28145,Union County,US,USA,2,,,,,,,28486,13963,14523,3867,3925,3598,3522,3708,3582,3147,2014,1123,1833660,34.49,-89.0,1080,76.016667,28,4,29,8,,11.29,9.03,,18.06,7.22,27.54,7.22,36.11,,10.755556,2.922222,20.75,0.0,,2.083333,54.085382
