location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TN_47045,2020-01-11,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,5.31,3.91,5.31,9.22,7.55,6.43,4.47,5.87,15.65,7.83,,8.66,5.31,,4.75,4.19,6.15,,9.78,25.71,7.27,8.11,,5.31,7.27,35.22,,8.38,7.55,4.75,,12.981481,5.191358,19.512346,1.5875,11.796296,92.541408
US_TN_47045,2020-01-12,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,6.38,10.15,6.67,11.6,7.83,,4.64,4.93,20.01,13.34,,11.6,,6.67,5.51,,5.8,4.06,4.93,27.84,6.38,6.96,4.06,4.06,4.64,40.31,5.51,6.67,6.96,5.51,6.09,3.185185,1.12963,5.493827,16.3068,1.117284,86.356092
US_TN_47045,2020-01-13,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,6.12,7.77,3.77,7.07,8.71,7.07,7.3,7.3,13.42,5.89,6.83,8.48,,3.77,3.3,4.95,,4.95,8.71,24.25,7.3,7.54,6.12,5.65,4.71,39.33,3.3,5.18,7.07,4.71,6.83,5.049383,2.166667,9.746914,0.0,3.092593,87.263188
US_TN_47045,2020-01-14,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.64,7.08,4.88,12.45,7.81,4.15,8.06,4.15,13.18,7.08,5.13,9.52,7.08,8.79,4.39,5.86,4.15,4.64,12.94,31.0,7.81,12.94,4.15,4.39,8.06,41.75,5.13,13.43,7.08,5.37,6.1,9.216049,6.592593,12.858025,0.362857,8.067901,92.616839
US_TN_47045,2020-01-15,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,7.51,6.57,,9.62,8.68,5.87,5.63,5.63,13.84,7.74,4.46,9.15,3.52,3.99,5.4,4.22,4.46,5.63,11.03,30.5,7.74,8.21,7.74,6.8,8.21,44.58,5.87,9.62,6.1,6.8,6.8,13.691358,9.907407,17.796296,0.036286,13.259259,97.244819
US_TN_47045,2020-01-16,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.41,9.06,6.12,11.02,7.59,3.92,,3.43,15.19,6.12,6.12,9.31,5.39,4.16,,5.14,4.65,5.14,12.49,28.66,7.35,8.57,5.14,6.86,7.59,44.09,5.14,7.59,5.14,4.9,5.88,7.845679,2.512346,14.796296,0.395111,5.018519,82.358113
US_TN_47045,2020-01-17,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,5.79,8.45,4.59,10.86,10.86,5.79,5.55,,14.0,7.72,4.83,9.65,4.83,8.21,4.1,5.31,3.86,5.79,11.83,23.66,5.31,3.86,5.31,4.59,7.24,37.41,,4.1,,4.83,4.34,3.012346,0.82716,6.722222,0.0,-2.654321,66.525944
US_TN_47045,2020-01-18,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.45,7.41,,10.38,9.49,7.41,7.41,6.22,12.75,7.41,5.34,10.08,6.22,6.82,7.11,5.34,6.82,5.34,8.0,24.01,6.52,8.3,,5.34,8.0,41.2,6.22,6.22,10.08,8.6,4.45,12.061728,6.061728,16.802469,0.9525,7.12963,72.095726
US_TN_47045,2020-01-19,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,,7.33,,17.1,11.3,6.11,7.94,,12.52,7.64,,8.86,,4.89,,6.11,,,,23.82,5.19,8.86,5.19,,,45.2,,8.86,7.64,,,2.117284,-1.117284,8.308642,2.060222,-7.666667,48.437042
US_TN_47045,2020-01-20,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,8.04,10.54,3.88,9.15,10.26,8.87,6.65,6.93,13.86,10.26,5.54,11.64,4.71,5.54,,5.82,4.44,,7.76,29.94,6.1,8.04,5.54,,3.88,47.13,8.87,8.59,7.49,7.21,8.59,-4.061728,-6.104938,-1.117284,0.0,-8.95679,68.797806
US_TN_47045,2020-01-21,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,7.48,8.18,3.27,9.58,5.84,5.84,4.91,7.95,16.36,9.58,4.21,8.18,,6.78,4.21,4.21,7.48,5.14,9.11,25.47,5.14,8.41,3.74,7.24,12.15,45.8,7.48,8.41,6.31,5.14,5.61,-2.388889,-4.820988,1.635802,0.0,-7.882716,66.116116
US_TN_47045,2020-01-22,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,6.86,7.8,3.78,12.53,5.91,8.28,7.33,5.2,16.79,6.38,4.73,11.11,6.15,4.97,3.31,6.62,3.55,6.38,10.17,32.16,4.97,6.15,7.57,8.28,6.62,40.91,4.26,9.93,7.09,9.22,6.38,-0.987654,-4.333333,3.685185,0.0,-5.932099,69.668808
US_TN_47045,2020-01-23,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,5.83,7.69,4.66,13.52,8.16,4.66,8.39,3.73,19.35,8.39,3.96,11.19,3.73,8.16,6.76,4.2,6.06,4.43,15.15,32.41,5.83,5.36,6.06,7.0,9.33,43.13,6.06,7.46,5.6,4.9,6.29,3.277778,1.728395,5.444444,0.3175,0.092593,79.856298
US_TN_47045,2020-01-24,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.28,8.31,3.8,9.5,10.45,7.13,6.18,3.56,26.37,8.55,4.51,11.4,7.13,4.04,4.99,3.8,4.04,4.51,10.21,39.67,6.18,4.75,6.65,5.7,9.03,40.62,6.41,7.37,8.31,5.46,5.7,4.91358,3.975309,6.283951,6.1595,3.660494,91.744003
US_TN_47045,2020-01-25,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.12,10.89,,12.07,9.13,,7.36,5.59,27.68,5.89,,7.07,,7.36,7.66,,,4.71,10.6,38.86,7.95,13.25,4.71,,,47.69,4.42,10.3,6.48,,8.54,3.916667,2.347222,6.9375,0.22225,-0.048611,75.466435
US_TN_47045,2020-01-26,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,7.49,8.87,,13.59,7.49,4.16,5.27,6.1,24.95,9.71,7.21,6.66,5.27,4.99,,4.71,,7.76,10.81,34.1,7.21,9.71,6.38,4.16,5.27,37.99,4.71,6.93,3.88,4.71,4.99,6.166667,1.208333,12.416667,0.036286,3.784722,84.813161
US_TN_47045,2020-01-27,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,5.76,6.24,3.36,8.64,8.4,4.08,7.92,6.96,19.92,8.4,6.72,6.24,,7.68,5.28,4.8,,6.72,11.52,36.73,3.36,8.4,7.68,5.52,6.24,48.25,5.76,7.44,8.64,4.08,6.0,8.993827,3.648148,13.506173,0.0,5.617284,79.726842
US_TN_47045,2020-01-28,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,5.71,7.14,3.33,10.23,8.56,6.66,5.23,3.33,22.6,11.42,4.28,12.37,,5.71,5.47,4.52,,4.04,12.37,47.34,5.47,8.09,5.71,6.18,5.23,44.96,6.66,18.08,5.95,8.09,7.61,3.469136,0.623457,8.567901,0.0,1.858025,89.328032
US_TN_47045,2020-01-29,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,8.36,8.36,5.01,12.42,9.79,7.16,4.78,,24.12,11.22,7.64,13.37,,5.73,4.54,5.49,5.25,5.97,11.7,41.79,7.16,7.88,4.06,5.97,7.4,44.89,5.01,14.57,3.82,5.25,8.36,3.975309,2.833333,5.458333,0.4064,2.814815,92.303913
US_TN_47045,2020-01-30,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.8,8.64,5.76,10.8,15.84,8.16,8.16,5.28,31.43,7.44,6.72,10.56,4.08,4.56,4.08,,4.32,,8.88,46.07,7.68,12.24,6.48,6.48,5.04,51.35,4.8,8.64,8.16,9.84,4.08,4.203704,2.993827,6.123457,0.084667,2.851852,91.032282
US_TN_47045,2020-01-31,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,,4.31,,10.53,9.57,4.79,5.98,7.18,27.05,7.18,5.51,9.34,3.83,4.31,5.27,6.22,,3.83,7.18,39.26,5.98,5.27,5.75,6.7,5.51,45.0,4.55,8.14,,7.66,5.75,5.728395,4.333333,7.419753,0.508,4.796296,93.779115
US_TN_47045,2020-02-01,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,8.61,9.8,,8.61,9.5,5.94,5.34,6.53,28.21,11.29,6.83,7.72,6.53,4.16,8.61,,4.45,6.24,11.58,28.8,4.45,8.91,5.05,5.94,5.64,46.92,8.31,10.99,5.64,6.24,,7.416667,5.125,11.826389,0.53975,4.284722,80.633196
US_TN_47045,2020-02-02,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,6.8,6.8,5.62,7.09,8.57,7.09,8.28,,28.08,9.75,4.43,12.71,6.5,5.91,5.32,4.73,,6.21,6.8,30.74,7.68,7.98,,4.43,,45.52,7.09,9.46,6.21,,5.62,10.048611,3.659722,20.027778,0.0,1.979167,57.564812
US_TN_47045,2020-02-03,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,8.01,10.36,4.94,17.19,8.48,5.89,6.12,3.77,18.6,7.53,4.24,12.71,4.0,5.65,4.47,6.12,,6.36,7.53,36.02,8.01,10.36,7.06,6.12,5.89,38.85,5.89,10.83,3.53,10.36,6.12,14.728395,10.938272,20.209877,0.0,6.777778,59.164868
US_TN_47045,2020-02-04,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,5.7,7.07,5.01,13.9,8.43,4.33,8.21,5.47,20.74,10.26,5.7,9.57,,5.24,7.07,5.93,3.65,4.79,10.94,34.87,7.29,7.52,4.1,3.19,,49.0,6.15,9.8,7.52,6.84,9.12,15.679012,10.296296,18.049383,0.5715,13.364198,86.232899
US_TN_47045,2020-02-05,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,7.13,5.75,,11.05,9.21,4.14,4.83,5.29,24.85,9.89,5.29,9.89,5.75,4.37,6.67,7.13,,5.06,8.74,38.66,4.6,7.82,4.83,4.83,7.36,44.41,5.06,8.05,5.06,6.44,5.98,6.290123,4.209877,9.851852,14.9225,5.67284,95.890364
US_TN_47045,2020-02-06,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,6.18,9.84,3.66,12.59,10.99,4.35,5.95,6.64,22.43,9.61,3.89,8.47,4.12,4.12,5.95,4.12,5.95,4.58,13.28,35.71,4.12,6.87,3.43,3.89,5.49,38.46,4.12,4.35,6.41,5.26,6.64,2.395062,1.037037,4.209877,3.6576,1.271605,92.396042
US_TN_47045,2020-02-07,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,5.96,5.01,,10.01,6.2,6.91,,8.11,20.98,10.73,3.34,8.35,,6.2,4.29,5.48,5.01,4.29,6.2,34.33,7.15,6.68,8.58,3.34,6.68,38.62,4.53,5.01,6.2,6.2,4.77,1.666667,-0.512346,5.746914,0.592667,-2.753086,72.753733
US_TN_47045,2020-02-08,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,,8.69,,14.98,5.69,7.49,5.69,,22.47,11.09,,7.49,,6.89,,4.2,4.49,4.79,8.39,28.16,5.09,8.39,5.99,4.79,7.19,41.35,,9.59,9.29,,5.99,3.611111,-1.173611,8.909722,0.0,-1.423611,69.700178
US_TN_47045,2020-02-09,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,,9.06,5.14,9.67,9.67,6.65,8.46,6.04,21.75,11.78,5.14,10.88,5.44,6.65,6.95,,4.83,,9.06,30.82,7.25,6.34,5.14,,6.34,39.58,7.25,6.65,7.86,,,8.416667,0.888889,18.895833,0.0,2.333333,65.825543
US_TN_47045,2020-02-10,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.21,6.78,6.08,14.03,7.01,5.84,5.84,4.91,23.38,12.39,5.61,12.62,3.97,7.71,9.58,4.44,,7.01,9.58,36.7,9.82,7.48,5.84,6.08,5.38,43.95,5.14,9.35,5.14,7.71,4.91,11.475309,6.524691,15.839506,6.985,10.141975,91.564484
US_TN_47045,2020-02-11,ChIJTVKtZhkpeYgRQk7mIIf0Wco,Q495078,geoId/47045,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2,,,,,,,37339,18029,19310,4736,5047,4658,4360,4650,5061,4444,2855,1528,1828575,36.06,-89.41,1364,75.4875,,,,,,4.09,7.71,,12.29,8.67,4.34,8.67,,22.64,9.39,6.02,11.8,,4.82,8.43,4.58,,3.61,13.25,33.24,8.91,6.5,5.3,3.85,6.02,45.53,4.82,4.09,5.78,6.02,6.99,4.679012,3.049383,6.858025,6.096,2.919753,88.439462
