location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_CO_08029,2020-01-11,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,8.18,9.67,9.67,6.69,5.58,7.43,9.29,7.06,,7.81,,,5.58,,6.69,28.25,8.55,7.06,5.21,,42.38,5.21,8.18,7.06,,-11.283951,-16.993827,-3.345679,0.09525,,-15.6875,69.715747
US_CO_08029,2020-01-12,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,6.58,7.67,8.77,8.77,,8.04,12.79,8.4,9.13,9.5,5.48,6.58,5.11,,7.67,22.65,,6.21,,,46.03,,5.11,,5.11,-8.54321,-14.635802,-4.055556,0.296333,,-12.048611,75.813305
US_CO_08029,2020-01-13,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,7.21,7.53,6.59,5.02,,16.94,12.23,5.96,10.66,4.39,,,,10.35,32.0,7.21,4.71,6.59,,36.07,5.02,7.53,6.9,7.21,-5.401235,-9.141975,-0.444444,0.465667,,-9.493056,73.195046
US_CO_08029,2020-01-14,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.81,9.73,11.02,6.16,5.51,11.02,7.13,8.75,10.05,4.54,,5.51,,9.08,30.15,,9.08,,4.54,33.4,4.54,6.81,7.13,5.19,-3.744444,-10.244444,4.111111,0.310444,,-12.197531,55.769712
US_CO_08029,2020-01-15,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.24,10.17,8.86,7.22,6.89,13.78,8.86,10.83,11.16,8.2,4.92,4.92,5.25,12.14,26.91,5.58,8.2,4.59,5.91,37.41,4.92,6.56,9.52,5.25,-3.494444,-11.05,4.405556,0.0,,-11.802469,55.035594
US_CO_08029,2020-01-16,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,9.16,11.45,7.52,,6.21,17.01,9.81,7.52,7.85,5.23,5.56,4.91,5.23,7.52,23.88,6.21,8.18,,6.54,42.2,9.49,7.52,5.89,4.91,-3.888889,-9.633333,4.055556,0.0,,-11.018519,59.425469
US_CO_08029,2020-01-17,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,11.01,11.64,7.86,7.24,4.72,13.84,5.03,6.92,8.81,,,5.03,,6.92,26.11,,4.4,4.72,,36.81,6.29,9.75,,5.03,-1.122222,-7.077778,3.833333,0.254,,-5.660494,70.821507
US_CO_08029,2020-01-18,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,7.73,11.21,8.12,11.21,8.89,10.44,9.66,,8.12,,6.96,5.41,,6.57,22.8,6.18,5.8,,,42.52,,,9.66,5.41,-7.35,-12.872222,0.744444,1.213556,,-12.91358,64.185405
US_CO_08029,2020-01-19,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.13,9.97,,,8.82,15.33,,,,6.9,5.37,,6.52,,23.0,6.9,6.52,,,43.7,,6.13,,,-7.616667,-13.333333,0.072222,0.0,,-12.907407,66.76549
US_CO_08029,2020-01-20,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,7.54,10.76,6.46,,6.82,16.5,7.54,5.74,10.05,,5.38,6.82,,17.94,25.83,7.54,5.38,5.38,,39.11,,6.46,8.25,5.38,-6.432099,-13.37037,1.203704,0.0,,-12.673611,62.049334
US_CO_08029,2020-01-21,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,7.98,7.06,11.04,10.12,6.13,8.59,18.41,10.74,5.21,5.83,4.6,,5.21,9.2,9.82,31.91,6.13,5.21,8.9,6.75,40.8,5.21,4.6,,,-1.716667,-4.216667,1.122222,0.181429,,-5.746914,73.347304
US_CO_08029,2020-01-22,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,5.32,5.0,13.45,6.26,6.26,6.57,19.39,9.38,5.94,10.64,6.88,,7.82,,9.07,32.85,8.45,7.2,,4.69,42.23,,,5.63,,-1.494444,-3.477778,1.083333,2.394857,,-2.740741,89.95061
US_CO_08029,2020-01-23,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,7.23,11.45,11.75,,4.22,19.29,9.95,6.93,9.64,,,,5.73,6.33,28.63,7.54,5.73,,,40.09,5.42,4.82,5.12,,-0.882716,-2.808642,2.209877,0.471714,30.48,-2.930556,84.144589
US_CO_08029,2020-01-24,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,4.9,11.33,11.03,7.04,6.12,7.35,23.58,8.57,5.21,10.72,6.12,,,5.21,5.82,26.95,6.12,6.74,,5.82,40.12,,7.04,5.21,,-2.594444,-6.477778,2.366667,0.0254,,-5.203704,82.140455
US_CO_08029,2020-01-25,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,7.31,10.38,7.69,11.92,8.84,9.23,33.07,15.38,,8.84,,,,,,40.38,8.07,,,6.92,44.22,,7.69,6.15,,-2.033333,-5.2,2.555556,0.0,,-4.41358,83.749235
US_CO_08029,2020-01-26,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,8.16,8.16,11.87,9.65,6.68,8.53,25.97,10.39,6.31,14.1,5.2,6.31,5.57,,12.62,36.73,6.31,8.16,5.94,8.16,42.3,,5.2,,,-2.183333,-6.283333,5.066667,0.0254,,-6.049383,75.126082
US_CO_08029,2020-01-27,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.4,7.62,7.31,4.57,4.57,28.63,11.57,,9.14,,,4.26,5.18,10.97,28.94,5.18,8.53,,,45.08,4.26,7.31,5.18,,-2.027778,-5.311111,3.961111,0.508,,-4.580247,82.609875
US_CO_08029,2020-01-28,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,4.74,6.63,9.16,11.37,,7.9,31.91,12.01,6.0,10.11,7.58,5.05,6.0,5.69,7.9,35.39,8.21,6.32,4.42,7.58,41.07,,7.58,10.74,4.42,-5.161111,-10.905556,0.383333,3.14325,30.48,-8.87037,74.264328
US_CO_08029,2020-01-29,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,4.74,6.32,9.16,9.16,9.48,4.42,26.86,7.9,4.42,14.85,,6.0,5.37,,9.8,32.55,11.38,4.42,5.69,,42.03,5.37,7.27,7.58,,-4.433333,-9.805556,1.35,0.042333,30.48,-8.08642,74.469551
US_CO_08029,2020-01-30,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,5.11,4.79,6.71,13.74,,,28.12,11.19,6.39,8.31,6.39,,8.95,6.71,4.47,46.34,6.39,5.11,7.99,6.71,35.16,,7.67,6.71,,-5.338889,-10.194444,0.616667,0.03175,30.48,-9.030864,74.421052
US_CO_08029,2020-01-31,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,10.34,,5.17,8.73,6.46,30.38,8.08,,10.02,5.82,6.46,4.53,,10.02,34.58,9.7,5.82,4.53,5.82,40.08,,7.11,5.17,,-5.788889,-12.205556,0.855556,0.0,,-11.209877,65.277436
US_CO_08029,2020-02-01,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,7.46,8.64,12.96,,5.5,11.0,29.84,12.17,,6.68,5.89,6.68,,,9.03,36.91,8.64,8.64,,5.89,46.34,5.5,5.89,,,-3.377778,-9.116667,4.683333,0.0,,-9.228395,64.93577
US_CO_08029,2020-02-02,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,8.67,9.05,6.41,,,26.02,8.29,,7.92,,,9.05,,,34.69,,6.03,,,32.43,,6.41,,,-1.855556,-8.694444,8.177778,0.0,,-10.283951,55.923861
US_CO_08029,2020-02-03,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,4.35,8.7,4.97,5.28,7.14,27.96,9.63,,9.32,5.28,7.77,9.32,5.59,7.77,38.21,,8.08,8.7,4.66,38.83,,10.87,6.52,,1.277778,-6.983333,8.638889,0.0,,-7.697531,52.527559
US_CO_08029,2020-02-04,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,8.48,5.03,9.43,4.71,5.03,6.29,18.86,9.43,,10.69,5.03,5.66,5.34,11.63,8.8,34.25,5.66,6.91,6.6,6.91,39.6,,9.74,5.97,4.4,-8.761111,-12.922222,-3.044444,0.762,,-13.425926,67.06114
US_CO_08029,2020-02-05,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.1,7.7,9.3,5.13,6.74,23.1,8.98,,8.34,,7.06,6.74,5.46,12.19,33.37,6.74,5.78,6.1,,42.03,,8.02,5.13,,-13.32716,-19.623457,-6.37037,0.310444,,-19.145833,59.376674
US_CO_08029,2020-02-06,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,5.65,10.67,9.1,,7.85,16.95,8.16,,7.53,,,5.96,,7.53,28.56,4.71,6.28,,5.02,38.29,5.65,16.01,5.96,,-8.234568,-12.135802,-2.555556,0.072571,,-13.194444,66.420821
US_CO_08029,2020-02-07,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.18,11.07,12.04,5.86,8.14,21.16,6.51,5.53,9.77,4.56,6.84,5.21,6.51,8.79,27.99,6.51,8.46,,,40.69,5.21,6.51,,8.14,-1.87037,-6.617284,5.425926,1.7145,,-5.951389,73.270769
US_CO_08029,2020-02-08,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,8.16,10.49,7.77,,6.22,26.43,8.16,,6.61,7.0,7.0,,,10.1,35.36,6.22,8.94,,7.38,39.64,6.22,9.33,,,1.32716,-5.808642,9.518519,0.056444,,-4.652778,64.080587
US_CO_08029,2020-02-09,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,8.34,6.82,8.34,9.47,,5.68,19.33,8.34,8.34,6.82,5.68,9.1,7.96,,,27.29,7.58,5.68,6.06,,45.86,5.68,6.44,5.31,,-0.3,-5.572222,7.411111,0.028222,,-6.061728,65.443352
US_CO_08029,2020-02-10,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.88,12.82,9.38,6.25,7.19,22.2,7.5,4.69,11.26,,,6.88,6.88,6.25,33.46,7.82,4.69,,5.63,40.34,,,6.25,5.32,-2.505556,-5.772222,2.222222,0.804333,,-5.858025,76.684152
US_CO_08029,2020-02-11,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,5.08,6.35,14.28,8.25,8.57,6.66,22.53,8.88,4.44,8.25,,6.03,,5.39,7.62,33.0,8.57,,7.62,5.08,35.86,,7.3,5.71,,-5.161111,-11.172222,1.016667,0.254,,-11.864198,59.463276
US_CO_08029,2020-02-12,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,6.25,8.76,9.07,7.19,7.19,20.64,4.69,4.38,12.82,7.19,,5.94,,9.07,29.71,9.07,7.19,4.38,5.0,40.97,,7.82,7.19,6.57,-6.233333,-12.716667,0.411111,0.0,,-12.722222,60.263755
US_CO_08029,2020-02-13,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,8.31,9.59,9.59,,,19.51,7.04,5.76,9.59,,,10.87,6.72,5.76,34.86,6.08,4.8,,5.44,28.14,5.44,9.59,5.44,,-4.255556,-10.827778,2.133333,0.028222,,-10.734568,60.471992
US_CO_08029,2020-02-14,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,,,,,,,8.13,10.16,5.42,,,16.26,5.76,6.1,7.79,,,6.1,5.42,6.77,25.74,5.76,6.1,5.76,5.42,29.46,,4.74,,5.76,-2.705556,-9.933333,6.872222,0.0254,,-10.95679,53.703764
US_CO_08029,2020-02-15,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,2,-1,11,-4,,,,7.33,9.37,6.52,6.93,19.56,,,10.59,5.7,,,,7.33,24.86,,10.59,,,36.26,,,6.93,,-1.266667,-8.333333,6.388889,0.0,,-10.148148,52.543422
US_CO_08029,2020-02-16,ChIJ0fgy9kaWQIcR3seegoTZYek,Q312149,geoId/08029,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2,,,,,,,30519,15349,15170,3163,3560,2874,3152,3145,4173,5240,3409,1803,1411354,38.86,-107.86,2975,78.885714,-2,1,,-5,,6.69,9.44,9.83,7.08,,,18.48,7.47,6.69,7.08,7.08,,,,8.26,32.64,6.29,,8.65,11.8,39.72,7.08,,5.51,,1.388889,-3.8,5.911111,0.0,,-5.191358,62.16772
