location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36049,2020-01-01,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,9.95,10.45,,25.88,,,33.84,,38.32,,0.166667,-0.868056,3.534722,1.560286,20.32,-3.465278,76.961322
US_NY_36049,2020-01-02,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,6.58,9.65,11.4,19.3,9.65,,46.93,10.53,43.86,8.33,2.215278,-2.409722,7.909722,0.0,40.64,-3.930556,64.155862
US_NY_36049,2020-01-03,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,6.16,18.04,,14.96,14.52,8.36,32.55,7.04,43.99,,6.465278,-0.479167,8.263889,0.0,,1.201389,69.271387
US_NY_36049,2020-01-04,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,10.28,12.34,,24.68,11.82,,29.3,13.37,46.27,,2.430556,0.506944,6.833333,1.415143,,0.590278,87.733797
US_NY_36049,2020-01-05,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,8.42,11.4,11.89,26.26,10.41,10.41,34.69,,53.52,8.92,-1.854167,-4.604167,3.520833,3.156857,20.32,-5.763889,74.700374
US_NY_36049,2020-01-06,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,,10.75,7.86,17.37,7.86,8.68,29.36,5.79,45.48,7.03,-1.743056,-6.472222,2.75,0.762,37.253333,-4.979167,78.829476
US_NY_36049,2020-01-07,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,7.89,10.52,9.02,20.29,11.65,6.01,28.18,7.14,34.94,6.01,-0.173611,-4.326389,2.75,0.870857,33.866667,-5.763889,66.122058
US_NY_36049,2020-01-08,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,7.85,11.59,11.97,16.83,13.46,5.98,25.43,,31.79,,-1.347222,-6.145833,1.145833,0.326571,53.34,-5.722222,72.386754
US_NY_36049,2020-01-09,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,,11.0,6.83,18.21,11.0,,31.87,5.69,36.42,5.69,-10.680556,-16.076389,-1.944444,0.53975,49.953333,-16.666667,61.469747
US_NY_36049,2020-01-10,ChIJT1NBzFOW2IkRUnqQPJ55QZc,Q115081,geoId/36049,US,United States of America,NY,New York,36049,Lewis County,US,USA,2,,,,,,,26605,13503,13102,3373,3312,3037,3083,3034,4026,3553,1937,1250,2552234,43.79,-75.45,3341,84.742857,,,,,6.24,10.64,11.38,17.98,9.54,,29.73,,32.3,5.5,0.652778,-7.25,5.277778,0.108857,25.4,-5.194444,65.11252
