location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72021,2020-02-10,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,,,,,,,26.648148,23.888889,29.259259,0.366889,21.138889,70.930626
US_PR_72021,2020-02-11,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,,,,,,,26.654321,23.987654,29.259259,0.141111,20.388889,68.272774
US_PR_72021,2020-02-12,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,,,,,,,26.450617,24.018519,29.055556,0.1905,21.138889,71.866328
US_PR_72021,2020-02-13,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,,,,,,,26.54321,23.962963,29.246914,0.733778,20.041667,66.492953
US_PR_72021,2020-02-14,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,,,,,,,25.969136,23.395062,28.901235,0.15875,21.194444,74.334868
US_PR_72021,2020-02-15,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,4,0,3,20,-1,0,25.753086,22.753086,28.648148,5.531556,21.333333,75.770057
US_PR_72021,2020-02-16,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,4,-2,-10,-3,-6,-1,26.024691,23.320988,28.604938,1.923143,21.680556,76.692725
US_PR_72021,2020-02-17,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-2,-1,-1,-32,-32,7,26.395062,23.765432,28.975309,0.508,21.263889,73.351348
US_PR_72021,2020-02-18,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-2,0,-7,9,9,-1,26.561728,23.925926,29.123457,0.28575,21.25,72.237391
US_PR_72021,2020-02-19,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-2,2,-6,12,7,-1,26.141975,23.62963,28.771605,0.762,20.763889,71.292448
US_PR_72021,2020-02-20,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-3,1,-8,25,6,-2,26.450617,23.975309,28.944444,0.28575,19.916667,66.622806
US_PR_72021,2020-02-21,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-3,-1,2,11,8,-2,26.018519,22.839506,28.611111,0.084667,20.125,69.241543
US_PR_72021,2020-02-22,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-1,0,3,7,-2,0,26.092593,22.938272,29.574074,0.0,20.166667,70.062041
US_PR_72021,2020-02-23,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-4,-3,-4,-7,-4,0,25.802469,23.111111,29.17284,0.0,19.902778,70.386251
US_PR_72021,2020-02-24,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-9,-8,-14,28,14,-2,24.351852,22.666667,27.055556,1.886857,21.055556,81.733135
US_PR_72021,2020-02-25,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-13,-12,-35,-6,6,1,24.567901,22.475309,27.141975,15.784286,21.638889,84.464966
US_PR_72021,2020-02-26,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-2,4,-9,12,7,-1,25.716049,23.314815,28.339506,3.991429,22.0,78.503264
US_PR_72021,2020-02-27,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,2,6,-3,18,7,-2,25.333333,21.148148,28.358025,0.705556,19.291667,69.442717
US_PR_72021,2020-02-28,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,5,8,-2,10,8,-3,25.876543,22.246914,28.679012,0.0,21.097222,74.568131
US_PR_72021,2020-02-29,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,6,7,-2,10,0,-2,25.623457,21.82716,28.740741,0.09525,21.055556,75.303763
US_PR_72021,2020-03-01,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,2,9,-4,8,-4,-1,25.987654,22.734568,28.938272,0.169333,21.541667,76.042967
US_PR_72021,2020-03-02,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,1,9,-22,4,-7,2,25.141975,23.092593,28.030864,1.0795,21.388889,79.173372
US_PR_72021,2020-03-03,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,4,12,-12,14,8,-2,25.660494,22.987654,28.382716,0.790222,20.986111,75.017203
US_PR_72021,2020-03-04,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,1,12,-6,18,6,-1,26.277778,23.209877,28.771605,0.084667,20.944444,72.395447
US_PR_72021,2020-03-05,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-2,4,-6,24,6,-1,26.419753,23.709877,29.018519,0.09525,21.347222,73.249679
US_PR_72021,2020-03-06,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,0,6,-6,13,5,-2,25.969136,23.364198,28.91358,0.653143,20.916667,73.850363
US_PR_72021,2020-03-07,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,2,8,1,-2,-2,0,25.858025,22.709877,28.635802,0.620889,20.652778,72.571863
US_PR_72021,2020-03-08,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,1,6,-8,-3,-5,0,25.364198,22.783951,28.296296,0.362857,20.861111,75.765456
US_PR_72021,2020-03-09,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-10,-4,-16,25,10,0,24.345679,22.790123,26.851852,0.508,21.236111,82.130667
US_PR_72021,2020-03-10,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-3,4,-17,6,5,0,25.265432,22.407407,28.209877,6.604,20.680556,75.465568
US_PR_72021,2020-03-11,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-2,11,-12,8,4,0,25.253086,22.777778,27.864198,0.036286,21.013889,77.267206
US_PR_72021,2020-03-12,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,2,35,-6,5,4,-1,26.530864,23.345679,29.67284,3.65125,20.347222,68.861162
US_PR_72021,2020-03-13,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-4,29,-15,-5,3,0,26.092593,22.87037,29.055556,0.0,21.277778,74.795567
US_PR_72021,2020-03-14,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-12,28,-31,-18,-6,4,26.290123,23.154321,28.469136,0.15875,21.416667,76.056166
US_PR_72021,2020-03-15,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-30,22,-30,-33,-12,6,25.858025,23.54321,28.240741,1.072444,18.125,62.298153
US_PR_72021,2020-03-16,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-56,-7,-59,-73,-41,17,25.314815,23.302469,28.0,0.217714,19.236111,69.383213
US_PR_72021,2020-03-17,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-67,-23,-66,-82,-54,25,26.037037,23.524691,28.530864,0.889,20.916667,73.548428
US_PR_72021,2020-03-18,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-70,-26,-66,-81,-58,28,25.604938,23.339506,28.08642,0.217714,21.458333,76.080871
US_PR_72021,2020-03-19,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-71,-25,-67,-80,-60,29,25.864198,23.580247,28.234568,0.508,20.958333,72.466817
US_PR_72021,2020-03-20,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-71,-20,-62,-80,-59,30,25.746914,23.024691,28.734568,1.8415,19.763889,68.074636
US_PR_72021,2020-03-21,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-73,-23,-70,-66,-50,,25.623457,22.845679,28.209877,0.592667,19.375,67.109244
US_PR_72021,2020-03-22,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-80,-44,-73,-73,-46,,25.444444,22.95679,28.382716,1.995714,20.736111,74.61171
US_PR_72021,2020-03-23,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-75,-39,-69,-85,-63,27,25.135802,22.592593,27.345679,8.309429,20.569444,75.453134
US_PR_72021,2020-03-24,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-74,-41,-72,-85,-63,30,25.302469,23.376543,27.493827,1.665111,19.638889,70.360443
US_PR_72021,2020-03-25,ChIJpVNddcFBA4wRBiWfz-BFWPc,Q739675,geoId/72021,US,United States of America,PR,Puerto Rico,72021,Bayamón Municipio,US,USA,2,,,,,185187,4468234,18.383333,-66.15,101,70,-73,-37,-70,-84,-64,31,26.148148,23.901235,28.54321,0.141111,20.291667,69.845345
