location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48407,2020-02-16,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,,6,,2,,9.57,12.77,,18.09,11.17,15.43,29.26,10.11,42.02,14.89,16.839506,14.450617,22.067901,0.0,,13.904762,82.164307
US_TX_48407,2020-02-17,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,6,-11,,-21,5,,,10.68,25.11,,8.01,30.45,10.15,37.92,,18.975309,15.364198,25.395062,0.0,,16.611111,84.723119
US_TX_48407,2020-02-18,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,-3,-9,,-4,2,9.55,14.86,12.2,19.1,11.67,,38.2,9.02,46.16,,21.814815,18.203704,25.024691,0.056444,,19.293651,83.745075
US_TX_48407,2020-02-19,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,-7,-1,,-4,1,,13.44,9.96,18.42,,10.95,29.37,9.46,46.8,9.46,14.076389,11.652778,20.930556,5.207,,10.962963,85.787306
US_TX_48407,2020-02-20,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,-3,-10,,-2,4,7.59,10.12,,21.24,9.1,9.61,32.87,,36.41,8.09,9.368056,7.965278,13.055556,5.49275,,6.972222,86.985868
US_TX_48407,2020-02-21,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,8,-4,,-4,1,,11.98,7.49,12.48,10.49,8.99,33.45,,45.44,7.99,7.902778,3.416667,12.965278,4.03225,,0.583333,60.44264
US_TX_48407,2020-02-22,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,29,-5,,9,,13.04,9.78,,,9.23,14.12,24.44,8.15,33.67,,8.305556,2.993056,16.180556,0.0,,0.092593,57.697478
US_TX_48407,2020-02-23,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,,-3,,3,,,15.11,,21.36,13.03,9.38,31.79,,43.25,8.34,13.611111,8.0625,18.409722,0.0,,8.712963,74.201027
US_TX_48407,2020-02-24,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,19,-2,,6,1,,6.56,,13.99,10.05,10.05,31.47,10.05,40.65,6.56,18.159722,15.215278,22.076389,3.65125,,13.564815,73.992371
US_TX_48407,2020-02-25,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,22,1,,4,-2,9.88,18.11,7.41,29.22,9.88,7.0,31.69,10.29,34.98,9.88,14.729167,8.645833,21.284722,8.4455,,7.648148,65.663892
US_TX_48407,2020-02-26,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,28,7,,3,-2,8.03,20.71,8.88,24.94,10.57,9.72,43.95,7.61,32.97,9.72,11.340278,6.756944,18.930556,0.0,,-0.240741,46.034687
US_TX_48407,2020-02-27,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,23,7,,3,0,6.48,13.4,9.94,19.02,10.37,,38.04,7.78,24.64,7.35,6.895833,0.013889,14.701389,0.0,,-3.796296,48.676097
US_TX_48407,2020-02-28,ChIJze7bBSJsR4YRRAM1J5OBJQ4,Q111744,geoId/48407,US,United States of America,TX,Texas,48407,San Jacinto County,US,USA,2,,,,,,,28231,14073,14158,3237,3472,3027,2865,3124,4153,4320,2750,1283,1841056,30.58,-95.16,1626,74.6,33,7,,2,-1,6.01,14.17,9.02,29.21,9.45,10.31,33.07,,36.51,7.73,11.138889,3.701389,21.993056,0.0,,-0.277778,46.833917
