location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13149,2020-01-11,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,22.96,34.44,18.505556,14.372222,21.666667,0.0,16.05,85.781307
US_GA_13149,2020-01-12,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,16.69,31.43,14.566667,7.388889,20.444444,23.833667,11.35,81.088878
US_GA_13149,2020-01-13,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,22.35,32.45,15.933333,12.305556,18.633333,16.764,14.5,91.318553
US_GA_13149,2020-01-14,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,14.0,25.8,16.75,14.738889,18.588889,26.1112,16.105556,96.017245
US_GA_13149,2020-01-15,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,16.65,21.95,16.094444,12.127778,20.972222,15.639143,14.883333,92.603128
US_GA_13149,2020-01-16,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,25.39,33.85,16.716667,12.744444,19.8,10.668,12.138889,74.465593
US_GA_13149,2020-01-17,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,18.43,36.87,10.555556,7.111111,16.2,2.4384,-2.883333,38.999654
US_GA_13149,2020-01-18,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,,40.18,8.894444,6.411111,13.055556,0.0,0.783333,56.913898
US_GA_13149,2020-01-19,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,20.52,29.75,9.338889,3.872222,13.994444,10.033,2.861111,64.065237
US_GA_13149,2020-01-20,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,19.32,27.46,0.388889,-3.722222,5.75,0.6858,-8.244444,52.500155
US_GA_13149,2020-01-21,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,23.45,40.1,-1.105556,-5.238889,4.7,0.0,-8.844444,55.798571
US_GA_13149,2020-01-22,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,17.61,32.29,1.022222,-5.155556,10.094444,0.0,-9.794444,44.386952
US_GA_13149,2020-01-23,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,31.78,31.78,5.333333,0.6,8.772222,0.042333,-4.183333,50.40126
US_GA_13149,2020-01-24,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,24.24,28.14,8.75,4.911111,14.65,17.949333,6.388889,85.15875
US_GA_13149,2020-01-25,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,36.67,38.71,5.416667,1.466667,11.111111,0.4064,1.022222,73.370529
US_GA_13149,2020-01-26,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,31.9,40.6,4.538889,-0.4,10.805556,0.0,0.105556,73.083113
US_GA_13149,2020-01-27,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,30.68,19.45,8.605556,4.677778,12.144444,0.084667,5.294444,79.823725
US_GA_13149,2020-01-28,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,44.97,30.23,7.005556,0.688889,15.477778,0.0254,1.555556,68.348556
US_GA_13149,2020-01-29,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,31.04,41.64,7.35,2.844444,12.555556,0.0,1.338889,65.837641
US_GA_13149,2020-01-30,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,35.13,31.31,7.444444,1.388889,15.061111,0.2286,2.294444,69.924691
US_GA_13149,2020-01-31,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,34.45,21.99,6.472222,3.522222,11.705556,0.296333,3.577778,81.796937
US_GA_13149,2020-02-01,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,21.42,28.56,6.261111,4.227778,10.316667,0.435429,4.127778,86.409677
US_GA_13149,2020-02-02,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,18.53,37.07,8.166667,0.555556,18.005556,0.0254,1.111111,61.239015
US_GA_13149,2020-02-03,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,41.93,37.9,12.3,3.166667,24.305556,0.0,2.294444,50.770701
US_GA_13149,2020-02-04,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,20.76,31.52,16.155556,11.45,21.644444,0.0,9.772222,66.012508
US_GA_13149,2020-02-05,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,25.86,31.77,17.533333,15.211111,19.938889,1.1176,15.666667,88.920046
US_GA_13149,2020-02-06,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,26.78,33.83,17.577778,13.866667,21.877778,40.64,16.527778,93.647095
US_GA_13149,2020-02-07,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,25.04,28.73,6.305556,2.616667,15.755556,34.078333,1.933333,73.805635
US_GA_13149,2020-02-08,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,27.7,51.29,2.6,-1.233333,10.072222,0.550333,0.061111,83.532452
US_GA_13149,2020-02-09,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,36.42,40.25,5.661111,0.133333,14.7,1.23825,1.761111,76.183067
US_GA_13149,2020-02-10,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,20.71,45.87,8.95,4.466667,14.066667,0.0,5.516667,79.273502
US_GA_13149,2020-02-11,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,30.19,26.32,16.705556,10.655556,21.866667,36.660667,15.62963,92.259597
US_GA_13149,2020-02-12,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,17.26,34.51,15.75,11.772222,23.238889,7.281333,13.955556,89.214466
US_GA_13149,2020-02-13,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,20.88,33.73,17.194444,9.066667,21.855556,9.144,14.605556,84.90858
US_GA_13149,2020-02-14,ChIJt6_6EiRGi4gRb2G-84Ga4NM,Q486348,geoId/13149,US,United States of America,GA,Georgia,13149,Heard County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751,5853,5898,1407,1558,1457,1280,1506,1806,1443,909,385,1073869,33.3,-85.13,780,75.166667,,,16.86,,6.294444,1.322222,11.5,6.2484,-1.916667,55.882167
