location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13165,2020-01-01,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,52.67,9.172222,4.094444,15.644444,0.0,-0.950617,49.366385
US_GA_13165,2020-01-02,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,47.18,8.8,4.877778,14.994444,0.508,4.154321,72.443247
US_GA_13165,2020-01-03,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,42.61,18.472222,10.933333,26.588889,2.6035,14.12963,75.66552
US_GA_13165,2020-01-04,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,42.46,17.95,13.222222,24.105556,22.4155,14.12963,78.262376
US_GA_13165,2020-01-05,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,86.27,8.15,2.138889,15.322222,1.905,-1.061728,51.991968
US_GA_13165,2020-01-06,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,52.16,8.972222,2.594444,18.588889,0.0,2.0,61.705401
US_GA_13165,2020-01-07,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,45.48,10.722222,4.788889,18.488889,0.0,5.123457,68.209431
US_GA_13165,2020-01-08,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,53.64,8.755556,-0.183333,17.755556,0.0508,-1.950617,47.493813
US_GA_13165,2020-01-09,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,25.34,42.77,8.388889,-0.055556,20.122222,0.0,1.938272,64.380739
US_GA_13165,2020-01-10,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,26.12,40.63,15.711111,11.822222,21.961111,0.0,10.555556,70.845405
US_GA_13165,2020-01-11,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,,19.533333,14.733333,24.733333,0.762,17.141975,85.401653
US_GA_13165,2020-01-12,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,55.75,20.027778,17.566667,23.644444,12.954,18.432099,90.251684
US_GA_13165,2020-01-13,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,33.59,19.654321,17.555556,23.419753,6.096,18.631944,92.618993
US_GA_13165,2020-01-14,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,42.47,20.123457,17.148148,24.555556,3.048,17.975309,87.64624
US_GA_13165,2020-01-15,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,39.61,19.401235,16.259259,25.012346,0.217714,16.296296,82.407174
US_GA_13165,2020-01-16,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,39.89,62.06,19.814815,16.487654,25.080247,10.244667,15.074074,74.421854
US_GA_13165,2020-01-17,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,29.27,35.43,11.644444,7.433333,18.911111,0.0,-3.524691,34.323006
US_GA_13165,2020-01-18,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,,9.861111,4.894444,19.288889,0.0,2.006173,57.605914
US_GA_13165,2020-01-19,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,,,14.261111,7.533333,17.516667,0.635,8.487654,68.234555
US_GA_13165,2020-01-20,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,45.02,52.13,4.777778,0.15,10.255556,0.1778,-5.401235,47.439015
US_GA_13165,2020-01-21,ChIJ_fD0g8sd-ogRAqEtoitt0Zw,Q389551,geoId/13165,US,United States of America,GA,Georgia,13165,Jenkins County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8813,4726,4087,961,1079,1390,1140,1120,1153,1018,624,328,1073775,32.79,-81.96,913,73.75,,,,24.92,24.92,1.505556,-2.105556,6.383333,0.0,-6.771605,53.959612
