location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17193,2020-01-01,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,19.44,38.88,3.709877,-1.932099,11.055556,0.0,,-1.753086,67.616967
US_IL_17193,2020-01-02,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,15.41,23.89,38.53,7.104938,2.765432,10.87037,0.9525,,1.598765,68.168875
US_IL_17193,2020-01-03,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,26.1,34.3,8.58642,4.91358,9.691358,8.091714,,8.203704,97.481592
US_IL_17193,2020-01-04,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,32.48,47.4,3.092593,0.895062,6.401235,1.596571,,1.364198,88.500745
US_IL_17193,2020-01-05,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,21.02,40.28,2.407407,-3.382716,11.691358,0.536222,,-1.512346,75.388331
US_IL_17193,2020-01-06,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,28.94,31.11,3.469136,-3.37037,9.277778,0.197556,,-2.376543,65.711774
US_IL_17193,2020-01-07,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,11.47,31.55,48.75,1.91358,-4.444444,8.524691,0.028222,,-3.030864,69.890413
US_IL_17193,2020-01-08,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,35.53,27.39,2.555556,-2.08642,7.271605,0.0,,-5.574074,55.192293
US_IL_17193,2020-01-09,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,36.8,38.92,6.351852,0.314815,13.574074,0.03175,,-2.444444,53.624976
US_IL_17193,2020-01-10,ChIJIyo5lH0HcYgRFQT90_dHTEA,Q488505,geoId/17193,US,United States of America,IL,Illinois,17193,White County,US,USA,2,,,,,,,13903,6824,7079,1692,1637,1404,1643,1550,2027,1850,1243,857,1800962,38.09,-88.18,502,75.06,,,,,29.18,47.5,12.141975,7.932099,14.54321,19.231429,,9.302469,83.037134
