location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NV_32009,2020-01-11,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,2.987654,-3.358025,9.987654,0.0,,-11.166667,39.099538
US_NV_32009,2020-01-12,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,1.354167,-6.430556,9.381944,0.0,,-10.574074,47.625627
US_NV_32009,2020-01-13,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,2.222222,-5.580247,10.45679,0.0,,-10.833333,41.832248
US_NV_32009,2020-01-14,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,3.469136,-2.907407,11.277778,0.0,,-11.547619,37.891519
US_NV_32009,2020-01-15,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,0.592593,-8.092593,10.777778,0.0,,-14.0,38.958591
US_NV_32009,2020-01-16,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,4.592593,-4.425926,12.444444,0.508,,-11.706349,34.784528
US_NV_32009,2020-01-17,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,1.981481,-6.08642,10.802469,1.55575,,-10.071429,49.343024
US_NV_32009,2020-01-18,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,0.972222,-6.145833,9.541667,0.0,,-9.925926,55.391832
US_NV_32009,2020-01-19,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,2.722222,-4.604167,11.784722,0.0,,-7.962963,57.005824
US_NV_32009,2020-01-20,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.423611,-2.395833,11.951389,0.0,,-6.277778,52.690225
US_NV_32009,2020-01-21,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.756944,-0.930556,11.75,0.0,,-4.37037,56.691438
US_NV_32009,2020-01-22,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.798611,-0.25,13.472222,0.0,,-2.666667,59.958937
US_NV_32009,2020-01-23,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,4.881944,-2.736111,14.666667,0.0,,-4.305556,59.364632
US_NV_32009,2020-01-24,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.229167,-0.236111,15.083333,0.127,,-3.583333,51.668519
US_NV_32009,2020-01-25,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,6.173611,-1.479167,16.152778,0.0,,-5.314815,50.417944
US_NV_32009,2020-01-26,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,6.763889,-0.527778,15.833333,0.254,,-2.888889,58.57765
US_NV_32009,2020-01-27,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,6.680556,-0.451389,14.215278,0.34925,,-5.462963,50.834413
US_NV_32009,2020-01-28,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.868056,-2.298611,14.416667,0.0,,-7.333333,45.465475
US_NV_32009,2020-01-29,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.381944,-2.402778,13.006944,0.22225,,-8.157407,45.117417
US_NV_32009,2020-01-30,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.951389,-1.548611,14.555556,0.0,,-6.675926,49.694491
US_NV_32009,2020-01-31,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.166667,-0.8125,18.201389,0.03175,,-3.861111,54.950847
US_NV_32009,2020-02-01,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.597222,-1.465278,20.642857,0.0,,-6.5,42.984217
US_NV_32009,2020-02-02,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.222222,-2.319444,20.305556,0.0,,-7.685185,38.556194
US_NV_32009,2020-02-03,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,0.326389,-5.770833,11.736111,0.169333,,-14.62037,43.399312
US_NV_32009,2020-02-04,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,-3.986111,-10.416667,4.611111,0.0,,-20.222222,36.83601
US_NV_32009,2020-02-05,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,0.611111,-8.430556,10.472222,0.0,,-13.351852,42.807478
US_NV_32009,2020-02-06,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.041667,-0.423611,15.888889,0.0,,-3.462963,51.529118
US_NV_32009,2020-02-07,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.222222,-2.472222,17.895833,0.0,,-9.185185,35.101475
US_NV_32009,2020-02-08,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.138889,-3.875,17.555556,0.0,,-10.833333,29.958055
US_NV_32009,2020-02-09,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.006944,-1.305556,17.263889,0.0,,-10.833333,38.739268
US_NV_32009,2020-02-10,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,3.388889,-2.854167,12.6875,0.0,,-12.194444,39.436892
US_NV_32009,2020-02-11,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,4.652778,-3.319444,13.472222,0.0,,-12.814815,35.520875
US_NV_32009,2020-02-12,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,4.590278,-5.243056,14.673611,0.0,,-12.111111,34.772131
US_NV_32009,2020-02-13,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,4.173611,-6.069444,15.506944,0.0,,-12.481481,34.615446
US_NV_32009,2020-02-14,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,4.319444,-6.340278,15.277778,0.0,,-11.842593,35.050271
US_NV_32009,2020-02-15,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.458333,-4.854167,16.722222,0.0,,-9.722222,37.962131
US_NV_32009,2020-02-16,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,9.395833,1.888889,17.173611,0.0,,-6.111111,36.451464
US_NV_32009,2020-02-17,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,8.902778,0.1875,17.284722,0.0,,-6.972222,38.251482
US_NV_32009,2020-02-18,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.041667,-3.090278,15.791667,0.0,,-14.046296,31.341651
US_NV_32009,2020-02-19,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,3.9375,-5.013889,14.215278,0.0,,-12.712963,35.544554
US_NV_32009,2020-02-20,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.215278,-3.784722,15.1875,0.0,,-13.435185,31.584058
US_NV_32009,2020-02-21,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,5.694444,-4.409722,16.298611,0.0,,-12.0,34.411308
US_NV_32009,2020-02-22,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.451389,-1.270833,15.881944,0.0,,-4.175926,53.517492
US_NV_32009,2020-02-23,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,6.118056,-1.506944,16.229167,5.043714,,-3.685185,56.989461
US_NV_32009,2020-02-24,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,8.5625,-1.430556,17.569444,0.127,,-9.611111,31.333052
US_NV_32009,2020-02-25,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.784722,-0.958333,17.444444,0.0,,-15.259259,22.880916
US_NV_32009,2020-02-26,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.465278,-3.5,18.194444,0.0,,-12.638889,26.534574
US_NV_32009,2020-02-27,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.027778,-3.944444,19.3125,0.0,,-10.824074,30.992163
US_NV_32009,2020-02-28,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,8.652778,-1.993056,19.486111,0.0,,-9.898148,30.687195
US_NV_32009,2020-02-29,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,9.9375,1.423611,18.722222,0.0,,-9.240741,28.784442
US_NV_32009,2020-03-01,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.909722,2.222222,16.638889,0.145143,,-7.203704,43.313844
US_NV_32009,2020-03-02,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,2.666667,-3.631944,11.902778,0.471714,,-10.462963,47.146342
US_NV_32009,2020-03-03,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.118056,-2.701389,18.847222,0.0,,-9.194444,38.819055
US_NV_32009,2020-03-04,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,10.118056,-0.583333,20.875,0.0,,-6.564815,37.699405
US_NV_32009,2020-03-05,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,10.201389,-0.513889,21.368056,0.0,,-7.481481,33.77352
US_NV_32009,2020-03-06,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,11.604167,1.243056,20.944444,0.0,,-7.37037,30.19264
US_NV_32009,2020-03-07,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,12.284722,6.236111,19.694444,0.0,,-6.537037,31.394408
US_NV_32009,2020-03-08,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,6.979167,-0.541667,15.527778,0.9525,,-6.935185,47.233966
US_NV_32009,2020-03-09,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.326389,-1.131944,14.201389,0.0,,-6.712963,44.120479
US_NV_32009,2020-03-10,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,7.930556,0.770833,14.590278,0.0,,-6.203704,44.360677
US_NV_32009,2020-03-11,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,9.236111,1.979167,15.611111,2.902857,,0.453704,63.014884
US_NV_32009,2020-03-12,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,9.194444,0.638889,18.3125,0.41275,,-2.018519,53.385328
US_NV_32009,2020-03-13,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,9.986111,1.138889,18.222222,2.921,,-6.055556,37.448685
US_NV_32009,2020-03-14,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,9.965278,5.430556,15.034722,1.36525,,-2.925926,47.25917
US_NV_32009,2020-03-15,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,8.486111,3.826389,14.409722,1.016,,-3.657407,51.657485
US_NV_32009,2020-03-16,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,6.868056,1.125,13.006944,0.907143,,-4.037037,55.487637
US_NV_32009,2020-03-17,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,4.861111,-2.5,11.416667,2.358571,,-6.055556,55.872834
US_NV_32009,2020-03-18,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,3.069444,-4.743056,9.868056,0.1905,,-8.935185,50.22564
US_NV_32009,2020-03-19,ChIJHbm8ZlGEvoARWBWtzSMz794,Q484349,geoId/32009,US,United States of America,NV,Nevada,32009,Esmeralda County,US,USA,2,,,,,,,843,467,376,77,68,56,102,86,113,155,118,68,166469,37.7847,-117.63237,1310,9295,3.180556,-3.6875,9.75,0.544286,,-6.453704,60.825283
