location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39101,2020-10-29,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,24,0,3529,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-4,3,-17,6,,3.74,4.75,2.23,7.28,3.14,5.87,4.05,2.63,2.02,4.65,2.23,2.12,1.72,,2.23,6.68,3.74,4.15,2.23,2.02,4.86,2.23,8.29,2.02,2.02,1.72,4.65,3.14,1.72,4.25,2.83,1.62,3.44,,3.14,6.98,18.21,5.66,3.04,4.55,2.53,4.05,3.44,3.74,1.62,6.07,32.98,2.12,,,3.14,3.54,2.33,,4.05,5.36,3.84,6.47,1.52,2.43,2.23,,8.205556,6.272222,10.327778,15.27175,,7.228395,92.730649
US_OH_39101,2020-10-30,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,17,0,3546,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,0,5,-17,4,1.47,3.25,4.09,3.56,7.23,1.57,6.18,4.92,,2.93,4.09,2.72,1.57,2.83,,1.89,7.12,2.41,3.88,2.31,1.99,3.88,,6.91,3.67,1.89,,2.93,3.04,,2.62,2.1,1.78,3.46,2.51,,5.03,18.75,4.19,3.04,5.97,3.35,4.29,3.67,2.2,2.41,3.56,27.76,,,,2.83,4.5,1.78,1.99,2.1,2.62,3.88,4.29,2.31,2.62,1.68,,5.761111,3.138889,8.505556,13.3985,,2.216667,78.140503
US_OH_39101,2020-10-31,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,1,0,3547,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-3,14,-8,0,,4.15,6.16,3.08,5.45,,6.04,3.2,,2.49,4.62,2.01,3.2,2.13,,1.66,8.53,3.55,4.15,2.73,2.01,2.84,,6.16,3.32,,,3.2,2.96,,3.67,3.67,,3.67,,3.2,5.8,18.01,4.74,2.84,5.57,2.84,2.13,3.67,,,3.32,30.8,,,1.66,3.08,4.38,1.66,1.78,,3.32,2.25,4.62,2.25,2.96,1.66,2.25,4.344444,-1.8,10.988889,0.127,,-1.116667,67.837699
US_OH_39101,2020-11-01,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,38,0,3585,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-7,-1,-15,2,,4.13,5.32,,5.0,,16.29,3.8,,1.63,5.43,3.15,,2.28,1.96,,8.47,4.24,3.69,2.06,3.04,13.03,2.93,7.71,2.39,,1.74,3.26,2.82,,3.26,3.04,,4.24,1.63,3.04,4.56,14.77,4.45,2.5,6.3,1.85,3.58,3.8,1.96,2.28,4.34,26.61,,,,3.48,4.34,1.52,1.96,,5.1,3.58,3.37,4.02,1.85,2.17,2.28,7.0,-1.011111,11.466667,0.22225,,0.95,65.499299
US_OH_39101,2020-11-02,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,18,0,3603,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-4,3,-18,5,1.71,3.32,6.03,2.81,9.25,1.51,9.75,3.92,1.41,3.92,5.23,3.72,,2.71,,2.11,9.05,2.81,2.21,3.32,2.31,6.03,1.91,6.33,3.12,2.41,2.31,3.72,3.52,1.51,3.52,1.71,,4.52,2.61,1.71,6.03,19.71,5.33,2.21,6.03,2.61,3.12,3.72,1.61,,5.33,31.37,1.81,,1.51,2.71,5.13,1.71,1.41,3.12,4.42,4.72,3.52,2.81,2.61,1.81,1.81,1.916667,-2.633333,10.005556,0.381,,-5.577778,57.700013
US_OH_39101,2020-11-03,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,21,0,3624,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,19,11,-18,3,2.08,2.93,4.82,2.64,7.84,2.46,8.31,3.59,2.27,3.12,2.74,3.87,1.6,2.17,,1.51,6.23,3.68,4.34,1.89,,5.48,1.98,6.99,2.36,2.27,1.7,3.49,4.34,1.51,2.93,1.51,,3.3,2.83,1.7,7.08,16.71,4.25,,4.72,1.51,4.34,3.4,2.55,,4.44,25.59,1.6,,,3.12,4.53,1.7,,2.74,4.82,3.96,3.4,3.02,1.32,2.93,1.42,7.127778,-1.277778,16.883333,0.0,,-3.755556,45.938449
US_OH_39101,2020-11-04,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,27,0,3651,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-2,-3,-16,5,,2.97,4.45,2.04,6.21,1.48,8.44,3.8,1.85,3.52,4.82,3.15,,3.25,1.67,2.13,8.07,2.6,3.8,2.23,2.5,5.56,1.58,7.33,2.23,1.58,1.48,2.5,2.23,1.95,2.97,1.95,,4.17,1.3,1.67,6.86,16.79,3.71,2.23,5.38,3.06,2.88,3.34,2.04,,4.36,28.47,1.58,,,2.5,4.92,1.67,1.76,1.48,5.01,4.54,2.97,2.78,2.78,1.95,,12.011111,2.572222,21.033333,0.0,,2.472222,52.08495
US_OH_39101,2020-11-05,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,17,0,3668,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-4,-1,-18,5,,4.75,4.95,2.28,8.31,1.88,8.51,2.38,1.78,1.88,6.24,3.37,1.68,2.48,,,10.29,1.98,3.96,1.88,2.87,5.74,1.98,7.52,3.46,2.28,2.08,3.17,4.45,1.39,4.06,2.87,,2.77,2.57,1.78,7.72,17.92,3.86,1.78,6.73,3.37,3.37,2.87,,,4.85,29.1,,,1.39,4.26,4.85,1.98,,1.68,4.06,3.46,3.86,3.07,1.98,1.68,1.98,13.861111,6.538889,20.655556,0.0,,4.694444,54.001713
US_OH_39101,2020-11-06,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,37,0,3705,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-8,-7,-14,5,1.61,3.03,4.64,2.32,8.58,1.82,7.37,4.64,,2.93,4.04,3.53,,2.73,,2.93,7.77,1.82,3.83,1.72,2.32,4.34,1.61,6.86,1.72,2.42,2.42,3.63,3.94,2.02,2.93,2.83,,3.53,1.41,2.52,6.86,17.36,4.84,2.83,4.64,2.22,2.93,3.83,2.02,,2.32,27.45,1.41,,,3.94,6.56,1.82,,3.03,3.94,4.24,3.83,2.73,1.82,,,13.255556,6.072222,20.877778,0.0,,6.216667,62.478162
US_OH_39101,2020-11-07,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,35,0,3740,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-6,1,7,0,1.57,3.15,4.16,2.81,5.95,,6.52,3.48,,1.91,3.6,2.92,,2.02,1.91,2.7,8.09,2.02,3.93,1.91,2.7,2.81,1.69,4.49,3.82,,1.91,4.04,3.6,2.36,2.36,3.26,,3.71,,,5.84,17.41,3.6,2.13,5.84,2.25,3.03,3.15,,1.69,2.81,28.87,1.69,1.57,,1.69,2.58,2.36,1.57,,3.48,2.92,3.15,,1.69,1.57,2.58,12.561111,4.538889,21.827778,0.0,,5.383333,61.66127
US_OH_39101,2020-11-08,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,32,0,3772,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-8,-1,-12,1,4.04,2.91,5.94,2.24,8.52,,6.39,4.59,,2.91,3.14,3.59,,2.8,1.68,2.91,8.74,2.47,3.36,3.36,2.02,5.49,2.35,4.59,3.59,,2.24,3.81,3.14,,2.91,2.24,1.79,3.81,,1.91,4.04,17.48,3.47,1.79,5.94,2.58,3.59,3.03,1.68,4.15,4.71,26.45,1.68,,1.91,3.36,4.59,2.47,,1.79,5.04,2.24,3.25,3.59,2.13,1.79,1.68,14.583333,5.488889,25.266667,0.0,,6.572222,58.737547
US_OH_39101,2020-11-09,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,25,0,3797,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-1,0,-16,4,1.54,4.01,5.24,4.21,8.73,1.54,7.3,3.19,,3.49,4.62,2.57,1.75,3.39,,2.77,8.43,3.19,3.8,2.67,2.16,4.62,3.29,8.43,3.7,2.67,2.57,3.7,3.49,1.75,4.11,,,3.19,2.16,3.19,7.09,19.21,4.11,2.67,6.47,2.88,3.08,4.32,2.36,1.95,4.42,29.9,2.67,,,4.52,5.86,2.06,2.26,2.77,5.34,5.04,3.8,2.26,2.06,2.88,,16.455556,7.705556,25.005556,0.0,,9.183333,62.639165
US_OH_39101,2020-11-10,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,47,0,3844,50,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,0,8,-17,4,,3.34,6.17,3.13,10.41,3.54,8.09,4.75,2.22,2.22,4.55,2.83,1.62,1.72,,3.44,9.1,2.33,4.85,2.53,3.44,3.64,2.43,8.39,3.44,2.83,,3.44,4.95,,3.03,4.25,,3.64,2.83,1.52,7.68,17.99,3.34,2.33,7.68,2.02,4.75,2.02,2.43,2.43,4.55,30.83,1.62,1.52,,4.35,5.36,2.02,2.12,2.63,5.46,3.94,4.85,1.62,2.73,3.03,1.72,18.427778,11.111111,25.311111,0.0,,10.322222,60.891329
US_OH_39101,2020-11-11,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,63,1,3907,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,0,1,-21,6,1.97,2.96,6.21,2.56,7.59,1.48,6.6,3.35,1.58,3.06,5.52,2.17,,1.87,,2.27,7.59,2.46,4.34,2.07,2.07,4.83,,7.88,1.48,1.48,1.38,3.84,4.04,1.77,2.27,4.63,1.58,4.24,2.07,1.38,5.72,16.66,5.22,1.68,5.91,1.58,2.66,4.43,2.66,2.66,4.14,29.27,,,2.07,3.94,4.14,2.17,1.97,2.17,4.04,5.32,2.86,2.66,1.87,,,14.188889,5.972222,23.5,8.60425,,9.877778,75.487462
US_OH_39101,2020-11-12,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,43,0,3950,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-1,5,-19,6,,4.48,6.21,2.96,8.05,,7.03,3.67,2.85,4.18,3.97,2.55,,2.44,1.53,2.44,9.58,3.06,6.32,2.75,2.85,4.28,1.83,6.72,2.65,2.75,2.24,5.5,3.77,,3.06,3.16,1.73,3.16,1.94,2.75,6.83,19.77,4.18,2.34,5.91,2.04,3.16,3.87,1.43,2.14,3.06,30.46,1.94,1.83,,4.18,4.58,,,2.65,5.71,4.18,3.16,2.14,2.14,1.94,1.53,4.377778,-0.677778,12.972222,1.6256,,0.15,74.122444
US_OH_39101,2020-11-13,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,58,0,4008,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-11,-3,-20,6,2.06,2.78,5.66,1.85,6.9,3.19,7.62,3.5,1.54,3.5,4.12,3.5,1.54,2.78,1.85,2.57,7.92,2.47,4.01,2.57,2.78,5.25,1.65,7.0,3.5,,1.96,5.04,3.6,,2.47,2.98,,4.84,1.96,2.47,6.79,17.5,4.01,2.16,5.56,2.88,3.91,5.04,,2.47,4.94,27.69,,,1.54,3.29,2.78,2.47,1.85,2.37,4.01,2.37,2.78,3.81,3.19,1.85,1.54,5.05,-0.827778,12.005556,0.0,,0.844444,74.423921
US_OH_39101,2020-11-14,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,39,0,4047,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-5,0,-10,3,,4.58,5.61,2.06,8.81,3.55,6.53,4.69,,2.29,3.78,3.21,,2.06,,1.95,9.39,2.75,4.01,4.92,2.29,3.32,,8.36,2.98,1.83,2.86,4.12,4.12,2.86,4.24,3.43,,3.78,1.83,1.95,6.07,18.55,5.61,2.29,4.24,1.72,2.17,2.98,1.83,1.83,2.75,31.6,3.09,1.83,2.17,2.86,4.81,,,2.52,3.55,4.12,2.63,2.17,,,1.83,1.377778,-5.138889,10.422222,0.0,,-2.316667,76.591178
US_OH_39101,2020-11-15,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,51,0,4098,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-20,-9,-17,4,,2.72,5.99,2.72,5.88,,7.41,4.03,,2.4,4.25,4.57,1.74,,,1.85,8.93,3.05,4.14,2.07,3.48,4.9,1.63,5.45,3.92,,1.85,2.5,4.14,1.52,2.61,3.7,,4.9,,1.85,5.45,17.32,4.36,2.29,5.12,1.74,1.96,4.14,,,4.36,28.97,1.52,,,2.29,4.25,2.07,,3.27,2.29,3.27,4.46,3.16,,1.96,2.5,9.65,5.683333,14.411111,2.69875,,3.838889,67.320301
US_OH_39101,2020-11-16,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,53,0,4151,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-7,-1,-19,6,2.66,3.79,5.73,3.07,8.6,2.46,6.45,4.5,1.74,2.35,4.61,2.97,2.05,2.15,1.43,1.64,9.32,2.25,6.35,2.15,2.66,3.99,,6.25,2.66,,,3.99,5.22,,3.89,3.07,,4.71,2.05,2.05,5.73,20.89,5.53,3.07,5.22,2.97,3.79,4.3,2.46,2.46,4.91,29.48,1.54,,1.84,2.35,5.73,,2.66,3.07,3.99,2.35,4.09,2.76,2.56,1.43,1.95,4.794444,0.716667,12.238889,3.81,,-2.1,61.33798
US_OH_39101,2020-11-17,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,40,0,4191,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-6,4,-21,7,,2.23,5.78,3.75,7.71,3.55,7.1,4.16,1.93,2.74,4.97,2.84,2.64,1.82,,2.13,9.43,3.04,3.85,2.84,2.54,3.96,2.74,6.9,2.94,,,3.55,3.96,1.72,3.96,2.94,,4.06,1.52,2.94,5.58,19.07,4.77,3.35,6.08,2.03,3.04,3.85,3.04,,5.48,29.41,,,1.62,2.64,5.17,1.42,1.62,1.72,5.58,3.35,3.04,2.33,2.94,1.72,1.72,3.822222,0.666667,7.961111,0.0,,-3.011111,61.096978
US_OH_39101,2020-11-18,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,76,0,4267,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-9,-1,-20,7,1.63,3.97,5.19,3.25,7.02,1.42,9.56,5.29,1.42,2.64,4.98,3.46,,1.63,2.44,2.03,9.66,2.24,4.27,3.05,1.63,4.47,2.75,5.29,3.56,,2.95,3.97,3.76,2.14,3.36,2.95,1.73,3.66,1.52,2.64,6.61,19.12,5.8,3.15,5.29,1.63,2.03,4.37,1.52,1.63,5.08,32.65,,1.52,1.93,3.36,4.58,1.83,2.14,3.05,2.95,2.75,3.25,2.54,3.56,2.75,2.54,1.088889,-4.711111,6.733333,0.1016,,-5.433333,62.103098
US_OH_39101,2020-11-19,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,56,0,4323,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-6,3,-20,7,,2.91,5.52,2.6,6.76,1.46,6.76,5.31,1.87,2.91,5.41,3.02,1.56,,1.46,2.19,9.16,2.08,3.43,2.91,2.19,4.79,2.39,7.29,3.43,,1.77,5.31,5.52,,5.0,,,4.68,2.39,1.98,5.83,18.94,4.79,2.39,6.24,3.02,3.64,3.43,1.77,2.6,5.0,32.05,1.87,1.87,,3.75,6.56,1.77,2.39,2.6,2.81,4.47,3.23,3.23,4.06,2.71,2.08,8.266667,-0.705556,17.8,0.0,,-4.333333,40.793219
US_OH_39101,2020-11-20,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,51,0,4374,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-12,-3,-16,7,1.74,4.23,5.1,3.58,8.46,1.74,6.29,3.8,1.95,2.93,4.45,3.69,,3.25,,,9.77,1.74,4.23,2.28,2.39,4.34,1.84,6.18,4.78,,2.39,3.04,4.12,2.06,3.15,2.6,1.74,3.15,,2.06,6.84,18.01,4.67,2.5,5.97,2.06,3.58,1.74,1.95,2.06,2.5,27.45,1.74,,,4.01,4.56,2.28,1.63,2.71,4.12,2.71,3.04,1.52,2.06,2.28,2.17,12.872222,5.061111,17.238889,0.0,,0.294444,42.134877
US_OH_39101,2020-11-21,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,88,0,4462,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-16,-1,4,3,2.24,4.25,6.14,3.66,6.73,,7.43,3.54,1.89,2.71,3.66,4.6,,1.65,,2.01,9.56,1.89,4.13,2.6,3.19,4.01,2.48,6.61,2.48,2.12,2.01,2.95,5.9,,3.42,3.78,,2.95,1.77,3.07,4.37,16.4,3.19,,5.9,,,2.36,3.3,,2.12,30.8,,,,1.89,6.14,1.77,,2.01,4.13,3.89,3.07,3.07,1.89,1.65,2.95,8.1,5.616667,14.583333,0.141111,,4.7,79.543988
US_OH_39101,2020-11-22,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,52,0,4514,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-16,-6,-10,4,1.98,2.68,4.89,2.21,6.64,,5.71,3.26,,,4.08,3.96,,2.21,2.68,2.1,8.97,3.73,5.12,2.33,1.86,2.91,1.63,5.59,2.21,3.03,2.21,2.45,5.59,2.68,2.33,2.56,,3.38,,1.75,4.66,17.0,3.03,3.73,4.43,2.1,1.86,4.08,,2.68,3.73,25.5,2.68,,2.33,1.86,5.47,2.33,,2.21,3.49,3.14,3.14,2.33,2.45,2.1,,4.122222,2.316667,8.977778,3.245556,,2.518519,88.408373
US_OH_39101,2020-11-23,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,63,0,4577,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-8,7,-20,6,,4.41,7.57,3.73,8.13,2.37,6.89,4.07,2.15,2.82,5.87,3.28,,2.03,,,10.85,3.16,6.67,2.26,1.92,4.86,1.92,9.38,3.84,,2.37,5.31,4.97,,3.73,4.41,,4.07,2.03,3.28,5.87,22.14,4.63,2.6,5.65,2.15,3.05,2.82,1.92,2.03,6.21,32.99,3.39,,2.15,3.84,5.87,2.94,,3.5,3.84,5.08,4.97,2.15,2.94,2.48,,3.555556,1.116667,7.777778,8.4328,,0.755556,82.075443
US_OH_39101,2020-11-24,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,75,0,4652,51,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,1,18,-19,6,1.89,3.47,5.05,3.36,9.25,2.0,7.04,4.31,1.68,4.1,4.52,2.73,1.79,2.31,,,12.3,2.84,4.52,2.42,2.0,4.73,1.47,5.99,3.36,2.73,1.79,3.89,5.89,1.58,2.52,2.73,,3.26,1.79,3.05,6.62,20.92,4.31,2.42,5.57,2.21,3.36,3.89,2.84,2.21,4.31,27.55,,,,1.58,6.73,1.79,,3.47,4.21,2.73,3.26,2.21,1.47,1.58,,2.05,-1.761111,7.222222,0.0,,-0.744444,81.992213
US_OH_39101,2020-11-25,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,115,8,4767,59,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,14,38,-31,7,,3.36,4.83,2.42,7.04,,5.25,3.89,1.79,2.42,3.99,3.47,2.21,1.47,1.47,,8.72,2.63,4.62,1.89,1.58,5.88,1.47,4.31,3.99,3.15,2.0,2.73,4.73,1.79,2.1,1.79,,4.2,,2.21,3.68,19.33,3.99,1.47,4.31,2.31,2.73,5.36,,,4.1,29.31,2.42,,,2.42,3.89,,2.1,1.68,3.89,2.52,4.1,2.42,1.79,2.63,,6.644444,0.611111,10.716667,0.8255,,3.738889,81.751427
US_OH_39101,2020-11-26,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,0,0,4767,59,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-75,-30,-81,22,,3.22,3.0,2.11,6.55,,3.89,3.67,,2.11,4.33,3.11,,1.55,1.67,1.78,7.0,2.56,4.33,2.56,,3.11,,6.0,2.44,,2.78,2.44,2.89,1.55,2.67,2.56,,3.89,1.67,1.89,5.33,14.11,3.22,3.0,5.55,2.78,3.0,3.56,1.89,,3.0,25.88,,,1.55,1.78,4.89,,,1.67,3.78,3.78,2.33,1.67,,3.33,2.22,10.127778,5.35,12.466667,15.97025,,8.133333,87.549825
US_OH_39101,2020-11-27,ChIJC_IiYCEaOYgRXe0hQYPl4BM,Q489553,geoId/39101,US,United States of America,OH,Ohio,39101,Marion County,US,USA,2,126,0,4893,59,,,65076,34518,30558,7538,7389,8542,8096,8483,9351,8124,4735,2818,185761,40.59,-83.16,1047,75.029412,-9,-12,-60,17,,4.07,3.96,3.21,5.25,,6.54,3.54,,2.68,3.21,3.75,,2.25,1.61,2.79,6.86,2.25,3.86,2.68,1.93,4.72,2.14,5.89,3.86,2.14,2.25,3.86,2.46,2.89,3.64,3.75,,4.5,,2.57,5.36,16.61,4.18,,6.22,1.5,2.14,2.25,3.0,2.04,1.61,28.51,1.93,,,2.36,3.96,1.82,2.57,,2.68,2.36,3.21,3.43,1.93,,,7.9,6.583333,11.35,0.0254,,4.327778,78.343949
