location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48335,2020-01-12,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,53.64,8.7,2.011111,18.577778,2.032,,-3.37037,42.497165
US_TX_48335,2020-01-13,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,22.66,33.99,10.716667,2.994444,22.477778,0.0,,1.660494,53.11154
US_TX_48335,2020-01-14,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,52.02,11.588889,2.372222,24.233333,0.0,,2.95679,55.469181
US_TX_48335,2020-01-15,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,40.67,13.85,6.622222,22.361111,0.0,,4.833333,54.553869
US_TX_48335,2020-01-16,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,24.48,34.79,7.511111,0.955556,17.705556,4.064,,0.648148,62.18157
US_TX_48335,2020-01-17,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,29.25,40.39,3.194444,0.533333,11.2,15.1765,,1.950617,91.288205
US_TX_48335,2020-01-18,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,59.6,,8.855556,3.244444,12.666667,4.6736,,3.919753,71.265673
US_TX_48335,2020-01-19,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,31.62,36.89,3.594444,-2.783333,11.533333,0.0,,-5.166667,52.607759
US_TX_48335,2020-01-20,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,42.82,44.6,5.372222,-1.45,13.094444,0.0,,-4.814815,47.308005
US_TX_48335,2020-01-21,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,35.87,45.17,7.855556,2.994444,12.838889,0.0,,-2.666667,47.014894
US_TX_48335,2020-01-22,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,32.36,36.41,10.577778,5.844444,19.111111,1.397,,5.796296,72.412736
US_TX_48335,2020-01-23,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,42.85,42.85,9.638889,2.655556,17.1,0.0,,2.141975,60.251221
US_TX_48335,2020-01-24,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,65.95,36.93,7.611111,-0.411111,17.211111,0.0,,-0.604938,55.713588
US_TX_48335,2020-01-25,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,36.75,47.78,11.104938,3.5,20.969136,0.0,,2.986111,56.627733
US_TX_48335,2020-01-26,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,52.39,30.42,11.594444,3.188889,21.016667,0.0,,1.450617,50.63397
US_TX_48335,2020-01-27,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,42.52,39.86,12.338889,2.955556,24.172222,0.0,,1.771605,48.460032
US_TX_48335,2020-01-28,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,26.35,38.21,11.45,4.711111,21.972222,0.127,,1.401235,50.497226
US_TX_48335,2020-01-29,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,35.04,36.39,5.172222,-1.9,13.672222,0.0254,,-2.561728,58.24921
US_TX_48335,2020-01-30,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,36.93,26.38,3.305556,0.066667,11.033333,0.0,,-0.37037,77.104272
US_TX_48335,2020-01-31,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,29.3,22.33,3.7,-2.3,12.566667,0.0,,-1.228395,69.653385
US_TX_48335,2020-02-01,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,34.96,7.927778,-1.205556,21.138889,0.0,,-3.388889,44.652952
US_TX_48335,2020-02-02,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,43.09,44.75,12.155556,1.883333,24.055556,0.0,,-6.259259,26.828213
US_TX_48335,2020-02-03,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,41.35,49.01,16.155556,9.377778,23.238889,0.0,,-2.259259,28.378796
US_TX_48335,2020-02-04,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,62.71,8.85,1.683333,21.016667,0.0,,5.061728,77.780756
US_TX_48335,2020-02-05,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,33.27,40.83,-2.061111,-4.066667,1.85,12.35075,50.8,-3.907407,87.846589
US_TX_48335,2020-02-06,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,40.62,,-3.933333,-11.2,7.294444,3.1115,129.54,-8.030864,74.343695
US_TX_48335,2020-02-07,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,39.21,40.84,5.016667,-1.294444,12.088889,0.0,129.54,-2.728395,57.226333
US_TX_48335,2020-02-08,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,38.75,,6.933333,-0.866667,18.788889,4.1402,50.8,-0.395062,59.908859
US_TX_48335,2020-02-09,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,35.33,16.444444,10.494444,23.977778,0.0,,9.104938,62.533344
US_TX_48335,2020-02-10,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,38.76,29.81,7.538889,1.761111,21.55,3.773714,,1.277778,64.820902
US_TX_48335,2020-02-11,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,45.37,54.15,2.327778,0.994444,7.144444,13.1445,,1.222222,92.803703
US_TX_48335,2020-02-12,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,44.23,4.105556,1.061111,13.627778,4.73075,,0.814815,79.569782
US_TX_48335,2020-02-13,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,37.44,35.95,3.572222,-1.416667,12.277778,1.5494,,-1.253086,71.225994
US_TX_48335,2020-02-14,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,,,,,,2.227778,-2.761111,12.494444,0.0,,-1.395062,76.517781
US_TX_48335,2020-02-15,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,30,3,,,,39.51,9.8,2.511111,21.144444,0.0,,2.290123,59.191438
US_TX_48335,2020-02-16,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,6,-9,,,44.05,14.055556,4.183333,25.088889,0.0,,2.530864,45.746351
US_TX_48335,2020-02-17,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,3,-26,-10,30.06,51.77,15.905556,7.266667,25.038889,0.0,,0.641975,35.744539
US_TX_48335,2020-02-18,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-31,-6,-28,-2,43.66,39.14,10.577778,6.583333,21.905556,0.0,,3.04321,60.241602
US_TX_48335,2020-02-19,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-4,4,-30,2,27.5,58.06,5.705556,2.361111,11.077778,0.834571,,-0.5,64.601961
US_TX_48335,2020-02-20,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,0,3,-28,9,39.05,30.04,5.144444,3.355556,7.311111,15.4305,,2.191358,81.585963
US_TX_48335,2020-02-21,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-17,4,-35,5,31.83,52.59,2.105556,-3.222222,9.933333,0.1778,,-3.030864,68.838162
US_TX_48335,2020-02-22,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,0,-6,-30,,,57.14,8.627778,3.333333,17.444444,0.0,,0.716049,57.476839
US_TX_48335,2020-02-23,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,6,-41,,,27.32,11.655556,7.327778,17.666667,0.217714,,5.833333,67.442408
US_TX_48335,2020-02-24,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-9,4,-38,12,36.12,50.57,13.444444,5.388889,21.311111,0.1778,,0.345679,41.395564
US_TX_48335,2020-02-25,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-24,-6,-40,2,35.24,32.42,9.405556,2.911111,20.672222,0.0,,-2.314815,43.983556
US_TX_48335,2020-02-26,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,4,-39,3,48.27,40.0,3.25,-2.327778,11.022222,0.0,,-9.04321,40.448465
US_TX_48335,2020-02-27,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,6,7,-30,2,26.54,37.16,5.155556,-3.95,18.716667,0.0,,-10.018519,31.994873
US_TX_48335,2020-02-28,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,40,15,-39,2,29.35,29.35,10.172222,-1.066667,22.066667,0.0,,-6.777778,29.648321
US_TX_48335,2020-02-29,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,28,5,-34,,38.57,46.96,14.072222,4.838889,23.655556,0.0,,-4.432099,27.302933
US_TX_48335,2020-03-01,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,9,-34,,45.49,29.74,16.805556,10.033333,23.5,0.0,,1.95679,36.727222
US_TX_48335,2020-03-02,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,6,-52,6,33.62,30.93,16.488889,12.2,22.222222,0.0,,0.691358,34.59356
US_TX_48335,2020-03-03,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-12,-3,-53,-3,57.39,43.4,15.15,11.105556,20.572222,0.381,,6.722222,57.554279
US_TX_48335,2020-03-04,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-11,-3,-70,2,35.26,22.2,10.438889,8.227778,15.311111,19.727333,,7.981481,85.606326
US_TX_48335,2020-03-05,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,4,1,-58,3,32.05,26.48,9.916667,3.266667,20.822222,24.2316,,4.111111,67.659975
US_TX_48335,2020-03-06,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,11,12,-61,4,48.42,,11.811111,4.011111,20.216667,0.0,,0.925926,47.767579
US_TX_48335,2020-03-07,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,0,8,-50,,,,12.983333,6.144444,21.172222,0.0,,1.203704,44.400824
US_TX_48335,2020-03-08,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,7,-66,,31.62,,13.805556,9.9,19.85,0.072571,,7.061728,63.318167
US_TX_48335,2020-03-09,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-4,12,-58,-6,34.12,43.1,16.716667,12.094444,24.205556,1.382889,,9.882716,63.967202
US_TX_48335,2020-03-10,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,-12,3,-51,-14,52.97,38.84,17.011111,10.388889,26.294444,0.5842,,10.154321,63.092606
US_TX_48335,2020-03-11,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,9,-52,-17,97.72,36.44,20.177778,13.722222,27.855556,0.0,,13.240741,64.633511
US_TX_48335,2020-03-12,ChIJtWfo87e--IYRTtf5E82QlGo,Q112442,geoId/48335,US,United States of America,TX,Texas,48335,Mitchell County,US,USA,2,,,,,,,8215,4772,3443,1044,963,1498,1158,982,941,812,509,308,1812357,32.3,-100.92,2372,79.1,,4,-58,-17,100.0,36.84,20.883333,15.366667,27.077778,0.0,,12.555556,58.961882
