location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29007,2020-01-01,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,10.01,11.67,,21.68,,,19.46,,41.69,,3.309524,-2.952381,12.944444,0.0,,-3.738095,60.298762
US_MO_29007,2020-01-02,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,7.44,,,11.41,7.44,8.44,27.29,,57.06,,7.722222,3.134921,11.952381,0.0,,0.484127,60.380736
US_MO_29007,2020-01-03,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,12.9,,9.93,12.41,,7.45,24.32,9.43,36.73,,4.571429,2.269841,9.301587,0.0,,2.277778,85.211815
US_MO_29007,2020-01-04,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,,9.62,,19.77,9.62,,28.86,,36.34,,1.880952,-0.031746,4.65873,0.042333,,-1.761905,77.190855
US_MO_29007,2020-01-05,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,16.91,,10.04,12.68,,,28.01,7.93,41.22,9.51,2.880952,-2.5,11.468254,0.0,,-3.928571,61.508458
US_MO_29007,2020-01-06,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,,12.65,9.37,17.81,12.65,11.25,27.18,8.43,39.83,7.5,1.952381,-4.095238,8.865079,0.0,,-4.84127,60.916736
US_MO_29007,2020-01-07,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,9.39,12.08,10.29,13.87,,14.76,32.21,8.05,39.37,8.05,2.619048,-1.388889,7.730159,0.0,,-4.68254,58.823849
US_MO_29007,2020-01-08,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,9.03,7.67,12.64,14.89,8.12,7.67,38.36,10.38,32.49,13.54,1.206349,-3.896825,5.960317,0.0,,-7.595238,52.113385
US_MO_29007,2020-01-09,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,,11.66,7.34,9.5,8.21,7.34,31.1,7.78,33.26,11.23,9.095238,1.111111,15.706349,0.0,,0.293651,54.384468
US_MO_29007,2020-01-10,ChIJzcntDTb_3IcRF8jo6NwtoFE,Q484776,geoId/29007,US,United States of America,MO,Missouri,29007,Audrain County,US,USA,2,,,,,,,25590,11668,13922,3088,3292,3276,3322,3122,3438,3083,1845,1124,1180504,39.21,-91.84,1805,77.128571,,,,,10.16,9.31,,11.0,,,22.85,7.19,35.97,7.62,10.174603,6.722222,14.230159,5.2832,50.8,8.674603,90.463685
