location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_parks,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12043,2020-02-11,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,,,,20.41,40.81,22.91358,16.432099,29.5,0.0,19.365079,80.616872
US_FL_12043,2020-02-12,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,,,,32.37,35.38,23.932099,18.802469,30.0,0.084667,20.222222,79.900542
US_FL_12043,2020-02-13,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,,,,24.11,35.41,24.117284,19.537037,30.104938,0.03175,20.531746,79.816777
US_FL_12043,2020-02-14,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,,,,19.4,38.02,23.240741,19.82716,28.395062,0.036286,20.880952,86.828084
US_FL_12043,2020-02-15,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,-37,4,-2,22.21,30.68,20.907407,16.407407,27.290123,1.49225,16.452381,75.542102
US_FL_12043,2020-02-16,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,-41,,,21.06,56.15,21.641975,16.45679,27.91358,0.15875,17.873016,79.496341
US_FL_12043,2020-02-17,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,-58,3,-22,25.19,39.3,22.432099,17.407407,28.45679,1.814286,19.111111,81.67234
US_FL_12043,2020-02-18,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,-61,3,-2,19.99,30.75,23.986111,19.0625,29.666667,0.03175,19.0,73.887476
US_FL_12043,2020-02-19,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,-57,8,-2,20.36,37.09,24.4375,19.881944,29.805556,0.0,20.574074,79.209592
US_FL_12043,2020-02-20,ChIJpUP3Sfs93IgRW_uBhDIjAOg,Q488468,geoId/12043,US,United States of America,FL,Florida,12043,Glades County,US,USA,2,,,,,,,13580,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892,1210727,26.95,-81.19,2555,74.55,,-55,-3,-2,18.85,44.49,24.3125,20.215278,29.659722,0.03175,20.425926,79.245733
