location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17139,2020-01-14,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,12.51,21.9,25.65,3.016667,-0.194444,6.672222,0.479778,50.8,1.45679,89.316661
US_IL_17139,2020-01-15,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,12.5,27.95,41.19,4.683333,1.066667,9.011111,0.09525,,3.641975,92.867561
US_IL_17139,2020-01-16,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,26.25,35.44,-2.416667,-7.527778,6.066667,0.254,,-6.734568,73.134289
US_IL_17139,2020-01-17,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,11.81,19.27,32.95,-4.322222,-6.905556,-0.861111,0.072571,,-8.925926,70.820704
US_IL_17139,2020-01-18,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,22.06,40.19,1.294444,-4.677778,6.155556,15.522222,,-1.222222,83.747663
US_IL_17139,2020-01-19,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,22.27,26.73,-10.861111,-14.294444,-4.494444,3.160889,,-16.259259,65.404943
US_IL_17139,2020-01-20,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,23.58,51.44,-9.283333,-11.822222,-4.361111,0.0,,-13.154321,74.605425
US_IL_17139,2020-01-21,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,27.38,38.46,-5.561111,-9.927778,-0.672222,0.145143,,-8.925926,77.603313
US_IL_17139,2020-01-22,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,15.93,20.39,38.87,-2.805556,-5.038889,1.011111,0.0,,-7.290123,71.983333
US_IL_17139,2020-01-23,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,9.4,26.31,24.43,0.522222,-0.427778,2.488889,1.778,,-3.265432,77.046486
US_IL_17139,2020-01-24,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,11.52,20.33,27.11,1.883333,1.005556,2.777778,6.7945,30.48,0.580247,91.49453
US_IL_17139,2020-01-25,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,24.6,45.24,0.511111,0.005556,1.422222,0.362857,30.48,-1.339506,87.995281
US_IL_17139,2020-01-26,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,29.04,37.76,0.272222,-3.238889,4.116667,0.0,30.48,-3.234568,78.309996
US_IL_17139,2020-01-27,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,11.34,30.86,42.83,-1.488889,-2.905556,0.833333,0.0,30.48,-3.197531,88.830347
US_IL_17139,2020-01-28,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,28.68,30.68,-1.033333,-1.727778,-0.333333,0.0,,-3.12963,86.302461
US_IL_17139,2020-01-29,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,34.49,21.64,-0.661111,-1.516667,0.694444,0.028222,,-3.179012,84.02667
US_IL_17139,2020-01-30,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,26.76,33.94,0.211111,-1.122222,2.4,0.028222,,-2.691358,81.477143
US_IL_17139,2020-01-31,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,9.93,27.8,33.1,1.305556,-0.45,4.427778,0.0,,-1.32716,82.980171
US_IL_17139,2020-02-01,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,33.02,30.02,2.311111,1.2,3.572222,0.762,,-0.166667,84.25918
US_IL_17139,2020-02-02,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,24.41,31.27,6.072222,0.588889,15.783333,0.0254,,0.179012,66.956987
US_IL_17139,2020-02-03,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,43.0,37.04,7.605556,0.911111,18.705556,0.0,,2.864198,72.547893
US_IL_17139,2020-02-04,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,36.0,30.22,6.533333,1.361111,13.994444,0.042333,,2.814815,77.298893
US_IL_17139,2020-02-05,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,9.89,28.34,30.32,-0.016667,-1.694444,1.494444,1.016,,-3.993827,74.96325
US_IL_17139,2020-02-06,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,32.15,36.94,-2.372222,-3.405556,-1.061111,2.328333,,-4.666667,84.406762
US_IL_17139,2020-02-07,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,27.95,38.6,-1.872222,-4.227778,1.438889,0.326571,78.74,-6.993827,69.175818
US_IL_17139,2020-02-08,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,28.39,48.1,-1.194444,-2.144444,-0.094444,0.846667,78.74,-3.592593,84.8616
US_IL_17139,2020-02-09,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,42.08,36.52,-0.866667,-5.116667,3.333333,4.092222,50.8,-3.907407,80.315457
US_IL_17139,2020-02-10,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,11.92,43.71,33.11,1.294444,-1.105556,4.866667,8.85825,50.8,-0.95679,85.110311
US_IL_17139,2020-02-11,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,12.9,35.85,46.6,0.916667,-1.061111,4.905556,0.0762,,-2.864198,76.672344
US_IL_17139,2020-02-12,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,30.09,39.91,-0.222222,-2.633333,2.261111,0.79375,,-2.882716,82.731977
US_IL_17139,2020-02-13,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,9.72,29.15,29.8,-4.15,-12.172222,0.45,3.846286,,-6.45679,85.030338
US_IL_17139,2020-02-14,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,20.18,35.88,-15.161111,-19.266667,-9.9,0.112889,78.74,-19.895062,67.980884
US_IL_17139,2020-02-15,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,-8,,17.52,28.66,35.83,-5.711111,-14.45,3.272222,0.3302,50.8,-10.864198,67.883794
US_IL_17139,2020-02-16,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,28.21,38.6,0.805556,-5.333333,6.338889,0.6858,50.8,-3.82716,72.734904
US_IL_17139,2020-02-17,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,-17,,32.18,37.9,1.744444,-1.022222,4.85,2.652889,50.8,-1.104938,81.715462
US_IL_17139,2020-02-18,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,14,3,,32.91,41.46,3.95,0.7,8.072222,8.325556,,0.864198,80.935749
US_IL_17139,2020-02-19,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,14,1,,22.36,39.98,-1.322222,-5.088889,2.361111,0.0,,-6.660494,68.845383
US_IL_17139,2020-02-20,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,3,2,,26.93,35.69,-3.488889,-6.527778,-0.116667,0.0,,-11.419753,56.00374
US_IL_17139,2020-02-21,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,17,1,10.23,31.37,38.19,-5.277778,-10.416667,1.855556,0.0254,,-12.962963,56.398777
US_IL_17139,2020-02-22,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,45,,,27.16,37.86,0.427778,-4.872222,8.755556,0.0,,-8.938272,51.202606
US_IL_17139,2020-02-23,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,11.96,24.72,31.9,5.355556,0.333333,14.005556,0.0508,,-2.944444,56.422885
US_IL_17139,2020-02-24,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,5,9.96,31.89,34.55,5.727778,3.666667,9.327778,1.806222,,3.228395,84.073798
US_IL_17139,2020-02-25,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,10,5,,31.18,42.88,3.616667,1.2,6.038889,5.729111,,2.055556,90.538814
US_IL_17139,2020-02-26,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,-14,-4,11.52,28.16,35.84,-0.1,-1.811111,1.6,4.499429,,-3.148148,82.391022
US_IL_17139,2020-02-27,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,7,4,,27.28,37.92,-1.172222,-5.844444,4.116667,0.6985,78.74,-8.555556,60.839063
US_IL_17139,2020-02-28,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,25,3,,31.25,36.81,-1.283333,-4.283333,2.422222,0.0508,50.8,-7.049383,68.03398
US_IL_17139,2020-02-29,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,34,,,31.93,33.45,-2.777778,-8.194444,3.433333,0.09525,,-9.709877,61.363007
US_IL_17139,2020-03-01,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,,39.15,61.73,5.45,-0.255556,16.766667,0.0,,-2.87037,58.336418
US_IL_17139,2020-03-02,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,1,,44.39,33.79,9.605556,4.661111,14.405556,6.6675,,4.58642,73.182134
US_IL_17139,2020-03-03,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,14,-1,,29.64,36.88,6.938889,0.511111,12.483333,4.120444,,-0.12963,63.090121
US_IL_17139,2020-03-04,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,36,1,9.79,67.26,32.65,6.105556,0.8,10.761111,0.0,,-3.944444,51.095874
US_IL_17139,2020-03-05,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,8,4,,42.35,32.27,5.138889,-1.422222,13.4,0.0,,-3.944444,53.904186
US_IL_17139,2020-03-06,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,10,6,13.46,32.58,24.79,4.105556,0.411111,9.45,0.1524,,-4.240741,54.843052
US_IL_17139,2020-03-07,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,42,,12.29,33.02,35.32,2.033333,-4.9,11.677778,0.0,,-4.444444,62.036269
US_IL_17139,2020-03-08,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,,12.52,39.14,33.66,8.277778,1.733333,18.65,0.0254,,-3.253086,43.986688
US_IL_17139,2020-03-09,ChIJedLzUXF5c4gRVfTsaQeroVM,Q491321,geoId/17139,US,United States of America,IL,Illinois,17139,Moultrie County,US,USA,2,,,,,,,14701,7198,7503,1987,2078,1635,1787,1627,1933,1794,1044,816,1800581,39.64,-88.62,892,77.65,,3,,47.61,34.01,12.177778,9.061111,15.977778,2.286,,4.148148,57.697249
