location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19065,2020-01-01,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,10.08,,8.4,17.36,,32.48,,42.0,12.32,-4.011111,-10.022222,5.266667,0.0254,30.48,-6.883333,80.787061
US_IA_19065,2020-01-02,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,10.53,11.06,,16.85,,31.59,10.01,41.6,,3.372222,0.933333,6.655556,0.0,30.48,0.561111,82.285294
US_IA_19065,2020-01-03,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,,,7.68,13.31,,28.67,,41.46,,0.616667,-1.194444,3.216667,0.0,,-1.666667,85.064147
US_IA_19065,2020-01-04,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,10.6,,,11.19,8.83,25.32,,42.99,,-2.144444,-4.766667,0.783333,1.608667,,-3.55,90.358084
US_IA_19065,2020-01-05,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,8.77,,,19.19,,20.83,,36.18,,-0.805556,-4.977778,4.694444,0.0508,30.48,-3.516667,82.201828
US_IA_19065,2020-01-06,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,,13.02,9.01,15.53,12.52,26.54,,40.56,,-1.583333,-6.7,3.455556,0.254,30.48,-5.844444,73.158705
US_IA_19065,2020-01-07,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,7.5,,,10.78,9.37,30.46,,34.21,7.5,-1.188889,-4.733333,1.238889,0.0,,-4.455556,78.904252
US_IA_19065,2020-01-08,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,,8.18,,15.88,7.7,27.92,12.52,45.25,8.18,-9.411111,-14.205556,-2.455556,0.0,,-14.883333,64.934339
US_IA_19065,2020-01-09,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,,8.19,12.52,13.0,10.11,20.71,,30.34,12.52,-0.083333,-8.116667,10.727778,0.0,,-5.527778,67.142039
US_IA_19065,2020-01-10,ChIJ0SmASiUe-4cRiQUC4eijodw,Q486184,geoId/19065,US,United States of America,IA,Iowa,19065,Fayette County,US,USA,2,,,,,,,19687,9956,9731,2188,2511,2377,2058,2003,2898,2715,1683,1254,1792942,42.865,-91.849444,1894,78.414286,,,,,,8.43,7.03,17.33,,20.14,7.5,26.23,9.37,-1.494444,-4.35,6.755556,0.0635,,-3.788889,84.759124
