location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47051,2020-04-25,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,29,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,-7,4,-29,,7.42,11.14,,11.34,3.51,5.98,7.42,3.71,3.51,9.69,2.89,3.92,3.51,,5.78,,4.74,3.3,4.95,4.74,4.74,4.54,6.39,27.84,6.81,,7.22,3.3,,3.92,4.74,46.61,2.89,8.04,6.39,3.92,4.12,,15.483333,10.638889,23.127778,0.036286,,12.6875,83.072161
US_TN_47051,2020-04-26,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,29,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,,-36,,5.23,10.68,5.23,10.89,8.37,,5.65,4.82,3.56,9.0,5.86,,,4.4,6.91,4.61,5.02,,2.93,4.61,4.82,,5.44,28.26,6.7,3.98,10.68,5.23,,3.56,5.02,43.33,3.98,7.75,3.35,4.4,,4.82,12.816667,10.922222,18.138889,1.382889,,7.513889,71.03279
US_TN_47051,2020-04-27,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,29,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,9,-33,13,5.74,8.72,4.04,12.33,8.08,6.38,5.53,5.74,3.19,9.14,,4.68,5.53,5.95,10.42,4.46,3.4,6.59,6.59,4.25,6.17,4.46,7.23,28.7,6.59,3.62,11.27,3.83,8.08,3.4,7.23,39.34,5.95,9.14,4.46,5.95,7.87,2.98,10.794444,2.1,21.1,0.0,,4.180556,63.262093
US_TN_47051,2020-04-28,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,3,0,32,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,10,-38,5,4.48,10.24,4.91,14.51,11.1,5.76,6.4,,3.84,10.46,3.84,4.27,2.99,5.33,8.75,,4.48,7.47,5.76,7.04,3.63,3.84,8.11,32.86,6.19,3.63,9.81,2.99,4.48,4.91,6.4,43.31,3.2,11.1,5.33,5.76,4.91,,15.788889,7.827778,24.744444,0.0,,8.180556,59.71051
US_TN_47051,2020-04-29,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,2,0,34,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,1,8,-38,16,,10.98,2.85,12.0,7.53,7.32,5.49,4.07,4.47,10.37,2.85,4.68,2.85,6.51,4.47,2.85,4.07,3.46,6.31,4.88,4.88,4.68,7.73,24.41,5.7,3.25,10.98,,7.32,3.05,5.29,44.75,4.68,10.37,7.12,4.68,4.68,4.07,18.844444,13.911111,22.405556,0.544286,,12.340278,65.424454
US_TN_47051,2020-04-30,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,2,0,36,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,7,14,-37,13,4.81,12.56,4.61,12.35,7.95,3.56,5.86,4.61,,8.58,,3.56,,6.49,8.58,4.19,5.44,4.81,4.61,3.77,4.61,4.19,10.05,25.12,4.39,3.14,10.05,5.23,7.74,6.7,4.19,43.12,5.65,8.79,3.35,7.33,5.02,5.65,13.755556,10.011111,19.894444,6.50875,,8.9375,72.157039
US_TN_47051,2020-05-01,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,36,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,12,15,-33,10,3.42,8.12,,9.83,7.91,5.77,4.92,3.85,3.21,8.97,4.27,4.27,,4.06,7.69,,4.27,2.99,5.13,4.7,4.06,4.49,5.56,23.72,4.27,3.42,10.47,,5.13,5.13,4.06,39.96,3.42,10.04,5.34,,5.13,3.85,13.944444,4.761111,23.877778,0.0,,5.666667,56.428727
US_TN_47051,2020-05-02,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,36,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,25,30,-22,,3.41,9.08,3.41,18.62,9.99,6.13,8.17,3.18,,5.9,,4.31,5.22,5.0,8.4,4.09,5.68,5.0,7.04,6.58,5.0,,9.31,22.02,7.27,,15.44,3.86,3.86,4.77,4.54,37.01,4.54,14.99,8.17,3.41,6.36,,17.088889,8.244444,27.288889,0.0,,9.833333,60.957553
US_TN_47051,2020-05-03,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,36,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,,-32,,3.74,7.69,3.3,16.93,7.47,5.28,5.5,3.52,,8.79,,,3.74,4.84,7.47,,3.96,3.52,,,6.16,3.3,6.59,26.82,4.4,,9.23,4.84,3.52,4.4,5.5,45.28,3.74,10.11,7.47,4.18,6.16,5.5,20.277778,11.811111,28.483333,0.0,,13.583333,64.157069
US_TN_47051,2020-05-04,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,36,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,17,-28,9,4.18,10.65,4.38,15.87,6.89,7.93,4.38,,4.18,9.4,4.59,4.38,4.38,3.55,7.52,4.8,5.22,5.64,5.22,4.59,,4.18,6.06,25.89,8.77,5.01,11.07,,4.59,3.97,4.38,45.1,5.01,10.02,5.85,3.55,5.85,4.59,20.233333,14.555556,26.688889,0.0,,16.340278,77.902644
US_TN_47051,2020-05-05,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,36,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,22,-32,10,6.64,13.69,,14.93,9.12,7.05,7.05,,3.11,6.64,4.36,3.94,4.36,3.94,7.26,,2.9,4.36,6.22,6.01,3.94,4.77,9.54,27.79,4.77,,12.03,5.18,6.01,6.43,10.58,48.11,4.36,12.44,7.26,6.64,3.94,,20.322222,16.316667,24.466667,8.672286,,17.847222,84.738536
US_TN_47051,2020-05-06,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,36,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,17,-32,11,6.95,9.89,3.37,11.36,8.63,6.95,2.95,,3.16,9.26,4.21,4.84,4.0,4.84,8.21,,3.16,8.21,4.42,4.63,4.21,4.42,9.05,27.36,6.52,3.79,12.42,4.84,,2.95,5.68,46.3,4.63,10.52,6.1,6.52,6.1,4.21,13.3,8.333333,20.511111,2.467429,,9.409722,77.423042
US_TN_47051,2020-05-07,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,37,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,10,21,-30,9,5.96,7.29,3.97,15.01,8.39,8.61,7.06,3.09,3.53,9.49,,3.97,3.97,3.53,9.27,,4.86,7.73,4.42,7.73,3.75,4.86,9.49,26.49,8.39,,11.92,,7.29,5.52,7.29,44.81,3.75,9.27,7.06,4.42,6.4,,10.688889,3.311111,19.716667,0.0,,4.361111,64.15801
US_TN_47051,2020-05-08,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,38,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,-1,2,-33,13,7.58,10.54,4.63,12.43,7.37,7.37,7.58,4.42,,7.37,4.21,4.85,3.16,3.58,7.16,2.95,5.27,7.58,4.0,4.0,4.21,,8.22,21.07,6.53,4.0,8.22,3.58,,,5.27,48.25,,8.64,3.16,,5.06,,11.755556,8.294444,17.327778,0.145143,,9.402778,84.457552
US_TN_47051,2020-05-09,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,2,0,40,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,28,,-19,,5.8,8.58,4.64,14.15,5.1,4.64,6.73,3.71,3.71,7.19,,3.25,,5.1,9.51,,3.94,5.57,5.33,6.5,3.25,,4.64,22.27,5.57,,9.51,,4.41,,,41.06,,10.21,,3.25,4.87,4.18,9.933333,2.511111,16.466667,3.6322,,1.743056,56.855787
US_TN_47051,2020-05-10,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,40,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,,-25,,4.84,8.76,4.38,15.9,3.92,5.53,6.45,3.46,4.61,5.99,3.92,3.23,6.22,5.99,7.14,3.92,5.76,8.06,3.46,5.53,6.91,5.76,7.37,24.65,5.53,,8.99,,,5.53,,42.4,4.61,11.75,5.3,3.69,,3.92,10.861111,1.822222,21.155556,0.0,,3.326389,59.155711
US_TN_47051,2020-05-11,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,41,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,17,-27,9,7.2,12.21,3.49,13.52,10.69,6.11,6.98,,,7.2,5.67,3.49,3.27,4.8,8.29,6.11,4.58,7.63,4.58,4.8,5.02,4.58,8.51,28.57,5.67,3.93,10.9,3.05,4.58,4.58,5.45,49.95,4.14,10.69,3.93,5.23,5.23,,13.027778,5.116667,19.055556,0.0,,3.631944,52.124079
US_TN_47051,2020-05-12,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,41,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,8,-32,10,4.33,9.3,3.03,14.28,9.74,4.98,7.14,3.46,,7.79,,5.41,3.46,6.49,7.57,4.11,7.14,6.28,3.25,5.19,3.46,4.33,7.36,25.1,5.19,,8.01,3.9,4.54,,6.28,46.95,7.14,8.01,5.63,4.98,5.63,6.06,11.814815,6.04321,17.759259,0.0,,4.936508,62.201568
US_TN_47051,2020-05-13,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,41,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,,18,-31,10,7.86,11.13,,13.75,7.64,4.15,8.73,4.15,4.36,7.42,5.46,4.58,3.49,5.67,8.29,4.8,5.02,8.95,7.86,5.24,5.67,5.89,5.89,24.44,6.98,,13.09,3.27,3.93,6.33,6.98,44.29,4.58,10.91,7.2,5.46,4.58,,16.427778,11.472222,25.0,0.362857,,10.770833,68.81612
US_TN_47051,2020-05-14,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,41,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,12,15,-31,10,4.9,12.7,,17.16,7.8,5.57,8.47,,,8.91,4.24,,,4.01,9.36,3.34,8.25,6.69,4.68,4.24,3.79,,8.25,22.51,7.8,5.79,12.04,5.13,,,6.02,46.13,3.12,10.92,6.02,4.46,,,21.205556,16.027778,27.622222,0.2032,,14.006944,63.422265
US_TN_47051,2020-05-15,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,2,0,43,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,1,8,-31,8,5.19,8.81,,14.23,7.9,7.68,4.74,3.16,,7.9,5.87,4.52,3.84,4.52,8.81,5.42,5.19,5.42,6.32,,3.39,3.61,7.0,22.58,4.74,,10.39,,,3.84,6.55,38.39,3.16,10.39,7.68,4.74,4.52,3.39,22.622222,18.311111,27.288889,0.0,,14.923611,60.636537
US_TN_47051,2020-05-16,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,43,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,27,26,-18,,4.44,8.87,,16.57,9.34,5.84,4.44,,3.5,4.9,,,4.44,6.54,4.9,,4.67,3.5,4.9,4.9,4.67,4.9,6.54,24.75,,,11.21,5.37,,3.5,4.67,37.35,3.97,16.34,5.84,4.44,,4.67,22.244444,14.911111,28.688889,0.0,,15.618056,65.199071
US_TN_47051,2020-05-17,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,43,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,5,,-23,,3.51,9.88,3.51,20.86,8.56,7.24,5.93,4.17,3.73,7.9,3.29,,3.95,4.61,10.32,8.34,,4.83,5.05,3.73,4.83,4.17,5.05,23.27,5.27,3.95,14.93,3.95,3.51,3.07,7.03,39.52,4.17,14.27,8.56,4.83,4.17,,21.627778,16.683333,26.966667,0.870857,,17.027778,74.305242
US_TN_47051,2020-05-18,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,43,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,14,12,-24,11,3.81,10.58,5.5,11.85,6.99,12.7,6.56,3.39,,6.77,4.87,4.23,3.6,5.08,6.56,4.02,4.23,5.5,4.02,4.02,,,8.26,27.09,6.99,4.45,14.39,4.02,3.39,,9.53,46.57,4.87,11.85,8.89,2.96,5.29,3.39,21.388889,17.927778,27.122222,3.592286,,19.138889,86.263086
US_TN_47051,2020-05-19,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,43,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,18,14,-28,8,4.26,9.86,5.82,12.1,8.29,9.41,7.17,4.26,3.81,4.93,3.58,,5.6,4.93,9.18,4.48,5.6,8.73,7.17,4.26,5.38,6.27,12.54,30.68,5.38,3.81,12.32,6.5,,7.39,8.73,50.4,5.6,12.1,9.18,4.93,4.93,,17.394444,12.766667,21.222222,10.014857,,14.055556,80.92369
US_TN_47051,2020-05-20,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,43,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,8,17,-30,9,6.32,11.12,4.36,13.08,10.24,10.03,3.92,5.01,,3.92,4.58,,5.23,,9.59,5.45,4.58,3.92,4.58,7.85,3.27,4.8,9.37,18.75,5.23,5.01,9.37,,3.49,4.58,6.54,46.65,5.23,9.15,8.28,6.1,5.88,4.14,16.516667,12.938889,22.027778,0.649111,,14.090278,85.41358
US_TN_47051,2020-05-21,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,44,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,16,18,-30,8,5.81,8.94,4.02,9.39,9.83,5.36,6.03,4.92,,6.48,3.58,3.13,3.8,3.13,6.7,4.47,,4.25,6.7,3.58,7.15,4.47,9.61,26.59,6.7,3.58,10.28,,5.59,5.81,8.71,42.91,5.36,9.83,7.37,4.02,5.59,5.14,17.683333,13.7,24.266667,0.79375,,14.618056,81.614766
US_TN_47051,2020-05-22,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,45,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,8,13,-29,8,3.78,9.11,5.33,14.44,6.0,9.33,7.11,4.67,3.11,5.11,4.44,,4.67,3.78,10.89,4.67,4.22,5.55,5.55,4.89,6.67,3.33,10.22,21.78,5.33,3.11,12.22,,4.22,3.56,5.55,44.44,6.89,13.55,7.55,5.55,6.0,,19.783333,16.605556,25.094444,0.0,,17.118056,84.216297
US_TN_47051,2020-05-23,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,45,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,23,33,-18,,7.37,6.68,,15.43,4.38,6.45,4.15,4.15,,,5.07,,4.38,4.61,4.84,4.38,3.46,4.38,4.61,5.07,3.92,4.61,6.45,20.04,8.29,,10.82,,,3.69,4.84,39.16,4.15,9.44,6.22,,4.84,,21.87037,16.858025,28.518519,11.684,,19.444444,85.707703
US_TN_47051,2020-05-24,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,46,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,22,,-25,,,10.6,,17.59,6.54,5.41,5.64,4.29,,8.12,4.06,3.38,6.32,5.87,5.64,3.16,,3.16,4.96,4.29,3.83,4.96,8.57,22.56,5.19,3.16,13.76,4.51,,5.64,6.32,40.83,3.16,15.34,7.44,,4.06,,23.438272,18.049383,30.160494,0.762,,18.880952,74.823326
US_TN_47051,2020-05-25,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,46,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,8,11,-68,,5.86,11.28,4.06,15.34,7.44,6.09,6.32,4.96,,5.41,4.51,,,,5.64,4.74,3.16,,4.29,5.19,4.96,5.41,6.54,18.04,3.61,3.61,14.21,4.29,3.83,5.64,6.32,46.91,4.96,13.53,7.89,3.16,4.29,4.96,23.577778,17.861111,29.472222,0.0,,19.145833,75.956145
US_TN_47051,2020-05-26,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,2,0,48,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,16,21,-29,8,6.38,6.82,5.06,15.19,7.04,7.04,4.62,3.74,,7.7,,,5.06,4.18,12.32,4.18,5.28,,6.38,6.38,4.4,4.4,9.46,21.35,6.16,,15.19,,,4.4,5.5,43.8,6.16,14.97,7.04,5.28,5.28,3.52,22.938889,20.2,27.127778,1.161143,,18.777778,77.013124
US_TN_47051,2020-05-27,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,49,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,3,5,-28,10,5.16,9.89,5.37,15.26,10.32,7.52,8.81,4.3,4.94,11.18,3.01,5.37,6.02,5.59,12.04,5.59,4.51,4.3,4.94,5.8,4.3,6.45,8.81,25.36,4.3,4.73,11.39,,3.22,4.51,4.08,48.8,8.38,13.33,8.81,3.01,4.94,,20.955556,18.527778,24.266667,4.172857,,18.791667,87.135013
US_TN_47051,2020-05-28,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,49,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,13,13,-25,7,6.24,8.46,3.34,12.03,8.69,7.57,10.91,4.01,5.12,6.01,4.01,4.23,,4.45,6.24,4.68,5.57,4.23,5.34,4.01,3.34,4.45,8.24,25.39,7.13,4.45,11.8,4.01,4.45,3.34,5.57,46.32,4.9,10.24,4.9,3.56,5.34,3.56,20.155556,16.061111,27.3,17.78,,17.930556,86.323035
US_TN_47051,2020-05-29,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,2,0,51,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,9,15,-21,6,,9.44,3.15,15.74,8.32,3.15,5.85,5.4,,3.82,3.6,3.6,,5.17,8.77,4.5,,,4.95,3.6,3.6,3.37,5.62,21.81,5.4,,7.42,4.95,5.4,4.95,6.07,39.58,,8.99,6.3,7.87,4.27,4.05,22.166667,17.555556,27.922222,2.322286,,18.076389,76.797143
US_TN_47051,2020-05-30,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,2,0,53,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,25,32,-10,,4.54,8.61,3.59,16.97,6.93,5.02,5.98,,,5.02,3.59,,3.35,4.3,8.85,4.06,5.26,3.35,3.83,3.59,6.69,3.59,5.02,18.65,5.26,,11.71,3.83,,5.26,,38.97,6.45,14.58,6.21,5.5,3.59,4.06,21.788889,15.938889,27.4,0.0,,16.041667,69.090601
US_TN_47051,2020-05-31,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,53,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,24,,-18,,,5.41,,16.71,8.71,3.77,4.94,7.3,,6.12,,3.77,,5.18,6.83,,3.77,,,4.0,4.71,,7.3,24.24,4.47,6.12,15.3,,3.53,6.12,,41.19,5.18,13.18,4.71,5.41,6.83,,20.177778,13.461111,26.811111,0.0,,13.076389,63.130042
US_TN_47051,2020-06-01,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,53,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,29,24,-19,6,5.29,9.19,5.05,13.1,8.73,5.97,4.83,,5.75,4.14,,,,3.91,9.88,,7.58,5.05,4.83,3.68,4.14,3.45,9.88,25.28,9.19,5.05,14.48,3.91,6.89,,5.75,47.34,5.75,12.87,8.04,3.68,6.66,5.29,20.005556,11.394444,28.627778,0.0,,12.479167,61.1184
US_TN_47051,2020-06-02,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,1,0,54,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,22,25,-26,5,6.42,8.48,5.04,14.9,10.55,5.73,5.27,3.44,6.42,,3.9,,4.36,4.82,8.94,5.04,7.57,3.21,5.5,3.21,3.9,4.58,7.57,21.78,5.73,4.13,14.9,3.9,4.58,5.5,7.34,40.58,4.13,12.38,7.57,3.9,5.04,,23.688889,17.438889,30.516667,0.0,,17.645833,68.347965
US_TN_47051,2020-06-03,ChIJnz9aHfEmYYgRvXNLR288q1U,Q494998,geoId/47051,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2,0,0,54,1,,,41623,20302,21321,4288,5609,5590,4346,4932,5711,5599,3652,1896,1848175,35.15,-86.1,1491,75.25,24,31,-27,6,4.29,8.81,,14.23,9.26,7.68,6.1,,4.29,6.1,3.84,,,4.97,10.17,,5.2,4.75,5.2,,4.29,4.75,7.91,25.76,6.33,,11.98,,3.84,4.07,6.78,44.74,3.84,9.72,7.91,4.29,4.07,4.07,24.416667,18.816667,30.666667,0.689429,,20.138889,75.922803
