location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22011,2020-01-01,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.18,11.57,6.78,,18.36,,6.78,21.55,7.58,9.18,40.71,7.18,,8.733333,4.666667,13.377778,0.0,3.308642,70.645508
US_LA_22011,2020-01-02,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,9.06,9.06,9.42,6.52,19.21,6.52,12.68,27.54,6.88,6.88,43.85,14.49,,13.561111,10.138889,19.272222,14.986,11.845679,90.124466
US_LA_22011,2020-01-03,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.43,17.2,6.64,7.04,20.72,9.38,13.29,37.92,,12.9,46.91,10.55,9.38,16.427778,14.461111,20.133333,14.901333,14.858025,90.638664
US_LA_22011,2020-01-04,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,10.85,8.04,8.84,7.64,16.08,,9.65,32.96,,8.84,43.0,8.04,9.24,12.088889,5.244444,17.633333,1.0414,6.32716,68.394273
US_LA_22011,2020-01-05,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,,14.41,,,20.02,13.21,,34.43,,8.81,43.63,9.21,7.61,10.383333,3.761111,21.066667,0.0,5.777778,74.658301
US_LA_22011,2020-01-06,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,6.94,16.19,11.95,8.87,16.58,6.94,10.03,31.23,9.25,,48.2,9.25,5.78,13.922222,7.572222,22.038889,0.0,10.092593,78.873227
US_LA_22011,2020-01-07,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,5.54,5.89,7.28,,19.4,9.36,12.13,24.95,,7.28,41.92,6.93,6.24,13.3,6.122222,18.2,0.0,3.728395,52.932188
US_LA_22011,2020-01-08,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,5.56,8.18,6.54,4.58,17.01,9.81,6.54,33.69,4.91,4.91,37.94,14.72,4.58,8.494444,0.766667,18.833333,0.0,0.722222,59.29484
US_LA_22011,2020-01-09,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.48,13.37,8.15,8.15,20.54,10.11,7.83,33.58,6.2,7.17,36.52,13.37,6.52,15.394444,10.611111,21.572222,0.03175,11.302469,76.938767
US_LA_22011,2020-01-10,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.61,10.76,8.61,7.69,13.53,7.69,7.69,31.67,8.3,7.69,35.36,12.91,5.53,20.611111,17.494444,24.238889,0.0,17.864198,84.140646
US_LA_22011,2020-01-11,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.3,10.67,10.27,6.72,12.25,5.93,9.09,30.42,,7.11,36.74,10.67,,18.038889,9.238889,23.533333,18.1864,15.277778,84.319579
US_LA_22011,2020-01-12,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.19,16.78,9.82,7.78,18.82,15.55,9.41,25.78,,9.41,46.65,,6.96,7.461111,4.111111,15.833333,3.556,3.882716,78.649986
US_LA_22011,2020-01-13,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.32,11.29,5.8,5.19,11.29,7.63,10.07,22.89,4.58,6.1,36.62,8.54,5.19,12.177778,8.438889,16.183333,3.9624,10.555556,90.471543
US_LA_22011,2020-01-14,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,4.96,13.95,8.68,,9.61,8.37,9.92,26.96,5.58,4.65,39.67,7.44,5.27,19.85,15.672222,22.816667,4.699,19.364198,97.288811
US_LA_22011,2020-01-15,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.48,11.2,6.36,5.75,9.99,9.39,9.99,19.68,7.27,5.75,39.97,4.84,6.66,21.305556,19.966667,24.377778,4.60375,20.160494,93.238062
US_LA_22011,2020-01-16,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.02,11.41,8.94,,9.25,9.25,9.56,24.36,8.32,7.09,40.08,5.86,4.93,19.966667,16.616667,22.944444,0.03175,18.907407,94.555047
US_LA_22011,2020-01-17,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.57,13.24,7.4,7.01,15.19,12.47,13.63,28.44,5.84,10.52,42.85,11.3,8.57,16.155556,13.55,21.094444,0.036286,12.771605,80.77578
US_LA_22011,2020-01-18,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.17,14.35,6.38,7.17,15.54,,10.36,30.69,,,38.27,7.17,9.57,19.711111,16.983333,22.505556,2.54,18.320988,92.029199
US_LA_22011,2020-01-19,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.34,8.97,,,14.27,9.38,,26.09,,7.34,42.8,9.38,7.34,11.444444,5.355556,18.005556,7.220857,1.246914,49.876696
US_LA_22011,2020-01-20,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,15.3,12.16,12.16,10.6,10.2,7.46,13.73,28.64,8.24,9.81,48.66,9.81,9.81,6.722222,2.094444,13.25,0.0,-1.783951,55.434488
US_LA_22011,2020-01-21,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.22,12.64,5.06,5.69,18.33,7.58,10.43,27.18,6.32,9.16,41.4,10.74,,4.927778,0.211111,11.938889,0.0,-1.604938,63.860242
US_LA_22011,2020-01-22,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,4.26,10.34,7.91,,14.29,8.21,11.25,30.11,9.43,5.47,33.76,,,5.227778,2.561111,8.622222,2.286,0.598765,72.893569
US_LA_22011,2020-01-23,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,5.4,7.62,7.94,7.62,14.92,9.53,13.02,26.35,,8.57,43.81,8.89,7.62,12.055556,6.788889,17.5,14.393333,10.641975,91.655146
US_LA_22011,2020-01-24,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,12.62,6.64,5.31,,16.6,11.62,10.96,30.21,5.98,7.64,32.87,10.96,5.98,10.161111,2.766667,17.85,2.0066,4.302469,67.78529
US_LA_22011,2020-01-25,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.52,13.21,7.67,,22.16,9.37,9.8,30.25,9.37,6.39,41.33,9.8,6.39,8.616667,2.511111,16.566667,0.0,2.487654,68.010006
US_LA_22011,2020-01-26,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,13.77,13.38,10.62,,29.51,7.47,9.05,36.2,7.47,8.26,42.1,10.23,9.05,12.925926,10.197531,15.234568,4.7752,10.159722,83.905999
US_LA_22011,2020-01-27,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,4.63,8.96,7.11,7.72,18.85,12.05,8.34,31.21,4.33,8.34,44.8,8.03,5.87,12.358025,11.049383,14.259259,1.749778,10.673611,89.585939
US_LA_22011,2020-01-28,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,5.34,10.39,6.23,4.75,23.74,11.28,8.01,35.62,,4.16,41.55,11.28,5.64,10.154321,6.574074,13.975309,0.0,8.840278,92.700223
US_LA_22011,2020-01-29,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.38,10.27,6.09,,25.98,11.87,7.7,32.4,,6.42,42.02,9.94,8.02,10.981481,7.697531,13.37037,4.275667,8.916667,87.667616
US_LA_22011,2020-01-30,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,9.02,13.06,6.22,8.08,35.13,9.02,6.22,36.99,6.22,7.15,42.9,13.37,7.15,10.922222,9.961111,12.538889,0.169333,8.944444,88.07277
US_LA_22011,2020-01-31,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.79,10.36,10.36,5.02,30.44,7.22,9.1,31.07,5.34,4.71,32.64,7.53,5.02,9.977778,8.405556,12.205556,0.03175,7.740741,86.336841
US_LA_22011,2020-02-01,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,,11.8,,9.69,23.18,11.8,,28.24,8.01,,46.37,7.17,,9.638889,3.744444,17.844444,0.0,3.592593,66.51822
US_LA_22011,2020-02-02,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,9.86,14.98,8.28,,21.68,7.88,11.43,41.4,7.1,9.46,46.92,6.31,8.28,11.922222,4.127778,23.716667,0.0,4.475309,61.821375
US_LA_22011,2020-02-03,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,5.58,11.77,8.68,5.58,19.21,8.98,10.22,24.48,8.37,13.01,32.22,11.15,7.75,15.744444,9.427778,22.705556,0.0,11.388889,76.025379
US_LA_22011,2020-02-04,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,4.75,10.14,13.31,5.71,22.18,10.78,7.61,29.79,7.29,8.24,38.35,12.04,5.39,19.916667,18.355556,22.244444,0.169333,17.283951,84.921443
US_LA_22011,2020-02-05,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,5.59,9.71,7.06,8.23,25.0,5.88,8.23,35.0,9.12,7.35,40.29,8.23,4.12,18.766667,10.466667,22.266667,2.413,17.62963,94.707502
US_LA_22011,2020-02-06,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,9.38,9.69,10.32,7.19,23.45,10.32,11.57,60.02,5.0,,29.39,6.57,5.0,6.611111,3.888889,9.62963,6.1595,4.561728,86.818809
US_LA_22011,2020-02-07,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.21,10.48,7.86,5.24,19.66,7.86,5.24,49.8,5.57,7.54,40.3,6.22,,7.672222,0.383333,19.3,0.0,-0.024691,62.388937
US_LA_22011,2020-02-08,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.16,13.91,8.85,,29.92,7.58,,47.62,,6.74,39.19,7.16,,13.111111,8.183333,20.377778,0.15875,5.740741,61.913082
US_LA_22011,2020-02-09,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,,9.77,,9.77,20.36,8.14,9.77,42.76,6.92,,49.68,6.92,,16.45,12.033333,22.461111,0.0,12.314815,76.893889
US_LA_22011,2020-02-10,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,11.2,10.54,11.53,,25.36,8.23,7.57,39.84,4.61,8.56,39.52,8.23,,20.911111,17.272222,24.25,9.144,19.364198,90.800548
US_LA_22011,2020-02-11,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,5.06,9.53,6.55,8.64,23.23,7.45,5.36,30.08,7.45,,44.67,6.25,6.85,17.705556,12.816667,22.222222,4.572,16.549383,93.89892
US_LA_22011,2020-02-12,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,7.96,10.32,5.31,7.67,18.87,10.32,11.21,29.2,6.78,5.9,34.21,7.08,5.01,13.555556,10.361111,21.655556,1.608667,12.549383,95.024997
US_LA_22011,2020-02-13,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.21,12.76,8.21,4.86,14.89,7.6,10.64,33.43,7.6,6.69,40.42,7.29,7.9,10.483333,7.544444,14.794444,6.712857,7.530864,82.368137
US_LA_22011,2020-02-14,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,,,,,8.03,14.12,,4.82,9.95,8.03,,23.75,,9.31,37.56,8.35,,7.327778,2.116667,13.972222,0.0,1.771605,68.130867
US_LA_22011,2020-02-15,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,7,6,2,,6.13,13.48,6.95,8.58,15.93,7.76,8.58,25.74,6.95,7.35,36.77,9.8,9.8,8.905556,3.077778,17.594444,0.0,3.425926,69.188618
US_LA_22011,2020-02-16,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,13,-5,1,,8.13,10.98,6.1,,16.68,11.79,9.35,29.69,10.17,,42.3,6.91,8.95,15.383333,13.422222,19.411111,0.846667,12.925926,85.576762
US_LA_22011,2020-02-17,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,9,6,-12,2,8.02,9.8,8.91,5.64,19.01,10.99,4.16,30.0,8.02,8.32,43.96,10.39,6.24,16.016667,12.111111,20.572222,0.15875,15.160494,95.009459
US_LA_22011,2020-02-18,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,3,-1,1,-1,8.67,12.56,5.08,6.88,20.93,11.36,8.37,32.29,9.27,10.17,40.37,8.67,6.88,21.3,18.777778,24.505556,0.362857,19.808642,91.20308
US_LA_22011,2020-02-19,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,-2,-1,2,1,,12.23,8.36,5.97,19.99,5.07,11.64,29.54,7.76,11.94,45.66,7.46,6.27,14.138889,9.866667,21.9,0.592667,12.777778,92.5597
US_LA_22011,2020-02-20,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,5,-2,-1,2,6.14,17.53,6.72,4.97,14.32,4.09,9.06,28.93,5.26,9.06,36.82,8.77,6.43,8.95,7.377778,10.294444,5.334,7.685185,92.345858
US_LA_22011,2020-02-21,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,0,1,-2,-1,8.11,11.85,9.35,6.55,9.04,5.61,8.11,24.32,6.24,4.99,34.92,10.6,,6.561111,1.961111,11.744444,3.46075,-0.648148,60.21767
US_LA_22011,2020-02-22,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,4,10,6,,,19.99,,7.5,14.99,14.99,,24.57,7.5,8.33,45.8,8.33,6.66,5.705556,-0.305556,15.5,0.0,-1.123457,62.115176
US_LA_22011,2020-02-23,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,-1,-2,2,,,14.58,6.25,9.17,21.25,10.42,7.08,25.83,6.25,7.5,35.83,13.75,6.25,11.183333,5.427778,18.138889,0.0,7.469136,78.616588
US_LA_22011,2020-02-24,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,3,-5,-15,,8.6,13.84,7.85,,19.07,13.46,10.84,32.53,6.36,10.1,46.74,8.97,5.61,16.25,15.066667,17.955556,3.8608,14.401235,88.781789
US_LA_22011,2020-02-25,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,10,-7,-20,,6.77,12.42,9.41,9.41,27.09,9.03,9.78,31.98,9.03,8.65,44.4,9.78,10.16,14.688889,9.055556,22.05,5.0546,10.506173,76.722576
US_LA_22011,2020-02-26,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,21,7,-9,0,9.9,13.79,8.13,5.66,33.6,7.07,14.15,45.98,,5.66,44.57,,7.78,12.227778,8.777778,18.3,0.0,3.376543,55.113381
US_LA_22011,2020-02-27,ChIJne2kz1OmO4YRY3CVcmli9gU,Q504284,geoId/22011,US,United States of America,LA,Louisiana,22011,Beauregard Parish,US,USA,2,,,,,,,36847,18749,18098,4907,5042,4712,4846,4622,4792,4150,2511,1265,1838142,30.65,-93.34,3020,75.0,17,11,2,-1,6.08,9.43,6.99,4.56,25.54,10.95,6.69,36.48,,4.56,38.61,4.87,4.87,5.566667,-0.994444,13.15,0.0,-2.765432,55.470727
