location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39053,2020-01-01,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,5.42,10.85,6.44,10.51,10.51,7.12,18.64,,28.47,,3.598765,1.358025,8.012346,0.0,,-2.487654,64.604983
US_OH_39053,2020-01-02,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,,9.68,5.16,16.45,10.32,8.39,20.0,,36.78,,4.030864,-1.290123,11.771605,0.042333,,-1.740741,66.679074
US_OH_39053,2020-01-03,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,6.23,11.15,7.87,14.76,7.87,7.87,25.9,6.89,35.08,6.56,10.345679,6.030864,12.425926,9.525,,9.740741,96.1057
US_OH_39053,2020-01-04,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,5.91,8.7,,13.57,5.57,,22.61,5.91,29.92,,7.932099,1.685185,12.450617,8.636,,6.882716,93.145498
US_OH_39053,2020-01-05,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,7.29,9.37,,14.58,6.25,7.63,23.6,8.33,27.42,10.76,2.04321,0.425926,9.604938,2.757714,,-2.37037,72.666712
US_OH_39053,2020-01-06,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,6.72,12.09,4.03,11.55,5.64,8.6,24.98,6.45,33.04,4.57,4.080247,-0.222222,7.82716,0.028222,,-2.419753,62.926388
US_OH_39053,2020-01-07,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,4.85,9.44,6.12,7.14,7.14,7.14,23.73,6.38,31.64,7.14,1.17284,-3.555556,9.259259,0.0,78.74,-3.481481,71.297457
US_OH_39053,2020-01-08,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,5.34,8.89,4.57,8.13,5.08,7.62,22.87,5.34,30.49,7.88,3.141975,-3.222222,7.382716,0.8255,,-6.240741,50.419334
US_OH_39053,2020-01-09,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,5.76,6.76,7.01,12.27,5.01,6.26,21.78,5.76,28.04,5.76,1.691358,-5.302469,14.166667,0.0,30.48,-6.808642,53.866756
US_OH_39053,2020-01-10,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,5.84,11.18,6.61,11.43,,8.38,22.1,3.81,28.71,5.08,11.895062,5.685185,17.530864,0.254,,2.339506,52.694827
US_OH_39053,2020-01-11,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,6.59,6.59,6.23,10.99,9.52,5.86,20.15,,32.6,5.86,17.604938,10.271605,24.691358,3.175,,10.308642,62.842678
US_OH_39053,2020-01-12,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,7.39,7.39,5.63,8.8,6.33,5.63,23.22,5.63,28.15,5.63,9.705556,5.366667,20.3,11.575143,,5.605556,75.753731
US_OH_39053,2020-01-13,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,4.65,4.17,4.41,7.35,5.88,6.61,25.97,4.9,30.62,4.41,4.524691,0.314815,13.722222,0.028222,,2.265432,85.452264
US_OH_39053,2020-01-14,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,4.71,12.14,5.45,8.67,5.95,7.68,26.51,4.46,27.0,4.96,7.123457,0.17284,12.635802,1.100667,,5.598765,90.070831
US_OH_39053,2020-01-15,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,7.15,6.9,5.42,11.34,10.85,7.15,23.41,6.16,24.15,7.64,5.469136,0.666667,14.04321,0.804333,,4.703704,94.98493
US_OH_39053,2020-01-16,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,6.29,8.04,5.78,9.3,9.8,4.27,21.62,6.54,28.66,5.28,7.623457,0.876543,14.493827,0.85725,,2.030864,67.876714
US_OH_39053,2020-01-17,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,5.53,13.68,6.99,11.06,10.77,7.86,28.81,,29.4,4.66,-1.351852,-4.395062,1.339506,0.1905,,-8.228395,59.639151
US_OH_39053,2020-01-18,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,,,,14.33,8.6,5.73,23.65,10.75,36.19,,3.561728,-3.104938,11.166667,2.370667,,-1.641975,69.515602
US_OH_39053,2020-01-19,ChIJx_k2ZnkkRogRQdzlr2BoT18,Q499302,geoId/39053,US,United States of America,OH,Ohio,39053,Gallia County,US,USA,2,,,,,,,30162,14895,15267,3805,3861,3601,3416,3605,4158,3908,2419,1389,911268,38.83,-82.32,1220,73.928571,,,,,,7.93,5.52,,14.83,9.31,,27.59,,28.62,5.86,-0.351852,-6.481481,10.574074,9.525,,-5.098765,70.490408
