location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27033,2020-01-01,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,23.27,38.78,-4.54321,-9.055556,0.907407,0.084667,-7.265432,81.324829
US_MN_27033,2020-01-02,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,16.96,27.14,0.117284,-1.746914,1.746914,0.0,-1.783951,87.071385
US_MN_27033,2020-01-03,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,23.8,29.75,-1.006173,-3.950617,0.944444,0.0,-2.024691,92.83278
US_MN_27033,2020-01-04,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,24.68,39.5,-5.993827,-11.197531,-2.049383,0.254,-7.962963,85.971706
US_MN_27033,2020-01-05,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,25.27,21.53,0.382716,-4.222222,3.925926,0.056444,-3.537037,75.0001
US_MN_27033,2020-01-06,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,40.51,28.11,-2.623457,-6.407407,1.598765,0.0,-5.864198,78.462327
US_MN_27033,2020-01-07,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,30.31,44.24,-4.290123,-10.018519,-0.018519,0.0,-6.91358,81.986551
US_MN_27033,2020-01-08,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,30.95,37.14,-13.876543,-17.364198,-9.561728,0.0,-17.660494,73.087434
US_MN_27033,2020-01-09,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,27.42,30.65,-4.518519,-10.537037,0.37037,0.0,-7.617284,78.985989
US_MN_27033,2020-01-10,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,18.73,22.63,-9.41358,-15.41358,-4.555556,0.0,-12.216049,80.095538
US_MN_27033,2020-01-11,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,24.64,24.64,-18.716049,-21.932099,-15.41358,0.0,-22.061728,74.967194
US_MN_27033,2020-01-12,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,29.6,28.65,-13.864198,-20.012346,-6.561728,0.0,-16.061728,83.498904
US_MN_27033,2020-01-13,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,28.64,35.6,-6.444444,-10.222222,-3.296296,0.127,-7.487654,92.313674
US_MN_27033,2020-01-14,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,36.54,16.33,-4.358025,-10.691358,-0.549383,0.0,-6.203704,86.970784
US_MN_27033,2020-01-15,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,25.36,33.29,-11.938272,-18.141975,-9.246914,0.1016,-14.253086,82.94913
US_MN_27033,2020-01-16,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,22.68,30.99,-21.203704,-24.512346,-16.283951,0.028222,-25.611111,67.633164
US_MN_27033,2020-01-17,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,19.34,34.65,-12.944444,-19.845679,-5.802469,0.0,-15.882716,78.632308
US_MN_27033,2020-01-18,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,29.8,35.44,-10.537037,-19.351852,-3.074074,0.254,-12.351852,86.530079
US_MN_27033,2020-01-19,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,27.72,35.05,-19.506173,-21.160494,-17.074074,1.30175,-22.734568,75.597342
US_MN_27033,2020-01-20,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,25.8,44.94,-18.290123,-22.04321,-12.993827,0.0,-21.098765,78.622991
US_MN_27033,2020-01-21,ChIJcwGPD2NHi4cRQ3fLel6FBT0,Q110684,geoId/27033,US,United States of America,MN,Minnesota,27033,Cottonwood County,US,USA,2,,,,,,,11249,5594,5655,1506,1443,1147,1145,1168,1465,1491,1016,868,1795878,44.01,-95.18,1681,80.0,,,28.52,36.44,-15.481481,-20.037037,-8.567901,0.0,-18.17284,79.870861
