location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40021,2020-06-25,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,2,0,70,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,2,,,-32,5,3.61,7.23,5.95,14.46,3.19,6.17,7.65,4.04,8.72,4.68,8.29,2.98,6.59,9.36,,8.5,3.4,6.17,5.74,4.68,3.4,9.14,26.36,7.23,,14.67,5.74,6.38,8.08,44.65,7.65,12.33,4.89,4.25,7.87,4.04,25.077778,16.922222,32.377778,0.0,,15.266667,55.021789
US_OK_40021,2020-06-26,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,3,0,73,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,9,,,-31,6,6.02,7.31,5.37,15.04,8.81,4.3,6.88,3.01,9.03,3.44,9.24,4.08,3.22,8.17,6.88,3.01,7.09,,4.3,3.87,,9.46,19.34,9.88,4.08,15.47,4.73,4.73,5.37,42.12,4.73,10.31,5.59,4.3,5.37,3.01,25.455556,20.488889,31.083333,0.0,,19.522222,70.189176
US_OK_40021,2020-06-27,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,1,0,74,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,17,,,-9,,,9.95,,14.34,7.17,3.93,4.39,,10.64,5.32,17.81,,5.09,9.02,5.32,4.63,3.93,6.25,3.47,3.47,,6.71,30.07,4.63,,16.88,3.24,4.16,4.16,44.41,6.25,15.96,5.32,4.16,3.93,,25.838889,21.722222,31.394444,0.0,,20.261111,71.683673
US_OK_40021,2020-06-28,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,0,0,74,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,18,,,-8,,5.83,8.97,,13.9,7.4,5.61,5.83,5.38,6.73,4.49,8.52,6.5,3.59,6.73,6.73,4.04,6.06,5.16,5.61,4.93,3.14,7.4,27.59,7.18,,18.17,4.71,5.83,8.52,40.82,5.38,10.54,8.97,3.81,4.26,4.04,27.3,23.272222,32.238889,0.0,,20.705556,67.616365
US_OK_40021,2020-06-29,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,-1,0,73,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,4,15,,-30,6,6.17,7.4,4.73,17.06,7.81,6.58,6.17,3.29,11.72,2.88,4.11,5.14,5.76,10.89,6.17,3.5,3.91,4.52,3.5,5.96,3.29,7.2,33.51,7.81,3.7,16.45,5.34,5.34,5.55,42.14,7.81,14.19,6.58,4.11,6.58,3.29,27.127778,23.633333,31.611111,0.0,,21.111111,70.092761
US_OK_40021,2020-06-30,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,4,0,77,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,10,19,,-28,7,3.48,10.43,,13.7,7.16,5.52,7.57,3.07,9.2,,4.7,3.07,5.93,10.02,4.29,6.14,3.27,5.11,3.68,3.68,4.09,6.34,31.09,5.93,5.32,12.27,4.91,5.32,4.91,35.79,5.11,13.29,10.63,6.14,5.11,4.5,27.777778,24.305556,31.888889,0.282222,,22.155556,71.957087
US_OK_40021,2020-07-01,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,2,0,79,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,23,,,-29,4,4.94,9.47,,19.57,8.86,7.62,7.0,3.29,6.8,4.33,5.77,6.38,4.53,11.33,3.91,5.97,4.12,5.56,4.12,4.53,3.91,10.09,30.69,5.15,3.29,14.42,4.94,4.94,7.0,44.28,5.15,11.95,6.8,5.77,5.36,,28.377778,24.044444,33.894444,0.0508,,22.5,70.840065
US_OK_40021,2020-07-02,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,4,0,83,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,25,,,-34,5,5.04,8.39,3.78,17.83,9.02,4.62,5.66,4.2,7.76,,4.62,3.78,5.04,9.65,8.18,5.04,4.2,6.92,6.29,4.2,2.94,10.49,32.73,6.29,6.5,14.06,3.99,5.87,4.41,42.8,5.04,11.54,5.04,3.15,6.5,2.94,28.755556,23.427778,34.216667,0.0,,22.838889,70.59092
US_OK_40021,2020-07-03,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,4,0,87,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,25,,,-52,10,4.03,9.86,5.15,17.25,6.72,5.83,3.58,4.26,4.26,,4.48,3.14,5.15,7.17,4.03,6.05,3.81,4.26,3.58,3.58,4.03,7.17,29.8,6.95,,13.67,5.38,4.71,5.6,36.07,5.83,10.53,9.41,3.36,5.83,3.36,25.644444,18.994444,34.105556,1.608667,,19.038889,67.257087
US_OK_40021,2020-07-04,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,3,0,90,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,-4,,,-22,,,10.46,,11.19,8.76,7.05,3.65,,5.35,4.38,,,5.84,6.57,3.89,3.4,,4.38,,3.89,,5.59,24.8,5.59,3.65,13.38,3.65,,,35.02,4.38,13.62,6.57,4.38,3.89,,25.438889,20.944444,31.683333,7.366,,20.983333,76.881183
US_OK_40021,2020-07-05,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,0,0,90,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,11,,,-16,,,8.91,3.56,15.15,5.79,10.25,4.9,5.12,7.58,4.68,4.01,4.46,3.12,3.34,,4.68,3.34,3.79,4.01,5.35,,6.02,31.19,5.79,3.56,18.05,3.79,3.34,6.24,37.43,6.02,14.71,6.68,3.12,,3.34,25.188889,20.361111,31.7,5.08,,20.766667,76.821491
US_OK_40021,2020-07-06,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,0,0,90,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,10,23,,-34,8,4.66,10.12,4.66,15.58,7.89,7.89,6.27,6.68,9.71,,5.26,4.45,5.46,9.71,8.1,5.67,6.68,6.88,3.44,5.06,3.64,9.51,31.17,7.89,3.04,12.55,5.46,5.87,7.29,43.92,4.45,10.73,6.68,5.26,7.69,4.25,26.566667,21.083333,32.35,0.1524,,20.594444,70.029569
US_OK_40021,2020-07-07,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,5,0,95,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,6,19,,-33,7,5.85,10.03,3.13,20.47,7.94,6.89,5.64,2.92,6.26,,3.34,,6.68,8.56,6.68,5.22,5.43,7.52,2.92,6.06,4.18,8.56,36.76,8.14,3.55,14.41,6.26,3.76,6.06,43.23,8.77,14.2,7.1,4.18,5.64,3.34,26.694444,20.533333,33.105556,0.0,,20.35,68.595216
US_OK_40021,2020-07-08,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,2,0,97,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,16,,,-31,6,4.98,10.79,4.77,18.47,5.6,8.92,9.13,4.98,11.0,3.73,3.73,5.39,3.32,10.58,6.02,4.15,7.88,6.22,2.9,,3.94,10.79,31.95,8.51,3.73,16.39,4.77,7.05,5.19,44.82,3.73,11.0,10.17,6.02,4.57,4.77,27.105556,21.294444,33.466667,0.0,,20.611111,67.973784
US_OK_40021,2020-07-09,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,8,0,105,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,0,,,-33,8,6.3,8.95,3.86,16.06,8.13,5.08,6.3,3.66,10.17,3.86,,,6.1,10.57,4.47,6.51,6.51,5.69,4.68,5.29,4.27,7.52,29.89,10.78,4.07,12.61,6.51,3.66,7.32,46.77,3.66,13.01,7.32,5.69,5.9,4.27,24.994444,21.15,31.755556,0.0,,21.161111,79.683999
US_OK_40021,2020-07-10,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,6,0,111,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,6,,,-31,6,4.0,8.41,,18.29,9.46,5.26,,6.94,6.52,4.42,5.26,3.58,5.05,11.78,,3.79,7.15,4.0,4.63,5.05,2.94,8.83,27.75,8.62,3.15,12.2,4.63,4.84,7.15,38.06,6.1,9.04,6.1,7.57,9.25,4.42,24.538889,19.816667,30.872222,9.017,,20.811111,79.887694
US_OK_40021,2020-07-11,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,7,0,118,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,10,,,-8,,4.24,8.48,6.92,16.96,8.04,5.8,4.91,,7.59,4.02,4.24,3.79,6.7,10.04,4.91,6.47,3.57,4.69,3.57,6.47,,8.04,25.22,8.71,3.57,12.5,,4.91,5.13,41.07,,9.37,11.38,6.92,4.69,,27.161111,20.833333,34.905556,0.6858,,22.238889,74.665766
US_OK_40021,2020-07-12,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,2,0,120,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,13,,,-12,,5.55,10.4,3.47,12.71,10.17,,7.17,3.93,8.55,3.47,4.62,6.01,6.47,9.02,,10.17,4.16,5.78,4.16,4.39,,6.01,29.59,6.24,4.16,10.86,3.24,4.39,4.16,37.22,6.01,10.63,8.32,6.24,3.47,4.39,27.15,21.072222,33.1,0.296333,,19.722222,64.188373
US_OK_40021,2020-07-13,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,1,0,121,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,4,18,,-33,7,3.65,6.49,3.65,16.43,8.72,5.48,7.3,3.85,7.1,4.26,5.28,3.04,5.07,9.33,4.06,4.67,6.29,3.65,3.85,5.28,,7.71,28.81,6.9,,11.56,4.26,6.49,6.29,40.37,5.48,11.77,5.28,4.67,4.67,,22.972222,18.105556,30.894444,0.0,,18.516667,76.181986
US_OK_40021,2020-07-14,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,10,0,131,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,-5,16,,-32,8,3.77,10.68,2.93,14.46,10.68,6.91,6.29,3.98,7.75,,4.19,5.45,5.24,13.62,6.29,7.96,6.29,4.19,3.14,7.54,3.77,8.8,34.99,5.87,3.14,16.97,6.29,5.03,4.61,42.32,5.24,11.94,5.45,5.24,5.45,3.56,27.8,22.783333,34.294444,0.3556,,21.177778,67.486132
US_OK_40021,2020-07-15,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,7,0,138,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,11,,,-32,5,6.45,8.33,,14.99,11.45,6.45,7.7,5.41,9.99,2.91,5.0,4.79,5.83,10.82,4.16,6.45,6.04,6.87,3.33,5.83,4.58,12.07,32.89,7.08,2.91,13.32,6.24,3.96,8.53,40.8,4.79,13.53,8.74,4.16,,3.54,28.711111,24.355556,33.211111,0.0,,21.605556,65.734702
US_OK_40021,2020-07-16,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,1,0,139,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,0,,,-31,6,4.22,7.39,5.28,18.58,6.97,6.12,8.66,6.76,10.13,4.43,6.54,3.17,6.33,10.56,4.64,6.33,6.54,3.38,4.22,6.33,3.38,12.03,28.29,7.6,3.59,13.09,6.33,4.43,6.76,43.49,5.91,11.4,9.29,7.18,5.07,,28.066667,23.116667,33.672222,0.0,,22.744444,73.128201
US_OK_40021,2020-07-17,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,2,0,141,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,1,,,-31,7,5.58,8.59,3.44,19.12,9.45,6.87,4.3,3.87,8.38,3.65,4.51,4.73,7.09,12.24,4.73,6.23,7.09,,3.65,3.87,,9.02,23.84,6.87,3.44,14.61,3.01,4.3,5.37,41.67,3.65,9.45,7.95,,4.3,4.51,29.227778,24.155556,34.355556,0.479778,,22.394444,67.051182
US_OK_40021,2020-07-18,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,7,0,148,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,8,,,-16,,4.22,8.9,5.15,15.93,7.49,3.98,7.03,,6.32,,,3.51,3.51,8.43,5.15,5.39,5.15,5.15,,3.28,,6.56,28.34,5.62,3.75,10.77,,4.22,6.09,39.81,6.09,13.58,6.79,,6.09,,28.316667,22.988889,33.016667,0.0,,21.35,66.155728
US_OK_40021,2020-07-19,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,1,0,149,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,11,,,-13,,5.94,10.28,,15.99,6.85,5.48,6.39,3.65,10.28,5.48,4.8,,5.71,6.62,5.02,4.34,4.57,3.43,5.94,4.34,4.11,10.05,30.37,7.54,,14.62,,3.43,9.13,44.76,5.71,13.47,6.39,3.2,5.48,,28.314815,22.839506,34.061728,0.028222,,20.87037,64.230467
US_OK_40021,2020-07-20,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,1,0,150,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,-2,20,,-32,8,5.0,6.87,3.54,20.61,10.2,6.04,8.12,6.66,11.87,2.92,5.0,,7.29,9.58,4.79,5.41,7.5,5.41,6.04,3.96,,10.2,31.65,5.62,3.54,16.03,4.37,5.0,7.08,40.19,7.5,12.91,7.91,6.66,3.96,4.16,28.234568,21.91358,33.635802,0.0,,20.901235,64.699531
US_OK_40021,2020-07-21,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,19,0,169,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,-3,14,,-32,9,5.42,7.93,4.38,22.32,11.06,4.59,7.3,5.42,8.55,2.92,3.34,2.92,6.05,8.76,5.84,7.09,9.18,3.96,3.96,5.63,,11.06,30.05,3.34,,12.94,4.8,6.68,6.88,35.68,4.8,10.43,7.09,2.92,5.22,2.92,27.905556,22.905556,33.311111,0.0,,20.344444,63.844278
US_OK_40021,2020-07-22,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,13,0,182,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,9,,,-30,5,3.77,9.65,5.45,16.78,5.87,7.13,5.03,,10.9,3.77,5.24,2.94,6.29,13.84,4.82,5.24,5.45,5.24,,5.03,3.56,9.65,32.3,5.45,5.45,11.74,5.03,7.13,5.03,41.31,4.61,8.81,6.71,5.87,5.03,4.82,27.183333,21.827778,33.116667,4.910667,,21.161111,69.840815
US_OK_40021,2020-07-23,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,7,0,189,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,-3,,,-31,6,5.5,9.73,,17.35,9.1,4.44,4.87,4.02,7.2,4.02,5.93,,5.08,10.79,3.81,3.39,5.93,5.93,,6.35,3.17,8.25,30.9,6.98,3.6,9.73,4.23,6.35,5.08,43.17,6.14,14.81,9.73,5.5,5.93,,26.383333,21.122222,32.955556,3.019778,,21.177778,73.305435
US_OK_40021,2020-07-24,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,6,0,195,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,6,,,-30,6,4.13,9.56,3.04,14.56,6.96,,6.09,4.35,9.78,3.91,3.04,,5.22,10.65,5.43,6.74,3.91,,3.48,4.13,3.69,10.87,24.78,5.65,4.35,14.13,4.35,5.87,6.96,38.91,6.74,11.3,7.39,6.09,5.43,,28.088889,22.183333,34.866667,0.0,,21.066667,66.021448
US_OK_40021,2020-07-25,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,16,0,211,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,8,,,-11,,4.86,8.11,3.71,15.75,8.34,5.56,3.71,4.4,11.58,,,,,5.09,4.86,4.4,8.34,4.17,4.17,6.49,,7.41,27.33,6.95,,12.51,,6.95,3.71,38.45,5.33,12.28,7.18,3.47,4.86,,27.927778,22.272222,33.261111,0.0,,20.977778,66.381127
US_OK_40021,2020-07-26,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,17,0,228,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,9,,,-11,,6.96,11.45,3.14,17.51,7.86,6.74,5.61,4.94,8.31,3.14,6.06,,5.61,10.33,6.06,4.71,3.59,3.14,5.84,,,6.06,28.29,5.16,3.59,15.04,6.51,4.04,3.37,44.01,4.27,10.55,8.53,4.94,6.29,,27.761111,22.433333,33.211111,0.0,,21.033333,67.084672
US_OK_40021,2020-07-27,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,12,0,240,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,-2,10,,-33,8,3.1,7.64,3.51,12.19,8.67,9.5,8.26,4.96,9.71,5.99,4.34,,4.54,6.82,3.1,6.4,4.96,3.92,3.72,5.78,4.34,7.02,28.09,5.58,,14.66,4.96,6.4,5.16,43.37,,9.91,8.88,4.75,4.34,7.43,26.861111,22.083333,32.233333,0.036286,,20.777778,69.717933
US_OK_40021,2020-07-28,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,30,0,270,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,0,13,,-31,9,5.81,7.89,3.11,18.06,8.93,19.93,4.78,4.98,9.76,5.19,,3.32,5.19,12.87,6.44,5.19,3.32,4.78,3.11,3.94,,8.93,33.43,6.44,3.74,13.08,5.4,4.36,9.76,39.03,5.81,13.29,6.23,6.64,,,25.533333,22.133333,30.65,0.254,,21.605556,79.090459
US_OK_40021,2020-07-29,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,4,0,274,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,2,,,-31,8,4.31,7.18,4.1,12.93,7.8,13.75,6.36,4.31,8.82,2.87,4.92,,4.72,9.44,3.49,5.13,5.54,3.9,,6.36,2.87,8.62,25.65,8.82,3.9,13.75,4.72,5.33,9.23,49.03,6.77,8.82,6.36,5.13,4.92,2.87,25.111111,22.833333,29.044444,6.2484,,22.322222,84.74619
US_OK_40021,2020-07-30,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,18,0,292,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,-6,,,-32,7,,7.74,4.6,16.31,8.16,13.8,5.86,3.56,8.78,,6.69,,5.23,8.57,6.69,3.14,5.65,7.53,5.02,5.23,5.44,8.99,31.58,8.16,3.14,13.17,4.81,4.6,5.44,40.99,6.9,9.62,5.65,3.56,7.53,,25.005556,20.472222,31.061111,24.003,,21.411111,80.652785
US_OK_40021,2020-07-31,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,9,0,301,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,8,,,-31,6,,9.78,,15.09,9.14,7.65,4.89,3.61,5.95,4.68,4.89,,5.1,9.78,4.04,5.95,5.74,7.01,5.1,6.17,4.25,13.18,26.57,5.1,,13.39,4.25,4.89,6.8,30.18,5.31,12.12,5.31,5.95,5.74,,23.305556,20.855556,29.616667,7.3152,,20.177778,83.046961
US_OK_40021,2020-08-01,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,20,0,321,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,15,,,-11,,4.5,8.53,5.45,16.35,7.82,9.71,4.03,,10.19,4.03,,5.21,5.45,15.64,4.98,,4.03,5.21,5.21,5.21,,9.95,24.88,7.82,,9.95,5.92,5.45,,38.62,,7.58,7.58,3.79,4.5,,22.322222,16.461111,29.116667,0.9398,,16.311111,69.008023
US_OK_40021,2020-08-02,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,25,0,346,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,9,,,-6,,6.78,7.68,4.52,17.62,6.32,7.23,5.42,4.29,11.52,3.16,5.42,4.74,4.97,25.07,,,4.07,6.78,3.39,4.97,5.65,6.1,27.33,4.29,,11.74,4.97,5.42,4.97,40.88,6.78,10.39,8.58,6.55,6.32,4.07,23.861111,17.816667,30.211111,0.0,,17.783333,68.989744
US_OK_40021,2020-08-03,ChIJDcj5xp_9yYcRwL7KFQv4F5c,Q491633,geoId/40021,US,United States of America,OK,Oklahoma,40021,Cherokee County,US,USA,2,5,0,351,1,,,48891,23997,24894,6041,6871,8493,5787,5134,5815,5452,3517,1781,1822197,35.91,-95.0,2011,74.766667,5,,,-31,6,5.64,4.38,3.97,14.2,8.56,6.47,5.01,5.22,9.81,3.55,4.38,3.55,,13.36,4.8,6.89,6.26,3.76,3.13,4.59,3.55,9.81,32.78,5.85,3.55,11.07,7.1,3.97,4.59,43.22,3.34,10.23,4.59,7.31,5.22,4.18,22.627778,15.794444,28.472222,0.0,,15.516667,64.451552
