location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48233,2020-01-01,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,12.04,10.4,,18.61,10.4,21.9,,41.06,10.95,3.788889,-3.061111,15.761111,0.0,,-5.45679,50.746131
US_TX_48233,2020-01-02,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,13.5,17.65,,25.44,11.42,23.89,12.46,38.42,8.31,5.5,0.305556,11.916667,0.0,,-3.259259,53.513274
US_TX_48233,2020-01-03,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,8.02,15.5,,18.71,10.16,29.4,16.57,42.23,,4.072222,-2.411111,10.411111,0.0,,-3.037037,59.462246
US_TX_48233,2020-01-04,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,15.68,17.36,,18.48,,24.63,,42.55,11.76,3.955556,-3.4,16.338889,0.0,,-4.561728,53.956634
US_TX_48233,2020-01-05,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,,12.54,,18.54,,36.53,10.9,41.98,13.63,7.355556,0.883333,12.911111,0.0,,-4.024691,44.331545
US_TX_48233,2020-01-06,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,,13.27,7.78,21.5,7.32,33.4,,45.75,,3.088889,-4.533333,12.344444,0.0,,-6.604938,49.033034
US_TX_48233,2020-01-07,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,,8.27,7.35,20.22,7.35,28.03,,37.68,9.19,2.683333,-6.838889,16.372222,0.0,,-10.04321,38.490656
US_TX_48233,2020-01-08,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,,8.51,8.51,15.61,8.51,46.35,15.13,39.73,15.61,5.788889,-2.777778,17.461111,0.0,,-9.191358,33.321907
US_TX_48233,2020-01-09,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,7.05,11.29,,16.93,8.93,39.5,,39.5,21.63,7.866667,-1.688889,15.122222,0.0,,-5.117284,39.335888
US_TX_48233,2020-01-10,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,8.23,11.88,,12.8,,33.82,,30.16,9.6,4.372222,-0.261111,11.033333,0.0,,-4.475309,52.13206
US_TX_48233,2020-01-11,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,9.18,12.43,,11.35,14.05,19.45,9.18,37.28,9.18,-2.911111,-10.288889,7.977778,0.084667,,-8.388889,65.04879
US_TX_48233,2020-01-12,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,,13.69,7.9,15.27,,20.01,,36.33,7.9,2.372222,-5.5,12.383333,0.0,,-7.104938,49.333901
US_TX_48233,2020-01-13,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,8.99,13.04,,17.08,10.79,26.97,10.34,40.91,8.54,5.15,-4.711111,19.388889,0.0,,-8.635802,36.328241
US_TX_48233,2020-01-14,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,,7.15,,9.05,10.96,19.06,10.01,36.21,7.62,6.494444,-5.022222,21.012346,0.0,,-9.351852,30.951376
US_TX_48233,2020-01-15,ChIJYZuRrkrhBocR_NuyGCVhAug,Q484542,geoId/48233,US,United States of America,TX,Texas,48233,Hutchinson County,US,USA,2,,,,,,,21343,10712,10631,2988,3024,2554,2690,2537,2674,2562,1383,931,1809487,35.84,-101.36,2318,74.6,,,,,,14.18,,14.18,8.51,27.41,,44.42,7.09,7.516667,2.077778,16.288889,0.0,,-8.296296,31.509092
