location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22093,2020-01-11,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,9.68,8.47,8.87,11.7,,9.68,18.55,8.47,34.28,7.66,21.266667,17.211111,24.111111,3.3655,18.936508,85.686985
US_LA_22093,2020-01-12,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,8.22,8.63,,9.45,,7.4,19.32,7.81,32.05,6.99,12.366667,8.805556,18.966667,5.1816,9.690476,84.688834
US_LA_22093,2020-01-13,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.14,9.53,,10.55,5.44,9.19,19.05,9.53,29.6,,16.238889,13.977778,19.577778,0.98425,15.246032,92.977208
US_LA_22093,2020-01-14,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,9.87,8.46,7.05,7.76,10.58,8.11,15.87,8.11,35.62,6.35,20.994444,18.133333,25.577778,4.035778,19.801587,92.155924
US_LA_22093,2020-01-15,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.18,12.65,7.53,14.02,6.84,7.53,24.97,7.53,34.89,6.16,21.672222,19.322222,25.672222,0.0635,20.119048,89.629353
US_LA_22093,2020-01-16,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,5.59,13.62,8.73,12.22,5.94,6.63,17.46,6.99,38.76,5.59,20.661111,17.916667,24.85,0.0,19.238095,91.182249
US_LA_22093,2020-01-17,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,6.18,10.18,6.18,14.9,6.91,8.0,24.71,,31.98,5.81,17.977778,15.3,21.783333,0.282222,12.31746,70.039824
US_LA_22093,2020-01-18,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.36,7.79,,12.12,,,16.88,6.49,27.27,,21.188889,17.994444,25.355556,0.254,18.325397,83.761856
US_LA_22093,2020-01-19,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,12.08,9.16,15.82,13.32,,9.16,23.32,13.32,35.4,,14.627778,8.861111,22.783333,1.143,5.380952,54.452284
US_LA_22093,2020-01-20,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,8.36,5.7,9.12,8.36,5.7,21.65,,40.26,7.6,7.955556,4.666667,13.233333,0.0254,-2.801587,47.781438
US_LA_22093,2020-01-21,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,6.79,7.13,9.16,6.45,7.81,19.01,,34.28,7.81,5.705556,1.422222,10.688889,0.0,-3.095238,53.863506
US_LA_22093,2020-01-22,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,5.37,9.3,8.59,17.18,7.16,7.51,27.91,,34.0,5.73,6.261111,2.1,11.238889,0.028222,-0.579365,62.738677
US_LA_22093,2020-01-23,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,8.42,8.78,,12.28,6.32,7.02,27.03,5.62,33.7,6.67,12.016667,7.633333,18.161111,1.524,9.603175,85.73616
US_LA_22093,2020-01-24,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,7.81,7.81,12.27,6.32,7.44,20.45,7.44,26.03,,13.566667,8.794444,18.05,5.700889,8.428571,71.226779
US_LA_22093,2020-01-25,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,9.26,9.26,,16.32,6.61,,20.73,,31.31,,10.705556,4.505556,17.705556,0.0,3.571429,63.252419
US_LA_22093,2020-01-26,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,10.53,7.8,13.26,9.36,,23.4,11.7,24.96,,11.677778,9.044444,14.866667,1.016,8.944444,83.829343
US_LA_22093,2020-01-27,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,10.18,10.51,19.37,5.58,,23.64,6.24,33.82,,12.6,11.594444,14.688889,9.059333,11.18254,90.197229
US_LA_22093,2020-01-28,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,8.82,8.82,6.0,20.81,8.46,6.35,26.1,10.23,33.15,9.17,11.927778,6.894444,18.194444,0.0,8.849206,82.242821
US_LA_22093,2020-01-29,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,9.19,10.21,8.85,18.05,7.15,,37.45,8.17,35.75,21.11,13.794444,11.216667,16.461111,4.3815,11.65873,87.360199
US_LA_22093,2020-01-30,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,11.69,15.59,7.44,17.01,7.44,,26.93,,40.75,,12.055556,9.8,15.177778,0.564444,8.587302,78.476366
US_LA_22093,2020-01-31,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.46,7.11,,20.61,,,24.52,7.46,32.69,5.33,12.227778,10.9,14.283333,0.635,9.65873,84.525789
US_LA_22093,2020-02-01,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,7.31,8.6,18.49,,,26.23,,29.67,8.17,11.088889,7.744444,15.594444,0.2286,5.960317,70.23857
US_LA_22093,2020-02-02,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.03,6.62,,13.64,,9.1,13.64,,38.04,,12.288889,5.466667,21.694444,0.0,5.619048,65.566169
US_LA_22093,2020-02-03,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.59,7.59,7.26,14.51,12.21,6.93,26.06,6.27,28.37,8.91,15.522222,8.761111,21.872222,0.0,11.309524,76.306971
US_LA_22093,2020-02-04,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,4.97,9.61,7.95,14.91,5.3,9.94,30.16,10.94,40.43,,18.927778,15.172222,22.711111,0.0,16.777778,86.330689
US_LA_22093,2020-02-05,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,6.9,12.49,7.23,17.75,8.22,7.89,29.26,7.89,29.92,,20.855556,18.855556,23.2,0.41275,19.873016,92.407165
US_LA_22093,2020-02-06,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.51,10.59,8.2,12.3,9.9,8.54,25.62,9.9,31.08,6.15,15.155556,8.9,22.661111,20.28825,12.436508,86.017765
US_LA_22093,2020-02-07,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.7,,,11.91,,10.86,33.62,7.7,31.17,5.6,8.283333,2.6,17.294444,1.3462,0.103175,57.308472
US_LA_22093,2020-02-08,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.3,,,17.6,,6.87,30.48,9.44,27.04,,14.183333,9.155556,20.416667,0.0,9.357143,73.093086
US_LA_22093,2020-02-09,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,6.64,8.71,10.37,10.78,6.64,6.22,24.89,9.12,41.06,,16.555556,11.95,22.255556,0.127,12.452381,77.149424
US_LA_22093,2020-02-10,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,13.81,8.09,13.47,8.09,8.09,32.34,8.76,38.07,,20.905556,17.094444,24.866667,0.479778,18.849206,87.292872
US_LA_22093,2020-02-11,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,7.44,10.48,8.11,14.53,8.45,7.1,29.4,,40.56,,22.655556,19.966667,26.427778,0.479778,20.492063,86.210235
US_LA_22093,2020-02-12,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,,6.41,9.11,14.85,7.42,13.83,17.54,,32.73,5.4,22.127778,19.766667,25.883333,0.072571,20.31746,89.927545
US_LA_22093,2020-02-13,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,5.19,12.11,5.54,11.42,8.65,5.88,25.96,5.19,38.41,7.27,16.405556,11.844444,24.038889,6.914444,13.642857,83.289351
US_LA_22093,2020-02-14,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,,,,5.75,5.75,5.75,13.67,6.11,7.55,21.58,,29.85,,9.661111,5.794444,16.711111,2.032,2.896825,62.873813
US_LA_22093,2020-02-15,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,14,7,,4,,7.96,,10.62,,,20.36,6.64,36.73,7.08,11.783333,5.616667,18.911111,0.0,4.079365,60.313936
US_LA_22093,2020-02-16,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,2,-4,,,,8.73,7.49,14.56,7.49,,18.3,6.66,37.85,,15.527778,12.572222,17.5,4.882444,13.34127,87.092808
US_LA_22093,2020-02-17,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,4,3,,7,,12.79,6.88,16.39,6.23,8.2,24.26,7.21,32.79,5.57,15.455556,13.805556,18.622222,7.2136,14.134921,91.48225
US_LA_22093,2020-02-18,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,6,-1,,3,4.58,8.52,8.52,13.1,6.88,4.58,21.94,8.84,35.37,5.57,20.538889,16.938889,25.133333,0.0,19.185185,91.252691
US_LA_22093,2020-02-19,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,12,-1,,5,6.84,9.58,7.87,11.97,6.84,5.47,24.97,5.47,31.81,5.47,19.744444,16.972222,23.555556,0.254,18.103175,90.879366
US_LA_22093,2020-02-20,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,-3,-8,,1,5.8,6.48,,11.26,6.48,7.5,20.47,6.82,32.07,6.48,14.555556,9.405556,18.888889,3.7465,13.103175,92.902602
US_LA_22093,2020-02-21,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,10,3,,3,,10.57,7.66,12.76,6.2,8.02,21.87,9.48,19.68,6.2,8.122222,4.4,13.566667,11.938,1.809524,64.485476
US_LA_22093,2020-02-22,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,29,10,,8,,9.56,7.83,12.61,,7.39,22.61,,29.13,,8.361111,3.222222,15.244444,0.0,1.277778,61.678813
US_LA_22093,2020-02-23,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,,-2,,,,9.06,,13.83,7.63,,25.75,9.54,32.9,,12.561111,6.6,19.666667,0.0,7.761905,73.44903
US_LA_22093,2020-02-24,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,11,6,,-12,,9.06,,12.07,,8.68,23.39,6.04,36.22,7.55,16.877778,12.133333,22.55,0.1905,13.301587,79.344928
US_LA_22093,2020-02-25,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,7,-7,,-41,,7.8,,12.73,7.39,6.57,27.92,8.21,33.67,,17.288889,14.144444,20.7,1.326444,15.015873,86.742802
US_LA_22093,2020-02-26,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,15,0,,-8,6.81,6.06,5.68,12.87,9.09,10.22,35.59,7.57,38.24,,13.266667,10.572222,16.366667,0.0,7.611111,69.207217
US_LA_22093,2020-02-27,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,11,2,,-9,7.62,9.9,6.86,19.8,6.09,7.24,34.66,,28.94,6.86,8.138889,3.522222,12.883333,0.0254,-0.555556,54.273393
US_LA_22093,2020-02-28,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,16,8,,-1,10.41,9.64,,16.58,,6.94,24.68,,34.7,6.55,9.9,3.355556,18.333333,0.0,1.952381,59.062768
US_LA_22093,2020-02-29,ChIJQ7x_dic7IYYR-1OMwiyz0uI,Q507016,geoId/22093,US,United States of America,LA,Louisiana,22093,St. James Parish,US,USA,2,,,,,,,21380,10307,11073,2678,2659,2859,2704,2277,3182,2653,1528,840,1836617,30.03,-90.8,668,76.514286,35,12,,14,8.35,9.23,9.23,20.67,,7.92,24.62,,25.5,,12.794444,4.661111,21.011111,0.0,3.285714,53.790065
